Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-05-01 12:00:00,17.05,21.34,1.95,3.14,13.63,0.29,41.04
2020-05-01 13:00:00,13.59,22.36,1.62,3.27,13.85,0.24,42.5
2020-05-01 14:00:00,11.14,17.36,1.83,3.21,13.93,0.24,38.44
2020-05-01 15:00:00,11.39,18.0,1.99,2.83,14.17,0.24,25.12
2020-05-01 16:00:00,10.12,12.16,1.83,2.89,14.28,0.23,29.71
2020-05-01 17:00:00,8.39,21.17,2.01,3.24,14.09,0.24,32.38
2020-05-01 18:00:00,14.54,21.73,2.31,3.17,13.91,0.29,36.7
2020-05-01 19:00:00,20.05,29.89,3.46,3.79,13.97,0.38,40.88
2020-05-01 20:00:00,33.95,45.75,29.69,4.66,14.06,0.61,25.01
2020-05-01 21:00:00,55.5,73.81,5.49,4.5,14.02,0.45,32.56
2020-05-01 22:00:00,33.52,43.56,5.04,4.43,14.28,0.54,33.25
2020-05-01 23:00:00,24.72,40.67,11.11,4.58,14.51,0.65,23.79
2020-05-02 00:00:00,34.0,49.0,10.32,4.77,14.48,0.55,25.68
2020-05-02 01:00:00,21.42,31.5,25.57,5.14,14.45,0.55,16.8
2020-05-02 02:00:00,20.44,36.02,29.73,5.14,14.35,0.46,17.41
2020-05-02 03:00:00,19.81,40.92,22.81,5.0,14.19,0.42,17.05
2020-05-02 04:00:00,23.81,34.13,36.2,5.0,14.3,0.42,16.48
2020-05-02 05:00:00,23.33,35.17,26.85,4.89,14.41,0.4,16.7
2020-05-02 06:00:00,29.25,38.48,22.18,4.83,14.65,0.42,16.7
2020-05-02 07:00:00,32.17,53.75,16.8,4.48,14.65,0.46,19.95
2020-05-02 08:00:00,30.3,56.02,9.59,4.04,14.41,0.47,28.09
2020-05-02 09:00:00,30.64,43.66,6.18,3.4,14.24,0.4,28.77
2020-05-02 10:00:00,24.19,39.56,3.84,3.13,14.13,0.35,33.29
2020-05-02 11:00:00,22.05,35.23,2.54,3.5,14.18,0.33,44.16
2020-05-02 12:00:00,16.41,34.36,2.26,3.37,14.23,0.3,42.88
2020-05-02 13:00:00,18.32,27.91,1.86,3.25,14.14,0.28,47.14
2020-05-02 14:00:00,14.14,21.95,4.31,3.43,14.23,0.28,54.96
2020-05-02 15:00:00,15.81,27.62,2.55,3.66,14.2,0.32,52.63
2020-05-02 16:00:00,23.08,38.59,2.57,3.11,14.21,0.34,31.18
2020-05-02 17:00:00,24.62,36.88,2.92,3.46,14.27,0.37,43.02
2020-05-02 18:00:00,28.42,41.42,2.71,3.03,14.14,0.38,23.14
2020-05-02 19:00:00,24.86,42.08,3.39,3.03,14.07,0.36,33.56
2020-05-02 20:00:00,23.86,33.84,3.86,3.32,14.29,0.35,29.79
2020-05-02 21:00:00,22.5,29.77,2.41,3.39,14.3,0.31,43.95
2020-05-02 22:00:00,18.06,22.96,2.64,4.16,14.41,0.28,45.38
2020-05-02 23:00:00,11.62,17.7,2.36,3.85,14.62,0.36,42.27
2020-05-03 00:00:00,9.0,15.0,2.47,3.87,14.54,0.4,19.51
2020-05-03 01:00:00,10.24,17.3,5.55,4.07,14.56,0.36,35.81
2020-05-03 02:00:00,13.14,19.27,14.44,4.47,14.49,0.35,21.51
2020-05-03 03:00:00,14.14,21.61,4.18,4.61,14.49,0.31,29.14
2020-05-03 04:00:00,15.22,27.68,5.99,4.06,14.22,0.31,30.09
2020-05-03 05:00:00,18.36,36.45,5.62,4.46,14.22,0.32,32.65
2020-05-03 06:00:00,18.5,39.0,2.69,4.69,14.3,0.32,35.29
2020-05-03 07:00:00,24.25,30.1,2.85,4.79,14.5,0.32,35.81
2020-05-03 08:00:00,17.92,28.27,2.54,4.16,14.73,0.34,30.0
2020-05-03 09:00:00,15.46,29.89,2.31,3.16,14.61,0.32,30.62
2020-05-03 10:00:00,16.73,28.46,2.44,3.77,14.85,0.31,33.32
2020-05-03 11:00:00,13.08,24.75,2.97,3.05,14.34,0.28,46.12
2020-05-03 12:00:00,16.89,28.64,2.23,2.9,14.18,0.25,61.47
2020-05-03 13:00:00,17.98,29.71,1.79,3.14,14.06,0.26,69.75
2020-05-03 14:00:00,12.41,43.73,1.54,3.36,14.26,0.21,70.38
2020-05-03 15:00:00,18.0,142.5,1.41,3.37,14.34,0.21,70.75
2020-05-03 16:00:00,20.73,125.95,1.92,3.05,14.57,0.24,38.52
