Datetime,NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3)
2020-09-02 23:00:00,3.42,15.12,0.62,35.0,40.75,24.25,25.2
2020-09-03 00:00:00,3.67,15.02,0.58,29.6,33.5,20.5,22.15
2020-09-03 01:00:00,3.8,11.22,0.58,25.65,33.0,19.0,20.8
2020-09-03 02:00:00,3.7,10.5,0.56,20.2,30.0,19.0,19.6
2020-09-03 03:00:00,3.98,9.32,0.59,23.7,25.0,14.5,18.65
2020-09-03 04:00:00,4.7,9.0,0.71,18.2,28.0,12.0,17.85
2020-09-03 05:00:00,6.9,8.9,0.76,14.3,26.0,8.0,18.1
2020-09-03 06:00:00,5.83,9.4,0.72,15.4,28.75,13.0,17.45
2020-09-03 07:00:00,6.3,11.05,0.51,17.33,27.0,12.0,16.52
2020-09-03 08:00:00,6.88,8.68,0.4,20.88,29.0,11.0,16.9
2020-09-03 09:00:00,6.9,13.0,0.55,26.45,26.0,10.0,15.38
2020-09-03 10:00:00,6.8,11.98,0.55,34.6,32.75,14.0,15.5
2020-09-03 11:00:00,6.55,12.4,0.55,35.1,29.0,11.0,14.85
2020-09-03 12:00:00,6.3,12.1,0.26,36.0,31.0,11.0,14.9
2020-09-03 13:00:00,4.7,11.7,0.46,34.33,29.0,9.25,14.45
2020-09-03 14:00:00,4.5,11.7,0.45,33.5,38.0,7.0,12.5
2020-09-03 15:00:00,6.5,10.95,0.52,32.8,30.0,9.5,11.15
2020-09-03 16:00:00,5.97,11.8,0.47,31.12,36.0,10.0,10.27
2020-09-03 17:00:00,8.4,12.4,0.5,27.6,39.0,10.0,8.7
2020-09-03 18:00:00,3.5,11.5,0.48,27.15,23.0,9.0,9.88
2020-09-03 19:00:00,6.05,11.35,0.6,22.25,22.0,8.0,9.35
2020-09-03 20:00:00,4.72,11.55,0.6,21.3,25.25,11.25,9.7
2020-09-03 21:00:00,,,,,,,
2020-09-03 22:00:00,3.65,12.07,0.52,16.1,17.25,10.25,10.18
2020-09-03 23:00:00,3.72,11.38,0.54,15.0,18.0,11.0,11.18
2020-09-04 00:00:00,3.25,11.45,0.49,14.8,23.0,12.0,11.65
2020-09-04 01:00:00,3.55,12.57,0.47,13.75,21.75,8.5,12.4
2020-09-04 02:00:00,4.25,11.85,0.47,12.6,21.0,10.0,12.55
2020-09-04 03:00:00,3.77,12.02,0.48,11.95,21.0,11.0,12.95
2020-09-04 04:00:00,5.3,11.5,0.43,8.0,22.0,11.0,13.1
2020-09-04 05:00:00,8.05,12.25,0.45,9.6,24.0,9.0,13.8
2020-09-04 06:00:00,7.65,12.5,0.47,8.0,26.5,10.25,14.05
2020-09-04 07:00:00,8.45,11.3,0.57,9.0,31.0,11.0,14.6
2020-09-04 08:00:00,5.95,11.6,0.55,12.35,25.0,9.0,14.25
2020-09-04 09:00:00,5.65,11.6,0.54,18.0,23.5,9.5,14.2
2020-09-04 10:00:00,4.5,11.4,0.53,24.9,24.0,10.0,14.0
2020-09-04 11:00:00,5.15,11.28,0.5,26.48,28.25,11.75,12.93
2020-09-04 12:00:00,4.8,11.33,0.27,30.95,24.5,11.0,13.2
2020-09-04 13:00:00,3.5,9.0,0.48,28.93,26.5,10.75,14.4
2020-09-04 14:00:00,3.47,7.58,0.41,23.02,18.75,8.5,12.9
2020-09-04 15:00:00,3.33,8.27,0.43,21.52,17.0,3.5,12.3
2020-09-04 16:00:00,3.75,8.45,0.56,22.05,13.0,4.5,11.8
2020-09-04 17:00:00,3.0,8.8,0.54,22.1,12.0,7.0,11.7
2020-09-04 18:00:00,4.25,8.15,0.54,18.55,11.0,6.0,12.45
2020-09-04 19:00:00,6.2,11.0,0.49,17.55,11.0,6.0,11.65
2020-09-04 20:00:00,3.72,11.98,0.55,13.7,10.75,5.75,11.75
2020-09-04 21:00:00,3.4,13.1,0.56,13.05,10.0,5.25,11.97
2020-09-04 22:00:00,3.45,12.2,0.5,12.05,10.5,5.0,11.9
2020-09-04 23:00:00,3.1,11.6,0.54,9.6,11.0,3.0,11.7
2020-09-05 00:00:00,3.25,11.85,0.53,9.9,12.5,5.5,12.25
2020-09-05 01:00:00,3.8,9.57,0.46,9.25,14.0,8.25,12.55
2020-09-05 02:00:00,4.45,8.97,0.48,8.35,14.5,8.5,12.47
2020-09-05 03:00:00,5.62,9.18,0.49,7.5,16.5,6.0,12.45
2020-09-05 04:00:00,6.1,10.25,0.45,6.05,16.5,3.25,12.25
2020-09-05 05:00:00,6.2,10.65,0.48,6.4,16.5,5.5,12.15
2020-09-05 06:00:00,6.0,10.3,0.49,6.6,21.0,7.0,12.3
2020-09-05 07:00:00,8.1,9.07,0.65,6.65,18.5,8.5,12.62
2020-09-05 08:00:00,9.18,8.82,0.64,8.57,24.0,8.5,12.62
2020-09-05 09:00:00,7.05,9.22,0.55,16.5,23.0,9.5,12.1
2020-09-05 10:00:00,3.9,7.9,0.52,22.5,20.0,8.0,11.9
2020-09-05 11:00:00,4.65,8.55,0.54,30.3,16.0,4.0,11.12
2020-09-05 12:00:00,4.65,8.75,0.25,35.15,22.5,5.5,11.25
2020-09-05 13:00:00,4.2,9.5,0.5,40.6,25.0,6.0,13.2
2020-09-05 14:00:00,4.85,7.55,0.44,38.25,16.5,6.0,10.6
2020-09-05 15:00:00,3.75,8.15,0.38,29.7,14.0,5.5,9.5
2020-09-05 16:00:00,3.7,7.75,0.43,27.2,12.0,5.0,9.15
2020-09-05 17:00:00,3.67,8.35,0.41,27.7,10.0,3.0,9.53
2020-09-05 18:00:00,3.05,8.35,0.49,25.1,12.0,4.0,9.6
2020-09-05 19:00:00,2.92,10.45,0.5,20.25,13.25,4.75,10.1
2020-09-05 20:00:00,3.73,11.72,0.58,15.35,12.25,4.0,10.85
2020-09-05 21:00:00,4.35,11.7,0.65,13.7,16.0,4.0,10.45
2020-09-05 22:00:00,4.95,11.1,0.55,11.4,16.0,6.5,11.05
2020-09-05 23:00:00,4.75,11.95,0.56,11.4,17.0,7.0,11.4
2020-09-06 00:00:00,5.3,9.8,0.57,11.6,20.0,5.0,11.1
2020-09-06 01:00:00,4.18,11.85,0.52,11.3,15.0,2.5,11.12
2020-09-06 02:00:00,4.53,12.15,0.49,11.47,13.5,1.75,11.15
2020-09-06 03:00:00,5.0,12.5,0.53,10.2,12.0,1.0,11.1
2020-09-06 04:00:00,6.1,10.3,0.36,3.9,18.0,3.0,11.8
2020-09-06 05:00:00,6.55,13.9,0.44,6.97,18.0,1.0,11.38
2020-09-06 06:00:00,6.05,13.75,0.42,8.8,21.0,10.0,11.3
2020-09-06 07:00:00,7.08,11.7,0.54,8.4,16.0,8.0,11.15
2020-09-06 08:00:00,,,,,,,
2020-09-06 09:00:00,3.95,7.2,0.37,17.05,12.5,1.0,12.4
2020-09-06 10:00:00,4.0,10.45,0.39,22.45,13.5,1.5,10.38
2020-09-06 11:00:00,2.8,9.2,,24.7,12.0,3.0,9.4
2020-09-06 12:00:00,,11.2,0.39,26.7,9.0,3.0,
2020-09-06 13:00:00,3.9,,0.2,27.25,10.5,5.0,19.65
2020-09-06 14:00:00,3.58,9.38,0.48,30.4,9.75,4.5,10.03
2020-09-06 15:00:00,2.97,9.88,0.55,27.45,9.0,2.0,8.8
2020-09-06 16:00:00,3.0,10.85,0.52,25.1,9.0,1.5,8.93
2020-09-06 17:00:00,2.98,11.75,0.56,21.53,9.25,3.0,9.0
2020-09-06 18:00:00,2.92,12.18,0.59,20.55,10.0,,9.15
2020-09-06 19:00:00,3.5,8.35,0.56,18.8,11.0,1.0,10.15
2020-09-06 20:00:00,3.23,8.9,0.65,15.55,11.5,1.5,9.72
2020-09-06 21:00:00,3.5,8.25,0.6,16.12,10.5,2.5,10.45
2020-09-06 22:00:00,4.4,8.15,0.68,12.45,16.0,4.0,10.3
2020-09-06 23:00:00,4.85,9.0,0.71,10.6,16.5,5.0,10.8
2020-09-07 00:00:00,3.75,8.2,0.7,10.5,9.5,5.0,10.65
2020-09-07 01:00:00,3.9,9.85,0.53,11.2,9.0,4.0,10.8
2020-09-07 02:00:00,4.0,10.0,0.53,10.4,13.0,2.0,10.6
2020-09-07 03:00:00,4.3,10.32,0.51,12.45,14.0,3.0,10.93
2020-09-07 04:00:00,4.12,10.5,0.41,8.9,11.5,3.0,10.68
2020-09-07 05:00:00,4.03,10.35,0.44,11.82,9.25,3.0,10.25
2020-09-07 06:00:00,4.22,10.28,0.47,12.1,7.0,,10.72
2020-09-07 07:00:00,6.3,12.4,0.66,10.0,24.0,4.0,11.4
2020-09-07 08:00:00,4.4,11.6,0.53,18.35,16.5,4.5,11.05
2020-09-07 09:00:00,3.45,12.53,0.47,21.88,8.25,4.0,10.47
2020-09-07 10:00:00,3.3,12.7,0.45,24.3,6.0,1.0,10.1
2020-09-07 11:00:00,4.4,11.8,,29.0,7.0,,9.7
2020-09-07 12:00:00,,12.55,0.47,30.1,15.5,6.5,
2020-09-07 13:00:00,5.18,12.3,0.42,38.07,18.25,7.0,11.12
2020-09-07 14:00:00,5.45,14.1,0.42,45.0,28.0,8.0,10.45
2020-09-07 15:00:00,4.73,12.93,0.45,40.67,28.0,10.5,9.68
2020-09-07 16:00:00,4.3,12.1,0.43,30.95,28.5,10.5,10.85
2020-09-07 17:00:00,3.55,10.32,0.4,28.95,29.0,10.5,10.05
2020-09-07 18:00:00,4.78,12.45,0.56,22.02,30.25,12.25,10.27
2020-09-07 19:00:00,6.9,11.12,0.63,18.48,24.25,12.5,10.18
2020-09-07 20:00:00,7.33,11.2,0.65,12.9,21.25,10.25,10.32
2020-09-07 21:00:00,6.17,10.7,0.62,12.1,18.75,7.25,10.43
2020-09-07 22:00:00,7.35,10.0,0.68,9.8,20.0,9.5,10.75
2020-09-07 23:00:00,6.62,10.4,0.64,9.7,22.5,13.0,10.78
2020-09-08 00:00:00,5.88,9.68,0.6,8.8,24.0,11.75,11.07
2020-09-08 01:00:00,6.3,10.6,0.54,7.6,27.0,11.0,12.0
2020-09-08 02:00:00,7.17,10.12,0.55,8.3,31.0,13.0,11.88
2020-09-08 03:00:00,7.05,11.12,0.58,7.8,21.5,11.0,11.8
2020-09-08 04:00:00,6.9,10.9,0.69,6.9,17.0,12.0,12.1
2020-09-08 05:00:00,6.55,11.55,0.69,8.3,17.0,12.0,12.05
2020-09-08 06:00:00,,,,,,,
2020-09-08 07:00:00,7.75,11.25,0.55,6.93,25.75,10.25,14.5
2020-09-08 08:00:00,5.8,11.7,0.43,10.8,28.0,14.0,15.25
2020-09-08 09:00:00,4.47,11.38,0.47,16.85,20.0,11.0,13.0
2020-09-08 10:00:00,3.7,10.95,0.44,21.95,19.0,9.0,11.6
2020-09-08 11:00:00,3.95,11.93,0.47,27.45,19.5,7.75,11.18
2020-09-08 12:00:00,4.8,12.03,0.28,42.55,21.0,7.0,11.6
2020-09-08 13:00:00,4.5,11.75,0.49,40.15,30.0,10.0,12.7
2020-09-08 14:00:00,5.2,11.55,0.51,39.75,26.25,11.75,11.35
2020-09-08 15:00:00,3.85,12.52,0.53,38.35,27.5,13.0,10.38
2020-09-08 16:00:00,3.25,12.12,0.61,22.62,24.0,10.75,10.1
2020-09-08 17:00:00,3.05,11.25,0.61,23.1,21.0,7.0,9.85
2020-09-08 18:00:00,3.1,12.5,0.62,25.1,20.0,10.0,9.5
2020-09-08 19:00:00,3.93,10.65,0.59,21.52,21.5,11.0,10.02
2020-09-08 20:00:00,4.5,10.8,0.64,21.0,20.0,11.0,10.7
2020-09-08 21:00:00,4.2,10.2,0.68,18.2,27.0,16.0,11.5
2020-09-08 22:00:00,5.15,10.82,0.59,22.08,29.25,16.5,12.57
2020-09-08 23:00:00,,,,,,,
2020-09-09 00:00:00,4.5,10.82,0.57,17.1,32.75,18.25,13.15
2020-09-09 01:00:00,5.0,9.88,0.5,15.15,29.25,18.25,13.25
2020-09-09 02:00:00,6.55,9.6,0.49,13.3,31.0,17.5,13.15
2020-09-09 03:00:00,5.3,10.05,0.47,13.7,30.25,18.25,13.15
2020-09-09 04:00:00,4.45,9.27,0.36,11.4,26.5,14.5,13.07
2020-09-09 05:00:00,4.75,9.62,0.39,13.65,27.0,12.5,13.43
2020-09-09 06:00:00,4.3,9.88,0.38,15.15,22.25,11.25,13.4
2020-09-09 07:00:00,3.88,11.25,0.48,16.7,16.75,11.5,13.05
2020-09-09 08:00:00,3.35,11.35,0.49,20.5,16.0,10.0,12.95
2020-09-09 09:00:00,3.12,11.5,0.45,26.55,22.5,9.0,12.5
2020-09-09 10:00:00,3.27,11.05,0.41,27.55,14.0,7.0,12.07
2020-09-09 11:00:00,3.5,11.6,0.43,27.52,14.0,5.25,12.32
2020-09-09 12:00:00,3.6,12.2,0.38,30.5,16.5,7.0,12.3
2020-09-09 13:00:00,4.5,12.65,0.42,34.9,18.0,8.25,13.45
2020-09-09 14:00:00,5.5,20.5,0.43,35.4,24.0,9.0,13.05
2020-09-09 15:00:00,4.85,15.55,0.46,40.2,24.0,13.0,12.7
2020-09-09 16:00:00,4.55,12.55,0.58,35.75,30.0,11.0,12.7
2020-09-09 17:00:00,3.67,11.35,0.51,27.8,30.75,10.25,12.45
2020-09-09 18:00:00,3.8,11.7,0.52,28.8,24.0,11.0,13.7
2020-09-09 19:00:00,4.35,10.85,0.69,30.2,25.0,15.0,12.45
2020-09-09 20:00:00,4.0,10.02,0.75,22.9,24.0,16.0,13.65
2020-09-09 21:00:00,4.0,10.1,0.74,23.35,28.0,17.0,13.85
2020-09-09 22:00:00,4.7,11.1,0.69,23.1,35.0,21.5,14.75
2020-09-09 23:00:00,4.15,10.12,0.62,24.95,31.0,22.0,14.32
2020-09-10 00:00:00,4.0,4.3,0.53,21.95,28.0,18.5,17.5
2020-09-10 01:00:00,4.72,7.62,0.84,24.0,31.0,17.0,14.6
2020-09-10 02:00:00,4.45,7.85,0.86,22.25,28.5,21.0,14.6
2020-09-10 03:00:00,4.8,7.8,0.87,22.3,26.0,20.0,14.4
2020-09-10 04:00:00,4.8,8.0,0.56,11.0,25.0,18.0,14.6
2020-09-10 05:00:00,4.42,8.55,0.54,17.4,35.0,21.0,14.4
2020-09-10 06:00:00,4.85,8.5,0.55,16.2,31.5,19.5,15.38
2020-09-10 07:00:00,4.2,10.5,0.61,18.6,29.0,18.0,16.2
2020-09-10 08:00:00,3.93,11.57,0.61,32.92,33.0,23.0,16.75
2020-09-10 09:00:00,3.7,11.7,0.51,42.55,42.5,22.5,16.2
2020-09-10 10:00:00,4.03,17.55,0.51,43.7,44.75,22.5,16.3
2020-09-10 11:00:00,2.95,18.0,,44.3,41.0,27.0,15.6
2020-09-10 12:00:00,,15.6,0.41,41.15,35.5,24.5,
2020-09-10 13:00:00,3.6,,0.57,45.5,36.0,22.0,14.3
2020-09-10 14:00:00,3.88,5.2,0.31,38.62,34.0,18.25,27.43
2020-09-10 15:00:00,,,,,,,
2020-09-10 16:00:00,,,,,,,
2020-09-10 17:00:00,,,,,,,
2020-09-10 18:00:00,,,,,,,
2020-09-10 19:00:00,,,,,,,
2020-09-10 20:00:00,,,,,,,
2020-09-10 21:00:00,,,,,,,
2020-09-10 22:00:00,,,,,,,
2020-09-10 23:00:00,,,,,,,
2020-09-11 00:00:00,,,,,,,
2020-09-11 01:00:00,,,,,,,
2020-09-11 02:00:00,,,,,,,
2020-09-11 03:00:00,,,,,,,
2020-09-11 04:00:00,,,,,,,
2020-09-11 05:00:00,,,,,,,
2020-09-11 06:00:00,,,,,,,
2020-09-11 07:00:00,,,,,,,
2020-09-11 08:00:00,,,,,,,
2020-09-11 09:00:00,,,,,,,
2020-09-11 10:00:00,,,,,,,
2020-09-11 11:00:00,,,,,,,
2020-09-11 12:00:00,,,,,,,
2020-09-11 13:00:00,8.55,,0.83,44.1,23.5,10.5,14.5
2020-09-11 14:00:00,6.4,15.0,1.12,34.5,23.0,10.0,15.6
2020-09-11 15:00:00,7.8,16.45,0.76,32.77,24.5,10.0,13.18
2020-09-11 16:00:00,7.95,17.02,0.78,31.75,27.25,10.25,13.15
2020-09-11 17:00:00,8.95,17.58,0.87,33.55,31.0,11.0,12.77
2020-09-11 18:00:00,12.75,17.5,0.96,28.15,28.25,10.25,13.0
2020-09-11 19:00:00,12.18,16.55,0.63,26.33,33.75,11.5,13.18
2020-09-11 20:00:00,9.8,17.9,0.7,22.9,31.0,12.5,13.7
2020-09-11 21:00:00,9.9,10.15,0.75,20.7,29.5,14.0,13.45
2020-09-11 22:00:00,10.52,2.7,0.78,17.38,27.5,17.25,13.73
2020-09-11 23:00:00,11.2,,0.82,17.1,29.0,21.0,13.6
2020-09-12 00:00:00,11.2,,0.88,17.35,37.0,20.0,13.5
2020-09-12 01:00:00,10.8,8.68,0.74,16.82,34.25,17.0,13.2
2020-09-12 02:00:00,11.0,8.4,0.78,15.6,33.0,18.0,13.1
2020-09-12 03:00:00,9.8,7.8,0.72,,31.0,15.0,13.0
2020-09-12 04:00:00,9.85,7.5,0.6,9.5,31.0,15.0,13.3
2020-09-12 05:00:00,13.82,5.62,0.65,9.4,40.75,14.0,13.05
2020-09-12 06:00:00,9.35,5.2,0.56,21.2,56.25,13.25,12.75
2020-09-12 07:00:00,10.33,8.62,0.6,20.4,42.0,11.0,12.3
2020-09-12 08:00:00,10.0,12.1,0.62,18.9,41.0,13.5,13.45
2020-09-12 09:00:00,10.0,11.95,0.64,23.25,36.5,13.0,13.05
2020-09-12 10:00:00,12.45,12.15,0.64,24.9,32.5,11.0,11.7
2020-09-12 11:00:00,11.45,8.3,0.66,29.65,24.5,11.0,12.15
2020-09-12 12:00:00,10.35,7.4,0.27,36.25,20.5,11.5,12.65
2020-09-12 13:00:00,6.7,10.6,0.59,38.8,18.5,7.5,12.6
2020-09-12 14:00:00,7.85,17.9,0.64,40.7,14.0,4.0,12.2
2020-09-12 15:00:00,7.45,19.27,0.6,40.92,13.0,3.0,11.85
2020-09-12 16:00:00,7.85,17.5,0.5,42.8,17.0,5.25,10.78
2020-09-12 17:00:00,7.3,18.7,0.52,45.3,20.0,6.0,13.1
2020-09-12 18:00:00,7.55,17.2,0.6,44.1,24.0,5.0,10.9
2020-09-12 19:00:00,8.35,1.5,0.66,37.05,23.0,10.0,11.2
2020-09-12 20:00:00,9.6,7.35,0.82,30.0,45.0,11.0,11.6
2020-09-12 21:00:00,11.45,10.5,0.86,23.05,31.0,13.5,12.7
2020-09-12 22:00:00,11.25,11.55,0.69,19.5,34.0,17.0,13.1
2020-09-12 23:00:00,12.95,13.62,0.67,19.45,39.0,16.75,13.35
2020-09-13 00:00:00,12.3,13.4,0.62,19.6,33.0,16.0,13.0
2020-09-13 01:00:00,11.05,15.95,0.66,17.55,23.0,14.0,13.1
2020-09-13 02:00:00,9.85,16.05,0.68,20.18,21.0,11.0,13.1
2020-09-13 03:00:00,9.4,16.8,0.69,19.6,18.0,8.0,13.35
2020-09-13 04:00:00,9.9,17.25,0.73,18.7,18.0,9.0,13.2
2020-09-13 05:00:00,9.4,17.38,0.81,25.07,16.0,12.0,13.32
2020-09-13 06:00:00,10.12,18.2,0.77,24.3,15.0,7.25,13.2
2020-09-13 07:00:00,15.0,16.05,0.49,20.2,12.0,5.0,13.2
2020-09-13 08:00:00,17.35,16.85,0.53,19.0,10.0,6.0,13.3
2020-09-13 09:00:00,15.15,16.05,0.59,19.1,26.0,6.0,13.45
2020-09-13 10:00:00,12.02,15.92,0.56,20.05,16.25,4.75,13.43
2020-09-13 11:00:00,10.75,15.95,0.56,23.1,17.0,4.0,13.1
2020-09-13 12:00:00,11.6,16.9,0.03,23.5,17.0,4.0,13.3
2020-09-13 13:00:00,9.2,,0.47,33.3,19.0,7.0,17.1
2020-09-13 14:00:00,9.0,16.2,0.69,34.5,19.0,7.0,13.7
2020-09-13 15:00:00,9.18,17.05,0.66,35.75,16.75,8.25,13.12
2020-09-13 16:00:00,9.62,16.05,0.47,36.85,16.0,9.5,13.28
2020-09-13 17:00:00,10.32,16.27,0.52,33.27,17.75,10.75,13.57
2020-09-13 18:00:00,11.2,15.6,0.55,31.65,23.0,13.0,14.0
2020-09-13 19:00:00,10.75,15.3,0.69,25.0,22.5,10.5,13.35
2020-09-13 20:00:00,11.35,15.05,0.71,22.95,22.0,9.0,13.88
2020-09-13 21:00:00,9.2,14.8,0.76,24.3,24.0,8.0,14.0
2020-09-13 22:00:00,9.1,15.0,0.48,23.9,26.5,11.5,13.6
2020-09-13 23:00:00,8.9,15.25,0.49,20.7,22.0,12.0,13.25
2020-09-14 00:00:00,9.55,15.5,0.55,18.0,20.0,12.0,13.4
2020-09-14 01:00:00,11.1,15.03,0.47,19.65,19.0,9.5,14.12
2020-09-14 02:00:00,13.1,13.35,0.45,15.1,19.0,8.0,14.85
2020-09-14 03:00:00,13.05,15.2,0.53,17.6,23.0,9.0,13.5
2020-09-14 04:00:00,11.55,16.35,0.68,19.0,21.0,9.0,13.0
2020-09-14 05:00:00,13.23,16.38,0.68,18.82,18.0,8.0,13.27
2020-09-14 06:00:00,14.0,16.52,0.72,18.83,16.75,7.0,12.98
2020-09-14 07:00:00,16.5,,0.29,17.6,16.0,7.0,15.6
2020-09-14 08:00:00,9.1,11.5,0.41,23.1,11.0,6.0,12.1
2020-09-14 09:00:00,9.07,12.62,0.43,23.65,10.75,6.0,11.8
2020-09-14 10:00:00,8.6,3.9,0.44,26.1,10.0,6.0,14.0
2020-09-14 11:00:00,9.1,3.55,0.06,28.07,12.0,7.0,24.32
2020-09-14 12:00:00,9.8,3.27,0.4,32.82,8.75,3.25,15.5
2020-09-14 13:00:00,,,,,,,
2020-09-14 14:00:00,,,,,,,
2020-09-14 15:00:00,,,,,,,
2020-09-14 16:00:00,,,,,,,
2020-09-14 17:00:00,,,,,,,
2020-09-14 18:00:00,0.0,37.5,0.96,38.8,,,
2020-09-14 19:00:00,7.45,13.78,0.48,33.6,15.5,7.5,41.98
2020-09-14 20:00:00,8.35,4.53,0.59,29.2,16.5,8.0,28.0
2020-09-14 21:00:00,8.18,,0.65,25.15,18.0,8.0,25.9
2020-09-14 22:00:00,8.62,,0.48,20.1,15.0,6.0,25.57
2020-09-14 23:00:00,8.25,,0.41,22.75,19.0,9.0,26.35
2020-09-15 00:00:00,8.4,,0.32,20.15,21.25,10.75,21.62
2020-09-15 01:00:00,8.8,32.55,0.49,19.6,18.5,10.0,19.35
2020-09-15 02:00:00,9.85,33.7,0.49,19.3,18.0,10.0,18.8
2020-09-15 03:00:00,10.93,33.33,0.49,15.9,17.25,6.5,21.12
2020-09-15 04:00:00,9.72,32.83,0.48,18.7,15.5,6.0,16.45
2020-09-15 05:00:00,9.9,38.35,0.55,18.7,16.0,7.5,15.82
2020-09-15 06:00:00,10.35,40.92,0.53,18.0,17.25,8.5,15.12
2020-09-15 07:00:00,10.28,19.45,0.49,20.45,19.75,6.5,14.25
2020-09-15 08:00:00,11.5,16.78,0.47,23.95,16.75,5.5,13.53
2020-09-15 09:00:00,11.75,15.9,0.48,24.0,18.0,6.5,14.35
2020-09-15 10:00:00,10.93,16.35,0.41,27.05,17.0,6.0,12.25
2020-09-15 11:00:00,12.07,16.23,0.45,30.35,14.75,4.75,14.25
2020-09-15 12:00:00,12.3,16.8,0.41,32.05,14.0,7.0,13.4
2020-09-15 13:00:00,13.1,,0.56,35.9,14.0,4.0,8.0
2020-09-15 14:00:00,12.45,6.45,0.61,43.2,14.0,4.0,7.8
2020-09-15 15:00:00,12.7,8.05,0.59,46.2,14.5,6.0,6.55
2020-09-15 16:00:00,12.28,9.25,0.43,50.17,14.0,6.0,6.58
2020-09-15 17:00:00,12.25,9.3,0.58,49.0,18.0,3.0,5.8
2020-09-15 18:00:00,12.82,10.77,0.55,41.9,19.25,2.75,6.45
2020-09-15 19:00:00,13.0,14.45,0.57,33.35,20.0,5.0,6.35
2020-09-15 20:00:00,13.4,16.95,0.54,29.18,20.25,8.25,6.9
2020-09-15 21:00:00,16.2,16.7,0.75,18.05,30.0,16.5,7.6
2020-09-15 22:00:00,16.58,16.23,0.8,15.75,37.5,22.25,7.95
2020-09-15 23:00:00,15.75,15.7,0.86,15.4,31.0,16.0,8.15
2020-09-16 00:00:00,14.95,16.35,0.81,16.68,29.0,15.0,8.1
2020-09-16 01:00:00,12.15,14.25,0.5,20.6,27.0,10.5,7.4
2020-09-16 02:00:00,12.6,12.8,0.56,16.9,22.0,8.0,7.3
2020-09-16 03:00:00,12.83,13.28,0.59,16.35,19.0,10.25,7.22
2020-09-16 04:00:00,12.0,13.2,0.56,11.6,19.5,9.5,7.6
2020-09-16 05:00:00,11.9,12.15,0.5,17.55,20.0,8.0,7.8
2020-09-16 06:00:00,12.25,13.93,0.56,16.52,24.5,8.5,7.95
2020-09-16 07:00:00,11.4,17.8,0.46,15.9,28.0,11.0,9.1
2020-09-16 08:00:00,11.45,18.2,0.44,16.85,23.0,11.5,9.55
2020-09-16 09:00:00,11.9,15.85,0.36,20.45,21.0,11.0,9.6
2020-09-16 10:00:00,11.57,18.68,0.56,25.75,19.5,11.25,9.03
2020-09-16 11:00:00,11.65,18.12,0.6,24.23,18.25,8.0,9.7
2020-09-16 12:00:00,11.55,12.75,0.39,29.4,18.5,5.25,9.7
2020-09-16 13:00:00,9.88,9.3,0.37,35.67,16.5,6.5,13.15
2020-09-16 14:00:00,11.25,,0.24,40.05,15.0,8.0,10.3
2020-09-16 15:00:00,9.92,5.58,0.33,44.95,16.0,8.25,10.15
2020-09-16 16:00:00,9.2,11.75,0.51,48.15,20.0,9.5,10.1
2020-09-16 17:00:00,11.9,9.68,0.58,43.83,21.0,10.0,9.85
2020-09-16 18:00:00,12.6,13.0,0.54,38.5,20.0,15.0,11.1
2020-09-16 19:00:00,15.4,18.35,0.86,30.65,23.0,13.5,14.1
2020-09-16 20:00:00,14.0,24.1,0.84,24.5,21.0,9.0,14.3
2020-09-16 21:00:00,14.07,26.25,0.89,28.95,24.5,11.0,13.8
2020-09-16 22:00:00,11.47,27.25,0.86,33.3,24.25,12.75,12.97
2020-09-16 23:00:00,11.0,28.32,0.85,31.6,14.25,11.25,12.15
2020-09-17 00:00:00,11.95,28.75,0.89,27.35,18.0,9.0,12.0
2020-09-17 01:00:00,12.15,16.75,0.4,22.78,18.0,6.25,12.25
2020-09-17 02:00:00,12.95,12.8,0.41,25.43,18.0,4.25,12.47
2020-09-17 03:00:00,12.15,13.2,0.38,27.8,17.75,6.0,12.12
2020-09-17 04:00:00,11.25,14.85,0.57,18.0,18.5,8.5,11.55
2020-09-17 05:00:00,12.12,15.05,0.56,17.95,19.75,8.0,11.6
2020-09-17 06:00:00,12.62,13.88,0.46,17.12,19.75,7.75,11.6
2020-09-17 07:00:00,12.25,14.57,0.52,16.4,24.5,7.0,11.82
2020-09-17 08:00:00,14.7,16.0,0.7,22.15,27.0,7.0,15.55
2020-09-17 09:00:00,14.58,15.4,0.65,25.9,28.0,12.0,15.68
2020-09-17 10:00:00,12.73,15.93,0.5,30.25,28.5,17.0,11.97
2020-09-17 11:00:00,13.5,15.07,0.42,38.4,29.5,11.0,11.35
2020-09-17 12:00:00,13.7,15.55,0.18,42.52,27.25,8.25,11.15
2020-09-17 13:00:00,9.55,,0.28,41.35,23.5,9.5,13.45
2020-09-17 14:00:00,9.3,,0.18,38.6,16.0,8.0,11.2
2020-09-17 15:00:00,9.6,,0.11,40.05,16.0,8.0,9.25
2020-09-17 16:00:00,10.77,5.5,0.72,47.95,18.0,7.5,9.07
2020-09-17 17:00:00,10.85,35.2,0.71,47.75,30.0,9.0,12.25
2020-09-17 18:00:00,13.1,25.3,0.69,43.75,30.75,12.0,14.5
2020-09-17 19:00:00,16.65,14.23,0.55,42.73,34.0,15.25,12.7
