Datetime,NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),PM10 (ug/m3),PM2.5 (ug/m3),Ozone (ug/m3)
2020-04-17 07:00:00,10.96,21.76,9.14,0.68,213.5,76.5,9.95
2020-04-17 08:00:00,7.75,16.32,11.56,0.65,220.8,92.7,19.84
2020-04-17 09:00:00,8.75,18.03,11.1,0.69,240.2,103.0,38.9
2020-04-17 10:00:00,8.16,17.16,13.09,0.67,247.6,103.3,54.01
2020-04-17 11:00:00,6.75,14.13,16.64,0.66,240.4,98.3,49.01
2020-04-17 12:00:00,7.37,14.97,15.07,0.69,158.3,91.1,70.5
2020-04-17 13:00:00,6.87,13.95,19.55,0.51,114.4,58.7,82.97
2020-04-17 14:00:00,6.9,14.2,15.55,0.78,99.1,51.9,87.42
2020-04-17 15:00:00,6.85,13.89,17.02,0.59,86.5,36.8,86.01
2020-04-17 16:00:00,6.94,14.18,13.48,0.63,83.7,38.8,86.66
2020-04-17 17:00:00,7.2,14.94,13.66,0.5,69.4,28.4,72.58
2020-04-17 18:00:00,8.02,16.45,12.26,0.45,89.0,24.0,41.92
2020-04-17 19:00:00,9.13,18.23,11.38,0.51,104.3,22.0,20.49
2020-04-17 20:00:00,9.63,19.33,10.98,0.38,85.1,21.2,15.18
2020-04-17 21:00:00,10.53,21.47,9.54,0.57,111.0,18.1,9.53
2020-04-17 22:00:00,12.3,24.79,12.68,0.52,103.4,57.2,9.42
2020-04-17 23:00:00,11.38,22.58,10.8,0.48,111.0,36.1,10.05
2020-04-18 00:00:00,9.84,20.2,13.98,0.33,101.7,44.4,9.76
2020-04-18 01:00:00,9.65,19.76,12.24,0.59,111.7,29.7,9.64
2020-04-18 02:00:00,8.78,17.91,11.59,0.49,81.6,22.3,9.41
2020-04-18 03:00:00,7.76,15.86,9.76,0.49,90.5,18.7,10.07
2020-04-18 04:00:00,7.23,15.0,12.55,0.42,112.7,59.3,10.51
2020-04-18 05:00:00,7.26,15.14,12.75,0.64,116.8,38.0,9.24
2020-04-18 06:00:00,8.88,18.14,15.05,0.74,138.4,50.1,9.93
2020-04-18 07:00:00,10.23,20.62,14.34,0.5,168.9,81.2,9.62
2020-04-18 08:00:00,11.4,22.63,12.43,0.52,203.1,85.9,20.09
2020-04-18 09:00:00,11.26,22.8,13.55,0.74,216.2,81.3,38.05
2020-04-18 10:00:00,10.59,21.48,12.49,0.69,247.8,72.9,51.12
2020-04-18 11:00:00,8.46,16.99,16.32,0.75,261.4,86.2,49.79
2020-04-18 12:00:00,7.71,15.48,15.39,0.86,241.1,93.7,74.05
2020-04-18 13:00:00,7.17,14.75,17.6,0.51,193.0,75.8,83.38
2020-04-18 14:00:00,7.64,15.4,15.12,0.47,156.9,59.7,86.99
2020-04-18 15:00:00,7.07,14.22,14.75,0.48,119.2,47.7,86.25
2020-04-18 16:00:00,7.21,14.6,16.1,0.38,100.3,56.9,84.44
2020-04-18 17:00:00,7.82,15.79,15.69,0.51,68.3,37.0,71.79
2020-04-18 18:00:00,8.35,16.95,14.42,0.39,79.5,26.4,44.22
2020-04-18 19:00:00,9.14,18.8,13.95,0.45,86.1,20.8,19.85
2020-04-18 20:00:00,13.92,27.88,13.76,0.4,103.8,47.6,15.34
2020-04-18 21:00:00,22.7,44.25,11.24,0.58,115.2,58.6,9.63
2020-04-18 22:00:00,22.92,44.55,9.69,0.55,120.8,62.3,10.16
2020-04-18 23:00:00,34.95,65.93,7.61,0.67,132.3,38.8,8.91
2020-04-19 00:00:00,23.99,45.92,12.8,0.57,143.7,29.4,9.77
2020-04-19 01:00:00,10.06,20.23,9.84,0.47,146.7,88.3,9.75
2020-04-19 02:00:00,6.91,14.5,9.31,0.35,169.3,107.4,11.54
2020-04-19 03:00:00,6.48,13.64,5.71,0.44,169.93,91.0,10.51
2020-04-19 04:00:00,6.91,14.51,11.75,0.49,138.2,90.3,9.47
2020-04-19 05:00:00,6.93,14.31,11.71,0.47,92.5,52.9,10.1
2020-04-19 06:00:00,7.94,16.44,10.86,0.53,,,11.27
2020-04-19 07:00:00,9.7,19.37,10.98,0.74,,,9.87
2020-04-19 08:00:00,9.24,19.28,13.31,0.8,,,21.11
2020-04-19 09:00:00,8.63,17.75,12.27,0.5,103.1,52.8,43.08
2020-04-19 10:00:00,6.37,13.57,12.14,0.42,84.3,45.6,48.71
2020-04-19 11:00:00,5.75,12.4,13.4,0.47,60.1,27.6,48.3
2020-04-19 12:00:00,5.79,12.14,14.54,0.39,36.6,19.0,63.64
2020-04-19 13:00:00,6.22,12.79,21.59,0.34,86.2,36.7,77.08
2020-04-19 14:00:00,7.03,14.21,15.89,0.42,,,86.28
2020-04-19 15:00:00,7.29,14.43,17.47,0.6,,,88.86
2020-04-19 16:00:00,8.37,16.55,15.12,0.6,,,83.05
2020-04-19 17:00:00,6.84,13.68,16.27,0.5,,,70.47
2020-04-19 18:00:00,6.64,13.74,14.73,0.49,,,39.75
2020-04-19 19:00:00,8.42,16.6,14.77,0.45,,,21.05
2020-04-19 20:00:00,9.91,20.39,14.38,0.45,,,14.63
2020-04-19 21:00:00,10.52,20.94,11.54,0.52,,,10.53
2020-04-19 22:00:00,13.57,26.29,14.03,0.57,70.4,40.7,9.87
2020-04-19 23:00:00,14.44,27.89,12.48,0.42,55.05,40.1,8.29
2020-04-20 00:00:00,7.78,15.4,11.81,0.48,72.0,49.9,10.05
2020-04-20 01:00:00,7.21,14.72,10.91,0.51,60.0,31.9,10.21
2020-04-20 02:00:00,6.38,13.38,13.06,0.38,58.3,40.7,9.54
2020-04-20 03:00:00,6.32,13.35,12.78,0.46,54.6,33.7,9.27
2020-04-20 04:00:00,5.78,12.35,9.22,0.39,47.4,34.4,10.24
2020-04-20 05:00:00,6.96,14.02,7.04,0.46,50.1,21.4,10.01
2020-04-20 06:00:00,5.77,12.31,11.54,0.43,61.7,22.6,9.0
2020-04-20 07:00:00,6.43,13.46,11.28,0.56,59.2,31.3,10.26
2020-04-20 08:00:00,7.17,14.86,12.0,0.58,257.6,67.35,19.5
2020-04-20 09:00:00,8.75,18.06,11.41,0.69,180.1,86.1,37.06
2020-04-20 10:00:00,9.18,18.82,12.0,0.76,100.5,56.1,47.75
2020-04-20 11:00:00,10.71,21.48,11.27,0.51,62.8,39.0,51.04
2020-04-20 12:00:00,11.89,24.05,17.73,0.65,43.9,32.2,74.98
2020-04-20 13:00:00,11.04,22.21,31.63,0.67,,,78.35
2020-04-20 14:00:00,10.92,21.63,10.69,0.57,36.0,30.65,83.95
2020-04-20 15:00:00,12.44,24.54,11.02,0.58,,,92.91
2020-04-20 16:00:00,10.87,21.54,12.64,0.55,,,90.08
2020-04-20 17:00:00,10.49,21.11,13.95,0.49,53.3,31.7,66.66
2020-04-20 18:00:00,12.54,24.61,14.46,0.46,51.4,21.9,32.29
2020-04-20 19:00:00,11.88,23.55,13.8,0.45,54.0,27.6,19.81
2020-04-20 20:00:00,16.62,32.08,12.68,0.52,69.67,59.9,16.09
2020-04-20 21:00:00,14.62,28.64,12.7,0.69,72.1,49.2,10.15
2020-04-20 22:00:00,13.23,25.98,13.05,0.7,73.5,50.0,10.28
2020-04-20 23:00:00,10.46,20.98,13.08,0.51,81.5,32.0,10.0
2020-04-21 00:00:00,9.91,19.61,12.92,0.48,78.9,22.6,9.51
2020-04-21 01:00:00,9.89,19.8,13.25,0.28,71.5,18.6,9.89
2020-04-21 02:00:00,9.93,19.86,13.25,0.22,56.2,24.6,9.65
2020-04-21 03:00:00,11.75,23.16,13.69,0.63,71.2,20.1,9.85
2020-04-21 04:00:00,11.54,22.73,12.78,0.6,58.9,23.9,9.57
2020-04-21 05:00:00,13.71,26.95,13.1,0.51,69.7,19.3,10.42
2020-04-21 06:00:00,14.62,28.87,12.64,0.61,65.0,17.2,10.63
2020-04-21 07:00:00,13.7,27.09,12.6,0.48,73.3,16.5,10.22
2020-04-21 08:00:00,11.65,22.86,12.79,0.49,35.75,15.7,20.08
2020-04-21 09:00:00,10.38,21.27,12.29,0.6,34.1,27.2,40.67
2020-04-21 10:00:00,,,,,,,
2020-04-21 11:00:00,,,,,,,
2020-04-21 12:00:00,7.69,16.32,11.78,0.11,,,64.27
2020-04-21 13:00:00,8.23,17.09,11.74,0.51,,,82.24
2020-04-21 14:00:00,9.03,18.05,10.68,0.33,24.5,12.0,87.67
2020-04-21 15:00:00,8.16,16.68,13.77,0.45,15.0,12.0,90.72
2020-04-21 16:00:00,7.74,15.84,13.9,0.38,39.8,12.0,83.6
2020-04-21 17:00:00,8.5,17.3,14.5,0.57,44.6,13.5,68.77
2020-04-21 18:00:00,8.73,17.61,15.01,0.54,44.6,17.3,42.14
2020-04-21 19:00:00,9.09,19.19,13.37,0.41,33.4,23.9,19.93
2020-04-21 20:00:00,10.37,20.9,14.49,0.51,46.3,19.7,14.6
2020-04-21 21:00:00,10.5,22.21,13.11,0.67,53.7,25.4,11.1
2020-04-21 22:00:00,10.2,20.62,11.48,0.42,,,9.5
2020-04-21 23:00:00,10.38,20.7,14.81,0.4,48.7,31.1,10.89
2020-04-22 00:00:00,8.38,16.41,14.94,0.33,46.6,36.9,11.12
2020-04-22 01:00:00,7.63,15.52,13.2,0.45,53.2,24.7,10.51
2020-04-22 02:00:00,7.97,16.45,13.07,0.4,35.5,20.6,9.34
2020-04-22 03:00:00,8.76,17.25,14.23,0.61,43.3,28.3,9.9
2020-04-22 04:00:00,8.51,17.21,14.84,0.62,40.8,26.5,9.68
2020-04-22 05:00:00,12.33,24.43,13.93,0.48,45.6,19.3,9.84
2020-04-22 06:00:00,15.3,30.25,14.42,0.58,44.3,15.6,9.2
2020-04-22 07:00:00,15.47,30.48,12.34,0.64,65.33,13.8,10.28
2020-04-22 08:00:00,10.75,21.54,14.26,0.73,56.5,12.9,20.27
2020-04-22 09:00:00,8.31,17.16,13.38,0.51,64.0,25.6,36.51
2020-04-22 10:00:00,,,,,,,
2020-04-22 11:00:00,,,,,,,
2020-04-22 12:00:00,,,,,,,
2020-04-22 13:00:00,,,,,,,
2020-04-22 14:00:00,6.59,13.7,13.0,0.34,40.8,16.4,94.82
2020-04-22 15:00:00,7.27,14.96,17.83,0.76,41.7,15.97,90.67
2020-04-22 16:00:00,8.22,16.48,22.77,0.91,,,88.86
2020-04-22 17:00:00,8.93,17.91,12.55,0.5,,,73.89
2020-04-22 18:00:00,9.42,19.14,11.59,0.32,30.8,17.9,41.01
2020-04-22 19:00:00,9.94,20.08,13.24,0.3,40.1,16.5,20.22
2020-04-22 20:00:00,11.53,23.67,4.98,0.14,59.5,29.2,15.25
2020-04-22 21:00:00,10.17,20.8,10.81,0.61,75.4,29.5,9.4
2020-04-22 22:00:00,9.59,19.47,7.8,0.46,74.7,38.6,9.6
2020-04-22 23:00:00,11.96,24.2,13.97,0.62,73.6,27.4,11.14
2020-04-23 00:00:00,12.63,25.02,13.37,0.59,53.3,25.2,10.47
2020-04-23 01:00:00,8.39,17.39,13.41,0.56,50.0,28.3,9.38
2020-04-23 02:00:00,5.89,12.65,14.15,0.45,61.5,58.8,10.14
2020-04-23 03:00:00,7.17,14.89,12.41,0.38,62.2,42.1,8.89
2020-04-23 04:00:00,6.64,13.64,12.35,0.37,50.4,44.8,8.42
2020-04-23 05:00:00,5.96,12.76,9.94,0.51,41.3,31.1,10.87
2020-04-23 06:00:00,6.12,13.25,8.89,0.6,36.1,24.6,10.35
2020-04-23 07:00:00,6.43,13.72,11.29,0.4,37.1,22.4,8.79
2020-04-23 08:00:00,6.9,14.49,11.59,0.47,51.4,30.5,19.94
2020-04-23 09:00:00,9.62,19.48,10.94,0.8,56.6,26.5,38.69
2020-04-23 10:00:00,12.09,24.08,10.87,0.92,52.2,49.1,47.02
2020-04-23 11:00:00,9.14,19.23,11.72,0.6,,,48.5
2020-04-23 12:00:00,14.55,28.42,18.79,0.72,26.3,24.3,67.17
2020-04-23 13:00:00,12.0,23.74,14.91,0.47,,,81.38
2020-04-23 14:00:00,10.9,21.83,9.27,0.06,,,83.58
2020-04-23 15:00:00,11.33,22.91,12.77,0.55,,,81.67
2020-04-23 16:00:00,9.75,19.89,12.48,0.47,,,81.12
2020-04-23 17:00:00,9.9,20.25,15.47,0.5,31.1,21.3,72.98
2020-04-23 18:00:00,10.71,21.8,14.45,0.58,39.6,20.4,42.8
2020-04-23 19:00:00,13.64,27.07,11.42,0.4,57.0,20.2,19.41
2020-04-23 20:00:00,10.1,20.65,11.18,0.52,77.5,51.0,14.68
2020-04-23 21:00:00,11.45,22.78,11.77,0.68,52.6,35.8,10.67
2020-04-23 22:00:00,10.76,21.66,12.5,0.73,29.2,26.0,9.29
2020-04-23 23:00:00,10.22,20.47,11.83,0.62,29.3,22.3,10.7
2020-04-24 00:00:00,10.35,20.41,13.27,0.71,33.5,20.4,10.4
2020-04-24 01:00:00,12.94,25.02,14.52,0.65,38.4,17.9,10.41
2020-04-24 02:00:00,11.63,22.81,14.54,0.67,60.5,33.4,10.23
2020-04-24 03:00:00,12.77,25.17,12.8,0.67,56.1,24.8,10.1
2020-04-24 04:00:00,15.58,30.14,12.92,0.72,64.4,31.7,10.08
2020-04-24 05:00:00,19.93,37.74,10.25,0.56,57.9,26.1,9.97
2020-04-24 06:00:00,20.84,39.22,11.2,0.59,74.3,20.6,10.81
2020-04-24 07:00:00,22.84,42.14,14.92,0.57,62.6,26.0,9.71
2020-04-24 08:00:00,16.97,31.96,13.98,0.53,75.9,23.1,17.98
2020-04-24 09:00:00,9.59,19.48,11.75,0.43,74.0,37.8,39.12
2020-04-24 10:00:00,8.71,18.1,11.05,0.34,79.2,28.0,49.8
2020-04-24 11:00:00,8.36,17.59,10.66,0.23,72.9,21.9,50.59
2020-04-24 12:00:00,8.31,17.32,10.85,0.09,69.8,18.4,74.71
2020-04-24 13:00:00,7.31,15.69,12.55,0.34,58.8,16.7,81.11
2020-04-24 14:00:00,7.15,15.45,12.83,0.27,53.3,15.9,88.46
2020-04-24 15:00:00,7.02,14.71,14.92,0.56,33.9,15.4,83.76
2020-04-24 16:00:00,7.14,14.72,15.95,0.53,42.2,15.2,83.34
2020-04-24 17:00:00,7.36,15.12,13.83,0.4,29.5,15.1,66.58
2020-04-24 18:00:00,10.86,21.67,15.73,0.3,,,37.27
2020-04-24 19:00:00,11.62,23.18,11.36,0.55,,,21.19
2020-04-24 20:00:00,12.39,24.77,11.84,0.58,,,15.55
2020-04-24 21:00:00,12.66,25.59,14.12,0.62,,,12.0
2020-04-24 22:00:00,9.06,18.69,14.62,0.57,,,9.32
2020-04-24 23:00:00,7.86,16.53,12.32,0.58,67.9,45.8,10.4
2020-04-25 00:00:00,9.27,18.68,12.65,0.64,45.1,33.5,10.05
2020-04-25 01:00:00,9.04,18.13,13.42,0.45,54.2,28.2,10.49
2020-04-25 02:00:00,7.93,16.55,13.4,0.42,43.3,34.2,10.06
2020-04-25 03:00:00,8.87,17.84,13.5,0.66,51.2,43.3,11.18
2020-04-25 04:00:00,9.57,19.02,13.96,0.7,67.5,36.7,10.76
2020-04-25 05:00:00,8.08,16.33,14.53,0.39,82.7,27.3,9.87
2020-04-25 06:00:00,8.89,17.74,14.51,0.42,79.8,23.9,11.11
2020-04-25 07:00:00,9.18,19.06,12.93,0.54,56.9,37.8,10.27
2020-04-25 08:00:00,8.84,17.93,12.23,0.46,53.6,27.4,21.64
2020-04-25 09:00:00,9.88,19.79,13.66,0.54,43.8,23.0,38.86
2020-04-25 10:00:00,9.74,19.51,13.24,0.46,40.1,21.6,48.6
2020-04-25 11:00:00,7.82,16.09,11.56,0.47,37.8,21.0,51.88
2020-04-25 12:00:00,6.69,13.99,11.34,0.51,37.2,18.8,69.88
2020-04-25 13:00:00,6.53,13.55,13.35,0.58,47.5,19.9,78.36
2020-04-25 14:00:00,7.83,16.11,11.25,0.55,76.7,20.3,81.58
2020-04-25 15:00:00,7.62,16.11,12.75,0.52,95.2,34.3,88.03
2020-04-25 16:00:00,5.53,12.18,13.62,0.46,100.3,32.8,81.79
2020-04-25 17:00:00,5.43,12.04,11.31,0.48,82.2,23.9,71.98
2020-04-25 18:00:00,7.05,14.75,12.14,0.42,94.0,19.4,39.88
2020-04-25 19:00:00,10.36,20.8,12.84,0.54,86.0,19.9,19.72
2020-04-25 20:00:00,10.99,22.21,13.56,0.6,89.3,21.2,14.01
2020-04-25 21:00:00,9.82,19.65,14.5,0.73,120.8,44.1,10.82
2020-04-25 22:00:00,10.88,22.05,15.47,0.76,120.6,44.0,10.14
2020-04-25 23:00:00,12.11,23.95,13.4,0.72,124.2,32.1,10.13
2020-04-26 00:00:00,12.75,25.25,14.28,0.79,122.2,42.0,9.47
2020-04-26 01:00:00,13.73,26.96,13.36,0.51,116.3,32.8,10.87
2020-04-26 02:00:00,13.4,26.39,13.63,0.46,96.0,48.2,9.5
2020-04-26 03:00:00,14.44,28.04,13.16,0.46,95.6,49.9,10.14
2020-04-26 04:00:00,14.9,28.9,13.45,0.45,96.2,33.7,10.44
2020-04-26 05:00:00,21.17,40.76,12.6,0.5,93.4,27.1,9.69
2020-04-26 06:00:00,26.24,46.99,12.52,0.67,96.4,23.9,9.86
2020-04-26 07:00:00,21.15,38.66,12.57,0.74,97.2,37.8,10.33
2020-04-26 08:00:00,14.94,27.73,13.1,0.66,98.2,50.2,19.69
2020-04-26 09:00:00,9.71,19.57,13.2,0.72,86.8,43.7,40.51
2020-04-26 10:00:00,,,,,,,
2020-04-26 11:00:00,,,,,,,
2020-04-26 12:00:00,,,,,,,
2020-04-26 13:00:00,,,,,,,
2020-04-26 14:00:00,,,,,,,
2020-04-26 15:00:00,,,,,,,
2020-04-26 16:00:00,5.71,12.29,12.0,0.31,66.2,32.7,83.94
2020-04-26 17:00:00,6.79,14.05,11.55,0.42,61.7,25.1,68.55
2020-04-26 18:00:00,7.33,15.42,15.5,0.39,71.3,22.6,40.73
2020-04-26 19:00:00,7.98,16.86,15.15,0.64,66.7,20.7,19.92
2020-04-26 20:00:00,10.21,20.52,14.44,0.83,113.1,42.7,15.36
2020-04-26 21:00:00,9.84,20.16,15.24,0.65,100.0,29.4,10.52
2020-04-26 22:00:00,9.49,19.76,13.45,0.62,76.7,43.9,9.85
2020-04-26 23:00:00,9.13,19.02,13.57,0.55,49.0,30.8,8.71
2020-04-27 00:00:00,9.29,18.91,14.04,0.52,52.3,24.8,7.64
2020-04-27 01:00:00,9.65,19.3,14.71,0.45,61.2,20.1,10.5
2020-04-27 02:00:00,9.63,19.65,11.53,0.45,45.6,19.5,10.41
2020-04-27 03:00:00,9.26,18.86,11.75,0.52,43.8,18.8,9.46
2020-04-27 04:00:00,8.77,18.25,12.79,0.72,45.5,27.6,10.12
2020-04-27 05:00:00,8.26,17.29,12.22,0.49,44.1,22.9,10.19
2020-04-27 06:00:00,8.87,18.35,12.94,0.51,35.3,21.4,10.72
2020-04-27 07:00:00,10.92,22.66,12.96,0.58,42.0,18.9,10.85
2020-04-27 08:00:00,11.23,22.55,13.35,0.56,66.0,17.2,21.08
2020-04-27 09:00:00,10.02,20.34,13.7,0.45,44.9,17.4,37.64
2020-04-27 10:00:00,9.21,19.41,13.0,0.22,50.6,30.8,48.29
2020-04-27 11:00:00,9.81,20.15,17.42,0.47,29.2,23.0,50.03
2020-04-27 12:00:00,9.75,20.27,16.61,0.4,51.2,21.3,68.44
2020-04-27 13:00:00,9.71,20.13,14.31,0.34,41.9,20.8,81.08
2020-04-27 14:00:00,9.73,20.0,11.72,0.3,44.4,18.6,86.69
2020-04-27 15:00:00,9.25,19.48,15.67,0.74,43.2,19.7,93.42
2020-04-27 16:00:00,8.73,18.0,15.91,1.15,34.5,19.1,81.1
2020-04-27 17:00:00,10.03,20.4,39.85,0.51,38.3,20.0,70.46
2020-04-27 18:00:00,10.91,21.91,11.36,0.35,31.0,18.3,41.03
2020-04-27 19:00:00,12.59,26.3,2.82,0.42,45.0,18.4,20.36
2020-04-27 20:00:00,15.65,31.76,10.2,0.14,49.7,17.9,14.97
2020-04-27 21:00:00,14.53,26.64,3.64,0.62,65.6,20.6,10.47
2020-04-27 22:00:00,8.39,16.84,8.73,0.27,87.2,25.5,8.92
2020-04-27 23:00:00,8.32,16.43,3.18,0.37,86.5,21.1,8.33
2020-04-28 00:00:00,8.26,17.05,8.91,0.38,85.7,20.2,8.73
2020-04-28 01:00:00,8.68,17.97,10.49,0.49,75.0,21.2,9.97
2020-04-28 02:00:00,8.69,18.06,12.2,0.51,49.3,32.9,9.78
2020-04-28 03:00:00,8.98,18.55,12.67,0.67,57.9,34.2,9.42
2020-04-28 04:00:00,8.16,17.21,12.3,0.62,35.1,26.3,8.79
2020-04-28 05:00:00,8.03,17.25,11.73,0.55,34.5,22.6,9.67
2020-04-28 06:00:00,,,,,,,
2020-04-28 07:00:00,10.63,21.46,12.0,1.29,,,10.31
2020-04-28 08:00:00,10.28,21.07,9.66,1.34,46.2,30.6,21.03
2020-04-28 09:00:00,10.59,21.74,8.09,1.44,51.7,39.7,41.71
2020-04-28 10:00:00,9.54,20.21,10.86,1.46,56.6,29.7,52.14
2020-04-28 11:00:00,11.76,24.12,13.03,1.42,49.2,22.6,48.82
2020-04-28 12:00:00,9.71,20.52,12.32,1.32,41.2,20.9,71.78
2020-04-28 13:00:00,9.06,19.37,14.4,,41.2,20.9,82.42
2020-04-28 14:00:00,,,,,5.0,0.2,83.97
2020-04-28 15:00:00,,,,,22.3,16.3,96.15
2020-04-28 16:00:00,9.03,18.96,23.98,0.93,33.15,25.17,80.24
2020-04-28 17:00:00,9.72,19.7,29.45,1.0,34.42,26.2,63.19
2020-04-28 18:00:00,10.86,21.84,11.44,1.05,42.55,26.2,38.61
2020-04-28 19:00:00,11.24,22.73,7.5,0.37,57.85,26.2,19.2
2020-04-28 20:00:00,15.43,30.7,3.72,0.21,79.93,44.75,14.91
2020-04-28 21:00:00,19.76,40.01,2.98,0.71,92.8,49.2,10.67
2020-04-28 22:00:00,15.0,31.01,6.42,0.43,90.5,33.98,10.66
2020-04-28 23:00:00,15.27,30.91,0.89,0.55,96.25,40.32,10.2
2020-04-29 00:00:00,9.29,19.22,7.95,0.49,84.7,44.1,11.16
2020-04-29 01:00:00,8.38,17.62,9.81,0.54,84.3,53.02,9.35
2020-04-29 02:00:00,7.96,17.02,10.87,0.65,80.3,58.65,8.39
2020-04-29 03:00:00,8.1,17.18,10.55,0.53,76.18,43.58,10.39
2020-04-29 04:00:00,7.46,16.15,8.52,0.53,74.75,40.65,9.54
2020-04-29 05:00:00,7.8,16.72,8.71,0.39,57.2,56.68,10.48
2020-04-29 06:00:00,8.56,18.46,9.08,0.42,60.92,47.73,10.65
2020-04-29 07:00:00,10.09,21.22,9.71,0.47,74.1,52.2,9.83
2020-04-29 08:00:00,9.23,19.55,7.79,0.52,64.47,51.75,21.43
2020-04-29 09:00:00,7.81,16.79,6.98,0.43,55.0,35.3,38.68
2020-04-29 10:00:00,7.36,15.96,7.42,0.41,56.4,37.62,45.56
2020-04-29 11:00:00,7.57,16.43,8.2,0.42,54.75,44.0,52.43
2020-04-29 12:00:00,8.56,18.46,10.07,0.31,54.02,43.9,66.28
2020-04-29 13:00:00,8.93,18.73,9.87,0.55,63.6,37.68,87.48
2020-04-29 14:00:00,7.86,17.0,10.86,0.64,56.6,31.95,84.32
2020-04-29 15:00:00,7.98,17.26,12.73,0.71,56.68,23.5,92.95
2020-04-29 16:00:00,8.76,18.54,11.44,0.71,44.52,19.3,87.78
2020-04-29 17:00:00,8.8,18.81,11.73,0.54,57.42,23.42,73.8
2020-04-29 18:00:00,9.29,19.66,11.27,0.39,72.1,30.7,46.47
2020-04-29 19:00:00,10.0,20.28,8.68,0.38,81.9,38.02,21.31
2020-04-29 20:00:00,8.28,17.21,7.94,0.28,88.33,42.18,15.27
2020-04-29 21:00:00,8.28,17.21,3.39,0.58,137.5,31.2,9.7
2020-04-29 22:00:00,9.29,19.44,9.65,0.57,106.5,25.3,9.02
2020-04-29 23:00:00,9.26,25.99,10.37,0.68,61.5,31.7,10.94
2020-04-30 00:00:00,,30.44,9.67,,59.3,,
2020-04-30 01:00:00,7.96,16.66,10.52,0.46,48.58,40.8,9.1
2020-04-30 02:00:00,8.14,17.2,8.77,0.42,,,9.31
2020-04-30 03:00:00,7.74,15.88,8.12,0.67,34.5,32.8,10.14
2020-04-30 04:00:00,5.42,12.12,8.93,0.7,176.15,24.52,10.23
2020-04-30 05:00:00,6.32,13.45,9.16,0.44,345.27,69.03,10.17
2020-04-30 06:00:00,8.42,17.57,9.94,0.47,336.85,76.9,8.34
2020-04-30 07:00:00,11.68,23.65,10.24,0.7,316.57,77.32,9.52
2020-04-30 08:00:00,12.34,24.88,10.55,0.72,266.82,82.02,20.36
2020-04-30 09:00:00,12.16,24.73,9.44,0.65,239.18,50.78,39.49
2020-04-30 10:00:00,9.96,20.58,10.69,0.65,267.88,84.75,51.25
2020-04-30 11:00:00,9.99,20.78,11.99,0.68,330.8,104.97,51.98
2020-04-30 12:00:00,8.94,18.93,9.5,0.61,367.57,97.93,67.2
2020-04-30 13:00:00,9.15,19.02,11.38,0.37,323.52,103.22,78.86
2020-04-30 14:00:00,9.07,18.67,10.3,0.26,228.32,82.3,80.7
2020-04-30 15:00:00,9.08,18.99,11.68,0.55,166.4,49.95,91.93
2020-04-30 16:00:00,8.66,17.92,11.04,0.7,135.02,34.9,87.56
2020-04-30 17:00:00,8.53,17.74,12.1,0.55,109.3,33.88,68.09
2020-04-30 18:00:00,10.49,21.82,9.82,0.49,112.12,59.08,36.91
2020-04-30 19:00:00,10.6,21.61,7.74,0.56,114.1,46.77,20.55
2020-04-30 20:00:00,8.82,18.26,8.22,0.49,111.15,40.75,15.53
2020-04-30 21:00:00,12.77,26.27,8.75,0.59,99.6,28.7,10.3
2020-04-30 22:00:00,22.34,44.2,7.98,0.54,89.12,24.8,9.7
2020-04-30 23:00:00,18.0,35.86,4.43,0.62,94.82,30.83,9.63
2020-05-01 00:00:00,19.06,37.98,8.68,0.67,105.5,38.8,10.79
2020-05-01 01:00:00,14.47,28.75,10.49,0.58,84.75,28.47,9.54
2020-05-01 02:00:00,11.24,22.71,9.51,0.45,73.72,56.15,9.14
2020-05-01 03:00:00,9.7,19.92,9.13,0.45,76.7,37.7,10.25
2020-05-01 04:00:00,11.19,23.02,11.61,0.43,79.9,41.0,11.3
2020-05-01 05:00:00,9.8,20.34,11.4,0.66,91.6,35.32,9.87
2020-05-01 06:00:00,14.67,29.81,7.69,0.66,91.58,43.68,9.55
2020-05-01 07:00:00,12.9,26.04,8.59,0.47,116.72,39.58,9.21
2020-05-01 08:00:00,11.48,23.7,10.41,0.59,130.6,67.2,20.31
2020-05-01 09:00:00,12.62,25.75,9.54,0.57,129.72,45.0,38.84
2020-05-01 10:00:00,10.26,21.03,9.32,0.42,139.8,43.8,47.56
2020-05-01 11:00:00,11.71,23.5,10.18,0.58,172.05,77.6,49.22
2020-05-01 12:00:00,9.21,18.93,10.07,0.41,150.43,72.88,70.76
2020-05-01 13:00:00,9.86,20.39,12.97,0.61,158.02,66.18,80.07
2020-05-01 14:00:00,9.25,19.26,10.5,0.56,126.4,55.3,83.14
2020-05-01 15:00:00,8.52,17.4,13.69,0.36,87.4,38.18,86.36
2020-05-01 16:00:00,7.84,16.03,13.56,0.34,84.57,28.2,82.1
2020-05-01 17:00:00,10.46,21.04,21.63,0.65,77.33,23.67,71.95
2020-05-01 18:00:00,11.34,22.79,14.2,0.86,52.42,20.85,36.88
2020-05-01 19:00:00,14.58,29.13,15.14,0.51,60.4,33.8,21.0
2020-05-01 20:00:00,15.91,31.41,8.6,0.42,68.5,27.1,16.49
2020-05-01 21:00:00,17.89,35.84,3.67,0.59,65.6,24.0,10.8
