Datetime,CO (mg/m3),NOx (ppb),Ozone (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3)
2020-05-07 23:00:00,0.28,5.04,11.34,7.73,0.36
2020-05-08 00:00:00,0.3,4.26,11.8,8.22,0.08
2020-05-08 01:00:00,0.25,3.14,11.2,6.06,2.53
2020-05-08 02:00:00,0.31,3.97,10.57,3.81,1.2
2020-05-08 03:00:00,0.36,4.07,10.36,3.19,0.97
2020-05-08 04:00:00,0.26,4.0,11.07,5.36,1.27
2020-05-08 05:00:00,0.31,4.24,11.28,5.21,0.5
2020-05-08 06:00:00,0.33,3.69,11.38,5.22,0.14
2020-05-08 07:00:00,0.51,6.06,11.3,9.5,1.75
2020-05-08 08:00:00,0.55,5.77,14.4,14.97,2.03
2020-05-08 09:00:00,0.56,5.41,19.57,16.63,2.02
2020-05-08 10:00:00,0.4,4.41,17.4,15.59,2.02
2020-05-08 11:00:00,0.41,5.31,47.03,10.18,2.54
2020-05-08 12:00:00,0.37,7.67,89.96,6.44,12.99
2020-05-08 13:00:00,0.56,6.54,79.05,11.76,2.05
2020-05-08 14:00:00,0.62,6.34,61.03,12.1,1.64
2020-05-08 15:00:00,0.63,6.06,54.64,12.27,10.21
2020-05-08 16:00:00,0.48,8.57,78.69,16.0,8.13
2020-05-08 17:00:00,0.44,9.05,47.58,21.24,15.66
2020-05-08 18:00:00,0.39,8.99,29.3,15.68,15.56
2020-05-08 19:00:00,0.31,9.45,20.11,9.9,2.75
2020-05-08 20:00:00,0.44,8.85,20.05,10.71,0.94
2020-05-08 21:00:00,0.45,7.5,20.08,8.84,0.56
2020-05-08 22:00:00,0.38,7.72,12.08,12.99,1.06
2020-05-08 23:00:00,0.46,6.59,1.99,10.87,0.92
2020-05-09 00:00:00,0.4,5.25,1.96,9.42,0.18
2020-05-09 01:00:00,0.37,5.95,2.02,7.4,2.4
2020-05-09 02:00:00,0.38,6.65,2.01,4.55,
2020-05-09 03:00:00,0.35,5.42,1.99,3.86,
2020-05-09 04:00:00,0.23,5.14,1.98,4.22,1.08
2020-05-09 05:00:00,0.3,6.04,2.01,3.66,1.2
2020-05-09 06:00:00,0.29,7.39,1.98,5.65,0.95
2020-05-09 07:00:00,0.22,8.09,2.04,7.21,2.26
2020-05-09 08:00:00,0.24,9.29,2.0,5.73,1.74
2020-05-09 09:00:00,0.25,6.63,2.02,14.58,0.88
2020-05-09 10:00:00,0.55,6.38,13.33,13.42,2.39
2020-05-09 11:00:00,0.53,15.36,28.22,8.69,4.07
2020-05-09 12:00:00,1.0,26.3,41.61,15.46,2.58
2020-05-09 13:00:00,0.75,4.1,50.84,26.08,2.35
2020-05-09 14:00:00,0.51,3.06,41.51,19.82,3.14
2020-05-09 15:00:00,0.52,1.9,39.73,11.07,8.25
2020-05-09 16:00:00,0.53,1.94,40.78,12.34,2.09
2020-05-09 17:00:00,0.47,1.73,30.17,11.93,2.72
2020-05-09 18:00:00,0.51,1.61,24.0,8.43,1.2
2020-05-09 19:00:00,0.34,1.59,12.99,4.78,1.04
2020-05-09 20:00:00,0.31,1.48,9.99,3.6,0.07
2020-05-09 21:00:00,0.34,1.35,9.82,3.56,
2020-05-09 22:00:00,0.38,1.2,10.0,4.96,3.77
2020-05-09 23:00:00,0.36,1.0,10.02,5.41,0.79
2020-05-10 00:00:00,0.38,0.86,2.76,4.3,0.7
2020-05-10 01:00:00,0.33,0.81,2.0,5.16,5.02
2020-05-10 02:00:00,0.39,0.9,1.98,4.58,6.34
2020-05-10 03:00:00,0.48,3.46,2.01,3.45,6.7
2020-05-10 04:00:00,0.49,3.63,2.04,3.11,6.26
2020-05-10 05:00:00,0.61,5.6,1.99,3.15,7.06
2020-05-10 06:00:00,0.62,6.2,1.97,3.07,6.79
2020-05-10 07:00:00,0.26,7.83,2.02,8.24,5.71
2020-05-10 08:00:00,0.3,8.13,2.04,7.49,6.13
2020-05-10 09:00:00,0.27,5.67,4.03,13.22,5.36
2020-05-10 10:00:00,0.22,4.95,23.1,14.52,3.45
2020-05-10 11:00:00,0.4,29.47,39.26,11.82,3.1
2020-05-10 12:00:00,0.61,69.94,40.3,10.95,0.78
2020-05-10 13:00:00,0.41,20.27,40.39,13.24,4.25
2020-05-10 14:00:00,0.3,10.21,49.74,10.55,11.23
2020-05-10 15:00:00,0.27,8.25,48.59,10.22,14.87
2020-05-10 16:00:00,0.41,8.53,40.95,7.73,4.49
2020-05-10 17:00:00,0.36,7.9,34.97,5.15,1.93
2020-05-10 18:00:00,0.34,6.2,23.59,3.56,1.89
2020-05-10 19:00:00,0.31,8.23,13.78,3.73,1.47
2020-05-10 20:00:00,0.37,8.52,4.65,3.47,1.44
2020-05-10 21:00:00,0.3,6.22,2.0,5.81,0.82
2020-05-10 22:00:00,0.45,5.65,1.99,5.32,2.19
2020-05-10 23:00:00,0.49,4.97,2.03,6.52,0.52
2020-05-11 00:00:00,0.42,4.2,2.0,5.34,0.65
2020-05-11 01:00:00,0.47,4.77,1.99,4.24,6.17
2020-05-11 02:00:00,0.51,4.71,1.99,3.89,9.68
2020-05-11 03:00:00,0.51,4.91,2.01,3.46,9.83
2020-05-11 04:00:00,0.26,5.4,1.99,3.5,5.62
2020-05-11 05:00:00,0.34,8.45,1.96,7.02,7.03
2020-05-11 06:00:00,0.4,8.36,1.97,11.66,7.14
2020-05-11 07:00:00,0.62,10.57,2.04,9.06,5.32
2020-05-11 08:00:00,0.63,8.77,8.91,5.79,5.58
2020-05-11 09:00:00,0.6,6.46,16.8,8.92,5.37
2020-05-11 10:00:00,0.23,17.24,25.42,8.02,7.84
2020-05-11 11:00:00,0.31,18.56,38.9,9.38,5.66
2020-05-11 12:00:00,0.31,12.52,44.91,11.62,3.62
2020-05-11 13:00:00,0.33,11.78,50.91,9.22,2.5
2020-05-11 14:00:00,0.35,10.71,49.72,8.8,6.65
2020-05-11 15:00:00,0.31,11.24,46.11,7.17,7.68
2020-05-11 16:00:00,0.5,13.12,29.38,5.1,3.13
2020-05-11 17:00:00,0.47,14.07,30.34,3.56,2.52
2020-05-11 18:00:00,0.49,15.1,29.44,5.37,6.03
2020-05-11 19:00:00,0.6,14.18,14.17,8.64,2.13
2020-05-11 20:00:00,0.6,13.39,14.18,10.71,0.71
2020-05-11 21:00:00,0.68,12.45,13.87,13.58,0.13
2020-05-11 22:00:00,0.49,10.68,14.21,10.95,1.28
2020-05-11 23:00:00,0.53,9.84,13.93,7.54,1.33
2020-05-12 00:00:00,0.5,9.39,7.58,5.31,1.1
2020-05-12 01:00:00,0.2,9.27,1.99,3.54,3.77
2020-05-12 02:00:00,0.22,7.98,1.99,2.81,1.64
2020-05-12 03:00:00,0.17,7.22,2.02,2.57,1.7
2020-05-12 04:00:00,0.34,8.56,2.0,2.25,1.48
2020-05-12 05:00:00,0.4,8.71,1.98,2.63,1.32
2020-05-12 06:00:00,0.39,11.43,2.03,6.69,1.11
2020-05-12 07:00:00,0.65,13.57,2.01,6.26,3.41
2020-05-12 08:00:00,0.65,11.51,9.71,4.33,4.45
2020-05-12 09:00:00,0.59,10.52,16.26,7.85,4.57
2020-05-12 10:00:00,0.35,9.1,20.8,7.21,4.42
2020-05-12 11:00:00,0.35,8.67,36.99,9.18,5.82
2020-05-12 12:00:00,0.36,8.38,45.17,10.21,7.46
2020-05-12 13:00:00,0.61,9.14,46.67,10.14,3.33
2020-05-12 14:00:00,0.57,8.99,48.83,16.37,14.86
2020-05-12 15:00:00,0.6,8.52,50.04,13.7,16.9
2020-05-12 16:00:00,0.64,9.6,41.91,9.0,15.35
2020-05-12 17:00:00,0.55,8.29,40.03,6.34,11.81
2020-05-12 18:00:00,0.6,8.78,31.8,4.65,7.01
2020-05-12 19:00:00,0.38,8.66,18.12,4.0,2.13
2020-05-12 20:00:00,0.46,7.3,13.95,13.1,0.06
2020-05-12 21:00:00,0.46,6.71,13.59,12.46,0.01
2020-05-12 22:00:00,0.38,5.82,2.81,12.61,0.11
2020-05-12 23:00:00,0.41,5.55,2.03,10.62,
2020-05-13 00:00:00,0.49,4.44,2.0,5.07,
2020-05-13 01:00:00,0.37,4.83,2.03,5.53,4.74
2020-05-13 02:00:00,0.46,5.26,1.95,12.02,4.9
2020-05-13 03:00:00,0.5,7.99,2.01,9.76,5.62
2020-05-13 04:00:00,0.58,7.8,1.97,5.52,6.15
2020-05-13 05:00:00,0.49,7.67,1.99,3.92,7.38
2020-05-13 06:00:00,0.59,9.96,2.02,4.38,7.84
2020-05-13 07:00:00,0.45,11.19,1.97,84.89,5.23
2020-05-13 08:00:00,0.58,10.19,1.99,74.94,5.31
2020-05-13 09:00:00,0.55,8.33,8.16,103.26,5.15
2020-05-13 10:00:00,0.37,21.83,15.96,427.36,3.55
2020-05-13 11:00:00,0.37,14.25,34.98,17.65,4.04
2020-05-13 12:00:00,0.34,4.55,39.99,,2.86
2020-05-13 13:00:00,0.36,3.68,40.87,,3.11
2020-05-13 14:00:00,0.33,3.67,43.93,,2.89
2020-05-13 15:00:00,0.24,2.96,50.18,,6.63
2020-05-13 16:00:00,0.44,2.98,50.64,,4.3
2020-05-13 17:00:00,0.53,3.27,45.37,,2.39
2020-05-13 18:00:00,0.58,3.35,31.86,,2.41
2020-05-13 19:00:00,0.39,3.19,31.91,,1.91
2020-05-13 20:00:00,0.44,2.9,14.62,2.48,1.21
2020-05-13 21:00:00,0.45,2.36,9.92,2.99,0.53
2020-05-13 22:00:00,0.3,2.45,10.02,2.93,1.01
2020-05-13 23:00:00,0.29,2.09,10.13,3.09,2.32
2020-05-14 00:00:00,0.35,1.67,9.92,2.98,3.83
2020-05-14 01:00:00,0.55,1.73,10.27,3.02,4.82
2020-05-14 02:00:00,0.6,1.44,10.19,3.03,7.08
2020-05-14 03:00:00,0.64,2.23,10.32,5.89,6.89
2020-05-14 04:00:00,0.34,2.5,9.92,6.01,3.92
2020-05-14 05:00:00,0.42,2.94,10.11,6.05,3.33
2020-05-14 06:00:00,0.47,3.71,10.04,5.94,3.25
2020-05-14 07:00:00,0.43,3.28,10.12,6.07,2.96
2020-05-14 08:00:00,0.47,3.02,10.03,6.24,3.45
2020-05-14 09:00:00,0.59,2.19,16.55,5.84,3.35
2020-05-14 10:00:00,0.42,10.1,26.48,5.97,3.45
2020-05-14 11:00:00,0.32,9.13,31.88,3.91,3.66
2020-05-14 12:00:00,0.39,7.87,39.86,2.21,5.68
2020-05-14 13:00:00,0.29,8.95,39.26,1.64,2.67
2020-05-14 14:00:00,0.25,9.76,58.1,1.36,10.6
2020-05-14 15:00:00,0.19,12.32,55.48,0.83,12.24
2020-05-14 16:00:00,0.55,14.05,44.09,0.42,4.48
2020-05-14 17:00:00,0.51,14.83,35.05,0.21,3.16
2020-05-14 18:00:00,0.53,13.41,27.9,0.55,2.83
2020-05-14 19:00:00,0.46,16.55,27.3,1.95,0.78
2020-05-14 20:00:00,0.39,16.11,27.96,2.6,0.11
2020-05-14 21:00:00,0.36,12.48,28.75,4.63,
2020-05-14 22:00:00,0.39,10.36,12.54,4.46,0.36
2020-05-14 23:00:00,0.44,9.0,6.1,4.03,0.11
2020-05-15 00:00:00,0.41,8.34,5.98,3.29,0.03
2020-05-15 01:00:00,0.39,7.61,5.88,2.91,2.21
2020-05-15 02:00:00,0.36,7.8,5.96,5.55,0.07
2020-05-15 03:00:00,0.36,9.66,6.03,5.34,0.01
2020-05-15 04:00:00,0.26,9.84,6.04,4.08,1.17
2020-05-15 05:00:00,0.27,10.88,5.99,3.54,1.37
2020-05-15 06:00:00,0.35,15.37,6.04,2.8,1.3
2020-05-15 07:00:00,0.44,16.1,6.05,6.28,1.82
2020-05-15 08:00:00,0.41,14.36,13.33,15.02,1.83
2020-05-15 09:00:00,0.39,11.71,20.0,17.31,1.9
2020-05-15 10:00:00,1.29,72.91,27.44,19.32,1.96
2020-05-15 11:00:00,1.02,19.05,37.15,18.78,2.14
2020-05-15 12:00:00,0.63,10.62,43.79,21.63,6.65
2020-05-15 13:00:00,0.69,12.69,52.04,19.27,2.21
2020-05-15 14:00:00,0.25,8.75,53.38,16.03,6.92
2020-05-15 15:00:00,0.21,10.21,51.9,21.28,18.13
2020-05-15 16:00:00,0.4,14.82,40.76,17.54,6.04
2020-05-15 17:00:00,0.38,15.23,29.54,18.07,6.56
2020-05-15 18:00:00,0.43,11.34,23.59,16.82,4.31
2020-05-15 19:00:00,0.78,14.14,13.98,11.52,1.95
2020-05-15 20:00:00,0.66,9.88,8.04,7.62,0.97
2020-05-15 21:00:00,0.55,7.58,8.09,5.36,0.08
2020-05-15 22:00:00,0.52,6.31,7.96,3.57,1.33
2020-05-15 23:00:00,0.62,9.85,8.05,11.39,0.14
2020-05-16 00:00:00,0.52,6.21,8.2,11.31,0.05
2020-05-16 01:00:00,0.51,4.12,8.14,7.04,1.98
2020-05-16 02:00:00,0.48,2.12,7.93,5.12,0.54
2020-05-16 03:00:00,0.52,0.82,7.86,3.82,0.09
2020-05-16 04:00:00,0.56,2.02,8.0,3.23,2.39
2020-05-16 05:00:00,0.6,2.81,8.11,2.46,0.27
2020-05-16 06:00:00,0.6,1.45,8.2,8.5,0.22
2020-05-16 07:00:00,0.53,4.73,7.94,8.01,1.23
2020-05-16 08:00:00,0.45,3.92,7.95,13.72,1.36
2020-05-16 09:00:00,0.44,2.71,17.13,17.59,1.42
2020-05-16 10:00:00,0.49,19.36,20.2,12.87,1.89
2020-05-16 11:00:00,0.49,25.97,38.09,14.3,2.07
2020-05-16 12:00:00,0.53,8.1,39.93,11.78,2.46
2020-05-16 13:00:00,0.36,8.29,50.39,8.02,3.21
2020-05-16 14:00:00,0.36,8.66,54.66,5.92,13.14
2020-05-16 15:00:00,0.34,8.07,54.88,4.84,16.21
2020-05-16 16:00:00,0.29,10.4,54.07,4.25,10.72
2020-05-16 17:00:00,0.22,11.19,46.66,6.92,18.61
2020-05-16 18:00:00,0.2,13.64,40.96,5.95,18.73
2020-05-16 19:00:00,0.63,9.71,28.16,15.51,4.7
2020-05-16 20:00:00,0.65,8.43,20.23,33.52,0.55
2020-05-16 21:00:00,0.73,6.45,19.99,106.28,
2020-05-16 22:00:00,0.48,4.91,20.3,260.02,1.7
2020-05-16 23:00:00,0.43,5.16,8.09,,1.82
2020-05-17 00:00:00,0.47,3.14,8.19,0.05,1.62
2020-05-17 01:00:00,0.48,2.21,7.17,23.58,1.05
2020-05-17 02:00:00,0.51,1.75,3.99,3.06,0.65
2020-05-17 03:00:00,0.54,2.38,4.05,3.05,0.22
2020-05-17 04:00:00,0.48,1.79,4.0,2.95,3.69
2020-05-17 05:00:00,0.53,2.38,4.0,2.92,0.9
2020-05-17 06:00:00,0.51,3.0,3.99,2.92,0.99
2020-05-17 07:00:00,0.27,2.44,3.97,3.04,2.13
2020-05-17 08:00:00,0.31,3.19,3.93,2.96,2.82
2020-05-17 09:00:00,0.35,2.11,18.14,3.09,2.99
2020-05-17 10:00:00,0.43,3.04,23.8,3.07,2.04
2020-05-17 11:00:00,0.44,3.15,35.81,1.99,2.98
2020-05-17 12:00:00,0.46,3.05,36.09,1.79,5.1
2020-05-17 13:00:00,0.42,1.17,35.85,1.7,6.25
2020-05-17 14:00:00,0.42,2.31,37.79,2.07,9.67
2020-05-17 15:00:00,0.4,20.81,49.91,3.92,13.29
2020-05-17 16:00:00,0.36,42.22,42.6,3.06,1.93
2020-05-17 17:00:00,0.42,11.38,40.91,3.0,2.4
2020-05-17 18:00:00,0.44,11.05,37.01,3.04,2.41
2020-05-17 19:00:00,0.25,7.92,28.11,3.07,1.89
2020-05-17 20:00:00,0.26,7.8,24.58,3.01,1.21
2020-05-17 21:00:00,0.24,5.5,11.94,2.96,0.54
2020-05-17 22:00:00,0.2,4.18,7.16,4.92,1.54
2020-05-17 23:00:00,0.26,5.09,5.87,5.39,0.21
2020-05-18 00:00:00,0.34,6.51,5.98,4.46,0.01
2020-05-18 01:00:00,0.41,3.68,5.99,2.91,2.28
2020-05-18 02:00:00,0.37,3.12,6.1,3.02,2.04
2020-05-18 03:00:00,0.36,2.88,6.03,2.97,1.79
2020-05-18 04:00:00,0.34,2.34,6.07,2.96,1.97
2020-05-18 05:00:00,0.29,2.42,6.0,3.13,2.07
2020-05-18 06:00:00,0.39,3.56,5.93,3.03,2.24
2020-05-18 07:00:00,0.47,3.49,6.07,3.12,2.18
2020-05-18 08:00:00,0.54,2.48,6.05,3.0,2.16
2020-05-18 09:00:00,0.52,2.58,8.42,2.98,2.16
2020-05-18 10:00:00,0.64,3.29,19.66,2.79,2.05
2020-05-18 11:00:00,0.67,3.5,30.97,0.03,2.14
2020-05-18 12:00:00,0.64,4.51,35.59,0.03,2.73
2020-05-18 13:00:00,0.54,2.82,44.68,0.03,4.24
2020-05-18 14:00:00,0.52,3.16,46.23,0.03,9.71
2020-05-18 15:00:00,0.45,11.98,44.8,0.03,13.25
2020-05-18 16:00:00,0.59,90.77,35.79,3.02,4.08
2020-05-18 17:00:00,0.73,16.02,35.89,23.02,5.37
2020-05-18 18:00:00,0.76,12.48,21.63,22.02,4.13
2020-05-18 19:00:00,0.8,13.9,19.85,16.98,2.83
2020-05-18 20:00:00,0.71,14.11,14.99,14.71,0.62
2020-05-18 21:00:00,0.76,8.74,9.98,31.15,0.21
2020-05-18 22:00:00,0.75,6.02,4.06,25.28,3.2
2020-05-18 23:00:00,0.72,4.4,1.98,16.15,1.96
2020-05-19 00:00:00,0.69,5.49,1.98,13.63,1.99
2020-05-19 01:00:00,0.44,5.27,1.97,12.89,3.09
2020-05-19 02:00:00,0.48,5.48,2.0,10.25,4.92
2020-05-19 03:00:00,0.46,5.74,1.98,15.75,6.23
2020-05-19 04:00:00,0.4,5.33,1.96,19.86,3.77
2020-05-19 05:00:00,0.32,6.84,2.05,12.64,3.77
2020-05-19 06:00:00,0.31,5.38,1.98,8.48,3.54
2020-05-19 07:00:00,0.58,6.12,2.04,10.45,3.59
2020-05-19 08:00:00,0.66,6.42,4.11,21.1,4.69
2020-05-19 09:00:00,0.64,8.41,13.83,17.87,3.35
2020-05-19 10:00:00,0.53,9.11,13.89,14.47,4.05
2020-05-19 11:00:00,0.68,8.98,24.33,26.32,2.77
2020-05-19 12:00:00,0.54,7.96,44.93,34.1,1.46
2020-05-19 13:00:00,0.4,10.1,52.11,21.88,6.77
2020-05-19 14:00:00,0.47,8.31,64.28,25.47,6.41
2020-05-19 15:00:00,0.37,5.04,68.15,22.57,7.08
2020-05-19 16:00:00,0.28,4.34,58.21,21.93,13.77
2020-05-19 17:00:00,0.28,3.35,70.78,25.73,21.47
2020-05-19 18:00:00,0.39,6.21,54.3,38.11,23.34
2020-05-19 19:00:00,1.02,8.7,35.53,42.78,2.92
2020-05-19 20:00:00,0.9,7.62,14.04,40.83,1.02
2020-05-19 21:00:00,0.9,27.3,14.2,42.53,0.43
2020-05-19 22:00:00,0.86,7.27,14.2,41.01,1.51
2020-05-19 23:00:00,0.9,4.52,14.03,38.64,0.18
2020-05-20 00:00:00,0.93,3.16,14.01,41.72,0.06
2020-05-20 01:00:00,0.58,52.52,13.93,43.15,2.36
2020-05-20 02:00:00,0.55,20.01,13.88,41.26,2.31
2020-05-20 03:00:00,0.46,13.01,4.22,31.79,2.12
2020-05-20 04:00:00,0.38,10.12,3.99,24.77,1.78
2020-05-20 05:00:00,0.3,9.26,4.09,31.02,1.04
2020-05-20 06:00:00,0.35,7.45,3.97,29.03,0.56
2020-05-20 07:00:00,0.36,8.86,4.0,23.84,1.98
2020-05-20 08:00:00,0.45,11.63,4.03,24.49,0.74
2020-05-20 09:00:00,0.48,9.62,4.18,19.57,0.51
2020-05-20 10:00:00,0.44,11.13,20.66,11.86,4.56
2020-05-20 11:00:00,0.61,10.34,41.05,14.6,5.12
2020-05-20 12:00:00,0.31,9.99,54.92,20.81,8.57
2020-05-20 13:00:00,0.5,12.41,49.43,28.72,1.83
2020-05-20 14:00:00,0.46,11.96,66.66,6.33,8.09
2020-05-20 15:00:00,0.34,9.34,61.82,12.78,15.77
2020-05-20 16:00:00,0.64,9.04,57.22,25.96,2.04
2020-05-20 17:00:00,0.56,6.9,43.67,24.28,2.05
2020-05-20 18:00:00,0.7,8.96,31.07,43.67,0.92
2020-05-20 19:00:00,0.41,9.33,20.15,40.59,0.94
2020-05-20 20:00:00,0.28,6.85,19.91,37.92,0.03
2020-05-20 21:00:00,0.24,3.91,12.67,36.81,
2020-05-20 22:00:00,0.48,3.6,7.77,27.65,3.23
2020-05-20 23:00:00,0.56,3.7,7.92,28.73,0.49
2020-05-21 00:00:00,0.62,1.98,8.04,25.77,0.02
2020-05-21 01:00:00,0.33,2.65,7.98,15.06,1.14
2020-05-21 02:00:00,0.39,4.19,7.96,16.7,1.35
2020-05-21 03:00:00,0.38,5.42,7.94,18.93,1.26
2020-05-21 04:00:00,0.56,6.62,7.89,14.35,5.22
2020-05-21 05:00:00,0.74,6.93,7.92,14.28,1.39
2020-05-21 06:00:00,1.0,8.68,8.16,22.01,0.91
2020-05-21 07:00:00,0.43,7.43,8.08,18.78,1.74
2020-05-21 08:00:00,0.49,8.87,11.12,27.41,1.3
2020-05-21 09:00:00,0.64,15.39,17.2,19.94,1.16
2020-05-21 10:00:00,0.64,16.89,25.71,22.02,3.93
2020-05-21 11:00:00,0.74,15.3,58.04,31.95,6.47
2020-05-21 12:00:00,0.49,9.46,71.17,33.36,7.5
2020-05-21 13:00:00,0.46,8.02,77.77,28.14,7.88
2020-05-21 14:00:00,0.34,8.28,69.81,30.55,17.7
2020-05-21 15:00:00,0.27,8.66,86.19,28.52,20.82
2020-05-21 16:00:00,0.55,8.89,67.99,21.27,5.88
2020-05-21 17:00:00,0.4,7.37,85.9,28.48,7.3
2020-05-21 18:00:00,0.36,6.67,30.67,29.16,7.24
2020-05-21 19:00:00,0.64,6.91,135.43,6.72,1.15
2020-05-21 20:00:00,0.59,6.16,65.33,0.01,0.28
2020-05-21 21:00:00,0.66,4.71,120.91,0.01,
2020-05-21 22:00:00,0.32,3.16,101.53,0.01,1.18
2020-05-21 23:00:00,0.29,1.79,10.59,0.01,0.39
2020-05-22 00:00:00,0.32,3.02,15.1,0.01,0.04
2020-05-22 01:00:00,0.32,3.36,21.0,5.2,1.94
2020-05-22 02:00:00,0.45,1.76,23.63,9.81,2.0
2020-05-22 03:00:00,0.43,2.83,26.88,9.96,1.96
2020-05-22 04:00:00,0.35,2.65,29.14,9.87,2.13
2020-05-22 05:00:00,0.39,2.25,26.68,9.74,1.81
2020-05-22 06:00:00,0.37,3.17,16.87,10.02,1.66
2020-05-22 07:00:00,0.4,4.26,17.21,10.33,5.16
2020-05-22 08:00:00,0.49,3.89,47.53,9.63,1.89
2020-05-22 09:00:00,0.58,5.8,31.46,10.14,1.49
2020-05-22 10:00:00,0.73,8.77,47.84,9.36,3.03
2020-05-22 11:00:00,0.64,22.48,84.27,3.35,3.7
2020-05-22 12:00:00,0.52,14.88,118.84,3.74,3.88
2020-05-22 13:00:00,0.64,8.8,116.11,9.88,2.46
2020-05-22 14:00:00,0.73,18.75,30.05,15.29,8.87
2020-05-22 15:00:00,0.57,7.07,24.04,14.37,14.55
2020-05-22 16:00:00,0.6,5.64,2.25,19.3,5.65
2020-05-22 17:00:00,0.56,4.04,0.58,15.32,2.48
2020-05-22 18:00:00,0.63,4.55,4.92,13.59,1.89
2020-05-22 19:00:00,0.47,5.8,20.56,21.05,0.97
2020-05-22 20:00:00,0.54,5.21,9.39,22.42,0.05
2020-05-22 21:00:00,0.45,2.49,37.69,20.14,0.01
2020-05-22 22:00:00,0.17,2.58,20.83,21.47,1.5
2020-05-22 23:00:00,0.17,2.29,13.12,19.48,1.71
2020-05-23 00:00:00,0.22,1.8,22.83,14.77,1.62
2020-05-23 01:00:00,0.36,0.96,25.77,11.26,5.55
2020-05-23 02:00:00,0.42,1.23,26.98,10.41,2.01
2020-05-23 03:00:00,0.42,1.94,25.65,7.0,1.8
2020-05-23 04:00:00,0.5,2.96,17.32,8.93,1.81
2020-05-23 05:00:00,0.56,4.34,15.13,12.37,1.21
2020-05-23 06:00:00,0.52,5.75,6.33,12.61,1.12
2020-05-23 07:00:00,0.4,6.68,11.52,17.61,1.46
2020-05-23 08:00:00,0.53,8.54,6.06,18.58,1.9
2020-05-23 09:00:00,0.57,8.39,3.0,13.08,2.34
2020-05-23 10:00:00,0.52,6.34,3.09,17.62,2.38
2020-05-23 11:00:00,0.47,4.87,6.41,19.64,3.02
2020-05-23 12:00:00,0.45,4.63,4.88,18.74,4.48
2020-05-23 13:00:00,0.38,4.04,8.37,27.95,1.83
2020-05-23 14:00:00,0.36,7.21,3.42,28.14,11.06
2020-05-23 15:00:00,0.21,14.61,34.01,26.1,19.36
2020-05-23 16:00:00,0.37,16.15,33.94,26.63,2.52
2020-05-23 17:00:00,0.31,15.89,34.15,19.14,4.49
2020-05-23 18:00:00,0.3,16.46,33.66,11.03,4.98
2020-05-23 19:00:00,0.72,14.02,20.34,8.46,1.58
2020-05-23 20:00:00,0.75,14.02,20.36,13.08,
2020-05-23 21:00:00,0.67,12.91,12.94,15.97,
2020-05-23 22:00:00,0.2,11.68,9.98,13.77,4.33
2020-05-23 23:00:00,0.22,9.52,5.04,18.96,0.28
2020-05-24 00:00:00,0.29,10.33,0.06,17.62,0.03
2020-05-24 01:00:00,0.52,8.71,0.01,10.67,1.87
2020-05-24 02:00:00,0.54,8.45,0.4,6.94,1.74
2020-05-24 03:00:00,0.56,8.05,0.51,8.13,1.2
2020-05-24 04:00:00,0.43,8.59,1.23,10.73,1.65
2020-05-24 05:00:00,0.46,8.68,2.63,10.16,1.39
2020-05-24 06:00:00,0.43,7.16,4.91,9.94,1.43
2020-05-24 07:00:00,0.58,8.66,0.94,32.68,2.13
2020-05-24 08:00:00,0.49,8.91,0.52,88.05,1.96
2020-05-24 09:00:00,0.54,10.96,2.96,8.75,1.84
2020-05-24 10:00:00,0.31,11.22,19.68,10.17,4.74
2020-05-24 11:00:00,0.4,12.02,19.96,9.92,1.98
2020-05-24 12:00:00,0.41,14.34,27.24,11.43,2.5
2020-05-24 13:00:00,0.41,14.71,36.79,15.01,5.25
2020-05-24 14:00:00,0.35,16.22,46.8,15.17,13.43
2020-05-24 15:00:00,0.34,21.42,53.43,14.84,18.15
2020-05-24 16:00:00,0.39,22.3,49.91,15.12,4.67
2020-05-24 17:00:00,0.34,19.99,48.62,15.04,2.32
2020-05-24 18:00:00,0.37,19.26,37.98,15.43,1.99
2020-05-24 19:00:00,0.45,19.66,34.45,13.15,1.53
2020-05-24 20:00:00,0.38,20.42,30.43,11.91,1.53
2020-05-24 21:00:00,0.41,26.24,30.92,12.25,0.5
2020-05-24 22:00:00,0.33,17.59,3.33,11.75,0.06
2020-05-24 23:00:00,0.37,12.81,0.21,12.02,0.01
2020-05-25 00:00:00,0.36,11.73,0.27,11.87,
2020-05-25 01:00:00,0.46,9.71,0.71,10.46,3.93
2020-05-25 02:00:00,0.51,9.94,0.32,9.86,1.88
2020-05-25 03:00:00,0.52,9.98,0.37,9.74,1.86
2020-05-25 04:00:00,0.37,9.62,0.5,10.01,3.35
2020-05-25 05:00:00,0.44,8.78,0.76,10.3,1.92
2020-05-25 06:00:00,0.47,8.84,1.35,10.58,1.92
2020-05-25 07:00:00,0.32,9.93,3.18,9.62,2.17
2020-05-25 08:00:00,0.32,10.34,5.0,10.17,2.22
2020-05-25 09:00:00,0.38,10.35,7.42,10.39,2.26
2020-05-25 10:00:00,0.53,10.73,11.32,15.33,1.89
2020-05-25 11:00:00,0.57,10.25,10.99,13.48,2.0
2020-05-25 12:00:00,0.62,35.56,44.15,2.85,2.14
2020-05-25 13:00:00,0.71,30.11,49.72,7.83,5.24
2020-05-25 14:00:00,0.64,12.48,54.8,15.65,11.82
