Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-07-31 12:00:00,34.0,25.0,6.57,19.45,11.47,,29.35
2020-07-31 13:00:00,33.75,24.5,6.07,20.25,10.93,0.65,30.9
2020-07-31 14:00:00,33.5,24.25,5.52,21.4,11.65,1.58,33.48
2020-07-31 15:00:00,38.0,26.75,5.83,23.15,11.45,1.2,31.75
2020-07-31 16:00:00,45.5,23.0,5.57,23.5,12.03,1.35,33.27
2020-07-31 17:00:00,43.5,23.25,6.0,29.1,11.45,2.38,32.75
2020-07-31 18:00:00,55.75,29.0,8.72,23.7,10.93,2.15,33.6
2020-07-31 19:00:00,70.75,43.0,9.7,23.05,11.25,0.55,25.8
2020-07-31 20:00:00,77.25,42.0,13.78,21.83,11.65,0.28,16.57
2020-07-31 21:00:00,84.5,43.75,13.7,20.25,11.73,0.7,9.9
2020-07-31 22:00:00,68.25,32.0,13.05,19.9,12.0,1.25,7.73
2020-07-31 23:00:00,70.5,36.0,14.9,19.15,11.43,1.48,4.62
2020-08-01 00:00:00,75.0,39.0,18.83,22.45,9.42,0.3,2.75
2020-08-01 01:00:00,91.25,39.5,17.05,20.68,9.6,,3.2
2020-08-01 02:00:00,79.0,38.0,8.33,18.52,9.05,,21.95
2020-08-01 03:00:00,55.0,24.75,4.95,18.1,9.0,,21.6
2020-08-01 04:00:00,19.0,12.0,3.88,16.2,8.05,,20.32
2020-08-01 05:00:00,19.0,13.0,3.25,16.43,8.97,,15.7
2020-08-01 06:00:00,21.25,13.75,3.75,16.93,11.27,0.7,9.85
2020-08-01 07:00:00,28.0,16.0,5.25,17.38,11.32,0.77,9.05
2020-08-01 08:00:00,30.0,19.0,4.27,16.85,10.82,1.1,12.6
2020-08-01 09:00:00,29.25,17.75,3.3,16.57,10.93,0.88,18.85
2020-08-01 10:00:00,26.5,14.75,3.6,17.47,11.4,0.55,24.88
2020-08-01 11:00:00,32.5,20.25,5.55,19.35,12.38,0.53,42.02
2020-08-01 12:00:00,58.75,33.5,6.27,20.17,12.8,0.55,54.77
2020-08-01 13:00:00,69.75,44.0,5.9,20.55,12.52,,57.57
2020-08-01 14:00:00,69.75,44.25,5.57,20.35,12.07,,51.5
2020-08-01 15:00:00,68.0,41.5,5.1,18.32,11.0,,44.22
2020-08-01 16:00:00,56.25,30.75,5.5,20.77,10.27,,33.65
2020-08-01 17:00:00,52.25,28.75,7.82,19.58,9.62,,20.53
2020-08-01 18:00:00,43.0,26.0,8.48,19.47,9.95,,19.3
2020-08-01 19:00:00,57.75,29.0,8.22,17.9,10.25,,14.3
2020-08-01 20:00:00,54.25,26.75,8.3,17.95,10.55,,8.62
2020-08-01 21:00:00,47.75,20.75,9.35,17.73,10.68,0.1,4.78
2020-08-01 22:00:00,61.75,25.5,15.17,17.45,11.1,,1.9
2020-08-01 23:00:00,87.25,32.5,13.65,21.8,10.9,0.25,2.83
2020-08-02 00:00:00,85.0,30.0,11.97,17.05,9.85,0.1,3.38
2020-08-02 01:00:00,80.5,28.75,10.3,16.73,10.22,0.3,3.35
2020-08-02 02:00:00,75.0,29.75,8.07,18.2,9.57,,3.7
2020-08-02 03:00:00,43.5,17.75,8.9,17.6,9.8,,3.05
2020-08-02 04:00:00,40.5,19.75,10.28,22.35,8.6,,1.35
2020-08-02 05:00:00,47.5,20.25,21.17,33.23,7.25,,1.23
2020-08-02 06:00:00,53.25,23.75,30.5,39.92,,,1.52
2020-08-02 07:00:00,48.75,23.5,,46.02,,,0.8
2020-08-02 08:00:00,51.0,25.0,,38.8,,,1.5
2020-08-02 09:00:00,,,,,,,
2020-08-02 10:00:00,,,,,,,
2020-08-02 11:00:00,,,,,,,5.8
2020-08-02 12:00:00,,,,,,,
2020-08-02 13:00:00,,,,,,,
2020-08-02 14:00:00,,,,,,,
2020-08-02 15:00:00,,,,,,,
2020-08-02 16:00:00,,,,,,,
2020-08-02 17:00:00,,,,,,,
2020-08-02 18:00:00,,,,,,,
2020-08-02 19:00:00,,,,,,,
2020-08-02 20:00:00,,,,,,,2.4
2020-08-02 21:00:00,,,,,,,
2020-08-02 22:00:00,,,,,,,1.9
2020-08-02 23:00:00,,,,,,,
2020-08-03 00:00:00,,,,,,,
2020-08-03 01:00:00,,,,,,,32.8
2020-08-03 02:00:00,,,,,,,1.7
2020-08-03 03:00:00,,,,,,,
2020-08-03 04:00:00,,,,,,,
2020-08-03 05:00:00,,,,,,,29.6
2020-08-03 06:00:00,,,,,,,1.6
2020-08-03 07:00:00,,,,,,,
2020-08-03 08:00:00,,,,,,,25.45
2020-08-03 09:00:00,,,,,,,
2020-08-03 10:00:00,,,,,,,
2020-08-03 11:00:00,,,,,6.6,,7.05
2020-08-03 12:00:00,40.0,19.0,42.82,,11.15,,14.68
2020-08-03 13:00:00,46.0,19.5,26.48,,10.82,,20.02
2020-08-03 14:00:00,52.5,18.5,18.82,,10.75,,20.95
2020-08-03 15:00:00,50.0,15.0,14.1,,11.45,,22.32
2020-08-03 16:00:00,53.0,16.5,12.05,,11.12,,24.15
2020-08-03 17:00:00,60.5,19.5,10.68,,9.97,,22.55
2020-08-03 18:00:00,67.0,20.5,9.68,,7.67,,22.15
2020-08-03 19:00:00,72.0,22.0,8.9,,8.5,0.7,14.6
2020-08-03 20:00:00,76.0,23.5,9.18,,10.45,,12.93
2020-08-03 21:00:00,90.0,29.0,9.35,,10.53,,10.78
2020-08-03 22:00:00,92.5,33.0,10.22,,10.65,,6.12
2020-08-03 23:00:00,93.0,28.5,10.3,,10.62,,4.95
2020-08-04 00:00:00,95.0,23.5,8.12,,9.28,,4.82
2020-08-04 01:00:00,82.0,22.5,5.05,,9.55,,5.47
2020-08-04 02:00:00,60.0,15.5,3.58,,10.55,,7.2
2020-08-04 03:00:00,47.5,13.0,4.65,,10.55,,5.77
2020-08-04 04:00:00,53.5,17.5,3.9,,10.27,,3.55
2020-08-04 05:00:00,51.0,19.0,3.27,,10.68,,3.03
2020-08-04 06:00:00,43.0,22.0,3.27,,10.25,,2.15
2020-08-04 07:00:00,47.0,23.5,2.23,,11.0,,1.75
2020-08-04 08:00:00,54.5,25.0,2.9,,10.93,,2.72
2020-08-04 09:00:00,54.5,23.0,2.27,,10.65,,6.23
2020-08-04 10:00:00,49.5,19.0,0.85,,11.23,,8.1
2020-08-04 11:00:00,35.5,16.5,0.65,,10.25,,11.1
2020-08-04 12:00:00,42.0,22.0,1.0,,10.22,,11.32
2020-08-04 13:00:00,59.0,33.0,1.1,,10.93,0.5,16.07
2020-08-04 14:00:00,50.5,27.5,0.5,,11.2,0.3,18.07
2020-08-04 15:00:00,35.5,18.5,1.07,,10.65,0.38,21.75
2020-08-04 16:00:00,31.0,18.5,3.55,,10.82,0.1,22.73
2020-08-04 17:00:00,33.0,15.5,5.18,,9.52,0.55,21.5
2020-08-04 18:00:00,42.0,14.0,5.0,,7.38,0.75,20.35
2020-08-04 19:00:00,49.0,18.0,4.78,,7.1,0.8,16.7
2020-08-04 20:00:00,52.5,21.5,5.28,,7.22,0.4,13.57
2020-08-04 21:00:00,66.0,23.0,5.4,,8.0,0.88,10.7
2020-08-04 22:00:00,88.0,30.5,5.6,,8.95,0.95,8.05
2020-08-04 23:00:00,133.0,53.5,9.15,,9.43,0.95,3.42
2020-08-05 00:00:00,138.0,58.5,8.15,,8.77,0.9,2.33
2020-08-05 01:00:00,118.5,52.0,5.95,,9.0,0.25,2.02
2020-08-05 02:00:00,113.0,50.0,4.3,,9.0,0.62,2.45
2020-08-05 03:00:00,101.5,44.5,7.05,,8.55,0.55,1.62
2020-08-05 04:00:00,88.5,42.0,3.98,,8.03,0.9,1.8
2020-08-05 05:00:00,73.5,36.5,2.1,,8.9,0.43,2.05
2020-08-05 06:00:00,72.5,34.0,2.25,,10.5,0.72,2.58
2020-08-05 07:00:00,75.0,37.0,2.83,,10.72,0.28,2.83
2020-08-05 08:00:00,78.5,42.0,2.23,,11.15,0.3,5.42
2020-08-05 09:00:00,75.0,45.5,1.23,,10.88,0.1,8.77
2020-08-05 10:00:00,66.5,41.5,0.25,,10.5,0.53,11.52
2020-08-05 11:00:00,63.5,34.5,0.1,,10.75,0.6,10.65
2020-08-05 12:00:00,63.5,31.0,2.1,,12.07,0.3,7.3
2020-08-05 13:00:00,40.0,20.5,8.82,,10.18,0.1,
2020-08-05 14:00:00,31.5,18.0,21.7,,11.75,0.62,1.6
2020-08-05 15:00:00,60.0,30.0,20.57,,12.4,0.15,8.5
2020-08-05 16:00:00,79.0,38.0,14.28,,12.88,0.53,15.8
2020-08-05 17:00:00,63.0,32.5,6.22,,11.97,,10.08
2020-08-05 18:00:00,27.5,17.0,3.52,,10.52,0.9,7.05
2020-08-05 19:00:00,29.5,14.5,3.62,,10.38,1.23,5.35
2020-08-05 20:00:00,45.0,21.5,3.4,,10.75,1.23,3.95
2020-08-05 21:00:00,41.0,26.0,2.8,,11.3,0.9,2.82
2020-08-05 22:00:00,55.5,36.5,2.5,,11.9,0.2,1.53
2020-08-05 23:00:00,67.5,38.5,3.3,,11.8,0.1,1.38
2020-08-06 00:00:00,67.0,31.5,3.1,,12.45,,1.48
2020-08-06 01:00:00,70.5,33.0,2.35,,12.48,0.8,1.5
2020-08-06 02:00:00,65.5,30.5,1.8,,12.97,,1.1
2020-08-06 03:00:00,60.5,25.0,3.85,,11.9,,0.82
2020-08-06 04:00:00,56.0,24.0,2.9,,12.48,,0.95
2020-08-06 05:00:00,50.5,23.0,2.33,,12.3,,0.57
2020-08-06 06:00:00,45.0,25.5,1.95,,11.2,,0.57
2020-08-06 07:00:00,31.0,23.5,1.43,,11.27,,1.12
2020-08-06 08:00:00,27.0,19.0,0.85,,10.3,,1.15
2020-08-06 09:00:00,33.5,16.5,0.73,,10.78,,2.38
2020-08-06 10:00:00,27.5,13.0,,,10.3,,2.83
2020-08-06 11:00:00,27.5,11.5,0.3,0.2,9.05,,4.35
2020-08-06 12:00:00,46.0,11.5,1.62,0.88,7.83,0.7,7.15
2020-08-06 13:00:00,64.5,10.0,3.6,0.3,7.92,0.3,8.45
2020-08-06 14:00:00,65.5,8.5,5.07,,8.6,0.45,9.3
2020-08-06 15:00:00,51.0,8.0,6.0,0.3,8.12,0.4,10.3
2020-08-06 16:00:00,41.0,6.5,4.42,0.35,7.22,0.3,10.05
2020-08-06 17:00:00,40.5,6.0,3.17,0.1,7.97,0.28,10.75
2020-08-06 18:00:00,44.0,6.5,3.0,,9.25,0.45,11.0
2020-08-06 19:00:00,36.0,7.0,2.82,,9.45,0.45,9.85
2020-08-06 20:00:00,25.5,8.0,2.58,,9.07,0.5,9.0
2020-08-06 21:00:00,30.0,11.5,2.88,,10.82,0.97,7.17
2020-08-06 22:00:00,32.0,15.5,2.4,,10.73,1.15,5.85
2020-08-06 23:00:00,38.0,16.5,1.88,,10.4,0.2,5.58
2020-08-07 00:00:00,37.0,16.0,1.42,,9.3,,5.3
2020-08-07 01:00:00,32.5,18.0,1.1,,9.5,,5.12
2020-08-07 02:00:00,38.5,19.0,0.7,,9.4,0.2,10.8
2020-08-07 03:00:00,33.0,12.0,1.3,,8.55,0.5,11.18
2020-08-07 04:00:00,33.0,11.5,0.68,,9.08,,10.88
2020-08-07 05:00:00,32.5,15.5,0.33,,9.77,,9.83
2020-08-07 06:00:00,21.5,14.0,0.55,,11.52,0.5,8.3
2020-08-07 07:00:00,23.0,15.0,0.45,,11.88,1.18,8.05
2020-08-07 08:00:00,27.0,16.0,0.3,,11.45,1.12,7.95
2020-08-07 09:00:00,28.0,18.0,0.15,,11.73,1.6,8.97
2020-08-07 10:00:00,40.5,23.5,0.3,,12.27,1.6,11.62
2020-08-07 11:00:00,53.0,27.0,0.65,,12.55,0.98,14.78
2020-08-07 12:00:00,49.5,31.5,0.9,,12.93,0.73,17.43
2020-08-07 13:00:00,47.0,38.5,,,12.45,1.92,16.88
2020-08-07 14:00:00,44.0,31.5,,,11.47,1.45,16.15
2020-08-07 15:00:00,37.0,24.5,,,11.57,3.03,15.85
2020-08-07 16:00:00,33.5,18.5,,,11.0,0.93,16.15
2020-08-07 17:00:00,39.5,14.0,,,10.05,0.9,17.98
2020-08-07 18:00:00,55.0,16.5,,,7.98,1.0,15.72
2020-08-07 19:00:00,73.5,19.5,,,8.57,,13.38
2020-08-07 20:00:00,81.5,25.5,2.6,,9.33,,9.18
2020-08-07 21:00:00,114.5,56.5,3.55,,10.45,0.1,6.17
2020-08-07 22:00:00,119.0,65.5,2.78,,9.7,0.25,3.55
2020-08-07 23:00:00,83.5,44.0,2.73,,10.15,0.5,2.6
2020-08-08 00:00:00,89.0,44.0,2.65,,11.62,0.1,2.1
2020-08-08 01:00:00,88.5,45.5,,,11.72,0.17,1.52
2020-08-08 02:00:00,73.5,42.0,,,12.32,,1.5
2020-08-08 03:00:00,68.0,41.0,,,12.45,0.75,1.73
2020-08-08 04:00:00,66.0,42.0,,,11.68,0.53,1.23
2020-08-08 05:00:00,66.0,39.0,0.8,,11.23,1.05,1.18
2020-08-08 06:00:00,64.0,38.0,,,11.1,0.52,1.15
2020-08-08 07:00:00,62.5,42.0,,,11.07,0.62,1.03
2020-08-08 08:00:00,73.5,50.5,4.55,,11.05,1.07,2.1
2020-08-08 09:00:00,83.5,55.0,5.47,,10.95,1.1,8.2
2020-08-08 10:00:00,70.0,49.0,3.85,,10.5,0.2,14.5
2020-08-08 11:00:00,53.5,38.0,3.23,,11.18,0.7,19.93
2020-08-08 12:00:00,40.5,29.0,3.52,,11.18,0.25,20.9
2020-08-08 13:00:00,30.5,23.5,4.78,,11.22,,22.05
2020-08-08 14:00:00,31.5,22.5,8.25,,11.25,,22.85
2020-08-08 15:00:00,30.0,22.5,4.42,,10.7,,21.55
2020-08-08 16:00:00,31.5,19.5,4.12,,10.75,,23.5
2020-08-08 17:00:00,33.0,21.0,4.2,,10.53,,25.12
2020-08-08 18:00:00,34.5,23.5,4.72,,9.9,1.0,21.23
2020-08-08 19:00:00,39.5,24.5,5.17,,10.28,0.57,13.78
2020-08-08 20:00:00,54.5,27.5,5.93,,10.12,0.6,10.8
2020-08-08 21:00:00,90.5,36.0,8.55,,10.98,1.43,9.43
2020-08-08 22:00:00,106.0,42.0,9.1,,10.77,0.5,5.58
2020-08-08 23:00:00,114.0,47.5,9.12,,10.72,0.6,3.62
2020-08-09 00:00:00,134.5,55.5,9.6,,11.78,0.85,3.0
2020-08-09 01:00:00,113.0,55.5,8.28,,11.45,0.4,2.95
2020-08-09 02:00:00,59.5,35.0,5.78,,11.47,0.1,4.25
2020-08-09 03:00:00,35.0,17.5,6.4,,10.8,,6.5
2020-08-09 04:00:00,28.0,16.0,5.97,,11.22,0.53,10.12
2020-08-09 05:00:00,20.0,14.0,6.83,,10.5,0.1,6.27
2020-08-09 06:00:00,18.0,16.0,6.88,,10.98,0.55,3.47
2020-08-09 07:00:00,19.5,17.75,7.82,,11.68,0.32,1.52
2020-08-09 08:00:00,27.75,24.25,6.85,,11.98,0.62,1.88
2020-08-09 09:00:00,38.25,27.25,5.2,,11.0,0.62,2.08
2020-08-09 10:00:00,37.5,24.25,4.47,,11.05,0.88,2.97
2020-08-09 11:00:00,44.75,22.5,3.85,,10.73,0.7,5.8
2020-08-09 12:00:00,56.5,25.5,3.8,,10.9,0.7,8.48
2020-08-09 13:00:00,64.75,31.25,4.2,,10.67,0.3,8.75
2020-08-09 14:00:00,56.0,35.25,4.25,,11.05,0.55,9.0
2020-08-09 15:00:00,48.5,37.0,3.88,,10.5,0.45,8.43
2020-08-09 16:00:00,44.0,40.5,3.83,,10.52,0.38,8.07
2020-08-09 17:00:00,42.75,39.75,3.55,,10.6,0.47,7.15
2020-08-09 18:00:00,41.0,34.5,4.12,,10.9,0.4,6.9
2020-08-09 19:00:00,52.25,39.75,4.05,,10.7,0.65,5.85
2020-08-09 20:00:00,69.75,42.0,4.47,,10.88,0.88,4.32
2020-08-09 21:00:00,72.25,39.0,4.7,,11.5,0.5,3.0
2020-08-09 22:00:00,62.5,32.0,4.83,,11.12,0.6,1.55
2020-08-09 23:00:00,57.5,36.25,4.72,,10.77,0.3,1.4
2020-08-10 00:00:00,61.75,31.5,4.95,,10.88,0.57,1.55
2020-08-10 01:00:00,78.75,33.25,4.92,,10.9,0.5,2.18
2020-08-10 02:00:00,76.5,33.75,4.38,,10.95,0.3,2.3
2020-08-10 03:00:00,66.5,31.0,5.45,,10.55,,1.55
2020-08-10 04:00:00,47.75,25.75,4.67,,11.5,0.3,1.62
2020-08-10 05:00:00,39.0,26.5,4.3,,9.98,,1.77
2020-08-10 06:00:00,39.0,26.25,5.12,,9.43,0.2,1.8
2020-08-10 07:00:00,55.25,37.75,5.85,,9.35,0.1,2.5
2020-08-10 08:00:00,49.25,33.0,5.58,,9.85,,2.3
2020-08-10 09:00:00,50.0,31.25,5.53,,9.7,0.65,3.15
2020-08-10 10:00:00,62.25,38.75,5.38,,9.62,0.47,4.2
2020-08-10 11:00:00,72.75,49.5,5.35,,9.15,,7.5
2020-08-10 12:00:00,78.25,50.25,5.12,,10.35,0.7,11.7
2020-08-10 13:00:00,84.5,54.0,4.47,,10.28,0.4,11.78
2020-08-10 14:00:00,69.5,42.0,3.55,,9.9,0.47,13.05
2020-08-10 15:00:00,56.0,34.5,3.55,,9.98,1.15,15.93
2020-08-10 16:00:00,54.0,38.0,3.82,,10.02,0.3,15.42
2020-08-10 17:00:00,45.0,33.25,3.73,,9.65,0.43,13.95
2020-08-10 18:00:00,38.5,28.5,3.85,,10.65,0.25,11.65
2020-08-10 19:00:00,53.0,32.5,7.15,,10.93,,8.18
2020-08-10 20:00:00,78.25,42.75,8.83,,11.15,,5.57
2020-08-10 21:00:00,78.5,45.5,5.83,,11.35,,5.45
2020-08-10 22:00:00,39.25,30.0,9.18,,11.95,,2.23
2020-08-10 23:00:00,37.25,33.75,7.95,,11.07,,2.58
2020-08-11 00:00:00,45.0,34.25,6.53,,9.75,,2.05
2020-08-11 01:00:00,41.75,28.75,5.25,,9.25,0.3,1.68
2020-08-11 02:00:00,55.0,31.0,5.15,,10.28,,1.4
2020-08-11 03:00:00,70.0,41.0,6.1,,9.9,,1.38
2020-08-11 04:00:00,70.0,44.0,5.1,,9.6,0.15,1.75
2020-08-11 05:00:00,55.0,34.0,4.42,,9.2,0.3,1.27
2020-08-11 06:00:00,52.75,33.0,4.1,,9.4,0.4,1.07
2020-08-11 07:00:00,48.75,32.0,4.27,,8.98,0.15,1.35
2020-08-11 08:00:00,58.75,37.5,4.55,,9.43,0.28,1.33
2020-08-11 09:00:00,72.0,40.0,5.6,,10.07,0.2,2.15
2020-08-11 10:00:00,94.0,52.0,5.65,,9.88,0.7,3.5
2020-08-11 11:00:00,84.0,50.0,4.75,,9.22,1.18,6.07
2020-08-11 12:00:00,69.25,42.0,3.9,,9.35,0.5,9.3
2020-08-11 13:00:00,60.5,36.5,3.65,,8.68,0.35,11.4
2020-08-11 14:00:00,58.75,37.25,3.4,,8.55,0.47,12.35
2020-08-11 15:00:00,58.0,38.25,3.25,,8.82,0.4,10.48
2020-08-11 16:00:00,58.0,46.5,3.23,,8.65,0.5,6.15
2020-08-11 17:00:00,63.25,45.0,3.52,,9.35,0.25,4.28
2020-08-11 18:00:00,66.75,34.0,3.35,,10.45,0.2,4.47
2020-08-11 19:00:00,29.25,19.75,9.57,,10.9,0.8,1.78
2020-08-11 20:00:00,36.25,22.5,19.07,,11.72,1.05,1.45
2020-08-11 21:00:00,72.0,37.5,22.82,,12.7,0.7,1.3
2020-08-11 22:00:00,101.0,43.0,29.5,,13.55,0.75,1.5
2020-08-11 23:00:00,111.0,46.5,15.18,,12.38,0.45,1.32
2020-08-12 00:00:00,79.75,39.0,9.57,,10.07,0.35,1.15
2020-08-12 01:00:00,30.75,13.25,7.77,,9.97,0.38,1.15
2020-08-12 02:00:00,29.5,17.25,6.53,,9.93,0.6,0.75
2020-08-12 03:00:00,29.5,16.75,6.6,,9.1,1.15,1.48
2020-08-12 04:00:00,33.25,13.75,5.9,,9.3,0.55,1.23
2020-08-12 05:00:00,32.0,15.0,5.17,,9.32,0.55,1.55
2020-08-12 06:00:00,34.0,12.5,5.07,,10.02,0.55,1.65
2020-08-12 07:00:00,31.0,13.25,4.67,,10.65,0.4,1.9
2020-08-12 08:00:00,33.5,12.5,5.15,,10.03,,2.12
2020-08-12 09:00:00,42.75,17.0,4.03,,9.75,,2.77
2020-08-12 10:00:00,48.75,16.75,3.35,,9.95,,3.48
2020-08-12 11:00:00,52.75,16.5,2.92,,9.9,,4.48
2020-08-12 12:00:00,58.75,17.75,2.92,,9.22,0.3,5.83
2020-08-12 13:00:00,61.0,18.5,3.02,,9.38,0.88,6.67
2020-08-12 14:00:00,61.25,23.0,3.25,,9.62,0.55,8.05
2020-08-12 15:00:00,63.0,22.5,3.25,,9.05,0.32,7.53
2020-08-12 16:00:00,65.5,21.0,3.53,,9.07,0.1,8.22
2020-08-12 17:00:00,66.25,24.5,4.53,52.9,9.55,0.6,9.95
2020-08-12 18:00:00,74.75,26.5,9.48,53.08,10.05,,1.7
2020-08-12 19:00:00,80.25,26.0,16.75,67.45,8.1,,9.1
2020-08-12 20:00:00,82.25,30.5,15.0,54.6,8.42,0.9,8.65
2020-08-12 21:00:00,91.0,37.0,15.5,38.67,8.68,,5.9
2020-08-12 22:00:00,93.5,27.5,12.97,31.27,9.2,,7.5
2020-08-12 23:00:00,54.5,18.0,14.45,25.62,10.05,,8.65
2020-08-13 00:00:00,56.25,20.0,10.3,22.23,11.2,,8.57
2020-08-13 01:00:00,70.25,20.25,7.35,21.27,11.07,0.88,9.07
2020-08-13 02:00:00,49.75,27.75,7.05,19.12,11.77,1.05,6.55
2020-08-13 03:00:00,31.0,30.0,12.95,23.1,12.4,,6.17
2020-08-13 04:00:00,24.0,20.0,8.2,21.5,11.7,1.88,9.45
2020-08-13 05:00:00,24.0,20.0,4.1,18.75,10.8,1.17,13.15
2020-08-13 06:00:00,,,4.75,17.38,9.9,1.38,11.78
2020-08-13 07:00:00,,,3.45,15.25,9.3,0.52,10.75
2020-08-13 08:00:00,,,4.75,14.1,10.38,1.38,9.25
2020-08-13 09:00:00,,17.0,7.3,15.45,9.93,2.27,6.78
2020-08-13 10:00:00,,17.0,7.02,15.25,10.18,3.3,5.95
2020-08-13 11:00:00,,,4.4,15.1,9.7,2.5,6.47
2020-08-13 12:00:00,,,3.75,14.7,9.27,1.23,7.15
2020-08-13 13:00:00,,,3.75,13.18,9.6,0.2,8.0
2020-08-13 14:00:00,,,16.55,13.5,10.05,3.92,6.1
2020-08-13 15:00:00,,,19.5,15.92,10.18,2.25,3.4
2020-08-13 16:00:00,5.0,,,15.35,9.62,,5.88
2020-08-13 17:00:00,5.0,,5.07,14.75,10.07,0.3,6.78
2020-08-13 18:00:00,,,6.03,14.35,10.1,,6.75
2020-08-13 19:00:00,18.0,9.0,7.25,13.75,10.0,,4.53
2020-08-13 20:00:00,17.5,9.0,6.83,13.7,10.35,,2.9
2020-08-13 21:00:00,17.75,11.25,8.52,15.5,10.4,,1.1
2020-08-13 22:00:00,24.75,19.5,8.85,15.18,10.5,,0.4
2020-08-13 23:00:00,33.0,26.25,8.88,14.4,10.85,,0.95
2020-08-14 00:00:00,37.5,29.0,7.5,14.57,10.57,,2.15
2020-08-14 01:00:00,22.25,15.5,7.28,13.2,9.95,1.23,3.23
2020-08-14 02:00:00,16.0,11.0,6.35,12.0,10.23,1.38,2.2
2020-08-14 03:00:00,14.0,11.75,7.35,12.2,10.05,2.0,2.55
2020-08-14 04:00:00,18.25,12.75,6.83,12.7,10.2,2.02,2.83
2020-08-14 05:00:00,21.25,10.75,6.72,12.18,10.1,0.55,4.17
2020-08-14 06:00:00,17.5,14.25,6.88,12.1,10.43,2.35,2.35
2020-08-14 07:00:00,13.0,9.0,6.47,11.8,10.55,,1.48
2020-08-14 08:00:00,19.0,13.0,7.03,11.85,10.43,,1.02
2020-08-14 09:00:00,19.0,13.0,7.03,12.25,10.78,0.4,2.6
2020-08-14 10:00:00,25.0,16.0,7.1,12.3,10.57,,4.23
2020-08-14 11:00:00,23.75,15.25,7.08,11.5,10.0,,7.38
2020-08-14 12:00:00,21.0,14.25,14.28,11.93,9.25,,9.1
2020-08-14 13:00:00,25.0,20.25,8.68,12.35,8.88,,10.05
2020-08-14 14:00:00,28.25,25.25,6.9,12.1,8.72,1.7,10.35
2020-08-14 15:00:00,27.25,18.0,5.47,11.88,9.1,2.45,8.97
2020-08-14 16:00:00,20.75,12.0,4.72,11.27,8.8,3.73,8.43
2020-08-14 17:00:00,15.75,11.75,4.28,11.07,8.45,3.7,5.5
2020-08-14 18:00:00,13.75,11.0,4.42,11.12,8.77,0.6,5.67
2020-08-14 19:00:00,21.5,11.75,3.95,11.12,8.85,0.88,5.73
2020-08-14 20:00:00,29.5,14.0,4.33,11.05,9.12,1.2,3.27
2020-08-14 21:00:00,37.75,16.5,6.15,11.53,9.73,0.1,2.67
2020-08-14 22:00:00,58.75,26.25,7.5,11.8,10.0,,1.9
2020-08-14 23:00:00,66.5,33.5,8.72,11.98,10.2,,2.47
2020-08-15 00:00:00,78.75,33.25,8.52,12.32,10.68,3.3,1.3
2020-08-15 01:00:00,66.0,31.5,9.22,12.23,10.92,3.7,1.0
2020-08-15 02:00:00,61.25,33.75,7.07,10.8,11.27,,
2020-08-15 03:00:00,46.75,34.0,8.35,11.35,11.6,,0.1
2020-08-15 04:00:00,45.5,28.0,8.05,12.68,11.27,,0.1
2020-08-15 05:00:00,44.0,30.5,8.55,12.45,10.8,,0.5
2020-08-15 06:00:00,50.5,34.5,9.05,12.4,9.53,,
2020-08-15 07:00:00,58.0,38.5,10.42,13.38,9.88,,1.0
2020-08-15 08:00:00,67.0,43.0,11.5,14.62,9.78,0.35,1.25
2020-08-15 09:00:00,82.5,52.0,11.6,15.05,9.9,0.9,1.0
2020-08-15 10:00:00,89.0,58.5,12.98,15.2,9.78,0.97,1.1
2020-08-15 11:00:00,81.5,54.5,7.33,15.25,9.85,1.2,1.32
2020-08-15 12:00:00,71.0,45.5,6.17,15.3,10.53,1.73,2.67
2020-08-15 13:00:00,61.5,39.5,4.9,15.6,10.22,1.45,2.1
2020-08-15 14:00:00,56.5,39.0,4.28,15.72,10.4,1.23,2.85
2020-08-15 15:00:00,59.5,37.0,5.0,15.55,10.6,2.88,3.95
2020-08-15 16:00:00,54.5,32.5,6.88,14.95,10.52,3.7,4.22
2020-08-15 17:00:00,43.5,27.5,7.12,14.2,9.85,4.4,2.52
2020-08-15 18:00:00,43.0,26.0,7.85,13.42,9.18,3.88,2.9
2020-08-15 19:00:00,42.5,23.5,8.35,13.78,9.18,2.67,2.62
2020-08-15 20:00:00,67.0,27.5,9.4,353.5,9.23,1.35,2.1
2020-08-15 21:00:00,106.0,36.5,10.53,153.88,8.97,2.17,1.3
2020-08-15 22:00:00,97.0,31.0,11.05,93.68,9.25,2.23,0.9
2020-08-15 23:00:00,91.5,28.5,11.22,77.3,9.97,0.75,1.2
2020-08-16 00:00:00,103.5,40.5,11.35,70.75,10.47,,0.82
2020-08-16 01:00:00,101.0,44.5,11.72,61.75,10.43,,3.7
2020-08-16 02:00:00,88.0,37.0,11.38,52.25,11.05,1.2,1.35
2020-08-16 03:00:00,77.0,32.0,13.0,51.15,12.65,,2.2
2020-08-16 04:00:00,78.0,30.5,10.38,51.48,10.98,,2.08
2020-08-16 05:00:00,73.0,33.0,8.65,48.02,10.27,,0.6
2020-08-16 06:00:00,82.0,42.0,7.85,45.55,10.0,,
2020-08-16 07:00:00,92.0,52.0,7.3,43.73,9.93,,
