Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2019-11-14 16:00:00,418.25,259.5,50.47,12.85,5.38,57.8,40.67
2019-11-14 17:00:00,382.25,246.25,45.2,14.88,5.62,89.65,29.5
2019-11-14 18:00:00,410.75,263.0,46.33,20.12,3.58,81.92,19.67
2019-11-14 19:00:00,452.25,287.5,48.17,30.03,2.12,74.43,18.68
2019-11-14 20:00:00,471.0,303.75,52.17,48.73,3.42,60.8,19.62
2019-11-14 21:00:00,505.5,320.25,61.77,74.0,4.85,63.6,23.25
2019-11-14 22:00:00,535.0,327.25,57.25,84.62,5.83,51.15,24.38
2019-11-14 23:00:00,580.0,370.0,60.32,93.18,7.22,42.42,27.12
2019-11-15 00:00:00,668.75,429.0,59.48,96.38,8.0,33.5,30.83
2019-11-15 01:00:00,685.5,452.75,51.02,74.03,5.12,17.48,26.25
2019-11-15 02:00:00,561.75,392.5,51.93,41.27,2.92,12.85,21.3
2019-11-15 03:00:00,500.75,392.75,53.23,27.35,2.35,12.77,15.62
2019-11-15 04:00:00,553.25,474.0,56.93,21.4,2.18,12.7,13.65
2019-11-15 05:00:00,628.0,561.5,61.62,18.1,2.4,11.27,15.4
2019-11-15 06:00:00,611.25,536.75,62.0,16.77,2.72,10.88,15.5
2019-11-15 07:00:00,588.0,499.0,60.32,16.77,2.68,10.27,16.65
2019-11-15 08:00:00,566.25,461.75,57.95,16.92,2.55,11.1,17.25
2019-11-15 09:00:00,599.5,480.5,55.42,16.15,2.35,13.83,20.7
2019-11-15 10:00:00,665.75,535.75,55.28,15.53,2.18,21.43,27.8
2019-11-15 11:00:00,696.5,564.25,57.9,13.7,2.05,41.25,25.25
2019-11-15 12:00:00,673.5,518.5,59.85,12.57,2.23,60.48,25.7
2019-11-15 13:00:00,655.5,485.75,60.83,10.12,2.27,71.38,22.73
2019-11-15 14:00:00,472.75,336.5,55.0,8.18,2.0,74.5,19.8
2019-11-15 15:00:00,303.25,209.5,48.25,7.25,2.0,73.93,17.0
2019-11-15 16:00:00,251.75,166.0,44.6,7.88,0.58,70.85,13.38
2019-11-15 17:00:00,226.75,,41.4,10.8,0.97,49.75,17.18
2019-11-15 18:00:00,284.25,184.0,39.95,14.08,1.2,21.2,22.6
2019-11-15 19:00:00,338.5,191.0,43.67,19.2,2.45,11.4,24.2
2019-11-15 20:00:00,396.5,227.5,46.05,31.18,4.3,11.12,25.88
2019-11-15 21:00:00,453.75,280.75,51.6,45.58,5.92,10.6,24.62
2019-11-15 22:00:00,501.0,305.0,55.75,47.67,5.6,10.57,23.12
2019-11-15 23:00:00,511.0,316.0,51.1,42.0,4.7,9.3,22.52
2019-11-16 00:00:00,472.25,305.75,52.33,31.55,3.15,9.7,21.4
2019-11-16 01:00:00,418.5,285.75,47.67,22.55,2.92,8.62,20.68
2019-11-16 02:00:00,378.75,286.0,41.98,17.75,2.12,7.9,23.78
2019-11-16 03:00:00,339.5,265.75,42.52,14.8,1.9,8.97,21.85
2019-11-16 04:00:00,317.75,249.0,42.72,13.38,2.0,8.12,22.35
2019-11-16 05:00:00,289.5,234.5,43.42,12.45,1.82,6.95,22.15
2019-11-16 06:00:00,255.25,199.75,46.5,12.28,2.12,7.88,19.38
2019-11-16 07:00:00,253.25,193.75,41.75,11.75,1.9,8.15,17.57
2019-11-16 08:00:00,226.5,179.75,41.45,11.78,2.03,10.2,16.75
2019-11-16 09:00:00,260.75,189.75,39.52,11.53,2.15,15.75,19.58
2019-11-16 10:00:00,276.5,194.5,34.85,10.3,2.02,24.02,24.82
2019-11-16 11:00:00,234.0,154.25,35.85,9.25,2.07,33.15,22.15
2019-11-16 12:00:00,196.5,114.25,37.43,8.25,2.3,45.4,19.52
2019-11-16 13:00:00,186.0,93.5,38.9,7.28,2.08,54.67,22.3
2019-11-16 14:00:00,190.75,65.5,38.8,6.27,2.75,51.53,14.23
2019-11-16 15:00:00,182.75,41.75,38.55,6.55,4.0,50.7,14.55
2019-11-16 16:00:00,249.25,44.75,38.77,6.68,3.9,50.08,14.07
2019-11-16 17:00:00,419.0,46.5,38.0,7.28,4.65,50.52,14.93
2019-11-16 18:00:00,423.0,73.25,33.15,8.6,2.0,32.7,16.2
2019-11-16 19:00:00,301.25,73.25,34.52,10.32,0.95,17.32,17.4
2019-11-16 20:00:00,242.75,65.0,35.53,11.68,1.5,12.8,17.17
2019-11-16 21:00:00,226.25,90.75,41.17,11.82,1.05,12.92,20.27
2019-11-16 22:00:00,267.25,159.0,47.62,13.12,1.62,8.93,20.43
2019-11-16 23:00:00,306.25,214.5,45.55,11.2,0.1,9.3,19.23
2019-11-17 00:00:00,266.5,210.25,43.42,10.6,0.5,9.03,17.9
2019-11-17 01:00:00,230.5,185.0,38.55,10.28,0.93,9.05,16.48
2019-11-17 02:00:00,200.0,171.25,31.25,8.2,0.55,15.65,18.05
2019-11-17 03:00:00,143.75,116.25,31.3,6.72,,17.4,17.67
2019-11-17 04:00:00,124.25,99.25,30.57,7.72,,13.25,16.6
2019-11-17 05:00:00,118.75,97.25,33.7,7.75,1.8,12.6,15.23
2019-11-17 06:00:00,132.25,110.5,36.33,7.87,1.73,13.12,13.47
2019-11-17 07:00:00,124.5,96.75,34.92,8.7,0.28,11.38,12.7
2019-11-17 08:00:00,137.25,105.5,34.7,8.6,0.22,12.2,13.4
2019-11-17 09:00:00,141.25,103.25,31.93,7.88,0.2,18.3,14.5
2019-11-17 10:00:00,134.5,91.75,27.7,7.8,0.05,25.38,14.2
2019-11-17 11:00:00,135.5,85.0,27.12,6.85,0.3,34.72,14.47
2019-11-17 12:00:00,131.5,64.25,27.5,6.6,0.3,40.35,14.3
2019-11-17 13:00:00,151.0,49.5,27.8,5.85,0.12,44.28,11.97
2019-11-17 14:00:00,149.75,28.75,28.9,5.4,0.45,46.52,9.72
2019-11-17 15:00:00,140.75,24.5,28.4,5.6,0.6,47.08,9.52
2019-11-17 16:00:00,123.25,22.75,28.23,6.08,0.98,46.62,9.5
2019-11-17 17:00:00,123.0,24.0,26.7,6.33,0.35,41.08,8.82
2019-11-17 18:00:00,138.25,32.0,22.1,7.83,1.1,27.77,9.45
2019-11-17 19:00:00,150.0,45.25,23.2,11.27,0.8,11.9,13.15
2019-11-17 20:00:00,191.0,73.0,24.98,13.08,1.18,9.93,19.35
2019-11-17 21:00:00,215.25,97.5,27.48,12.5,0.82,12.65,22.52
2019-11-17 22:00:00,226.75,129.75,34.08,12.05,1.35,16.3,20.07
2019-11-17 23:00:00,272.5,188.5,38.02,10.43,1.4,20.35,17.72
2019-11-18 00:00:00,307.5,246.25,36.95,8.62,1.0,21.6,15.05
2019-11-18 01:00:00,283.0,231.0,34.55,8.77,0.65,22.62,13.28
2019-11-18 02:00:00,262.25,223.5,31.27,8.57,0.62,18.05,12.72
2019-11-18 03:00:00,268.25,231.75,31.2,7.97,0.17,16.23,11.78
2019-11-18 04:00:00,252.0,216.5,31.38,7.57,0.3,18.32,11.45
2019-11-18 05:00:00,229.0,208.5,31.4,7.22,0.43,20.45,10.88
2019-11-18 06:00:00,191.5,164.5,33.28,7.6,0.68,19.23,10.62
2019-11-18 07:00:00,148.0,114.75,31.6,8.82,0.33,14.9,9.75
2019-11-18 08:00:00,143.75,105.75,31.1,11.07,0.6,10.85,8.8
2019-11-18 09:00:00,162.0,107.25,29.18,11.25,0.42,15.5,10.92
2019-11-18 10:00:00,170.0,102.25,24.9,10.17,0.33,25.2,11.5
2019-11-18 11:00:00,153.0,91.5,25.05,9.0,0.5,37.15,11.55
2019-11-18 12:00:00,134.25,80.0,25.4,7.6,0.4,46.9,14.38
2019-11-18 13:00:00,118.75,63.0,26.48,6.2,0.2,53.62,13.03
2019-11-18 14:00:00,105.25,47.5,30.88,5.15,4.9,74.4,10.65
2019-11-18 15:00:00,106.5,47.5,29.55,5.5,0.43,65.12,10.98
2019-11-18 16:00:00,115.25,51.75,28.17,6.02,0.53,64.47,11.05
2019-11-18 17:00:00,111.75,52.25,27.8,6.25,0.62,62.52,11.43
2019-11-18 18:00:00,126.5,58.5,23.5,8.55,0.95,33.08,13.8
2019-11-18 19:00:00,161.0,66.25,22.8,14.22,1.42,8.93,12.35
2019-11-18 20:00:00,183.0,71.25,21.6,24.07,2.5,8.0,13.55
2019-11-18 21:00:00,210.0,91.25,22.82,37.77,3.58,8.0,17.08
2019-11-18 22:00:00,263.5,117.25,33.42,42.58,3.42,7.53,18.45
2019-11-18 23:00:00,276.75,126.0,32.9,37.38,2.9,7.27,17.17
2019-11-19 00:00:00,225.75,111.75,31.07,28.4,2.25,6.53,16.88
2019-11-19 01:00:00,188.25,110.0,30.7,24.68,1.88,5.95,16.43
2019-11-19 02:00:00,204.0,125.75,26.27,20.12,1.52,14.85,15.48
2019-11-19 03:00:00,197.25,128.0,28.1,14.0,1.2,20.68,14.95
2019-11-19 04:00:00,176.0,129.0,27.3,11.93,1.1,16.68,14.75
2019-11-19 05:00:00,181.25,141.25,28.55,10.55,1.08,14.28,13.72
2019-11-19 06:00:00,210.25,170.25,32.73,13.47,1.08,8.28,12.35
2019-11-19 07:00:00,227.5,176.25,35.05,17.75,1.23,7.08,12.68
2019-11-19 08:00:00,252.0,188.25,34.95,18.65,1.43,8.2,14.38
2019-11-19 09:00:00,300.75,216.0,36.75,18.1,1.65,9.3,16.9
2019-11-19 10:00:00,367.5,273.75,34.58,17.4,1.8,17.15,18.88
2019-11-19 11:00:00,423.75,341.25,34.7,13.8,1.8,39.55,18.65
2019-11-19 12:00:00,410.75,339.75,34.75,11.93,1.7,66.15,18.02
2019-11-19 13:00:00,358.0,284.0,31.67,9.45,1.4,78.17,16.32
2019-11-19 14:00:00,241.0,175.0,33.58,7.42,1.2,83.0,12.98
2019-11-19 15:00:00,187.0,119.0,32.08,7.03,1.08,80.33,10.12
2019-11-19 16:00:00,151.75,87.0,30.5,6.72,1.0,72.88,8.25
2019-11-19 17:00:00,122.0,61.25,29.23,7.12,1.02,57.4,8.77
2019-11-19 18:00:00,117.0,58.75,25.45,10.12,1.3,22.05,10.02
2019-11-19 19:00:00,158.75,72.75,23.77,22.82,2.17,7.93,10.1
2019-11-19 20:00:00,202.75,95.25,27.12,34.55,3.38,8.65,12.57
2019-11-19 21:00:00,242.5,115.5,25.18,53.85,4.88,8.05,15.95
2019-11-19 22:00:00,287.75,134.25,36.45,65.2,5.67,7.12,19.27
2019-11-19 23:00:00,298.25,149.0,35.05,67.97,5.43,8.25,19.3
2019-11-20 00:00:00,277.75,146.0,33.97,62.62,4.67,7.55,17.35
2019-11-20 01:00:00,246.0,145.25,32.05,59.02,4.35,9.05,16.18
2019-11-20 02:00:00,260.5,157.5,28.85,61.35,4.43,7.75,18.2
2019-11-20 03:00:00,369.75,231.25,30.77,54.43,3.8,8.93,17.33
2019-11-20 04:00:00,455.0,322.5,30.6,45.2,3.4,9.43,16.05
2019-11-20 05:00:00,428.0,315.0,29.98,42.05,3.08,9.45,15.97
2019-11-20 06:00:00,377.5,279.5,34.0,41.32,2.7,8.03,15.25
2019-11-20 07:00:00,359.0,253.0,35.12,39.05,2.42,10.52,14.62
2019-11-20 08:00:00,369.75,257.0,36.6,36.55,2.35,8.95,16.65
2019-11-20 09:00:00,423.25,284.5,38.77,29.48,2.45,9.97,25.9
2019-11-20 10:00:00,446.5,317.25,34.7,28.15,2.6,13.6,30.1
2019-11-20 11:00:00,497.0,362.0,36.02,24.97,2.48,38.6,30.85
2019-11-20 12:00:00,498.25,358.0,33.7,16.52,2.08,78.22,26.22
2019-11-20 13:00:00,373.0,269.5,29.0,11.6,1.55,90.1,18.25
2019-11-20 14:00:00,229.25,155.0,29.77,9.2,1.32,82.15,13.73
2019-11-20 15:00:00,164.25,105.25,32.47,9.65,1.38,,13.6
2019-11-20 16:00:00,207.75,135.5,33.42,9.97,1.4,91.4,12.65
2019-11-20 17:00:00,211.75,135.5,34.95,10.0,1.48,73.95,12.8
2019-11-20 18:00:00,265.25,146.0,29.38,26.27,2.72,15.4,13.78
2019-11-20 19:00:00,350.25,170.75,27.02,44.75,3.75,8.45,15.7
2019-11-20 20:00:00,421.75,199.75,30.25,62.08,5.3,8.93,19.9
2019-11-20 21:00:00,475.25,232.0,31.18,85.92,7.03,9.72,25.12
2019-11-20 22:00:00,586.25,259.75,39.0,102.88,7.88,9.52,27.52
2019-11-20 23:00:00,616.75,279.75,37.08,78.38,6.1,7.85,24.4
2019-11-21 00:00:00,530.25,262.25,36.2,77.33,5.85,7.85,22.4
2019-11-21 01:00:00,521.25,297.75,35.8,71.72,5.18,7.75,20.98
2019-11-21 02:00:00,453.25,311.25,31.38,69.85,4.78,8.4,21.15
2019-11-21 03:00:00,436.25,306.25,29.38,52.52,3.38,7.35,19.48
2019-11-21 04:00:00,401.0,296.25,29.6,39.15,2.7,6.82,16.93
2019-11-21 05:00:00,367.5,288.75,29.7,35.33,2.3,6.17,15.72
2019-11-21 06:00:00,347.5,277.25,32.83,34.22,2.1,6.3,14.9
2019-11-21 07:00:00,352.75,265.0,34.1,34.9,2.17,5.4,14.25
2019-11-21 08:00:00,377.0,275.25,31.88,40.15,2.48,8.5,15.53
2019-11-21 09:00:00,405.5,290.75,32.92,50.75,3.0,65.6,32.58
2019-11-21 10:00:00,469.75,305.0,30.07,40.8,2.65,,89.8
2019-11-21 11:00:00,487.0,304.25,29.35,32.17,2.3,82.47,40.12
2019-11-21 12:00:00,399.75,239.25,29.6,24.08,2.02,75.88,30.48
2019-11-21 13:00:00,357.0,204.0,30.0,17.1,1.57,89.3,24.55
2019-11-21 14:00:00,276.75,173.5,31.5,12.78,1.5,,22.85
2019-11-21 15:00:00,266.5,167.0,34.7,12.47,1.5,94.8,21.65
2019-11-21 16:00:00,305.75,171.5,36.1,12.02,1.35,87.7,18.57
2019-11-21 17:00:00,292.0,147.5,33.0,12.75,1.43,48.7,17.82
2019-11-21 18:00:00,292.75,145.5,32.7,16.27,1.6,12.48,14.7
2019-11-21 19:00:00,318.0,161.25,33.25,21.75,2.1,8.33,13.88
2019-11-21 20:00:00,368.5,193.75,30.77,37.45,3.5,7.9,14.2
2019-11-21 21:00:00,410.0,220.75,31.65,47.0,4.2,7.28,15.12
2019-11-21 22:00:00,462.25,242.25,42.12,47.42,4.25,7.7,16.52
2019-11-21 23:00:00,512.25,359.0,41.15,44.08,4.38,7.2,18.7
2019-11-22 00:00:00,610.75,448.5,40.42,33.73,3.4,7.45,18.0
2019-11-22 01:00:00,567.25,459.5,38.35,26.95,2.7,6.8,16.38
2019-11-22 02:00:00,546.25,455.0,34.2,23.15,2.47,6.95,13.03
2019-11-22 03:00:00,503.25,425.25,30.62,21.58,2.12,7.22,11.0
2019-11-22 04:00:00,442.25,377.0,30.45,19.38,1.8,6.65,9.2
2019-11-22 05:00:00,375.75,331.25,30.32,17.73,1.62,7.05,9.53
2019-11-22 06:00:00,351.25,304.25,33.45,16.5,1.5,6.35,9.02
2019-11-22 07:00:00,338.75,279.25,36.38,17.27,1.62,7.18,7.93
2019-11-22 08:00:00,337.75,269.5,33.9,47.23,2.5,8.82,10.4
2019-11-22 09:00:00,379.25,278.5,38.67,49.73,2.62,8.65,15.75
2019-11-22 10:00:00,391.75,258.75,34.25,34.92,2.1,13.8,18.2
2019-11-22 11:00:00,352.0,226.5,29.65,24.12,1.9,38.6,18.23
2019-11-22 12:00:00,298.25,188.75,30.55,22.78,1.9,63.08,18.98
2019-11-22 13:00:00,326.75,197.5,33.62,16.15,1.73,97.1,21.2
2019-11-22 14:00:00,324.0,194.75,35.5,11.5,1.4,,28.73
2019-11-22 15:00:00,298.5,178.0,37.32,9.07,1.18,,27.35
2019-11-22 16:00:00,257.5,159.5,37.23,8.4,1.08,90.2,22.3
2019-11-22 17:00:00,229.0,137.0,37.52,10.47,1.27,59.83,17.68
2019-11-22 18:00:00,247.75,133.75,36.27,14.6,1.52,15.78,16.52
2019-11-22 19:00:00,320.0,159.75,33.08,18.1,1.98,7.52,18.9
2019-11-22 20:00:00,393.75,206.25,36.4,19.18,2.27,6.47,23.95
2019-11-22 21:00:00,478.0,279.25,38.62,19.5,3.35,5.85,23.2
2019-11-22 22:00:00,510.25,329.5,40.45,21.47,3.25,6.45,22.23
2019-11-22 23:00:00,501.0,335.5,40.7,18.2,2.02,5.0,21.65
2019-11-23 00:00:00,367.5,233.25,37.88,16.57,1.75,5.35,20.17
2019-11-23 01:00:00,343.75,232.25,37.67,14.68,1.27,7.78,22.35
2019-11-23 02:00:00,294.0,205.75,33.02,12.65,1.02,8.0,23.65
2019-11-23 03:00:00,229.0,164.25,28.3,10.57,0.93,10.4,21.62
2019-11-23 04:00:00,205.0,150.5,27.7,10.88,1.0,6.35,20.75
2019-11-23 05:00:00,202.5,147.25,28.05,13.62,0.98,5.85,19.68
2019-11-23 06:00:00,199.0,138.5,30.55,13.65,0.72,8.1,16.68
2019-11-23 07:00:00,210.75,154.25,35.4,13.18,0.75,4.58,16.52
2019-11-23 08:00:00,217.0,154.75,34.7,14.57,0.85,5.12,13.68
2019-11-23 09:00:00,241.0,161.0,34.33,15.85,0.93,7.73,13.05
2019-11-23 10:00:00,243.0,149.25,32.98,13.9,0.9,9.88,13.8
2019-11-23 11:00:00,220.75,132.5,29.07,12.65,0.95,15.7,14.97
2019-11-23 12:00:00,225.5,136.75,30.45,11.68,0.95,27.77,16.42
2019-11-23 13:00:00,241.0,137.25,31.33,10.15,0.9,36.42,15.68
2019-11-23 14:00:00,205.25,111.75,33.25,9.4,0.83,41.03,14.7
2019-11-23 15:00:00,187.5,103.5,36.6,9.0,0.78,43.88,14.12
2019-11-23 16:00:00,179.5,91.0,36.2,8.55,0.65,44.12,11.75
2019-11-23 17:00:00,165.0,69.5,37.05,8.7,0.82,36.6,10.05
2019-11-23 18:00:00,204.0,89.0,35.58,11.8,1.18,11.85,12.12
2019-11-23 19:00:00,273.75,120.5,29.85,15.95,1.62,5.47,17.45
2019-11-23 20:00:00,259.75,108.25,30.65,21.1,1.98,5.3,16.15
2019-11-23 21:00:00,233.75,113.0,33.0,18.38,1.62,4.88,17.55
2019-11-23 22:00:00,219.75,119.0,34.7,14.93,1.4,7.65,17.62
2019-11-23 23:00:00,208.25,121.5,39.62,13.1,1.2,11.2,14.4
2019-11-24 00:00:00,187.25,108.75,38.3,11.3,1.1,11.7,15.28
2019-11-24 01:00:00,196.75,131.25,36.35,11.43,1.05,7.88,13.68
2019-11-24 02:00:00,197.5,132.0,34.0,9.8,0.85,13.25,11.33
2019-11-24 03:00:00,167.25,111.75,27.65,8.72,0.78,16.3,11.07
2019-11-24 04:00:00,143.0,103.0,27.47,8.6,0.7,15.32,9.07
2019-11-24 05:00:00,140.75,97.0,27.85,8.55,0.7,14.85,9.7
2019-11-24 06:00:00,143.75,98.25,29.65,8.55,0.65,12.05,11.1
2019-11-24 07:00:00,144.75,100.75,34.85,8.82,0.65,11.62,11.33
2019-11-24 08:00:00,146.75,101.25,34.35,9.95,0.72,11.15,18.43
2019-11-24 09:00:00,166.75,115.25,33.17,10.33,0.83,19.83,15.9
2019-11-24 10:00:00,174.75,115.5,31.9,8.33,0.95,33.1,13.18
2019-11-24 11:00:00,172.5,106.75,27.2,7.9,0.93,42.85,15.2
2019-11-24 12:00:00,167.5,107.5,27.68,7.25,0.83,55.23,14.62
2019-11-24 13:00:00,157.5,88.0,27.9,6.5,0.68,53.38,12.25
2019-11-24 14:00:00,117.0,58.0,27.57,5.72,0.38,54.23,7.65
2019-11-24 15:00:00,75.25,23.25,30.02,6.67,0.43,47.47,6.28
2019-11-24 16:00:00,90.75,30.75,29.1,7.75,0.5,40.27,6.1
2019-11-24 17:00:00,112.25,41.25,29.15,9.62,0.62,27.0,7.77
2019-11-24 18:00:00,136.5,43.75,29.0,11.22,1.08,13.27,8.05
2019-11-24 19:00:00,186.5,69.75,25.55,14.15,1.23,9.7,10.55
2019-11-24 20:00:00,237.5,111.25,28.5,14.55,1.43,6.88,13.05
2019-11-24 21:00:00,253.25,136.75,30.43,13.97,1.42,7.12,12.6
2019-11-24 22:00:00,253.25,154.5,31.38,12.75,1.35,8.3,13.25
2019-11-24 23:00:00,228.5,144.0,35.75,13.0,1.35,7.4,13.78
2019-11-25 00:00:00,213.75,136.25,34.77,14.32,1.33,4.25,11.45
2019-11-25 01:00:00,210.5,143.0,33.9,13.8,1.17,7.0,13.55
2019-11-25 02:00:00,211.75,151.5,33.2,11.25,1.02,11.4,10.68
2019-11-25 03:00:00,204.0,148.5,27.0,10.07,0.88,12.07,11.1
2019-11-25 04:00:00,175.25,135.5,24.62,9.4,0.9,10.25,8.57
2019-11-25 05:00:00,154.5,114.5,24.98,9.3,0.9,6.55,8.55
2019-11-25 06:00:00,160.75,119.5,25.35,9.22,0.9,6.4,7.8
2019-11-25 07:00:00,156.0,116.0,29.73,11.6,1.05,6.95,9.02
2019-11-25 08:00:00,163.5,104.0,30.0,15.28,1.35,6.5,11.53
2019-11-25 09:00:00,203.0,115.25,29.55,15.73,1.42,7.92,15.43
2019-11-25 10:00:00,243.5,132.5,29.3,14.38,1.42,21.35,23.38
2019-11-25 11:00:00,274.0,134.75,23.1,10.55,1.2,42.02,15.0
2019-11-25 12:00:00,208.5,104.5,22.8,8.82,1.05,53.98,13.38
2019-11-25 13:00:00,171.0,80.5,23.17,7.03,0.88,60.08,13.2
2019-11-25 14:00:00,128.0,55.0,24.35,6.4,0.88,68.2,13.22
2019-11-25 15:00:00,111.0,53.0,28.8,6.8,0.9,71.38,11.25
2019-11-25 16:00:00,125.5,57.75,29.7,6.78,0.83,71.67,9.73
2019-11-25 17:00:00,133.0,62.0,29.85,7.47,0.95,54.3,9.07
2019-11-25 18:00:00,143.25,62.5,29.45,15.25,1.75,16.83,9.9
2019-11-25 19:00:00,196.25,81.5,23.23,29.35,2.23,6.52,13.4
2019-11-25 20:00:00,263.5,115.0,27.32,22.45,2.23,5.38,13.65
2019-11-25 21:00:00,272.5,154.0,28.15,21.88,2.38,5.88,13.2
2019-11-25 22:00:00,286.75,172.25,28.8,20.43,2.08,4.92,13.18
2019-11-25 23:00:00,247.75,169.0,33.55,20.05,1.77,4.62,15.1
2019-11-26 00:00:00,216.0,131.5,33.58,16.38,1.4,5.85,14.12
2019-11-26 01:00:00,241.5,136.0,30.98,14.32,1.2,5.62,15.1
2019-11-26 02:00:00,210.5,127.75,29.4,14.28,1.02,3.6,18.15
2019-11-26 03:00:00,186.0,104.75,24.05,16.3,1.0,5.22,20.0
2019-11-26 04:00:00,208.25,114.75,24.43,15.43,1.1,3.78,26.02
2019-11-26 05:00:00,260.5,138.5,26.98,15.32,1.2,7.1,18.65
2019-11-26 06:00:00,232.75,160.0,26.65,15.73,1.23,6.35,15.32
2019-11-26 07:00:00,221.75,145.0,32.62,20.6,1.55,7.55,29.92
2019-11-26 08:00:00,301.25,170.5,33.25,35.4,2.03,20.8,30.32
2019-11-26 09:00:00,327.75,185.75,32.95,33.03,1.95,52.88,60.95
2019-11-26 10:00:00,330.75,174.0,32.03,24.98,1.65,27.85,154.62
2019-11-26 11:00:00,385.5,193.5,27.08,19.88,1.58,,64.57
2019-11-26 12:00:00,328.0,163.5,26.97,17.3,1.48,,50.75
2019-11-26 13:00:00,308.25,154.25,28.55,14.15,1.27,97.2,24.38
2019-11-26 14:00:00,243.75,114.0,30.58,12.23,1.3,,30.08
2019-11-26 15:00:00,262.0,121.0,35.38,10.93,1.27,95.6,27.9
2019-11-26 16:00:00,270.75,127.75,35.85,10.38,1.23,73.28,16.1
2019-11-26 17:00:00,227.5,105.0,34.9,11.72,1.3,38.77,12.68
2019-11-26 18:00:00,213.25,88.0,34.88,12.75,1.2,26.33,15.5
2019-11-26 19:00:00,243.75,102.0,27.52,9.6,0.82,25.95,13.45
2019-11-26 20:00:00,250.0,92.75,26.95,8.03,0.65,20.32,9.38
2019-11-26 21:00:00,123.0,44.0,28.55,8.6,0.57,15.3,8.8
2019-11-26 22:00:00,86.0,40.0,27.73,8.47,0.5,13.93,9.05
2019-11-26 23:00:00,91.75,53.75,32.3,8.67,0.43,12.32,10.93
2019-11-27 00:00:00,92.5,51.5,32.15,8.62,0.43,11.38,11.0
2019-11-27 01:00:00,96.5,56.75,30.23,8.5,0.4,12.47,11.07
2019-11-27 02:00:00,93.75,59.75,29.2,8.35,0.35,12.5,10.82
2019-11-27 03:00:00,88.75,62.5,25.55,8.12,0.3,12.18,14.62
2019-11-27 04:00:00,83.5,62.75,23.27,8.72,0.3,11.53,9.55
2019-11-27 05:00:00,79.0,52.0,24.05,8.0,0.23,9.0,7.17
2019-11-27 06:00:00,88.0,40.0,24.17,8.53,0.3,6.17,8.47
2019-11-27 07:00:00,87.5,62.0,29.45,10.42,0.38,6.03,7.72
2019-11-27 08:00:00,99.25,55.25,32.7,16.15,0.75,32.25,11.43
2019-11-27 09:00:00,142.0,79.25,31.35,19.12,0.85,,24.45
2019-11-27 10:00:00,158.0,74.75,29.1,19.45,0.95,64.2,21.77
2019-11-27 11:00:00,193.75,75.25,26.48,20.62,1.32,52.5,22.57
2019-11-27 12:00:00,259.5,106.5,25.8,19.1,1.32,66.75,24.75
2019-11-27 13:00:00,291.25,123.5,26.9,12.78,0.95,85.93,18.5
2019-11-27 14:00:00,191.75,89.0,27.9,10.25,0.95,74.33,17.45
2019-11-27 15:00:00,208.75,96.0,33.0,10.05,0.93,73.97,19.72
2019-11-27 16:00:00,263.0,114.5,35.95,9.68,0.93,37.2,12.75
2019-11-27 17:00:00,229.0,111.0,36.3,11.77,1.1,19.98,12.9
2019-11-27 18:00:00,203.0,128.75,37.05,10.4,1.12,19.52,11.07
2019-11-27 19:00:00,209.5,142.5,32.4,11.35,1.1,19.05,10.1
2019-11-27 20:00:00,201.5,139.25,29.85,11.55,1.15,18.6,10.15
2019-11-27 21:00:00,218.0,158.75,30.93,11.22,0.97,25.35,9.93
2019-11-27 22:00:00,159.25,122.5,29.2,7.95,0.5,35.52,6.53
2019-11-27 23:00:00,64.0,25.0,32.27,8.47,0.4,24.45,6.57
2019-11-28 00:00:00,51.0,17.0,34.17,7.95,0.3,31.3,7.17
2019-11-28 01:00:00,56.5,20.25,31.6,7.62,0.2,29.55,8.43
2019-11-28 02:00:00,71.75,26.5,29.78,7.45,0.18,30.95,9.52
2019-11-28 03:00:00,64.75,24.25,26.42,6.72,0.1,32.27,8.45
2019-11-28 04:00:00,55.25,21.0,23.4,6.6,0.1,31.62,5.1
2019-11-28 05:00:00,56.0,17.0,24.62,6.85,0.15,27.73,6.42
2019-11-28 06:00:00,,17.25,26.07,6.67,0.2,28.93,5.88
2019-11-28 07:00:00,,26.0,29.85,8.05,0.2,23.62,8.0
2019-11-28 08:00:00,63.0,23.0,32.42,8.5,0.3,21.23,7.88
2019-11-28 09:00:00,63.0,25.75,31.68,7.95,0.35,20.4,7.28
2019-11-28 10:00:00,,31.0,30.62,7.47,0.4,18.07,6.8
2019-11-28 11:00:00,67.0,28.0,27.77,7.57,0.43,21.2,7.98
2019-11-28 12:00:00,69.0,46.25,25.27,7.42,0.5,22.78,8.43
2019-11-28 13:00:00,76.5,46.5,25.75,6.83,0.47,23.08,8.1
2019-11-28 14:00:00,79.0,45.0,26.68,6.62,0.5,23.77,6.58
2019-11-28 15:00:00,71.75,40.5,30.02,6.35,0.43,23.93,7.3
2019-11-28 16:00:00,66.25,27.5,32.77,6.25,0.4,29.1,6.35
2019-11-28 17:00:00,62.25,28.5,30.75,6.67,0.43,27.73,6.38
2019-11-28 18:00:00,65.0,27.5,29.48,7.75,0.5,38.2,8.82
2019-11-28 19:00:00,64.5,31.5,26.62,8.95,0.6,31.02,9.03
