Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2019-11-14 08:00:00,374.75,584.75,39.35,72.1,2.12,,8.95
2019-11-14 09:00:00,378.0,607.0,40.97,42.38,2.0,,23.0
2019-11-14 10:00:00,366.5,591.0,38.38,34.25,1.9,,29.88
2019-11-14 11:00:00,330.75,534.5,40.32,30.95,1.8,,29.02
2019-11-14 12:00:00,336.25,534.5,37.32,21.27,1.52,,27.03
2019-11-14 13:00:00,280.25,451.25,37.2,20.27,1.48,,23.07
2019-11-14 14:00:00,258.0,436.25,33.0,20.48,1.2,,16.23
2019-11-14 15:00:00,216.75,380.75,33.75,23.48,1.38,,17.35
2019-11-14 16:00:00,215.75,401.0,32.85,22.25,1.25,,15.47
2019-11-14 17:00:00,203.5,378.75,29.05,26.23,1.27,,13.93
2019-11-14 18:00:00,194.0,389.5,28.7,84.33,1.97,,12.4
2019-11-14 19:00:00,184.0,385.75,29.3,56.77,1.7,,15.03
2019-11-14 20:00:00,181.75,451.5,32.2,70.8,2.2,,18.85
2019-11-14 21:00:00,212.25,560.25,29.38,119.95,2.7,,13.85
2019-11-14 22:00:00,214.0,472.75,31.52,130.07,2.52,,11.82
2019-11-14 23:00:00,213.0,453.0,33.6,59.67,1.9,,10.7
2019-11-15 00:00:00,229.75,424.75,36.2,40.75,1.73,,9.88
2019-11-15 01:00:00,249.0,420.5,38.38,36.62,1.9,,10.48
2019-11-15 02:00:00,300.5,474.75,43.72,24.95,2.0,,10.57
2019-11-15 03:00:00,370.5,529.25,47.65,20.6,2.65,,11.15
2019-11-15 04:00:00,532.25,736.0,48.08,22.23,2.8,,10.7
2019-11-15 05:00:00,643.25,897.75,48.0,27.6,2.88,,9.05
2019-11-15 06:00:00,647.25,855.75,50.48,27.45,2.9,,7.97
2019-11-15 07:00:00,678.0,888.25,51.22,27.1,3.12,,9.05
2019-11-15 08:00:00,726.5,952.0,53.38,33.0,3.17,,13.72
2019-11-15 09:00:00,756.25,,53.27,27.47,3.27,,15.68
2019-11-15 10:00:00,727.5,,51.35,25.32,3.05,,18.67
2019-11-15 11:00:00,668.0,862.0,48.17,28.27,2.75,,22.18
2019-11-15 12:00:00,512.0,826.25,42.75,22.32,1.97,,22.5
2019-11-15 13:00:00,396.5,659.75,37.25,18.7,1.78,,21.82
2019-11-15 14:00:00,281.75,469.25,36.52,17.2,1.4,,19.3
2019-11-15 15:00:00,233.0,402.25,33.02,15.62,1.15,,16.1
2019-11-15 16:00:00,183.25,312.5,31.65,18.75,1.25,,13.78
2019-11-15 17:00:00,177.0,314.75,32.35,41.9,1.68,,13.28
2019-11-15 18:00:00,205.5,396.5,31.18,63.52,2.12,,14.35
2019-11-15 19:00:00,212.75,492.75,45.2,69.53,2.0,16.8,12.85
2019-11-15 20:00:00,195.25,388.5,10.75,109.05,2.38,17.07,16.77
2019-11-15 21:00:00,206.5,389.5,9.55,116.6,2.35,17.88,16.12
2019-11-15 22:00:00,235.75,411.5,23.57,74.28,2.05,21.73,16.67
2019-11-15 23:00:00,257.25,423.5,24.52,55.05,1.83,22.1,17.45
2019-11-16 00:00:00,259.75,408.5,25.82,46.75,1.7,23.73,20.23
2019-11-16 01:00:00,257.0,409.5,27.32,38.8,1.6,25.78,19.95
2019-11-16 02:00:00,274.0,439.0,34.62,34.23,1.6,27.6,20.95
2019-11-16 03:00:00,298.25,453.25,28.2,29.8,1.6,28.75,17.15
2019-11-16 04:00:00,243.0,381.0,24.77,27.83,1.5,25.93,15.55
2019-11-16 05:00:00,231.5,369.0,23.95,24.4,1.42,24.5,13.68
2019-11-16 06:00:00,213.75,313.5,23.57,29.0,1.33,23.12,11.9
2019-11-16 07:00:00,207.5,304.0,22.55,31.82,1.35,19.98,10.93
2019-11-16 08:00:00,203.25,297.25,21.65,37.7,1.48,22.25,12.18
2019-11-16 09:00:00,217.25,328.75,23.73,30.88,1.42,36.55,21.55
2019-11-16 10:00:00,214.5,335.0,23.35,25.55,1.23,61.02,27.57
2019-11-16 11:00:00,154.25,282.25,21.3,21.1,0.95,89.25,30.35
2019-11-16 12:00:00,105.0,249.5,20.6,17.93,0.78,94.5,20.65
2019-11-16 13:00:00,74.5,250.0,19.07,13.6,0.7,97.05,11.68
2019-11-16 14:00:00,58.5,260.0,17.43,12.88,0.75,103.8,10.27
2019-11-16 15:00:00,63.75,288.5,17.12,11.58,0.62,101.4,9.03
2019-11-16 16:00:00,48.0,385.25,18.62,14.45,0.75,101.95,10.88
2019-11-16 17:00:00,80.0,489.25,20.02,18.1,0.8,88.05,14.3
2019-11-16 18:00:00,73.25,367.0,17.23,29.93,0.85,48.17,10.68
2019-11-16 19:00:00,57.75,306.5,17.45,36.8,1.1,28.55,9.23
2019-11-16 20:00:00,79.0,213.0,19.23,39.53,1.27,21.82,15.42
2019-11-16 21:00:00,118.5,251.75,24.05,33.38,1.5,34.67,17.85
2019-11-16 22:00:00,190.5,316.0,28.27,26.8,1.62,40.0,16.9
2019-11-16 23:00:00,233.75,336.5,27.08,25.32,1.48,33.9,14.8
2019-11-17 00:00:00,213.0,295.25,26.1,22.52,1.4,31.4,14.25
2019-11-17 01:00:00,205.75,277.0,25.8,20.62,1.33,30.08,11.9
2019-11-17 02:00:00,195.75,252.75,28.38,18.8,1.3,27.7,10.62
2019-11-17 03:00:00,166.75,227.0,22.95,14.45,1.05,26.12,9.25
2019-11-17 04:00:00,127.75,175.25,19.85,15.22,1.0,25.2,9.57
2019-11-17 05:00:00,102.0,156.5,19.73,16.43,0.97,26.45,9.43
2019-11-17 06:00:00,100.5,136.5,21.9,18.32,1.0,24.5,8.57
2019-11-17 07:00:00,101.5,140.5,21.12,16.38,1.0,24.05,7.67
2019-11-17 08:00:00,92.25,132.0,20.27,16.1,1.0,27.88,9.4
2019-11-17 09:00:00,93.25,133.0,19.32,15.25,0.95,43.05,13.57
2019-11-17 10:00:00,79.0,123.0,18.1,14.57,0.88,53.0,12.12
2019-11-17 11:00:00,54.5,127.0,17.65,12.3,0.78,67.9,8.1
2019-11-17 12:00:00,33.5,104.5,18.23,10.93,0.7,78.95,7.8
2019-11-17 13:00:00,29.0,138.75,17.98,11.32,0.7,83.95,6.12
2019-11-17 14:00:00,26.5,139.5,21.18,10.53,0.67,84.65,5.08
2019-11-17 15:00:00,21.0,115.5,34.57,12.68,0.65,84.62,
2019-11-17 16:00:00,25.75,114.5,16.4,17.9,0.65,75.38,
2019-11-17 17:00:00,22.0,124.25,,,0.78,66.33,
2019-11-17 18:00:00,27.0,123.75,,,1.27,32.35,
2019-11-17 19:00:00,48.25,145.0,,,1.7,11.35,
2019-11-17 20:00:00,74.25,198.0,,,,,
2019-11-17 21:00:00,108.5,224.0,,,,,
2019-11-17 22:00:00,156.75,266.75,,,,,
2019-11-17 23:00:00,207.5,308.25,,,,,
2019-11-18 00:00:00,280.0,365.0,,,,,
2019-11-18 01:00:00,328.5,417.75,,,,,
2019-11-18 02:00:00,314.75,385.5,,,,,
2019-11-18 03:00:00,291.25,347.5,,,,,
2019-11-18 04:00:00,261.75,314.5,,,,,
2019-11-18 05:00:00,203.5,259.25,,,,,
2019-11-18 06:00:00,163.25,212.25,,,,,
2019-11-18 07:00:00,155.25,205.75,,,,,
2019-11-18 08:00:00,155.25,214.75,,,,,
2019-11-18 09:00:00,152.5,221.25,,,,,
2019-11-18 10:00:00,145.25,201.75,,,,,
2019-11-18 11:00:00,117.25,172.75,,,,,
2019-11-18 12:00:00,78.0,123.25,,,,,
2019-11-18 13:00:00,53.25,92.5,,,,,
2019-11-18 14:00:00,44.75,90.25,,18.7,0.3,81.72,
2019-11-18 15:00:00,55.5,99.5,,12.85,0.65,107.3,
2019-11-18 16:00:00,60.5,105.0,,13.72,0.8,102.67,7.28
2019-11-18 17:00:00,50.75,98.5,,21.38,0.93,82.53,7.1
2019-11-18 18:00:00,48.5,107.75,,77.25,1.53,22.73,9.0
2019-11-18 19:00:00,66.25,151.0,,68.48,1.55,10.75,10.18
2019-11-18 20:00:00,84.5,190.75,,87.28,1.7,8.3,13.1
2019-11-18 21:00:00,101.25,202.5,,67.83,1.52,9.25,12.85
2019-11-18 22:00:00,111.5,193.5,,61.07,1.62,13.8,15.0
2019-11-18 23:00:00,152.25,257.5,,51.12,1.55,17.85,19.05
2019-11-19 00:00:00,186.75,297.0,,42.15,1.48,21.6,19.77
2019-11-19 01:00:00,172.25,265.75,,32.17,1.33,28.95,14.95
2019-11-19 02:00:00,147.0,204.25,,25.0,1.3,40.1,15.85
2019-11-19 03:00:00,154.5,204.75,,18.65,1.3,40.38,17.05
2019-11-19 04:00:00,192.5,242.25,,19.1,1.3,39.48,17.12
2019-11-19 05:00:00,188.75,253.5,,31.75,1.4,30.45,21.82
2019-11-19 06:00:00,206.0,276.25,,37.0,1.48,22.32,20.12
2019-11-19 07:00:00,226.5,306.0,,58.98,1.62,19.1,15.43
2019-11-19 08:00:00,239.5,323.25,,108.15,1.98,20.73,15.4
2019-11-19 09:00:00,248.0,344.25,,45.45,1.77,26.78,24.05
2019-11-19 10:00:00,224.5,304.75,,27.6,1.62,47.15,23.93
2019-11-19 11:00:00,228.75,299.5,,19.75,1.52,78.08,18.67
2019-11-19 12:00:00,220.75,279.25,,15.2,1.38,104.5,12.03
2019-11-19 13:00:00,154.75,213.25,0.55,13.15,1.07,118.1,11.23
2019-11-19 14:00:00,93.0,148.25,0.93,10.78,0.8,121.95,10.0
2019-11-19 15:00:00,61.5,119.25,37.2,11.2,0.8,121.55,6.88
2019-11-19 16:00:00,57.25,118.5,28.05,13.38,0.83,115.7,7.15
2019-11-19 17:00:00,56.0,136.0,22.0,34.2,1.08,78.8,6.17
2019-11-19 18:00:00,52.75,137.0,20.83,90.47,1.55,8.45,7.33
2019-11-19 19:00:00,67.0,191.75,18.15,92.12,1.77,11.3,9.35
2019-11-19 20:00:00,90.5,217.25,30.38,79.72,1.77,13.75,13.2
2019-11-19 21:00:00,120.75,241.0,41.47,62.5,1.68,19.43,
2019-11-19 22:00:00,167.0,265.5,54.67,83.05,1.77,15.1,
2019-11-19 23:00:00,178.5,268.25,26.78,69.1,1.5,18.62,
2019-11-20 00:00:00,171.0,275.0,,,1.6,20.35,
2019-11-20 01:00:00,182.5,286.25,,,1.5,24.9,
2019-11-20 02:00:00,209.25,327.5,,,1.85,12.9,
2019-11-20 03:00:00,264.5,411.5,,,,12.6,
2019-11-20 04:00:00,254.75,362.25,,,,,
2019-11-20 05:00:00,245.5,385.5,,,,,
2019-11-20 06:00:00,241.25,373.0,,,,,
2019-11-20 07:00:00,257.75,379.25,,,,,
2019-11-20 08:00:00,285.25,402.75,,,,,
2019-11-20 09:00:00,314.0,447.0,,,,,
2019-11-20 10:00:00,329.25,456.5,,,,,
2019-11-20 11:00:00,289.75,429.75,,,,,
2019-11-20 12:00:00,203.75,322.25,153.2,,,129.7,
2019-11-20 13:00:00,142.0,242.0,35.4,22.02,0.6,144.9,14.4
2019-11-20 14:00:00,130.0,205.5,20.75,13.95,0.7,197.0,21.7
2019-11-20 15:00:00,132.75,210.25,17.75,16.4,0.7,,20.85
2019-11-20 16:00:00,138.75,231.75,17.12,26.5,0.88,181.45,19.57
2019-11-20 17:00:00,133.5,245.25,15.15,72.22,1.3,79.25,20.5
2019-11-20 18:00:00,136.75,278.75,14.15,118.4,2.38,26.82,19.93
2019-11-20 19:00:00,138.0,344.75,13.05,189.05,2.72,13.55,18.45
2019-11-20 20:00:00,164.75,396.75,18.57,150.93,2.7,18.25,18.1
2019-11-20 21:00:00,210.25,496.0,18.48,308.62,3.8,22.93,21.95
2019-11-20 22:00:00,247.75,667.75,23.3,311.2,3.9,25.05,22.82
2019-11-20 23:00:00,268.25,643.75,17.07,320.48,3.73,28.1,21.18
2019-11-21 00:00:00,267.0,580.75,17.68,268.23,3.0,26.3,17.5
2019-11-21 01:00:00,263.75,538.25,19.45,240.55,2.93,25.6,16.07
2019-11-21 02:00:00,272.25,508.5,19.6,236.02,2.77,23.95,15.8
2019-11-21 03:00:00,272.75,495.5,19.65,227.3,2.45,25.55,17.2
2019-11-21 04:00:00,270.5,468.5,23.68,143.35,1.95,23.73,15.82
2019-11-21 05:00:00,263.0,396.25,17.95,118.15,1.55,24.1,17.5
2019-11-21 06:00:00,257.25,374.25,15.48,302.3,2.33,27.6,17.55
2019-11-21 07:00:00,266.0,423.0,14.12,255.42,2.25,22.45,14.95
2019-11-21 08:00:00,265.25,400.5,17.73,288.43,3.08,23.65,18.95
2019-11-21 09:00:00,277.5,416.0,20.62,73.5,2.27,28.82,67.75
2019-11-21 10:00:00,287.5,425.75,20.62,60.77,1.5,45.47,73.47
2019-11-21 11:00:00,243.75,397.25,17.62,30.18,1.0,103.17,49.47
2019-11-21 12:00:00,163.25,270.0,17.85,26.4,0.85,156.03,35.75
2019-11-21 13:00:00,152.25,273.0,19.48,27.25,0.88,197.5,34.7
2019-11-21 14:00:00,183.25,345.0,19.5,22.15,0.78,,29.35
2019-11-21 15:00:00,155.5,300.0,19.1,17.0,0.55,198.6,26.57
2019-11-21 16:00:00,125.5,262.25,21.73,19.77,0.67,181.12,27.57
2019-11-21 17:00:00,135.0,327.75,23.68,31.55,0.95,154.03,30.5
2019-11-21 18:00:00,160.75,416.0,28.77,47.9,1.35,91.9,34.1
2019-11-21 19:00:00,211.0,560.5,32.55,62.22,1.5,56.17,54.43
2019-11-21 20:00:00,268.0,636.0,29.43,144.3,2.48,29.88,52.12
2019-11-21 21:00:00,288.25,618.5,25.57,198.85,3.1,23.8,26.4
2019-11-21 22:00:00,319.75,700.5,30.25,232.5,3.53,25.73,21.02
2019-11-21 23:00:00,308.25,653.0,24.3,195.35,2.75,25.6,17.73
2019-11-22 00:00:00,297.75,607.75,23.77,223.47,2.8,27.27,16.75
2019-11-22 01:00:00,308.25,634.75,25.15,169.2,2.4,26.48,14.38
2019-11-22 02:00:00,304.5,592.25,27.1,161.7,2.28,24.5,14.32
2019-11-22 03:00:00,294.0,528.75,21.0,164.5,2.15,23.73,14.2
2019-11-22 04:00:00,280.5,496.75,20.62,192.05,2.3,26.4,13.18
2019-11-22 05:00:00,293.25,496.25,22.98,186.8,2.33,26.9,12.15
2019-11-22 06:00:00,294.75,504.0,26.7,134.52,2.1,27.65,11.82
2019-11-22 07:00:00,304.5,495.5,25.85,128.2,2.2,24.75,11.3
2019-11-22 08:00:00,303.75,491.25,26.4,153.0,2.47,26.17,12.02
2019-11-22 09:00:00,340.75,524.25,31.65,103.83,2.5,38.5,28.1
2019-11-22 10:00:00,391.0,569.75,28.7,48.0,1.48,87.1,34.28
2019-11-22 11:00:00,278.5,445.5,36.42,23.62,0.75,135.95,50.05
2019-11-22 12:00:00,187.75,299.0,53.15,26.4,0.72,172.32,
2019-11-22 13:00:00,195.5,313.5,68.17,22.4,0.67,196.95,
2019-11-22 14:00:00,178.25,282.0,22.42,,0.47,187.33,
2019-11-22 15:00:00,148.0,260.25,,,0.57,156.2,
2019-11-22 16:00:00,115.25,230.75,,,0.75,130.98,
2019-11-22 17:00:00,109.25,271.75,,,,106.3,
2019-11-22 18:00:00,122.75,345.25,,,,,
2019-11-22 19:00:00,153.5,422.25,,,,,
2019-11-22 20:00:00,193.0,402.0,,,,,
2019-11-22 21:00:00,218.5,446.0,,,,,
2019-11-22 22:00:00,220.25,463.25,,,,,
2019-11-22 23:00:00,211.0,435.75,,,,,
2019-11-23 00:00:00,206.5,394.75,,,,,
2019-11-23 01:00:00,193.0,333.25,,,,,
2019-11-23 02:00:00,158.0,304.25,,,,,
2019-11-23 03:00:00,131.75,239.75,,,,,
2019-11-23 04:00:00,126.0,200.75,,,,,
2019-11-23 05:00:00,134.25,190.0,,,,,
2019-11-23 06:00:00,157.0,212.25,,,,,
2019-11-23 07:00:00,175.0,228.25,,,,,
2019-11-23 08:00:00,167.75,214.75,,,,,
2019-11-23 09:00:00,174.0,227.0,,,,,
2019-11-23 10:00:00,169.25,223.5,,,,,
2019-11-23 11:00:00,138.5,207.25,,,,46.9,
2019-11-23 12:00:00,112.75,200.5,,16.8,0.2,57.02,
2019-11-23 13:00:00,103.0,151.0,22.05,13.88,0.82,72.58,
2019-11-23 14:00:00,73.0,128.0,17.02,9.53,0.57,89.8,
2019-11-23 15:00:00,65.0,133.0,16.07,11.1,0.75,96.78,0.3
2019-11-23 16:00:00,56.5,153.0,16.4,12.18,0.93,97.97,0.3
2019-11-23 17:00:00,53.0,152.0,16.98,19.05,1.12,69.55,6.4
2019-11-23 18:00:00,54.0,141.0,17.3,32.35,1.43,32.1,13.2
2019-11-23 19:00:00,59.5,163.0,14.95,45.95,1.82,11.88,20.12
2019-11-23 20:00:00,91.0,211.5,24.75,33.48,1.4,23.38,24.0
2019-11-23 21:00:00,116.5,227.5,39.8,,0.75,23.48,
2019-11-23 22:00:00,112.0,211.0,10.32,,0.75,23.62,
2019-11-23 23:00:00,117.0,211.0,,,0.82,30.38,
2019-11-24 00:00:00,130.5,211.5,,,1.25,26.9,
2019-11-24 01:00:00,130.0,197.5,,,,,
2019-11-24 02:00:00,140.5,200.0,,,,,
2019-11-24 03:00:00,131.5,194.5,,,,,
2019-11-24 04:00:00,96.0,152.5,,,,,
2019-11-24 05:00:00,88.5,132.5,,,,,
2019-11-24 06:00:00,92.5,139.0,,,,,
2019-11-24 07:00:00,114.5,164.5,,,,,
2019-11-24 08:00:00,138.0,198.0,,,,,
2019-11-24 09:00:00,147.5,216.5,,,,,
2019-11-24 10:00:00,145.0,213.0,,,,,
2019-11-24 11:00:00,123.5,186.0,,,,,
2019-11-24 12:00:00,83.5,145.5,,,,,
2019-11-24 13:00:00,51.5,121.5,,,,,
2019-11-24 14:00:00,37.0,102.0,,,,,
2019-11-24 15:00:00,29.5,93.5,,,,,
2019-11-24 16:00:00,35.5,125.5,,,,,
2019-11-24 17:00:00,44.0,137.0,,,,,
2019-11-24 18:00:00,47.0,143.5,,,,,
2019-11-24 19:00:00,75.0,190.5,,,,,
2019-11-24 20:00:00,116.0,239.5,,,,,
2019-11-24 21:00:00,138.0,264.5,,,,,
2019-11-24 22:00:00,145.0,263.0,,,,,
2019-11-24 23:00:00,148.5,253.0,,,,,
2019-11-25 00:00:00,169.5,263.5,,,,,
2019-11-25 01:00:00,187.0,272.0,,,,,
2019-11-25 02:00:00,169.5,252.5,,,,,
2019-11-25 03:00:00,143.0,238.5,,,,,
2019-11-25 04:00:00,120.5,205.5,,,,,
2019-11-25 05:00:00,108.0,175.0,,,,,
2019-11-25 06:00:00,112.0,175.5,,,,,
2019-11-25 07:00:00,120.5,178.0,,,,,
2019-11-25 08:00:00,158.5,218.5,,,,,
2019-11-25 09:00:00,200.5,275.5,,,,,
2019-11-25 10:00:00,189.0,304.0,,,,,
2019-11-25 11:00:00,176.0,314.0,43.6,28.1,,66.78,
2019-11-25 12:00:00,153.0,267.0,27.12,20.1,0.45,105.88,31.15
2019-11-25 13:00:00,114.0,198.5,17.4,12.25,0.47,116.03,28.6
2019-11-25 14:00:00,107.0,179.0,14.8,7.55,0.47,126.85,
2019-11-25 15:00:00,67.0,129.0,15.85,9.23,0.55,133.75,
2019-11-25 16:00:00,65.5,137.5,16.73,9.75,0.57,125.57,
2019-11-25 17:00:00,67.0,165.0,18.0,9.07,0.57,120.55,
2019-11-25 18:00:00,70.0,184.0,17.05,39.55,1.15,47.8,
2019-11-25 19:00:00,129.0,372.0,16.82,158.4,2.77,10.57,
2019-11-25 20:00:00,142.25,388.5,23.22,73.62,1.75,17.88,
2019-11-25 21:00:00,177.5,415.75,22.77,58.83,1.3,16.65,42.68
2019-11-25 22:00:00,164.0,349.0,22.73,50.0,1.7,16.82,12.6
2019-11-25 23:00:00,,,,,,,
2019-11-26 00:00:00,,,,,,,
2019-11-26 01:00:00,,,,,,,
2019-11-26 02:00:00,,,,,,,
2019-11-26 03:00:00,,,,,,,
2019-11-26 04:00:00,,,,,,,
2019-11-26 05:00:00,,,,,,,
2019-11-26 06:00:00,,,,,,,
2019-11-26 07:00:00,,,,,,,
2019-11-26 08:00:00,,,,,,,
2019-11-26 09:00:00,,,,,,,
2019-11-26 10:00:00,,,,,0.0,,
2019-11-26 11:00:00,185.0,371.0,21.9,32.35,0.6,61.98,
2019-11-26 12:00:00,200.5,321.0,18.8,29.8,1.6,93.7,31.7
2019-11-26 13:00:00,167.0,263.5,16.2,42.85,2.08,129.43,31.93
2019-11-26 14:00:00,,,,,,,
2019-11-26 15:00:00,,,,,,,
2019-11-26 16:00:00,118.0,256.0,,23.2,0.4,31.45,
2019-11-26 17:00:00,,,27.55,22.35,1.33,88.65,
2019-11-26 18:00:00,97.0,467.0,22.43,17.05,1.73,54.38,
2019-11-26 19:00:00,86.0,421.5,17.93,14.83,1.85,48.6,
2019-11-26 20:00:00,50.25,252.0,21.95,15.0,1.2,40.75,
2019-11-26 21:00:00,43.0,148.0,41.15,14.25,0.47,36.67,
2019-11-26 22:00:00,44.75,129.25,36.05,15.2,0.4,30.68,
2019-11-26 23:00:00,43.25,120.75,8.85,,0.45,24.6,
2019-11-27 00:00:00,50.0,129.0,,,0.5,25.7,
2019-11-27 01:00:00,50.0,129.0,,,0.3,11.95,
2019-11-27 02:00:00,,,,,,,
2019-11-27 03:00:00,,,,,0.1,13.75,
2019-11-27 04:00:00,,,,,0.3,30.9,
2019-11-27 05:00:00,,,,,,,
2019-11-27 06:00:00,,,,,0.1,43.45,
2019-11-27 07:00:00,,,,,0.2,25.6,
2019-11-27 08:00:00,,,,,,,
2019-11-27 09:00:00,,,,,0.15,44.3,
2019-11-27 10:00:00,,,,,0.62,27.6,
2019-11-27 11:00:00,,,41.75,3.4,0.6,21.2,
2019-11-27 12:00:00,92.0,217.0,22.35,2.52,0.65,59.35,
2019-11-27 13:00:00,89.75,219.5,18.75,2.85,0.93,63.83,
2019-11-27 14:00:00,85.75,224.75,17.65,2.85,1.27,78.0,
2019-11-27 15:00:00,96.75,225.5,18.67,2.48,1.68,63.52,
2019-11-27 16:00:00,110.75,253.75,19.98,4.28,1.97,19.02,
2019-11-27 17:00:00,123.75,252.5,21.52,2.98,2.03,37.6,
2019-11-27 18:00:00,114.0,213.5,20.77,3.48,2.2,34.77,
2019-11-27 19:00:00,117.25,243.0,19.73,2.85,2.25,43.88,
2019-11-27 20:00:00,102.5,187.25,18.98,2.28,1.45,43.55,
2019-11-27 21:00:00,93.0,170.75,14.4,1.38,0.43,55.7,
2019-11-27 22:00:00,37.5,73.75,13.45,1.35,0.47,51.05,
2019-11-27 23:00:00,22.5,47.75,13.55,1.27,0.6,48.4,
2019-11-28 00:00:00,17.0,48.0,12.43,2.1,0.82,39.1,
2019-11-28 01:00:00,13.5,34.5,12.35,2.42,0.95,32.75,
2019-11-28 02:00:00,13.25,38.0,18.62,1.95,0.93,36.35,
2019-11-28 03:00:00,15.75,34.75,16.55,1.3,0.8,39.97,
2019-11-28 04:00:00,14.0,39.25,16.25,1.45,0.98,32.22,
2019-11-28 05:00:00,28.0,67.0,17.15,1.7,1.05,32.75,
2019-11-28 06:00:00,46.25,95.25,16.75,2.08,1.08,34.52,
2019-11-28 07:00:00,27.25,69.75,17.95,1.02,1.12,44.75,
2019-11-28 08:00:00,25.0,62.0,18.68,1.08,1.2,40.9,
2019-11-28 09:00:00,31.25,60.75,18.35,0.93,1.25,46.5,
2019-11-28 10:00:00,23.0,72.25,19.43,1.18,1.33,44.88,
2019-11-28 11:00:00,26.25,89.5,26.98,1.48,1.42,43.9,
2019-11-28 12:00:00,37.5,86.25,27.12,1.18,1.45,51.5,
2019-11-28 13:00:00,42.0,94.0,28.35,3.3,1.0,53.92,
2019-11-28 14:00:00,41.5,98.25,32.27,12.02,0.55,63.03,0.3
2019-11-28 15:00:00,40.0,83.75,30.05,11.7,0.6,64.0,
2019-11-28 16:00:00,39.0,107.75,33.8,10.1,0.6,75.9,
2019-11-28 17:00:00,36.75,95.0,26.65,10.47,0.65,64.08,
2019-11-28 18:00:00,38.25,76.5,26.0,13.65,1.07,48.75,
2019-11-28 19:00:00,34.25,70.75,26.15,12.52,0.72,41.73,
2019-11-28 20:00:00,31.75,64.75,25.77,14.25,0.9,35.3,
2019-11-28 21:00:00,38.25,78.0,25.02,20.8,0.57,23.92,
2019-11-28 22:00:00,37.25,64.75,25.43,31.32,0.9,17.1,
2019-11-28 23:00:00,54.0,110.75,25.18,62.33,1.12,10.77,
2019-11-29 00:00:00,64.25,171.75,28.52,55.62,1.12,9.95,
2019-11-29 01:00:00,70.75,167.75,30.27,42.0,0.88,8.95,
2019-11-29 02:00:00,92.5,193.75,33.1,20.7,0.6,12.65,
2019-11-29 03:00:00,47.75,104.0,23.9,18.35,0.55,9.3,
2019-11-29 04:00:00,35.75,75.75,23.03,15.55,0.57,11.03,
2019-11-29 05:00:00,38.5,68.75,23.1,18.9,0.62,7.85,
2019-11-29 06:00:00,40.0,83.75,23.38,16.25,0.67,12.62,
2019-11-29 07:00:00,41.5,82.0,21.7,45.73,0.85,8.05,
2019-11-29 08:00:00,47.25,99.25,24.4,23.85,0.88,10.53,
2019-11-29 09:00:00,55.75,111.75,24.48,23.25,1.0,19.85,
2019-11-29 10:00:00,67.0,131.75,24.2,17.88,0.88,32.05,
2019-11-29 11:00:00,55.5,133.25,23.75,11.7,0.72,51.55,
2019-11-29 12:00:00,44.75,100.0,23.57,8.05,0.7,67.7,
2019-11-29 13:00:00,34.0,62.5,23.42,8.18,0.72,80.12,
2019-11-29 14:00:00,33.0,71.0,24.07,10.1,0.85,99.12,
2019-11-29 15:00:00,41.25,86.25,25.75,10.9,0.85,93.12,
2019-11-29 16:00:00,48.0,103.0,28.27,10.85,0.8,44.6,
2019-11-29 17:00:00,48.0,121.5,25.98,19.55,0.98,67.78,0.3
2019-11-29 18:00:00,48.0,115.0,24.9,39.05,1.3,22.62,0.3
2019-11-29 19:00:00,53.0,124.5,26.12,49.67,1.45,9.3,
2019-11-29 20:00:00,74.75,148.75,25.85,52.0,1.18,8.88,
2019-11-29 21:00:00,96.75,168.75,26.0,65.25,1.18,9.85,
2019-11-29 22:00:00,105.5,191.0,28.62,48.1,1.1,14.05,
2019-11-29 23:00:00,111.75,206.25,28.7,25.27,0.72,30.73,
2019-11-30 00:00:00,96.75,212.75,28.4,24.77,0.7,26.75,
2019-11-30 01:00:00,88.5,212.75,27.98,21.58,0.62,16.6,
2019-11-30 02:00:00,80.25,148.5,30.55,19.02,0.53,15.6,
2019-11-30 03:00:00,75.5,119.25,25.75,17.05,0.7,15.78,
2019-11-30 04:00:00,94.25,144.5,25.1,15.75,0.7,15.38,
2019-11-30 05:00:00,92.0,145.25,24.67,20.92,0.7,11.85,
2019-11-30 06:00:00,87.75,137.5,25.15,17.2,0.62,11.43,
2019-11-30 07:00:00,77.0,126.5,24.83,19.75,0.78,8.5,
2019-11-30 08:00:00,86.5,141.25,24.95,30.0,0.85,7.63,
2019-11-30 09:00:00,93.0,126.0,25.7,19.12,0.85,11.85,
2019-11-30 10:00:00,80.25,98.25,25.58,18.77,0.88,14.65,
2019-11-30 11:00:00,78.5,109.75,25.85,18.48,0.8,25.48,
2019-11-30 12:00:00,83.0,124.25,25.88,15.6,0.72,46.23,18.5
2019-11-30 13:00:00,91.0,121.25,26.57,12.62,0.7,74.58,
2019-11-30 14:00:00,88.5,114.25,26.9,12.38,0.7,87.12,
2019-11-30 15:00:00,85.0,121.75,30.42,10.27,0.6,90.9,4.9
2019-11-30 16:00:00,67.25,104.5,30.12,8.78,0.6,80.4,53.9
2019-11-30 17:00:00,59.0,107.25,26.98,12.6,0.67,66.95,
2019-11-30 18:00:00,58.75,123.75,25.5,32.5,0.85,18.7,
