Datetime,NOx (ppb),Ozone (ug/m3),CO (mg/m3),NH3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3)
2020-04-20 00:00:00,47.77,2.67,4.39,12.72,209.5,206.75,13.61
2020-04-20 01:00:00,44.73,2.7,4.71,12.43,,,9.62
2020-04-20 02:00:00,50.83,,4.51,13.07,,,11.23
2020-04-20 03:00:00,54.65,,4.59,13.72,,,11.59
2020-04-20 04:00:00,49.17,,4.59,13.3,,,10.07
2020-04-20 05:00:00,50.78,,4.82,13.65,,,9.75
2020-04-20 06:00:00,52.09,,5.22,14.16,,,11.06
2020-04-20 07:00:00,54.97,,5.86,14.57,332.25,296.5,9.71
2020-04-20 08:00:00,48.91,6.08,4.61,14.5,,,15.35
2020-04-20 09:00:00,45.57,29.24,3.67,13.49,,,19.27
2020-04-20 10:00:00,42.78,42.57,2.62,12.88,,,10.09
2020-04-20 11:00:00,42.44,37.55,2.4,12.29,,,4.03
2020-04-20 12:00:00,42.13,49.44,2.01,12.11,52.5,41.75,3.61
2020-04-20 13:00:00,42.64,58.34,2.06,12.14,49.0,38.75,6.48
2020-04-20 14:00:00,43.32,57.07,2.09,12.39,30.0,,7.11
2020-04-20 15:00:00,41.19,55.58,1.96,11.79,,,6.72
2020-04-20 16:00:00,43.64,49.03,2.2,12.25,,,7.21
2020-04-20 17:00:00,42.92,52.12,2.33,12.21,,,3.16
2020-04-20 18:00:00,43.95,47.4,2.35,12.45,,,4.91
2020-04-20 19:00:00,46.27,28.33,2.8,12.68,,,8.73
2020-04-20 20:00:00,50.38,11.33,3.15,13.66,81.0,80.0,10.79
2020-04-20 21:00:00,,,,,,,
2020-04-20 22:00:00,38.85,58.88,2.36,11.87,181.0,158.0,8.46
2020-04-20 23:00:00,41.98,48.68,2.45,12.56,160.0,144.0,9.27
2020-04-21 00:00:00,41.57,46.48,2.45,12.07,173.25,163.5,11.22
2020-04-21 01:00:00,41.28,36.98,2.53,11.84,184.0,175.5,11.66
2020-04-21 02:00:00,40.52,29.88,2.5,11.3,171.5,162.5,11.16
2020-04-21 03:00:00,42.31,18.12,2.61,11.85,167.5,159.75,11.86
2020-04-21 04:00:00,43.22,12.81,2.7,12.24,284.0,248.75,10.25
2020-04-21 05:00:00,42.18,10.66,2.71,11.7,,,8.11
2020-04-21 06:00:00,42.39,11.38,2.83,12.15,,,7.46
2020-04-21 07:00:00,43.74,10.23,3.18,12.37,,,8.0
2020-04-21 08:00:00,43.14,22.59,2.85,12.16,,,11.34
2020-04-21 09:00:00,43.66,43.57,3.15,12.15,,,14.61
2020-04-21 10:00:00,42.8,72.16,2.91,12.05,,,21.27
2020-04-21 11:00:00,39.6,82.36,2.63,11.71,,,24.48
2020-04-21 12:00:00,38.76,86.67,2.39,11.39,,,18.48
2020-04-21 13:00:00,37.08,88.37,2.44,10.8,,,22.38
2020-04-21 14:00:00,37.54,82.14,2.24,11.16,,,14.78
2020-04-21 15:00:00,36.08,82.84,2.16,10.8,,,9.1
2020-04-21 16:00:00,36.01,81.46,2.22,10.76,,,8.65
2020-04-21 17:00:00,35.52,76.56,2.24,10.58,,,7.65
2020-04-21 18:00:00,39.05,72.56,2.23,11.36,,,5.55
2020-04-21 19:00:00,40.16,72.8,2.21,11.37,,,6.39
2020-04-21 20:00:00,40.52,59.94,2.62,11.32,36.0,29.0,10.98
2020-04-21 21:00:00,43.84,35.67,3.31,12.11,72.25,50.25,11.9
2020-04-21 22:00:00,46.77,31.44,3.67,12.58,102.25,79.75,10.02
2020-04-21 23:00:00,47.01,28.95,3.66,12.77,121.25,96.75,11.88
2020-04-22 00:00:00,41.88,44.66,2.76,12.05,97.25,71.0,23.24
2020-04-22 01:00:00,45.51,22.26,3.02,12.65,108.5,74.75,19.14
2020-04-22 02:00:00,45.69,14.26,3.23,12.58,139.75,103.5,17.3
2020-04-22 03:00:00,47.71,6.75,3.76,13.1,165.0,130.0,14.24
2020-04-22 04:00:00,57.11,,3.83,14.38,188.0,159.0,12.52
2020-04-22 05:00:00,48.67,,4.23,13.69,196.5,169.0,16.78
2020-04-22 06:00:00,48.46,7.57,4.28,13.41,200.25,175.25,18.78
2020-04-22 07:00:00,45.86,7.44,4.02,12.88,196.75,172.75,14.38
2020-04-22 08:00:00,45.09,22.98,3.92,12.75,196.5,173.5,27.2
2020-04-22 09:00:00,42.93,57.48,3.31,12.44,205.25,169.5,30.0
2020-04-22 10:00:00,42.46,83.41,3.1,11.9,132.0,103.25,26.77
2020-04-22 11:00:00,40.89,96.15,2.85,11.71,128.0,100.75,34.89
2020-04-22 12:00:00,40.22,83.83,2.43,11.49,121.25,97.5,19.8
2020-04-22 13:00:00,40.23,87.83,2.39,11.51,59.75,41.0,13.83
2020-04-22 14:00:00,39.73,84.69,2.34,11.67,41.25,30.0,13.16
2020-04-22 15:00:00,40.46,84.52,2.33,11.67,,,11.54
2020-04-22 16:00:00,41.63,81.32,2.23,12.17,,,9.97
2020-04-22 17:00:00,42.02,80.81,2.25,12.32,,,10.12
2020-04-22 18:00:00,41.77,78.13,2.27,12.22,,,9.04
2020-04-22 19:00:00,41.29,69.83,2.44,11.82,,,6.8
2020-04-22 20:00:00,43.7,40.66,3.58,11.65,,,12.26
2020-04-22 21:00:00,49.66,16.73,4.76,12.91,77.0,52.5,21.77
2020-04-22 22:00:00,54.74,7.42,5.61,13.59,148.0,115.0,21.43
2020-04-22 23:00:00,53.65,7.42,5.7,13.75,186.5,157.5,29.75
2020-04-23 00:00:00,51.76,,5.3,13.56,206.5,177.0,22.95
2020-04-23 01:00:00,56.99,,5.19,14.26,224.25,196.5,17.39
2020-04-23 02:00:00,51.07,14.23,4.16,13.64,224.5,197.5,17.2
2020-04-23 03:00:00,50.86,13.57,3.48,13.44,169.0,139.25,18.59
2020-04-23 04:00:00,43.9,31.95,3.32,12.71,170.25,142.75,18.87
2020-04-23 05:00:00,42.33,34.68,3.29,12.26,145.0,115.5,22.48
2020-04-23 06:00:00,44.06,32.03,3.35,12.39,147.0,119.75,20.33
2020-04-23 07:00:00,46.26,24.19,4.08,12.59,154.25,121.0,22.69
2020-04-23 08:00:00,49.08,35.92,4.33,13.16,219.75,170.25,30.03
2020-04-23 09:00:00,43.9,63.28,3.97,12.27,215.75,167.0,40.28
2020-04-23 10:00:00,42.11,72.34,3.6,12.06,202.75,152.5,32.14
2020-04-23 11:00:00,44.28,75.42,3.4,12.24,158.25,122.5,33.31
2020-04-23 12:00:00,41.59,77.65,3.03,11.74,169.75,143.0,24.46
2020-04-23 13:00:00,42.64,89.53,2.82,12.39,117.25,92.75,19.66
2020-04-23 14:00:00,38.77,74.84,2.72,11.17,117.25,89.75,18.69
2020-04-23 15:00:00,37.12,68.23,2.32,10.72,77.25,57.5,6.96
2020-04-23 16:00:00,,60.1,2.21,,,,7.34
2020-04-23 17:00:00,,56.85,2.31,,,,6.08
2020-04-23 18:00:00,,52.77,2.44,,,,5.19
2020-04-23 19:00:00,,40.14,2.73,,,,6.72
2020-04-23 20:00:00,,18.86,3.86,,37.0,35.0,7.21
2020-04-23 21:00:00,,9.12,3.96,,85.25,69.0,9.87
2020-04-23 22:00:00,,7.53,4.25,,103.5,88.25,8.2
2020-04-23 23:00:00,,7.9,4.43,,118.5,100.75,11.18
2020-04-24 00:00:00,,,4.31,,145.75,128.5,10.49
2020-04-24 01:00:00,,6.74,3.97,,189.0,177.0,9.84
2020-04-24 02:00:00,,,4.1,,206.75,198.25,10.22
2020-04-24 03:00:00,,,4.07,,234.25,227.5,8.62
2020-04-24 04:00:00,,,4.07,,257.25,250.5,8.55
2020-04-24 05:00:00,,,4.04,,270.0,260.75,12.28
2020-04-24 06:00:00,,,4.21,,285.0,273.5,14.26
2020-04-24 07:00:00,,6.8,4.62,,293.25,278.75,11.71
2020-04-24 08:00:00,,18.77,4.24,,263.0,249.25,24.4
2020-04-24 09:00:00,,49.98,3.71,,155.0,130.75,32.36
2020-04-24 10:00:00,,66.47,3.73,,109.75,82.75,28.41
2020-04-24 11:00:00,44.27,85.6,3.42,12.06,103.75,77.25,28.48
2020-04-24 12:00:00,41.28,95.49,2.95,11.73,72.0,41.0,21.49
2020-04-24 13:00:00,42.21,93.49,2.7,12.24,,,19.01
2020-04-24 14:00:00,44.25,91.89,2.66,12.8,,,17.32
2020-04-24 15:00:00,44.19,91.78,2.68,12.52,,,13.74
2020-04-24 16:00:00,43.35,94.7,2.7,12.53,,,12.6
2020-04-24 17:00:00,43.23,91.48,2.77,12.01,,,13.0
2020-04-24 18:00:00,44.99,72.73,3.21,12.36,,,11.86
2020-04-24 19:00:00,48.11,51.12,3.53,12.51,34.0,,11.48
2020-04-24 20:00:00,50.88,21.46,4.56,12.82,118.5,95.0,14.47
2020-04-24 21:00:00,56.56,15.24,4.76,14.08,193.0,174.5,13.16
2020-04-24 22:00:00,52.44,16.24,4.47,13.54,224.5,200.5,13.82
2020-04-24 23:00:00,49.14,40.43,3.65,13.37,217.0,192.25,14.78
2020-04-25 00:00:00,47.64,45.76,3.59,12.9,168.75,146.75,12.38
2020-04-25 01:00:00,44.9,34.88,3.12,12.54,147.5,125.75,7.88
2020-04-25 02:00:00,48.02,12.28,2.99,12.68,152.0,127.75,9.75
2020-04-25 03:00:00,44.74,24.02,2.83,12.56,179.5,166.0,8.63
2020-04-25 04:00:00,38.16,39.63,2.35,11.13,172.0,159.75,4.42
2020-04-25 05:00:00,39.91,20.91,2.66,11.38,102.25,86.5,3.69
2020-04-25 06:00:00,38.06,41.05,2.82,11.41,,,2.29
2020-04-25 07:00:00,37.98,54.72,2.39,11.25,,,5.62
2020-04-25 08:00:00,39.13,44.62,2.47,11.18,,,7.6
2020-04-25 09:00:00,41.89,43.41,2.65,11.81,,,10.35
2020-04-25 10:00:00,40.72,57.31,2.73,11.25,,,5.7
2020-04-25 11:00:00,37.2,66.44,2.56,10.99,,,6.28
2020-04-25 12:00:00,41.38,67.84,2.47,11.99,,,11.3
2020-04-25 13:00:00,45.85,74.96,2.42,13.12,,,8.39
2020-04-25 14:00:00,44.94,73.9,2.42,12.88,,,5.44
2020-04-25 15:00:00,44.29,79.98,2.38,12.55,,,7.98
2020-04-25 16:00:00,44.56,77.61,2.49,12.49,,,9.28
2020-04-25 17:00:00,45.0,85.84,2.76,12.72,60.0,51.0,11.66
2020-04-25 18:00:00,49.46,78.13,2.76,13.77,106.0,82.75,11.1
2020-04-25 19:00:00,52.05,60.23,3.07,14.07,130.75,111.0,9.91
2020-04-25 20:00:00,55.72,29.28,3.69,14.21,152.5,135.25,13.55
2020-04-25 21:00:00,59.88,8.68,4.45,14.82,233.0,224.25,10.72
2020-04-25 22:00:00,55.45,21.2,4.79,14.35,336.0,329.5,13.32
2020-04-25 23:00:00,48.38,28.94,4.03,13.51,154.75,192.0,26.8
2020-04-26 00:00:00,50.4,9.4,4.42,13.77,,,21.16
2020-04-26 01:00:00,51.8,6.7,4.42,14.02,126.25,101.5,15.38
2020-04-26 02:00:00,51.61,15.25,3.88,13.98,52.0,,16.2
2020-04-26 03:00:00,48.11,44.91,3.37,13.6,101.0,57.0,17.92
2020-04-26 04:00:00,47.02,67.91,3.25,13.37,70.0,54.0,14.52
2020-04-26 05:00:00,48.38,59.66,3.33,13.54,,,14.54
2020-04-26 06:00:00,48.48,47.26,3.46,13.52,,,14.55
2020-04-26 07:00:00,48.51,41.07,3.56,13.54,,,12.0
2020-04-26 08:00:00,49.78,27.44,3.93,13.71,,,12.21
2020-04-26 09:00:00,50.88,41.49,4.09,13.87,,,17.29
2020-04-26 10:00:00,48.78,58.37,2.93,13.32,,,11.82
2020-04-26 11:00:00,49.73,59.63,2.79,14.1,,,12.62
2020-04-26 12:00:00,47.35,80.18,2.96,13.4,,,22.88
2020-04-26 13:00:00,47.62,75.57,2.52,13.44,,,12.85
2020-04-26 14:00:00,45.58,70.32,2.41,12.78,,,8.44
2020-04-26 15:00:00,44.56,69.69,2.36,12.65,,,8.42
2020-04-26 16:00:00,44.76,69.74,2.34,12.49,,,6.66
2020-04-26 17:00:00,44.68,70.78,2.34,12.74,,,7.42
2020-04-26 18:00:00,45.47,70.39,2.37,13.0,,,10.02
2020-04-26 19:00:00,43.79,65.43,2.37,12.22,,,9.75
2020-04-26 20:00:00,45.67,52.57,2.47,12.56,,,8.03
2020-04-26 21:00:00,47.06,47.84,2.64,12.98,55.0,49.0,11.0
2020-04-26 22:00:00,45.4,42.04,2.63,12.51,55.0,51.0,6.02
2020-04-26 23:00:00,46.7,35.02,2.62,12.9,,,6.06
2020-04-27 00:00:00,45.02,43.23,2.55,12.68,,,6.31
2020-04-27 01:00:00,42.49,41.81,2.55,12.14,,,6.53
2020-04-27 02:00:00,43.28,38.77,2.58,12.39,,,8.21
2020-04-27 03:00:00,49.05,33.98,2.62,13.8,,,9.21
2020-04-27 04:00:00,39.87,31.13,2.67,11.48,,,4.13
2020-04-27 05:00:00,40.05,31.95,2.72,11.39,,,4.42
2020-04-27 06:00:00,39.9,36.54,2.7,11.6,,,6.29
2020-04-27 07:00:00,40.51,36.76,2.93,11.43,,,5.3
2020-04-27 08:00:00,41.99,37.4,2.95,11.57,,,7.67
2020-04-27 09:00:00,43.31,42.88,3.02,12.26,,,8.52
2020-04-27 10:00:00,44.35,58.86,2.89,12.26,,,6.81
2020-04-27 11:00:00,42.5,67.67,2.74,11.96,,,7.42
2020-04-27 12:00:00,43.22,72.35,2.74,12.18,,,8.52
2020-04-27 13:00:00,42.73,80.93,2.64,12.25,,,8.43
2020-04-27 14:00:00,43.23,89.21,2.65,11.84,,,9.07
2020-04-27 15:00:00,41.74,103.09,2.68,11.66,70.0,63.0,8.67
2020-04-27 16:00:00,42.19,107.42,2.6,12.34,,,6.19
2020-04-27 17:00:00,41.85,102.81,2.66,11.66,,,5.63
2020-04-27 18:00:00,45.89,92.69,2.85,12.51,,,5.6
2020-04-27 19:00:00,42.46,82.98,2.81,11.89,,,3.56
2020-04-27 20:00:00,39.59,70.31,2.77,11.3,,,3.94
2020-04-27 21:00:00,42.65,58.78,2.86,12.24,334.75,276.25,2.93
2020-04-27 22:00:00,41.89,57.31,2.84,12.26,,,8.87
2020-04-27 23:00:00,41.54,48.85,2.88,11.94,199.0,157.0,10.54
2020-04-28 00:00:00,41.61,40.95,2.93,11.73,198.5,283.0,10.83
2020-04-28 01:00:00,38.21,46.01,2.76,11.25,,,6.79
2020-04-28 02:00:00,37.09,54.36,2.61,10.83,,,6.22
2020-04-28 03:00:00,39.68,37.74,2.59,11.13,,,4.83
2020-04-28 04:00:00,37.11,39.49,2.63,10.88,,,7.35
2020-04-28 05:00:00,37.89,38.11,2.76,11.18,182.5,74.0,8.44
2020-04-28 06:00:00,40.09,35.92,2.88,11.32,223.5,167.0,9.75
2020-04-28 07:00:00,39.9,35.24,3.11,11.26,,,9.8
2020-04-28 08:00:00,46.54,39.18,3.22,13.18,90.0,71.0,14.91
2020-04-28 09:00:00,49.9,58.68,2.97,14.37,286.0,248.0,13.06
2020-04-28 10:00:00,51.74,64.39,3.09,14.59,231.0,162.5,11.48
2020-04-28 11:00:00,51.24,79.67,2.95,14.39,,,10.75
2020-04-28 12:00:00,51.33,91.56,2.79,14.23,152.25,184.5,10.35
2020-04-28 13:00:00,51.3,97.21,2.71,14.38,37.5,42.0,13.87
2020-04-28 14:00:00,47.98,97.89,2.63,13.69,,,9.43
2020-04-28 15:00:00,46.81,103.75,2.62,13.06,,,7.27
2020-04-28 16:00:00,45.66,107.3,2.66,13.08,,,11.51
2020-04-28 17:00:00,42.55,107.87,2.6,12.35,18.5,,11.3
2020-04-28 18:00:00,45.14,106.62,2.7,13.2,34.0,,10.14
2020-04-28 19:00:00,37.96,91.95,2.89,11.09,40.0,,9.75
2020-04-28 20:00:00,41.39,56.92,3.6,11.46,51.5,28.0,11.09
2020-04-28 21:00:00,46.44,42.71,3.77,12.38,85.75,56.5,10.98
2020-04-28 22:00:00,47.4,41.07,4.1,13.34,105.25,68.5,12.72
2020-04-28 23:00:00,48.75,47.83,4.04,13.27,116.25,71.0,19.1
2020-04-29 00:00:00,48.61,42.18,3.8,13.18,129.5,77.0,36.66
2020-04-29 01:00:00,49.7,32.41,3.32,13.63,103.0,64.5,15.61
2020-04-29 02:00:00,48.98,18.86,3.3,13.77,102.25,68.5,12.33
2020-04-29 03:00:00,49.45,10.46,3.43,13.56,107.5,76.25,9.11
2020-04-29 04:00:00,49.64,9.4,3.32,13.27,105.25,75.25,9.13
2020-04-29 05:00:00,49.56,7.55,3.36,13.29,109.0,75.5,9.99
2020-04-29 06:00:00,49.98,6.9,3.74,13.29,112.0,78.75,9.97
2020-04-29 07:00:00,47.18,11.32,3.91,12.71,125.5,88.0,10.36
2020-04-29 08:00:00,45.42,35.22,3.72,12.5,132.5,96.75,15.67
2020-04-29 09:00:00,45.64,62.18,3.64,12.58,120.0,83.25,18.47
2020-04-29 10:00:00,44.25,87.12,3.38,12.53,121.0,82.75,17.5
2020-04-29 11:00:00,45.29,90.96,3.09,12.66,94.5,61.5,14.61
2020-04-29 12:00:00,45.03,103.45,2.92,12.93,92.5,59.5,14.73
2020-04-29 13:00:00,48.18,107.75,2.75,13.95,94.25,59.0,15.59
2020-04-29 14:00:00,49.5,112.64,2.6,14.02,81.75,50.25,15.26
2020-04-29 15:00:00,50.46,109.31,2.46,14.62,73.25,46.0,14.02
2020-04-29 16:00:00,54.77,118.23,2.63,15.84,69.5,43.0,11.0
2020-04-29 17:00:00,58.52,115.91,2.95,16.59,73.0,44.0,11.41
2020-04-29 18:00:00,65.14,107.2,2.89,17.95,73.75,42.75,11.32
2020-04-29 19:00:00,69.57,59.89,3.84,18.44,83.5,45.25,12.1
2020-04-29 20:00:00,67.21,27.21,4.55,17.69,103.5,56.75,13.41
2020-04-29 21:00:00,67.48,35.27,4.73,17.54,121.25,74.0,14.73
2020-04-29 22:00:00,58.35,57.44,3.34,15.95,143.0,80.75,11.42
2020-04-29 23:00:00,56.55,59.45,3.11,15.45,145.25,78.0,11.59
2020-04-30 00:00:00,,,,14.9,128.0,,10.39
2020-04-30 01:00:00,46.34,47.38,2.88,13.2,121.75,62.5,9.84
2020-04-30 02:00:00,46.5,40.8,2.73,13.23,108.5,60.0,10.12
2020-04-30 03:00:00,45.61,40.36,2.64,12.95,90.25,52.5,9.11
2020-04-30 04:00:00,44.53,54.57,2.66,12.29,77.75,52.25,7.4
2020-04-30 05:00:00,42.46,58.63,2.72,12.07,82.0,52.5,7.36
2020-04-30 06:00:00,42.32,43.71,2.87,11.91,92.25,55.0,6.39
2020-04-30 07:00:00,43.61,35.81,3.08,12.71,109.75,65.5,9.03
2020-04-30 08:00:00,44.63,44.8,3.27,12.72,111.5,69.25,12.62
2020-04-30 09:00:00,46.35,47.3,3.36,13.14,127.5,78.5,14.46
2020-04-30 10:00:00,48.77,64.26,3.39,13.27,147.5,88.0,14.94
2020-04-30 11:00:00,45.12,81.84,3.02,12.8,139.75,80.75,17.91
2020-04-30 12:00:00,46.1,94.02,2.9,12.64,117.5,57.75,18.95
2020-04-30 13:00:00,44.3,109.48,2.76,12.52,109.5,57.5,20.54
2020-04-30 14:00:00,43.7,118.02,2.52,12.51,93.75,49.5,20.69
2020-04-30 15:00:00,43.28,126.96,2.58,12.57,79.25,38.0,20.61
2020-04-30 16:00:00,46.05,126.92,2.6,13.07,90.5,44.0,19.53
2020-04-30 17:00:00,46.86,127.04,2.66,13.5,104.25,49.5,20.7
2020-04-30 18:00:00,50.38,102.05,3.37,13.82,93.0,54.25,18.2
2020-04-30 19:00:00,49.8,104.14,2.74,13.79,176.25,56.75,15.92
2020-04-30 20:00:00,50.92,81.6,2.86,14.01,161.25,53.25,16.27
2020-04-30 21:00:00,50.78,46.1,3.48,13.47,154.0,63.5,14.43
2020-04-30 22:00:00,53.09,33.0,3.49,14.16,213.5,71.0,10.69
2020-04-30 23:00:00,53.26,23.76,3.45,14.59,228.75,69.5,10.78
2020-05-01 00:00:00,55.77,17.4,3.66,14.5,173.0,74.0,26.61
2020-05-01 01:00:00,48.22,29.05,3.3,13.2,149.25,82.0,16.79
2020-05-01 02:00:00,42.25,33.59,3.1,11.81,129.0,83.25,15.38
2020-05-01 03:00:00,43.77,33.91,2.94,12.17,93.0,79.0,14.02
2020-05-01 04:00:00,42.2,35.87,2.98,12.09,,,8.14
2020-05-01 05:00:00,42.55,29.71,3.04,11.91,,81.0,7.9
2020-05-01 06:00:00,43.62,21.98,3.27,12.16,,84.5,7.37
2020-05-01 07:00:00,44.35,24.75,3.26,12.39,132.75,91.5,5.5
2020-05-01 08:00:00,49.11,38.54,3.28,13.57,146.25,80.75,10.18
2020-05-01 09:00:00,51.76,44.38,3.31,14.21,150.0,73.25,12.29
2020-05-01 10:00:00,48.64,62.99,3.31,13.23,131.75,77.5,11.21
2020-05-01 11:00:00,49.98,79.7,3.24,13.78,134.25,79.5,14.36
2020-05-01 12:00:00,44.13,111.44,2.96,12.63,102.25,82.0,15.68
2020-05-01 13:00:00,49.4,133.38,2.76,13.87,,62.5,17.7
2020-05-01 14:00:00,47.05,135.56,2.46,13.36,,59.25,15.59
2020-05-01 15:00:00,43.12,138.59,2.61,12.43,,66.0,17.19
2020-05-01 16:00:00,44.09,148.78,2.63,12.67,86.0,64.75,17.36
2020-05-01 17:00:00,42.37,148.96,2.65,12.14,118.75,56.0,21.61
2020-05-01 18:00:00,44.62,138.24,2.78,12.59,147.0,59.0,24.72
2020-05-01 19:00:00,48.01,107.88,2.73,13.57,181.0,62.0,18.25
2020-05-01 20:00:00,50.89,99.35,2.76,13.87,240.0,57.0,16.58
2020-05-01 21:00:00,50.94,87.15,2.78,14.05,139.75,63.25,20.61
2020-05-01 22:00:00,47.88,88.27,2.57,13.53,75.0,63.0,13.11
2020-05-01 23:00:00,50.72,78.72,2.47,14.27,,58.75,13.93
2020-05-02 00:00:00,50.89,68.63,2.28,14.41,,55.5,11.96
2020-05-02 01:00:00,48.04,72.26,2.26,13.74,108.0,50.0,7.51
2020-05-02 02:00:00,46.02,61.43,2.31,13.11,120.25,42.5,7.71
2020-05-02 03:00:00,48.99,47.57,2.29,13.46,103.0,39.75,7.54
2020-05-02 04:00:00,49.11,48.86,2.28,13.53,142.25,43.25,7.39
2020-05-02 05:00:00,45.98,61.69,2.3,13.01,137.25,38.75,7.56
2020-05-02 06:00:00,45.01,59.55,2.35,12.78,184.5,30.75,7.72
2020-05-02 07:00:00,45.47,59.11,2.42,12.78,221.75,37.0,8.48
2020-05-02 08:00:00,46.0,54.16,2.64,13.08,157.25,38.75,10.46
2020-05-02 09:00:00,45.75,59.47,2.67,13.0,176.25,47.5,11.79
2020-05-02 10:00:00,47.62,72.88,2.67,13.3,170.25,52.0,10.98
2020-05-02 11:00:00,47.21,91.4,2.61,13.46,149.25,52.5,11.36
2020-05-02 12:00:00,47.67,94.74,2.53,13.12,63.0,53.0,11.17
2020-05-02 13:00:00,47.26,109.83,2.47,12.85,,46.25,10.81
2020-05-02 14:00:00,47.12,108.92,2.44,13.08,,39.0,12.13
2020-05-02 15:00:00,51.03,99.12,2.47,13.52,,40.0,10.85
2020-05-02 16:00:00,49.98,106.94,2.39,13.56,,33.75,10.77
2020-05-02 17:00:00,46.77,121.08,2.41,13.32,77.5,30.5,11.28
2020-05-02 18:00:00,47.48,114.07,2.55,12.96,145.0,29.75,9.51
2020-05-02 19:00:00,47.12,112.52,2.52,13.22,178.5,35.25,8.01
2020-05-02 20:00:00,46.41,97.0,2.65,12.98,214.0,43.0,10.96
2020-05-02 21:00:00,45.84,95.41,2.55,13.12,177.0,56.0,11.99
2020-05-02 22:00:00,44.81,91.0,2.43,13.08,,56.0,10.19
2020-05-02 23:00:00,45.62,89.56,2.43,12.78,,45.25,10.03
