Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ug/m3),SO2 (ug/m3),Ozone (ug/m3),CO (mg/m3)
2020-01-08 11:00:00,179.25,147.75,23.18,42.75,15.43,1.68,1.6
2020-01-08 12:00:00,175.25,156.75,17.55,32.27,15.93,1.6,1.48
2020-01-08 13:00:00,191.0,164.75,15.82,16.1,15.25,1.75,0.8
2020-01-08 14:00:00,167.75,151.5,16.1,14.47,15.53,1.78,0.72
2020-01-08 15:00:00,151.5,136.0,15.55,12.7,14.6,1.88,0.75
2020-01-08 16:00:00,155.25,127.5,17.65,18.45,15.12,1.23,0.88
2020-01-08 17:00:00,180.25,149.75,19.73,39.17,14.57,1.02,1.33
2020-01-08 18:00:00,213.5,167.5,23.65,60.55,16.77,0.57,1.92
2020-01-08 19:00:00,223.5,187.75,24.02,42.05,15.08,0.72,1.52
2020-01-08 20:00:00,200.0,161.75,18.3,37.7,14.8,1.18,1.48
2020-01-08 21:00:00,183.0,153.0,17.98,27.6,14.98,1.07,1.27
2020-01-08 22:00:00,161.25,131.75,17.88,20.93,15.45,0.68,0.95
2020-01-08 23:00:00,138.25,110.5,15.23,17.25,15.05,0.88,0.72
2020-01-09 00:00:00,123.25,99.25,16.6,11.55,14.57,0.9,0.53
2020-01-09 01:00:00,99.75,85.25,18.25,8.32,9.53,1.43,0.45
2020-01-09 02:00:00,92.75,79.25,16.7,7.62,8.5,,0.4
2020-01-09 03:00:00,96.75,83.25,17.1,7.1,8.45,0.8,0.4
2020-01-09 04:00:00,83.0,73.0,14.9,8.2,8.62,0.88,0.4
2020-01-09 05:00:00,80.0,69.0,11.02,7.6,10.0,1.32,0.35
2020-01-09 06:00:00,81.25,74.5,12.15,8.28,11.25,1.25,0.4
2020-01-09 07:00:00,85.0,73.0,12.18,8.9,11.43,1.4,0.45
2020-01-09 08:00:00,112.0,86.0,13.3,12.53,10.53,1.1,0.53
2020-01-09 09:00:00,141.0,108.0,15.02,18.98,9.15,0.78,0.78
2020-01-09 10:00:00,150.0,116.0,15.45,22.9,10.05,1.15,0.95
2020-01-09 11:00:00,160.0,118.0,15.43,20.15,10.45,1.23,0.88
2020-01-09 12:00:00,144.0,122.0,14.32,22.48,10.57,2.0,0.9
2020-01-09 13:00:00,157.0,111.0,12.62,20.4,10.5,2.42,0.7
2020-01-09 14:00:00,150.0,113.0,13.12,18.8,11.02,2.12,0.65
2020-01-09 15:00:00,143.0,103.0,12.8,18.32,10.53,2.95,0.6
2020-01-09 16:00:00,136.0,99.0,14.97,18.73,10.75,2.97,0.55
2020-01-09 17:00:00,124.0,90.0,16.4,18.2,8.67,2.38,0.55
2020-01-09 18:00:00,105.0,77.0,17.38,22.72,7.97,2.25,0.72
2020-01-09 19:00:00,116.0,75.0,15.95,36.45,9.35,1.18,1.15
2020-01-09 20:00:00,149.0,103.0,13.28,53.6,9.8,1.12,1.5
2020-01-09 21:00:00,173.0,118.0,14.2,43.4,11.65,1.15,1.4
2020-01-09 22:00:00,204.0,144.0,14.65,45.45,14.25,0.98,1.55
2020-01-09 23:00:00,216.0,152.0,16.98,37.62,14.57,0.98,1.3
2020-01-10 00:00:00,213.0,163.0,15.2,34.35,10.9,0.85,1.05
2020-01-10 01:00:00,194.0,136.0,18.12,37.62,10.85,0.45,1.15
2020-01-10 02:00:00,202.0,135.0,15.85,30.62,10.1,,1.0
2020-01-10 03:00:00,189.0,130.0,15.93,26.45,9.62,0.6,0.88
2020-01-10 04:00:00,190.0,133.0,14.95,21.58,9.38,0.9,0.8
2020-01-10 05:00:00,179.0,124.0,10.8,17.48,9.7,1.15,0.72
2020-01-10 06:00:00,147.0,102.0,11.22,15.65,10.38,0.9,0.65
2020-01-10 07:00:00,139.0,100.0,10.7,13.85,9.18,1.02,0.67
2020-01-10 08:00:00,150.75,108.0,11.68,18.57,10.52,0.7,0.8
2020-01-10 09:00:00,152.75,108.0,13.88,32.35,10.12,0.7,1.12
2020-01-10 10:00:00,165.5,112.25,14.43,37.67,11.43,1.12,1.27
2020-01-10 11:00:00,182.75,131.0,15.3,33.08,12.75,1.68,1.23
2020-01-10 12:00:00,192.5,143.75,14.82,29.73,14.18,2.33,1.07
2020-01-10 13:00:00,193.5,132.5,13.43,27.55,15.4,4.0,0.93
2020-01-10 14:00:00,210.0,146.0,15.2,22.45,14.52,4.88,0.78
2020-01-10 15:00:00,200.0,138.0,15.55,19.68,15.03,4.97,0.6
2020-01-10 16:00:00,178.0,127.0,16.1,18.9,14.35,5.67,0.67
2020-01-10 17:00:00,177.0,130.0,20.98,21.18,12.9,5.35,0.75
2020-01-10 18:00:00,189.0,132.0,17.72,40.2,12.88,2.98,1.18
2020-01-10 19:00:00,218.0,138.0,18.93,59.82,14.48,1.55,1.95
2020-01-10 20:00:00,289.0,191.0,24.3,75.1,16.75,1.12,2.58
2020-01-10 21:00:00,387.0,272.0,17.93,64.95,16.25,1.73,2.35
2020-01-10 22:00:00,315.0,212.0,18.12,79.95,17.88,1.35,2.3
2020-01-10 23:00:00,291.0,190.0,17.32,83.58,18.52,1.28,2.42
2020-01-11 00:00:00,318.0,201.0,18.6,72.9,16.48,1.1,2.33
2020-01-11 01:00:00,313.0,210.0,20.27,61.95,14.0,0.43,1.9
2020-01-11 02:00:00,288.0,191.0,17.73,46.38,13.65,,1.35
2020-01-11 03:00:00,243.0,167.0,18.1,38.83,11.62,0.88,1.05
2020-01-11 04:00:00,212.0,152.0,17.17,29.55,10.1,0.65,0.85
2020-01-11 05:00:00,210.0,156.0,14.3,23.1,10.7,1.0,0.7
2020-01-11 06:00:00,202.0,160.0,14.1,20.38,12.12,1.05,0.62
2020-01-11 07:00:00,191.0,156.0,14.93,25.2,12.18,0.8,0.72
2020-01-11 08:00:00,221.0,161.0,15.88,36.17,13.57,1.0,0.95
2020-01-11 09:00:00,276.0,206.0,19.98,41.3,14.98,0.72,1.18
2020-01-11 10:00:00,262.0,177.0,19.55,43.35,18.62,1.42,1.38
2020-01-11 11:00:00,268.0,182.0,19.43,31.92,17.57,2.23,1.02
2020-01-11 12:00:00,185.0,122.0,17.25,20.07,12.73,2.88,0.78
2020-01-11 13:00:00,130.0,88.0,14.22,19.48,13.5,4.0,0.62
2020-01-11 14:00:00,149.0,90.0,16.95,20.68,15.35,5.07,0.6
2020-01-11 15:00:00,166.0,108.0,16.77,18.35,15.85,6.4,0.53
2020-01-11 16:00:00,151.0,96.0,14.93,20.85,15.8,6.35,0.55
2020-01-11 17:00:00,143.0,88.0,17.7,23.3,14.15,5.85,0.6
2020-01-11 18:00:00,153.0,86.0,18.52,35.35,14.0,4.05,0.98
2020-01-11 19:00:00,208.0,114.0,20.35,54.23,13.05,2.4,1.57
2020-01-11 20:00:00,268.0,160.0,23.65,64.0,14.3,1.58,2.27
2020-01-11 21:00:00,359.0,240.0,22.15,73.4,16.12,1.4,2.77
2020-01-11 22:00:00,433.0,283.0,20.32,99.97,19.4,1.33,3.33
2020-01-11 23:00:00,454.0,285.0,23.4,124.35,21.9,1.53,3.78
2020-01-12 00:00:00,423.0,285.0,22.77,101.5,19.25,1.12,3.58
2020-01-12 01:00:00,451.0,300.0,22.88,81.88,17.35,0.67,3.27
2020-01-12 02:00:00,433.0,312.0,23.6,63.62,15.82,,2.85
2020-01-12 03:00:00,379.0,279.0,21.02,61.9,14.57,0.53,2.65
2020-01-12 04:00:00,333.0,248.0,22.65,73.07,13.95,0.93,2.62
2020-01-12 05:00:00,327.0,235.0,19.3,63.6,14.1,0.88,2.1
2020-01-12 06:00:00,353.0,273.0,16.82,50.25,15.62,1.25,1.48
2020-01-12 07:00:00,306.25,237.5,18.45,49.27,16.2,0.98,1.42
2020-01-12 08:00:00,329.0,253.5,19.5,40.05,13.55,0.95,1.3
2020-01-12 09:00:00,328.25,251.0,21.5,33.98,14.28,1.1,1.38
2020-01-12 10:00:00,303.25,233.5,22.48,27.48,18.08,1.55,1.3
2020-01-12 11:00:00,254.5,182.75,21.6,25.3,25.02,1.93,1.15
2020-01-12 12:00:00,220.5,152.5,21.83,21.07,22.43,3.4,0.85
2020-01-12 13:00:00,185.25,124.5,20.7,20.45,16.9,3.53,0.65
2020-01-12 14:00:00,187.0,116.75,17.48,21.5,15.88,4.5,0.68
2020-01-12 15:00:00,197.75,114.0,18.32,19.25,14.22,5.53,0.65
2020-01-12 16:00:00,190.25,105.75,17.0,15.93,13.67,6.35,0.57
2020-01-12 17:00:00,178.5,97.25,18.17,29.57,13.32,4.62,0.8
2020-01-12 18:00:00,199.0,101.0,20.08,56.6,14.4,1.15,1.62
2020-01-12 19:00:00,274.75,134.25,22.3,105.78,15.72,0.33,2.67
2020-01-12 20:00:00,316.25,166.5,25.05,114.62,16.48,1.05,3.22
2020-01-12 21:00:00,348.5,211.75,22.1,87.92,15.32,1.05,2.98
2020-01-12 22:00:00,340.5,231.5,22.88,86.52,15.98,0.52,2.83
2020-01-12 23:00:00,374.25,264.25,21.98,104.58,19.38,1.12,3.55
2020-01-13 00:00:00,434.75,316.25,22.2,117.42,20.7,1.45,4.05
2020-01-13 01:00:00,474.25,333.5,24.68,125.92,16.52,1.3,4.6
2020-01-13 02:00:00,507.75,350.25,25.7,102.17,14.57,,3.45
2020-01-13 03:00:00,485.5,329.75,24.82,73.53,15.2,0.85,2.4
2020-01-13 04:00:00,453.25,313.5,23.42,52.78,12.85,0.65,2.02
2020-01-13 05:00:00,382.0,290.0,21.42,41.92,10.4,0.8,1.67
2020-01-13 06:00:00,364.5,280.5,16.42,33.73,11.55,1.18,1.42
2020-01-13 07:00:00,365.5,284.5,17.68,34.88,15.5,0.97,1.5
2020-01-13 08:00:00,352.5,267.0,18.05,30.05,13.0,1.12,1.38
2020-01-13 09:00:00,318.0,243.75,18.98,22.95,13.5,1.3,1.18
2020-01-13 10:00:00,310.75,231.5,23.3,19.12,15.43,1.87,1.17
2020-01-13 11:00:00,284.5,202.5,22.92,17.93,18.38,3.0,1.05
2020-01-13 12:00:00,275.0,185.75,23.98,15.68,18.35,9.6,1.0
2020-01-13 13:00:00,250.75,167.0,17.85,12.7,19.2,9.1,1.1
2020-01-13 14:00:00,220.25,147.0,14.68,11.32,16.65,9.5,1.08
2020-01-13 15:00:00,212.0,140.5,17.2,10.9,18.12,7.17,1.1
2020-01-13 16:00:00,205.5,136.5,18.2,10.17,17.05,7.07,1.1
2020-01-13 17:00:00,183.0,128.0,19.93,11.18,16.08,4.78,1.1
2020-01-13 18:00:00,176.75,126.75,28.52,16.9,14.2,3.3,1.32
2020-01-13 19:00:00,199.5,145.25,28.83,27.92,12.82,2.25,1.88
2020-01-13 20:00:00,266.0,208.75,32.85,34.17,14.77,1.73,2.72
2020-01-13 21:00:00,338.25,278.0,34.33,62.9,16.92,1.5,3.42
2020-01-13 22:00:00,316.25,247.25,21.33,52.18,14.82,2.67,2.5
2020-01-13 23:00:00,208.5,165.5,22.65,30.98,13.97,2.1,1.88
2020-01-14 00:00:00,174.5,146.0,23.3,25.48,14.85,1.95,1.75
2020-01-14 01:00:00,209.25,177.5,26.27,26.43,15.12,1.7,2.08
2020-01-14 02:00:00,267.0,231.25,31.6,24.77,12.47,,1.82
2020-01-14 03:00:00,215.5,184.25,28.07,17.02,9.85,1.0,1.55
2020-01-14 04:00:00,184.5,156.0,27.55,14.05,8.88,1.05,1.38
2020-01-14 05:00:00,143.75,118.5,25.1,13.18,8.3,0.77,1.27
2020-01-14 06:00:00,116.5,98.0,18.53,13.25,7.85,1.15,1.15
2020-01-14 07:00:00,90.75,76.5,17.48,12.47,10.07,1.25,1.1
2020-01-14 08:00:00,98.25,77.75,18.05,25.42,11.95,0.95,1.35
2020-01-14 09:00:00,129.0,92.75,19.2,28.88,13.5,1.05,1.48
2020-01-14 10:00:00,147.0,113.25,23.12,29.6,9.93,0.45,1.6
2020-01-14 11:00:00,149.75,114.0,22.9,26.8,8.72,0.82,1.65
2020-01-14 12:00:00,160.5,115.25,23.47,29.3,10.18,1.1,1.7
2020-01-14 13:00:00,177.0,126.5,25.15,27.7,10.43,1.5,0.85
2020-01-14 14:00:00,217.25,160.5,24.38,25.25,10.47,2.38,0.83
2020-01-14 15:00:00,253.75,193.5,25.55,23.82,10.95,3.1,0.8
2020-01-14 16:00:00,231.75,178.0,24.0,23.6,10.93,3.52,0.8
2020-01-14 17:00:00,184.25,134.0,22.85,23.1,10.65,2.65,0.72
2020-01-14 18:00:00,152.0,101.0,28.25,35.42,9.6,1.27,1.02
2020-01-14 19:00:00,161.75,98.25,27.85,54.0,9.47,0.75,1.65
2020-01-14 20:00:00,186.5,114.0,28.85,72.5,11.68,0.78,2.18
2020-01-14 21:00:00,194.75,119.0,27.85,76.28,12.15,1.12,2.0
2020-01-14 22:00:00,180.75,108.25,22.77,78.65,12.75,1.65,2.15
2020-01-14 23:00:00,178.75,106.75,18.7,64.72,13.55,1.77,1.65
2020-01-15 00:00:00,160.75,96.5,20.3,59.28,14.27,1.95,1.7
2020-01-15 01:00:00,170.75,112.25,18.52,50.15,12.95,1.3,1.43
2020-01-15 02:00:00,154.75,102.75,20.18,34.38,8.65,,1.1
2020-01-15 03:00:00,114.0,79.25,19.9,27.45,6.82,0.57,0.9
2020-01-15 04:00:00,102.25,74.0,18.82,20.82,6.15,0.78,0.72
2020-01-15 05:00:00,105.5,75.0,18.92,18.65,6.35,0.4,0.67
2020-01-15 06:00:00,111.5,78.5,15.8,16.05,5.78,0.95,0.62
2020-01-15 07:00:00,106.5,78.0,13.75,22.9,8.62,0.9,0.78
2020-01-15 08:00:00,111.25,75.0,13.62,41.65,10.0,0.8,1.18
2020-01-15 09:00:00,134.75,85.75,16.95,55.4,10.9,1.15,1.48
2020-01-15 10:00:00,147.5,90.75,21.27,45.55,11.1,1.08,1.35
2020-01-15 11:00:00,147.75,94.25,22.68,37.0,10.12,1.27,1.3
2020-01-15 12:00:00,168.75,110.5,23.02,34.3,11.15,1.95,1.35
2020-01-15 13:00:00,190.0,121.25,25.77,33.95,10.98,2.38,0.88
2020-01-15 14:00:00,200.0,127.5,27.05,36.35,11.4,3.5,0.95
2020-01-15 15:00:00,218.25,143.75,27.0,26.92,10.77,5.1,0.78
2020-01-15 16:00:00,198.0,134.75,24.6,19.32,11.75,5.25,0.47
2020-01-15 17:00:00,177.0,115.5,24.38,22.77,12.65,4.75,0.72
2020-01-15 18:00:00,220.75,129.5,26.0,38.4,12.3,2.12,1.07
2020-01-15 19:00:00,224.0,124.75,33.17,81.3,11.05,0.52,2.0
2020-01-15 20:00:00,246.5,134.75,31.05,85.0,11.77,0.62,2.28
2020-01-15 21:00:00,261.75,146.75,31.42,86.72,12.8,1.12,2.45
2020-01-15 22:00:00,285.75,164.75,25.98,70.45,12.33,1.15,2.05
2020-01-15 23:00:00,261.0,160.25,25.25,54.65,12.4,1.3,1.5
2020-01-16 00:00:00,263.5,168.5,25.75,65.32,14.02,1.43,1.62
2020-01-16 01:00:00,262.0,168.75,23.9,53.67,15.07,1.33,1.2
2020-01-16 02:00:00,225.5,151.0,25.48,36.33,13.03,,0.93
2020-01-16 03:00:00,192.25,135.0,25.73,28.82,10.62,1.0,0.78
2020-01-16 04:00:00,173.75,128.25,23.7,27.05,9.38,0.82,0.7
2020-01-16 05:00:00,159.0,115.75,22.23,26.55,8.47,0.42,0.7
2020-01-16 06:00:00,153.5,112.5,19.95,24.65,8.4,0.9,0.7
2020-01-16 07:00:00,157.0,116.75,16.95,22.72,9.57,1.1,0.7
2020-01-16 08:00:00,168.5,125.75,17.35,32.67,11.77,0.88,0.9
2020-01-16 09:00:00,196.0,134.25,19.33,54.6,13.45,1.15,1.3
2020-01-16 10:00:00,231.75,154.75,21.33,61.45,13.45,1.2,1.5
2020-01-16 11:00:00,230.0,153.75,24.73,55.8,10.95,0.4,1.53
2020-01-16 12:00:00,190.75,129.5,23.6,35.18,11.1,0.73,1.17
2020-01-16 13:00:00,157.0,107.25,22.6,39.03,11.78,2.27,0.88
2020-01-16 14:00:00,153.5,103.75,24.05,35.28,12.7,2.35,0.88
2020-01-16 15:00:00,194.25,146.25,21.4,36.25,10.88,2.88,1.08
2020-01-16 16:00:00,183.75,147.25,22.82,47.75,12.28,1.45,1.3
2020-01-16 17:00:00,182.5,139.5,22.77,50.8,13.55,0.93,1.38
2020-01-16 18:00:00,198.25,143.25,24.2,48.42,14.05,1.55,1.38
2020-01-16 19:00:00,193.0,148.75,31.27,52.67,11.05,0.88,1.62
2020-01-16 20:00:00,191.0,149.75,28.45,70.38,12.05,0.68,2.03
2020-01-16 21:00:00,225.75,174.0,33.5,57.85,11.8,1.07,1.85
2020-01-16 22:00:00,265.0,201.5,31.38,50.03,11.38,0.82,1.67
2020-01-16 23:00:00,256.5,193.0,24.2,47.4,11.92,2.3,1.7
2020-01-17 00:00:00,242.75,187.0,22.73,50.05,14.65,1.57,1.85
2020-01-17 01:00:00,203.0,162.5,20.65,43.4,16.1,1.8,1.18
2020-01-17 02:00:00,119.0,98.0,15.9,22.2,14.23,,0.48
2020-01-17 03:00:00,55.0,43.5,20.35,18.12,10.35,1.4,0.47
2020-01-17 04:00:00,50.5,42.0,18.3,16.23,8.8,0.62,0.4
2020-01-17 05:00:00,47.5,42.75,19.12,15.05,9.1,0.65,0.45
2020-01-17 06:00:00,53.0,46.25,19.4,16.4,8.1,0.2,0.5
2020-01-17 07:00:00,67.75,59.5,16.28,23.02,9.8,1.43,0.72
2020-01-17 08:00:00,109.5,89.0,17.02,27.05,12.6,1.27,0.83
2020-01-17 09:00:00,130.75,91.75,18.88,29.12,13.43,1.1,1.0
2020-01-17 10:00:00,135.75,91.0,18.15,33.38,13.25,1.67,1.05
2020-01-17 11:00:00,133.0,91.25,24.7,32.67,9.25,1.05,1.12
2020-01-17 12:00:00,133.5,98.75,22.17,25.9,8.7,0.82,1.08
2020-01-17 13:00:00,157.0,122.5,22.45,21.4,8.77,1.15,0.67
2020-01-17 14:00:00,158.5,124.0,22.42,17.23,9.27,,0.53
2020-01-17 15:00:00,123.75,94.0,18.85,16.9,9.75,47.1,0.53
2020-01-17 16:00:00,113.25,81.25,17.07,17.32,9.9,9.45,0.45
2020-01-17 17:00:00,111.25,69.25,17.62,19.85,9.55,1.88,0.5
2020-01-17 18:00:00,117.5,69.0,20.2,33.98,10.18,1.45,0.82
2020-01-17 19:00:00,146.25,84.25,26.15,51.4,10.3,0.95,1.5
2020-01-17 20:00:00,193.25,118.0,29.25,66.7,11.82,1.15,2.0
2020-01-17 21:00:00,227.25,139.25,27.12,74.8,12.07,0.85,2.4
2020-01-17 22:00:00,235.0,145.0,27.98,80.62,12.22,1.58,2.38
2020-01-17 23:00:00,239.0,139.75,24.7,83.47,13.35,1.9,2.55
2020-01-18 00:00:00,266.0,162.75,21.98,57.97,14.15,1.85,2.05
2020-01-18 01:00:00,255.25,169.25,21.5,53.5,15.0,1.92,1.83
2020-01-18 02:00:00,245.0,162.0,20.82,51.72,14.32,,1.85
2020-01-18 03:00:00,228.25,156.25,22.68,49.8,13.12,1.72,1.98
2020-01-18 04:00:00,210.75,152.25,19.8,47.7,11.8,1.62,1.93
2020-01-18 05:00:00,165.0,130.5,17.12,41.97,10.93,1.35,1.55
2020-01-18 06:00:00,130.0,103.25,16.3,37.78,10.3,1.57,1.35
2020-01-18 07:00:00,103.25,86.75,13.52,41.95,10.57,1.52,1.2
2020-01-18 08:00:00,96.5,79.25,12.35,40.85,10.5,1.33,1.02
2020-01-18 09:00:00,106.0,76.0,12.93,47.1,13.15,1.3,1.02
2020-01-18 10:00:00,129.5,76.75,14.15,54.45,12.55,1.1,1.38
2020-01-18 11:00:00,161.25,90.0,21.15,52.17,11.88,0.85,1.5
2020-01-18 12:00:00,184.75,101.5,22.85,48.38,10.6,0.62,1.4
2020-01-18 13:00:00,205.75,126.5,23.02,39.48,10.1,0.95,0.95
2020-01-18 14:00:00,235.0,160.5,27.12,37.88,11.0,1.88,1.12
2020-01-18 15:00:00,274.75,195.0,27.73,43.0,11.45,1.82,1.35
2020-01-18 16:00:00,287.5,199.0,25.93,27.2,11.5,2.12,0.75
2020-01-18 17:00:00,208.0,127.0,24.93,27.05,11.03,2.3,0.7
2020-01-18 18:00:00,204.5,120.5,24.75,46.45,11.43,1.68,1.12
2020-01-18 19:00:00,257.0,151.0,30.3,60.65,12.5,1.45,1.7
2020-01-18 20:00:00,303.5,172.5,40.55,114.72,14.15,6.15,2.7
2020-01-18 21:00:00,341.25,180.5,38.0,103.9,12.6,2.23,3.25
2020-01-18 22:00:00,370.25,220.75,37.8,125.67,13.82,1.65,3.58
2020-01-18 23:00:00,387.0,227.25,29.47,88.12,13.57,2.1,2.65
2020-01-19 00:00:00,331.0,215.5,25.12,51.35,13.9,2.5,1.68
2020-01-19 01:00:00,289.0,196.0,25.25,30.4,12.38,1.82,0.95
2020-01-19 02:00:00,217.0,149.0,22.88,25.93,11.62,,0.78
2020-01-19 03:00:00,212.0,143.0,,,,1.4,
2020-01-19 04:00:00,210.0,136.0,32.12,19.03,6.7,0.85,0.7
2020-01-19 05:00:00,211.0,147.0,23.77,12.93,5.6,0.9,0.53
2020-01-19 06:00:00,143.0,107.0,20.4,10.4,5.03,0.95,0.5
2020-01-19 07:00:00,103.0,86.0,18.25,9.82,5.5,1.27,0.38
2020-01-19 08:00:00,102.0,83.0,15.95,10.9,7.5,1.75,0.3
2020-01-19 09:00:00,156.0,112.0,19.82,12.4,7.8,1.93,0.35
2020-01-19 10:00:00,196.0,147.0,19.88,13.53,8.7,1.95,0.45
2020-01-19 11:00:00,206.0,189.0,22.3,17.75,8.55,2.1,0.55
2020-01-19 12:00:00,199.0,153.0,25.4,19.93,6.88,1.7,0.6
2020-01-19 13:00:00,215.0,172.0,26.05,20.83,7.22,1.95,0.62
2020-01-19 14:00:00,216.0,160.0,27.5,19.35,6.97,2.05,0.67
2020-01-19 15:00:00,195.0,129.0,23.65,17.3,6.08,2.62,0.55
2020-01-19 16:00:00,171.75,111.75,19.7,16.23,7.77,3.02,0.5
2020-01-19 17:00:00,192.75,122.75,20.4,18.58,7.92,3.25,0.62
2020-01-19 18:00:00,216.25,141.25,21.4,24.75,9.25,2.05,0.88
2020-01-19 19:00:00,223.75,146.0,23.75,25.15,9.88,1.6,0.9
2020-01-19 20:00:00,216.5,152.5,27.73,25.27,7.42,1.27,1.05
2020-01-19 21:00:00,218.5,162.5,27.73,27.25,6.28,1.1,1.15
2020-01-19 22:00:00,225.0,158.25,26.35,23.55,5.9,0.88,1.05
2020-01-19 23:00:00,210.0,146.0,21.73,22.83,6.08,0.68,0.93
2020-01-20 00:00:00,202.0,133.5,14.2,19.52,7.02,1.23,0.75
2020-01-20 01:00:00,200.25,128.5,15.62,16.1,10.38,1.08,0.65
2020-01-20 02:00:00,186.5,116.25,16.6,14.3,10.18,,0.6
2020-01-20 03:00:00,181.5,108.75,,,,1.43,
2020-01-20 04:00:00,156.5,99.25,22.25,11.9,6.58,0.78,0.6
2020-01-20 05:00:00,135.25,89.5,17.85,11.3,5.72,0.62,0.65
2020-01-20 06:00:00,117.25,83.0,16.68,9.73,5.38,0.8,0.6
2020-01-20 07:00:00,113.0,79.25,16.4,10.43,5.95,1.0,0.67
2020-01-20 08:00:00,135.0,86.5,12.5,14.02,7.95,1.48,0.67
2020-01-20 09:00:00,141.75,90.0,13.1,22.68,10.85,1.08,0.85
2020-01-20 10:00:00,156.25,98.75,15.15,27.27,10.27,1.07,1.02
2020-01-20 11:00:00,173.75,117.5,16.5,27.85,10.72,1.43,1.02
2020-01-20 12:00:00,205.75,149.0,20.85,,9.4,9.2,1.2
2020-01-20 13:00:00,230.75,149.0,17.6,23.88,9.15,10.18,0.95
2020-01-20 14:00:00,229.5,150.0,17.95,24.7,9.45,15.12,0.93
2020-01-20 15:00:00,234.25,153.0,19.7,23.55,9.17,8.55,0.85
2020-01-20 16:00:00,229.0,152.0,19.88,25.07,10.72,2.5,0.88
2020-01-20 17:00:00,238.5,150.5,21.15,26.43,10.6,2.42,0.88
2020-01-20 18:00:00,243.5,153.5,21.7,45.8,12.1,2.67,1.2
2020-01-20 19:00:00,256.25,150.75,21.95,71.18,12.7,1.8,1.77
2020-01-20 20:00:00,287.0,178.0,30.9,73.58,13.43,2.03,2.38
2020-01-20 21:00:00,357.5,236.25,28.93,101.58,14.35,1.43,3.08
2020-01-20 22:00:00,353.75,216.5,29.2,103.35,14.6,1.73,3.38
2020-01-20 23:00:00,355.75,230.25,27.55,57.38,12.97,1.4,2.25
2020-01-21 00:00:00,362.5,243.75,23.35,43.35,14.35,2.45,1.75
2020-01-21 01:00:00,381.25,256.25,23.2,32.1,17.52,2.17,1.38
2020-01-21 02:00:00,361.75,251.75,21.32,21.0,16.93,,1.23
2020-01-21 03:00:00,323.5,215.0,,,,1.85,
2020-01-21 04:00:00,273.75,175.0,24.95,12.78,11.18,1.48,0.8
2020-01-21 05:00:00,246.0,161.5,21.52,12.35,10.5,1.35,0.83
2020-01-21 06:00:00,266.25,166.5,23.35,27.5,11.93,1.0,1.2
2020-01-21 07:00:00,324.0,192.75,24.02,33.73,12.07,1.43,1.2
2020-01-21 08:00:00,305.25,181.5,18.95,25.82,12.25,1.75,1.0
2020-01-21 09:00:00,291.5,177.5,19.85,29.5,16.17,2.0,1.17
2020-01-21 10:00:00,350.25,207.5,23.17,27.88,18.85,2.2,1.23
2020-01-21 11:00:00,387.0,221.75,25.25,,19.35,4.15,1.23
2020-01-21 12:00:00,379.25,256.0,25.82,,19.33,5.25,1.05
2020-01-21 13:00:00,332.5,249.5,,19.35,19.22,17.82,0.75
2020-01-21 14:00:00,256.5,179.5,,19.4,19.8,16.9,0.62
2020-01-21 15:00:00,226.0,155.0,15.8,105.1,13.4,6.82,0.6
2020-01-21 16:00:00,208.25,145.25,12.55,14.18,15.12,22.12,0.67
2020-01-21 17:00:00,187.75,134.75,12.35,11.93,13.3,5.57,0.55
2020-01-21 18:00:00,161.75,119.0,14.62,21.32,11.62,3.93,0.65
2020-01-21 19:00:00,190.25,132.5,20.48,38.85,13.5,2.35,1.15
2020-01-21 20:00:00,283.25,192.75,25.43,48.22,14.45,1.77,1.85
2020-01-21 21:00:00,363.75,254.5,27.43,98.15,12.5,1.95,2.65
2020-01-21 22:00:00,397.0,260.25,32.35,126.23,11.97,1.67,2.88
2020-01-21 23:00:00,396.0,253.5,28.97,98.28,11.35,1.92,2.45
2020-01-22 00:00:00,380.75,246.75,23.85,92.08,12.03,2.2,2.3
2020-01-22 01:00:00,383.75,248.0,22.1,119.1,21.65,2.38,3.12
2020-01-22 02:00:00,442.75,283.25,24.35,177.35,26.2,,4.12
2020-01-22 03:00:00,493.5,311.5,24.27,167.75,26.05,2.92,3.98
2020-01-22 04:00:00,453.75,292.25,25.55,152.05,23.02,2.43,3.88
2020-01-22 05:00:00,436.75,282.25,27.52,163.9,22.98,1.93,3.62
2020-01-22 06:00:00,434.0,277.5,24.2,197.73,20.85,2.55,3.77
2020-01-22 07:00:00,430.75,274.75,24.45,174.32,20.12,2.62,3.42
2020-01-22 08:00:00,385.0,242.25,17.68,100.55,15.9,2.22,2.15
2020-01-22 09:00:00,299.0,180.75,16.98,82.17,18.65,2.35,2.18
2020-01-22 10:00:00,289.5,173.25,17.17,78.0,18.7,2.03,2.23
2020-01-22 11:00:00,313.75,182.5,20.0,78.45,18.3,2.23,2.05
2020-01-22 12:00:00,326.75,219.75,24.5,52.77,16.82,1.88,1.77
2020-01-22 13:00:00,286.75,219.25,24.98,40.4,14.35,1.97,1.15
2020-01-22 14:00:00,255.0,186.75,25.8,35.65,13.55,2.6,1.0
2020-01-22 15:00:00,244.75,170.75,30.23,34.47,13.62,2.28,0.97
