Datetime,NOx (ppb),CO (mg/m3),PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),Ozone (ug/m3)
2020-05-08 00:00:00,,0.94,,85.7,,14.74,
2020-05-08 01:00:00,,0.96,,87.6,,13.93,
2020-05-08 02:00:00,,0.41,,94.75,,9.29,
2020-05-08 03:00:00,,0.26,,75.75,,8.8,
2020-05-08 04:00:00,,0.2,,59.0,,8.79,
2020-05-08 05:00:00,,0.14,,50.65,,8.61,
2020-05-08 06:00:00,,0.23,,41.17,,8.43,
2020-05-08 07:00:00,,0.32,,43.83,,8.73,
2020-05-08 08:00:00,,0.27,,46.85,,10.21,
2020-05-08 09:00:00,17.3,0.47,,33.38,20.3,15.2,
2020-05-08 10:00:00,17.91,0.66,,22.12,23.1,4.06,
2020-05-08 11:00:00,15.79,2.76,,20.65,26.24,4.1,
2020-05-08 12:00:00,15.93,1.68,,21.2,29.1,4.6,
2020-05-08 13:00:00,14.91,0.93,,19.55,27.88,0.96,
2020-05-08 14:00:00,13.63,0.1,,29.93,21.58,0.24,
2020-05-08 15:00:00,13.61,0.1,,38.0,18.94,,
2020-05-08 16:00:00,14.09,0.34,,38.3,17.33,,
2020-05-08 17:00:00,13.75,0.39,,47.22,17.17,0.07,
2020-05-08 18:00:00,15.84,0.69,,46.7,16.61,2.02,
2020-05-08 19:00:00,18.48,0.87,,49.17,16.38,1.92,
2020-05-08 20:00:00,20.38,0.78,,62.47,16.85,3.16,
2020-05-08 21:00:00,19.98,0.61,,54.5,18.36,6.22,
2020-05-08 22:00:00,20.42,0.16,,53.78,19.49,7.45,
2020-05-08 23:00:00,19.8,0.22,,69.1,19.62,6.86,
2020-05-09 00:00:00,21.03,0.34,,66.25,17.08,5.55,
2020-05-09 01:00:00,18.41,0.15,,65.12,17.85,4.39,
2020-05-09 02:00:00,20.83,0.11,,61.35,15.87,0.1,
2020-05-09 03:00:00,17.76,0.1,,60.95,17.13,0.21,
2020-05-09 04:00:00,16.16,0.2,,59.23,16.53,0.19,
2020-05-09 05:00:00,16.55,0.15,,49.67,16.58,0.27,
2020-05-09 06:00:00,15.68,0.11,,40.33,16.31,0.29,
2020-05-09 07:00:00,18.34,0.12,,37.4,15.85,0.2,
2020-05-09 08:00:00,19.16,0.22,,54.78,17.41,0.73,
2020-05-09 09:00:00,17.29,0.1,,65.28,21.22,3.19,
2020-05-09 10:00:00,15.97,0.46,,55.05,24.59,1.4,
2020-05-09 11:00:00,15.92,3.08,,40.03,28.43,1.75,
2020-05-09 12:00:00,17.03,2.08,,34.15,32.09,2.25,
2020-05-09 13:00:00,16.72,4.26,,22.45,35.44,2.33,
2020-05-09 14:00:00,15.73,2.65,,29.82,30.2,0.19,
2020-05-09 15:00:00,14.15,0.1,,48.1,23.92,,
2020-05-09 16:00:00,12.86,0.11,,52.25,20.54,,
2020-05-09 17:00:00,13.07,0.26,,45.78,19.1,,
2020-05-09 18:00:00,14.84,0.62,,39.65,18.74,2.82,
2020-05-09 19:00:00,18.34,0.53,,46.05,18.79,2.74,
2020-05-09 20:00:00,18.09,0.25,,62.53,19.13,2.86,
2020-05-09 21:00:00,17.41,0.12,,60.8,20.08,4.02,
2020-05-09 22:00:00,16.69,0.11,,63.02,20.74,3.48,
2020-05-09 23:00:00,17.27,0.1,,71.22,18.88,4.42,
2020-05-10 00:00:00,16.68,0.21,,55.75,18.36,3.69,
2020-05-10 01:00:00,15.97,0.12,,49.52,17.87,4.6,
2020-05-10 02:00:00,16.77,0.1,,56.6,17.26,1.37,
2020-05-10 03:00:00,16.11,0.1,,47.95,17.7,1.53,
2020-05-10 04:00:00,15.54,0.11,,35.75,17.91,3.98,
2020-05-10 05:00:00,16.19,0.1,,49.82,17.49,2.46,
2020-05-10 06:00:00,16.59,0.1,,68.97,17.55,1.82,
2020-05-10 07:00:00,15.8,0.1,,73.65,17.81,1.85,
2020-05-10 08:00:00,17.62,0.11,,67.6,17.94,2.38,
2020-05-10 09:00:00,17.64,0.1,,48.73,21.14,4.61,
2020-05-10 10:00:00,16.71,0.1,,50.25,25.18,0.47,
2020-05-10 11:00:00,16.69,0.52,,52.08,27.38,0.81,
2020-05-10 12:00:00,16.21,0.1,,60.98,30.55,2.47,
2020-05-10 13:00:00,14.86,0.15,,95.6,19.56,,
2020-05-10 14:00:00,14.16,0.29,,101.85,19.58,,
2020-05-10 15:00:00,14.77,0.62,,62.27,21.29,,
2020-05-10 16:00:00,14.73,0.86,,36.58,21.24,,
2020-05-10 17:00:00,15.57,0.83,,24.35,18.35,,
2020-05-10 18:00:00,15.91,0.85,,16.55,17.61,5.29,
2020-05-10 19:00:00,17.07,0.85,,16.52,18.42,6.08,
2020-05-10 20:00:00,22.72,0.4,,21.0,22.78,5.77,
2020-05-10 21:00:00,27.37,0.24,,24.8,27.12,6.22,
2020-05-10 22:00:00,25.66,0.58,,24.02,26.34,6.14,
2020-05-10 23:00:00,21.91,0.61,,24.88,28.81,8.29,
2020-05-11 00:00:00,19.45,0.57,,28.9,17.13,5.69,
2020-05-11 01:00:00,21.92,0.73,,37.17,16.3,5.82,
2020-05-11 02:00:00,18.03,0.53,,46.33,16.55,2.68,
2020-05-11 03:00:00,17.91,0.48,,28.25,15.47,6.0,
2020-05-11 04:00:00,18.25,0.37,,23.1,15.37,7.77,
2020-05-11 05:00:00,16.59,0.2,,33.0,15.71,5.5,
2020-05-11 06:00:00,19.6,0.12,,37.35,14.89,4.3,
2020-05-11 07:00:00,21.65,0.1,,38.8,15.34,4.72,
2020-05-11 08:00:00,27.21,0.32,,40.38,17.5,5.55,
2020-05-11 09:00:00,21.59,0.34,,31.78,20.44,5.91,
2020-05-11 10:00:00,18.73,0.42,,34.08,22.23,2.6,
2020-05-11 11:00:00,17.84,0.77,,36.2,24.09,2.4,
2020-05-11 12:00:00,17.49,1.59,,40.1,27.52,1.6,
2020-05-11 13:00:00,18.28,3.93,,39.78,30.44,1.58,
2020-05-11 14:00:00,18.37,,,41.4,31.55,1.11,
2020-05-11 15:00:00,17.69,2.01,,52.1,24.88,,
2020-05-11 16:00:00,17.06,0.81,,46.1,21.4,1.36,
2020-05-11 17:00:00,16.41,1.3,,34.9,19.64,0.79,
2020-05-11 18:00:00,16.9,1.44,,41.67,18.92,3.31,
2020-05-11 19:00:00,19.08,1.46,,44.32,19.45,3.22,
2020-05-11 20:00:00,22.05,0.22,,46.45,19.09,4.34,
2020-05-11 21:00:00,22.72,0.11,,52.08,18.86,8.13,
2020-05-11 22:00:00,22.51,0.1,,51.35,18.52,13.75,
2020-05-11 23:00:00,24.65,0.1,,49.7,20.82,9.82,
2020-05-12 00:00:00,25.62,0.54,,43.35,19.1,4.09,
2020-05-12 01:00:00,26.71,0.25,,34.3,16.65,2.35,
2020-05-12 02:00:00,22.16,0.32,,41.08,17.32,7.71,
2020-05-12 03:00:00,19.61,0.36,,49.65,17.34,3.44,
2020-05-12 04:00:00,15.49,0.21,,51.42,16.61,1.72,
2020-05-12 05:00:00,16.0,0.41,,41.92,15.68,1.4,
2020-05-12 06:00:00,15.97,0.34,,40.88,16.16,0.3,
2020-05-12 07:00:00,16.82,0.12,,46.28,17.85,2.45,
2020-05-12 08:00:00,18.7,0.4,,55.5,21.09,5.55,
2020-05-12 09:00:00,18.91,0.46,,63.7,23.58,11.57,
2020-05-12 10:00:00,20.67,1.2,,40.6,24.62,5.27,
2020-05-12 11:00:00,20.5,1.36,,40.28,23.25,0.25,
2020-05-12 12:00:00,17.0,0.5,,49.42,20.07,,
2020-05-12 13:00:00,15.7,1.12,,41.25,19.72,,
2020-05-12 14:00:00,14.64,2.24,,32.95,19.57,,
2020-05-12 15:00:00,14.6,2.33,,35.95,19.55,,
2020-05-12 16:00:00,13.87,0.35,,32.5,18.83,,
2020-05-12 17:00:00,13.79,0.35,,34.35,19.18,,
2020-05-12 18:00:00,14.15,0.25,,38.45,19.23,2.27,
2020-05-12 19:00:00,16.36,0.22,,44.7,19.07,2.5,
2020-05-12 20:00:00,18.43,0.37,,53.3,20.26,3.51,
2020-05-12 21:00:00,19.67,0.1,,47.78,19.32,4.29,
2020-05-12 22:00:00,19.84,0.15,,64.45,19.15,4.36,
2020-05-12 23:00:00,21.95,0.1,,91.5,18.59,8.89,
2020-05-13 00:00:00,19.64,0.1,,86.2,18.99,6.66,
2020-05-13 01:00:00,19.29,0.1,,74.65,16.84,5.27,
2020-05-13 02:00:00,20.44,0.1,,71.97,16.28,7.75,
2020-05-13 03:00:00,20.79,0.1,,70.83,15.89,6.35,
2020-05-13 04:00:00,19.73,0.1,,60.8,15.9,4.08,
2020-05-13 05:00:00,20.75,0.1,,51.15,14.66,2.65,
2020-05-13 06:00:00,22.46,0.1,,63.07,14.96,2.96,
2020-05-13 07:00:00,24.41,0.1,,67.47,16.33,4.54,
2020-05-13 08:00:00,21.89,0.16,,85.0,17.12,6.34,
2020-05-13 09:00:00,22.07,0.1,,103.45,17.65,5.88,
2020-05-13 10:00:00,17.92,0.11,,103.8,17.64,,
2020-05-13 11:00:00,17.19,0.19,,,17.14,,
2020-05-13 12:00:00,,0.11,,10.27,,6.81,
2020-05-13 13:00:00,,0.11,,68.6,,2.52,
2020-05-13 14:00:00,,0.5,,72.12,,0.77,
2020-05-13 15:00:00,,0.75,,47.55,,0.01,
2020-05-13 16:00:00,,0.49,,31.4,,0.53,
2020-05-13 17:00:00,,0.77,,31.8,,,
2020-05-13 18:00:00,,0.34,,30.47,,1.91,
2020-05-13 19:00:00,21.18,0.11,,64.32,87.83,1.49,
2020-05-13 20:00:00,24.19,0.11,,70.28,74.52,2.24,
2020-05-13 21:00:00,28.69,0.18,,62.67,75.9,4.44,
2020-05-13 22:00:00,32.17,0.11,,90.68,60.28,1.16,
2020-05-13 23:00:00,28.87,0.11,,85.6,46.41,0.18,
2020-05-14 00:00:00,30.09,0.12,,92.1,41.07,0.02,
2020-05-14 01:00:00,31.16,0.11,,91.07,35.7,0.31,
2020-05-14 02:00:00,30.64,0.11,,77.1,33.39,,
2020-05-14 03:00:00,33.4,0.11,,58.48,30.16,,
2020-05-14 04:00:00,32.57,0.11,,90.78,28.8,,
2020-05-14 05:00:00,34.27,0.11,,70.42,25.62,0.07,
2020-05-14 06:00:00,37.87,0.11,,53.6,22.89,,
2020-05-14 07:00:00,42.59,0.11,,62.9,26.06,1.41,
2020-05-14 08:00:00,43.69,0.42,,81.07,31.57,42.02,
2020-05-14 09:00:00,37.01,0.7,,60.17,28.43,32.89,
2020-05-14 10:00:00,30.03,0.64,,93.0,28.77,0.84,
2020-05-14 11:00:00,21.52,1.06,,83.7,29.93,,
2020-05-14 12:00:00,17.27,0.63,,73.18,31.24,,
2020-05-14 13:00:00,15.47,0.7,,69.22,29.37,,
2020-05-14 14:00:00,16.43,0.96,,70.93,30.94,,
2020-05-14 15:00:00,15.04,0.79,,71.07,28.14,,
2020-05-14 16:00:00,15.65,0.69,,68.9,27.29,0.58,
2020-05-14 17:00:00,16.04,0.77,,53.6,26.18,0.65,
2020-05-14 18:00:00,15.82,0.56,,40.2,25.83,2.79,
2020-05-14 19:00:00,,,,,,,
2020-05-14 20:00:00,14.07,0.91,,40.2,25.99,,
2020-05-14 21:00:00,26.25,0.58,,40.2,14.55,3.13,
2020-05-14 22:00:00,42.13,0.11,,88.0,13.74,20.75,
2020-05-14 23:00:00,49.07,0.11,,51.05,14.79,16.48,
2020-05-15 00:00:00,62.35,0.11,,39.3,12.78,6.8,
2020-05-15 01:00:00,46.41,0.11,,23.98,19.55,8.59,
2020-05-15 02:00:00,17.33,0.64,,55.15,24.08,5.45,
2020-05-15 03:00:00,17.23,0.76,,42.05,21.17,4.81,
2020-05-15 04:00:00,21.51,0.7,,39.17,19.77,7.04,
2020-05-15 05:00:00,23.79,0.79,,44.92,18.83,7.63,
2020-05-15 06:00:00,24.29,0.35,,37.45,18.18,7.53,
2020-05-15 07:00:00,26.71,0.37,,23.8,16.98,6.81,
2020-05-15 08:00:00,25.26,0.49,,51.03,21.16,10.46,
2020-05-15 09:00:00,27.71,0.31,,36.6,25.3,7.62,
2020-05-15 10:00:00,26.62,1.04,,45.25,29.79,14.78,
2020-05-15 11:00:00,26.59,3.08,,31.58,34.45,15.26,
2020-05-15 12:00:00,22.4,,,28.9,39.88,7.61,
2020-05-15 13:00:00,20.18,,,38.35,45.03,3.54,
2020-05-15 14:00:00,21.32,1.93,,24.9,47.95,2.21,
2020-05-15 15:00:00,18.5,0.11,,17.0,33.03,0.65,
2020-05-15 16:00:00,18.31,0.11,,48.7,28.37,0.65,
2020-05-15 17:00:00,17.77,0.11,,56.88,23.69,4.59,
2020-05-15 18:00:00,20.12,0.5,,36.5,19.95,5.62,
2020-05-15 19:00:00,28.75,0.99,,36.65,17.38,6.83,
2020-05-15 20:00:00,35.37,1.04,,57.8,14.81,7.33,
2020-05-15 21:00:00,39.01,0.99,,65.83,12.34,9.18,
2020-05-15 22:00:00,46.55,1.53,,59.6,13.71,12.34,
2020-05-15 23:00:00,40.27,1.67,,103.48,13.34,17.0,
2020-05-16 00:00:00,49.55,1.45,,111.7,8.28,15.11,
2020-05-16 01:00:00,43.51,1.33,,130.83,13.5,0.65,
2020-05-16 02:00:00,34.92,1.03,,134.43,14.81,0.65,
2020-05-16 03:00:00,30.04,1.1,,127.2,15.47,0.65,
2020-05-16 04:00:00,29.92,1.26,,107.3,14.55,0.65,
2020-05-16 05:00:00,28.88,0.74,,89.0,14.67,0.65,
2020-05-16 06:00:00,26.38,0.2,,61.9,14.56,0.65,
2020-05-16 07:00:00,30.4,0.22,,71.85,16.68,0.65,
2020-05-16 08:00:00,28.36,0.34,,48.97,21.17,0.65,
2020-05-16 09:00:00,22.98,0.33,,55.3,19.31,3.62,
2020-05-16 10:00:00,22.52,0.49,,54.95,17.33,2.92,
2020-05-16 11:00:00,20.48,0.59,,43.08,17.41,1.25,
2020-05-16 12:00:00,18.96,1.45,,39.25,18.23,1.51,
2020-05-16 13:00:00,16.83,0.82,,50.77,18.56,0.65,
2020-05-16 14:00:00,16.17,0.11,,31.27,17.98,0.65,
2020-05-16 15:00:00,16.47,0.11,,19.5,17.51,0.65,
2020-05-16 16:00:00,15.7,0.11,,37.53,17.47,0.65,
2020-05-16 17:00:00,16.48,0.11,,22.88,26.75,0.65,
2020-05-16 18:00:00,20.21,0.11,,29.42,15.4,0.65,
2020-05-16 19:00:00,23.41,0.11,,33.85,14.29,0.65,
2020-05-16 20:00:00,34.27,0.56,,38.65,10.07,0.65,
2020-05-16 21:00:00,38.9,1.06,,59.92,14.33,0.65,
2020-05-16 22:00:00,44.33,0.94,,70.88,16.57,0.65,
2020-05-16 23:00:00,45.23,0.13,,78.55,12.07,0.65,
2020-05-17 00:00:00,47.25,0.11,,83.8,7.96,0.65,
2020-05-17 01:00:00,45.52,0.11,,121.08,9.11,4.65,
2020-05-17 02:00:00,38.05,1.0,,109.12,12.91,1.11,
2020-05-17 03:00:00,32.68,0.8,,118.28,12.54,0.65,
2020-05-17 04:00:00,33.23,0.84,,124.5,9.61,0.65,
2020-05-17 05:00:00,37.11,0.98,,89.0,7.73,0.65,
2020-05-17 06:00:00,41.72,1.26,,115.02,5.37,1.79,
2020-05-17 07:00:00,42.45,1.13,,108.45,6.32,3.44,
2020-05-17 08:00:00,34.55,1.32,,123.38,15.34,12.07,
2020-05-17 09:00:00,33.62,1.63,,139.2,20.03,0.65,
2020-05-17 10:00:00,25.81,1.85,,130.67,25.26,0.65,
2020-05-17 11:00:00,22.14,0.63,,83.65,23.95,0.65,
2020-05-17 12:00:00,16.98,1.5,,60.85,26.45,0.65,
2020-05-17 13:00:00,16.7,0.79,,66.2,23.21,0.65,
2020-05-17 14:00:00,15.89,0.19,,39.02,19.99,0.65,
2020-05-17 15:00:00,14.86,0.22,,40.38,18.1,0.65,
2020-05-17 16:00:00,16.4,0.71,,30.72,16.43,0.65,
2020-05-17 17:00:00,20.35,0.95,,59.35,14.32,3.48,
2020-05-17 18:00:00,20.33,0.95,,37.85,13.35,6.79,
2020-05-17 19:00:00,28.48,1.59,,50.45,11.64,2.92,
2020-05-17 20:00:00,28.13,2.02,,63.73,15.46,2.79,
2020-05-17 21:00:00,32.56,2.24,,66.2,13.04,2.53,
2020-05-17 22:00:00,43.17,1.38,,55.8,9.42,4.05,
2020-05-17 23:00:00,36.84,1.11,,82.53,13.92,8.54,
2020-05-18 00:00:00,36.55,0.9,,66.0,13.56,7.92,
2020-05-18 01:00:00,36.06,0.41,,94.17,13.32,6.55,
2020-05-18 02:00:00,35.16,0.59,,82.35,12.55,4.79,
2020-05-18 03:00:00,37.41,0.52,,86.0,9.99,5.01,
2020-05-18 04:00:00,50.79,0.89,,94.7,6.4,23.14,
2020-05-18 05:00:00,36.15,0.97,,148.7,12.6,22.26,
2020-05-18 06:00:00,33.22,1.08,,166.47,12.1,13.94,
2020-05-18 07:00:00,35.89,0.89,,163.6,3.7,14.67,
2020-05-18 08:00:00,37.59,1.35,,135.47,1.96,26.73,
2020-05-18 09:00:00,34.92,1.69,,117.8,4.14,3.41,
2020-05-18 10:00:00,34.72,2.06,,163.35,4.19,1.32,
2020-05-18 11:00:00,31.47,1.94,,157.28,5.44,0.65,
2020-05-18 12:00:00,22.52,1.25,,145.8,9.48,0.65,
2020-05-18 13:00:00,18.46,0.48,,109.57,10.57,0.65,
2020-05-18 14:00:00,15.22,0.2,,88.28,11.51,0.65,
2020-05-18 15:00:00,14.32,0.15,,49.2,12.32,0.65,
2020-05-18 16:00:00,14.87,0.25,,48.53,11.76,0.65,
2020-05-18 17:00:00,16.59,0.29,,40.0,10.69,3.33,
2020-05-18 18:00:00,20.06,0.32,,39.0,8.97,2.91,
2020-05-18 19:00:00,34.88,0.34,,55.27,11.55,4.77,
2020-05-18 20:00:00,52.08,0.6,,45.73,2.89,7.75,
2020-05-18 21:00:00,51.76,0.81,,55.92,,7.04,
2020-05-18 22:00:00,51.41,1.59,,94.0,,10.03,
2020-05-18 23:00:00,52.81,1.58,,85.0,22.1,10.93,
2020-05-19 00:00:00,47.66,1.69,,93.3,6.7,13.8,
2020-05-19 01:00:00,49.67,1.63,,109.05,4.41,9.93,
2020-05-19 02:00:00,41.38,1.61,,122.65,8.79,8.81,
2020-05-19 03:00:00,37.96,2.79,,161.82,8.22,5.74,
2020-05-19 04:00:00,35.94,2.78,,153.38,8.21,4.24,
2020-05-19 05:00:00,38.11,2.86,,115.4,4.84,0.95,
2020-05-19 06:00:00,43.41,1.91,,114.72,2.45,0.98,
2020-05-19 07:00:00,41.13,1.8,,116.53,5.3,5.5,
2020-05-19 08:00:00,43.68,1.75,,126.8,3.41,11.66,
2020-05-19 09:00:00,51.97,1.86,,144.65,,2.22,
2020-05-19 10:00:00,47.79,1.48,,158.32,1.53,0.7,
2020-05-19 11:00:00,41.07,1.84,,133.6,3.44,0.75,
2020-05-19 12:00:00,20.69,0.55,,124.72,9.99,0.65,
2020-05-19 13:00:00,14.77,0.35,,98.35,9.87,0.65,
2020-05-19 14:00:00,12.89,0.31,,83.38,16.33,0.65,
2020-05-19 15:00:00,13.54,0.33,,64.0,24.02,0.65,
2020-05-19 16:00:00,14.55,0.41,,37.95,24.16,0.65,
2020-05-19 17:00:00,16.76,0.56,,24.32,23.09,7.75,
2020-05-19 18:00:00,18.89,0.51,,53.47,21.61,8.7,
2020-05-19 19:00:00,24.44,0.67,,69.47,18.61,13.78,
2020-05-19 20:00:00,28.92,0.98,,56.45,18.91,8.5,
2020-05-19 21:00:00,33.67,2.02,,35.98,20.89,6.92,
2020-05-19 22:00:00,41.94,2.0,,77.62,19.09,7.62,
2020-05-19 23:00:00,50.74,1.88,,88.45,15.7,17.99,
2020-05-20 00:00:00,41.54,0.55,,111.8,22.79,20.35,
2020-05-20 01:00:00,34.35,0.17,,104.97,24.34,2.02,
2020-05-20 02:00:00,27.29,0.3,,102.78,25.81,1.02,
2020-05-20 03:00:00,31.28,0.19,,64.72,22.55,0.65,
2020-05-20 04:00:00,33.27,0.15,,75.97,21.57,0.65,
2020-05-20 05:00:00,41.72,0.11,,91.5,19.97,0.93,
2020-05-20 06:00:00,36.09,0.98,,109.7,23.18,0.85,
2020-05-20 07:00:00,33.11,0.89,,82.62,22.77,1.08,
2020-05-20 08:00:00,29.35,0.71,,75.1,22.26,0.65,
2020-05-20 09:00:00,27.05,0.59,,83.45,18.75,3.26,
2020-05-20 10:00:00,24.3,1.08,,87.38,19.39,6.03,
2020-05-20 11:00:00,20.03,1.11,,50.48,20.11,0.94,
2020-05-20 12:00:00,16.58,0.99,,41.02,20.98,0.65,
2020-05-20 13:00:00,16.12,0.92,,44.9,21.79,0.78,
2020-05-20 14:00:00,14.78,0.42,,35.73,22.07,0.65,
2020-05-20 15:00:00,14.78,0.49,,37.72,22.47,0.65,
2020-05-20 16:00:00,14.76,0.55,,30.83,22.7,0.65,
2020-05-20 17:00:00,15.15,0.46,,31.75,22.64,8.44,
2020-05-20 18:00:00,16.68,0.35,,20.25,21.68,4.27,
2020-05-20 19:00:00,20.46,0.4,,23.9,19.19,6.25,
2020-05-20 20:00:00,46.93,0.73,,47.8,9.44,8.7,
2020-05-20 21:00:00,55.64,0.7,,81.08,8.35,10.09,
2020-05-20 22:00:00,40.96,1.3,,87.62,15.38,14.81,
2020-05-20 23:00:00,36.46,1.39,,92.62,15.35,15.68,
2020-05-21 00:00:00,28.39,1.29,,83.9,18.7,14.71,
2020-05-21 01:00:00,,1.41,,75.7,,4.42,
2020-05-21 02:00:00,,0.89,,88.78,,4.19,
2020-05-21 03:00:00,,0.84,,78.05,,3.88,
2020-05-21 04:00:00,,0.88,,47.82,,9.31,
2020-05-21 05:00:00,,0.88,,93.28,,7.55,
2020-05-21 06:00:00,,0.59,,73.4,,6.89,
2020-05-21 07:00:00,,0.64,,98.85,,8.34,
2020-05-21 08:00:00,,0.4,,57.73,,11.16,
2020-05-21 09:00:00,,0.11,,78.83,,8.66,
2020-05-21 10:00:00,,1.06,,64.45,,4.67,
2020-05-21 11:00:00,,0.85,,86.88,,0.65,
2020-05-21 12:00:00,,0.83,,56.45,,1.0,
2020-05-21 13:00:00,,0.9,,59.4,,0.55,
2020-05-21 14:00:00,14.52,0.41,,37.6,22.02,,
2020-05-21 15:00:00,15.89,0.44,,57.3,22.3,0.15,
2020-05-21 16:00:00,14.58,0.47,,36.3,22.98,,
2020-05-21 17:00:00,15.46,0.51,,34.5,22.79,6.83,
2020-05-21 18:00:00,21.23,0.25,,35.8,19.64,6.43,
2020-05-21 19:00:00,30.81,0.31,,44.8,17.23,6.96,
2020-05-21 20:00:00,38.8,0.73,,61.6,13.74,7.64,
2020-05-21 21:00:00,46.26,1.9,,43.1,15.06,8.72,
2020-05-21 22:00:00,57.54,2.04,,72.9,13.0,10.85,
2020-05-21 23:00:00,59.54,2.02,,78.4,15.7,13.38,
2020-05-22 00:00:00,65.48,1.86,,73.3,12.05,16.25,
2020-05-22 01:00:00,68.16,0.68,,88.2,5.24,2.6,
2020-05-22 02:00:00,54.29,1.98,,113.47,14.35,6.36,
2020-05-22 03:00:00,56.31,1.38,,103.45,12.09,8.32,
2020-05-22 04:00:00,57.82,1.48,,99.72,16.25,9.18,
2020-05-22 05:00:00,55.81,1.44,,92.82,16.46,11.8,
2020-05-22 06:00:00,56.18,1.71,,94.55,15.11,15.2,
2020-05-22 07:00:00,69.48,1.94,,108.18,12.15,19.45,
2020-05-22 08:00:00,44.73,1.32,,133.6,18.73,33.83,
2020-05-22 09:00:00,42.02,0.7,,141.72,14.16,21.08,
2020-05-22 10:00:00,34.96,1.58,,151.38,16.48,12.52,
2020-05-22 11:00:00,31.19,1.45,,148.3,17.06,2.54,
2020-05-22 12:00:00,28.49,1.47,,120.75,18.64,,
2020-05-22 13:00:00,20.23,1.0,,106.65,22.19,,
2020-05-22 14:00:00,17.97,0.75,,84.98,23.23,,
2020-05-22 15:00:00,15.05,0.77,,91.82,24.43,,
2020-05-22 16:00:00,13.81,0.65,,48.45,24.45,,
2020-05-22 17:00:00,15.47,0.74,,51.57,23.26,7.87,
2020-05-22 18:00:00,17.72,0.68,,32.97,22.38,11.7,
2020-05-22 19:00:00,23.76,1.23,,57.68,19.66,15.12,
2020-05-22 20:00:00,31.9,1.85,,46.5,16.09,12.91,
2020-05-22 21:00:00,42.08,1.64,,50.17,11.46,11.62,
2020-05-22 22:00:00,53.61,2.15,,76.58,6.48,11.14,
2020-05-22 23:00:00,69.79,2.34,,102.3,1.47,24.99,
2020-05-23 00:00:00,93.69,3.05,,100.8,5.99,32.45,
2020-05-23 01:00:00,102.08,3.49,,115.03,1.07,1.94,
2020-05-23 02:00:00,104.68,1.88,,123.72,6.95,3.44,
2020-05-23 03:00:00,115.52,1.42,,117.8,10.97,3.0,
2020-05-23 04:00:00,65.32,0.85,,101.02,32.95,7.71,
2020-05-23 05:00:00,57.31,0.73,,95.52,23.27,11.71,
2020-05-23 06:00:00,52.16,1.2,,87.62,20.2,18.55,
2020-05-23 07:00:00,45.25,0.61,,98.1,29.73,9.79,
2020-05-23 08:00:00,56.07,0.65,,105.72,13.39,11.48,
2020-05-23 09:00:00,33.36,0.49,,107.88,18.99,4.66,
2020-05-23 10:00:00,31.7,1.2,,89.12,16.95,2.88,
2020-05-23 11:00:00,31.94,1.44,,91.6,20.87,3.38,
2020-05-23 12:00:00,26.7,1.66,,,23.12,,
2020-05-23 13:00:00,,1.78,,66.6,,8.11,
2020-05-23 14:00:00,,0.27,,76.97,,3.03,
2020-05-23 15:00:00,,,,67.03,,0.59,
2020-05-23 16:00:00,15.33,,,56.05,34.77,,
2020-05-23 17:00:00,16.38,,,51.82,36.71,,
2020-05-23 18:00:00,18.59,,,39.65,30.56,,
2020-05-23 19:00:00,30.46,1.09,,42.5,27.42,,
2020-05-23 20:00:00,43.53,2.48,,57.75,24.38,0.42,
2020-05-23 21:00:00,37.29,0.91,,71.88,31.21,7.97,
2020-05-23 22:00:00,36.06,0.66,,74.68,30.19,0.41,
2020-05-23 23:00:00,27.61,0.22,,103.33,31.0,,
2020-05-24 00:00:00,33.21,,,88.75,21.37,,
2020-05-24 01:00:00,31.41,,,75.15,19.39,12.12,
2020-05-24 02:00:00,28.3,0.41,,77.4,17.96,11.75,
2020-05-24 03:00:00,24.64,0.89,,106.22,18.3,21.94,
2020-05-24 04:00:00,28.37,0.44,,98.7,17.76,27.35,
2020-05-24 05:00:00,28.41,,,130.32,18.51,27.85,
2020-05-24 06:00:00,32.63,,,128.8,14.57,23.26,
2020-05-24 07:00:00,34.83,,,139.67,19.16,24.77,
2020-05-24 08:00:00,31.04,,,127.93,25.83,33.93,
2020-05-24 09:00:00,28.08,0.62,,131.07,27.88,36.13,
2020-05-24 10:00:00,24.98,0.41,,116.72,28.81,11.67,
2020-05-24 11:00:00,23.78,0.48,,93.45,29.44,7.01,
2020-05-24 12:00:00,20.87,0.38,,95.2,31.16,2.42,
2020-05-24 13:00:00,15.11,,,61.97,33.12,,
2020-05-24 14:00:00,15.25,,,56.92,33.84,0.02,
2020-05-24 15:00:00,13.71,,,50.73,33.69,,
2020-05-24 16:00:00,14.25,,,30.95,27.75,,
2020-05-24 17:00:00,14.99,,,45.48,24.93,,
2020-05-24 18:00:00,15.78,0.27,,57.68,23.45,9.5,
2020-05-24 19:00:00,22.12,0.91,,49.02,21.58,12.26,
2020-05-24 20:00:00,33.41,1.69,,70.02,18.2,18.06,
2020-05-24 21:00:00,36.46,1.69,,83.45,16.12,16.75,
2020-05-24 22:00:00,50.69,1.18,,110.72,13.51,15.91,
2020-05-24 23:00:00,36.54,1.35,,92.45,21.52,14.23,
2020-05-25 00:00:00,28.97,1.76,,76.05,24.02,14.96,
