Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-01-10 16:00:00,137.5,214.5,35.8,32.23,,47.6,12.4
2020-01-10 17:00:00,144.5,217.5,36.62,39.15,,38.58,12.93
2020-01-10 18:00:00,139.0,219.0,35.65,66.2,,12.95,13.38
2020-01-10 19:00:00,142.5,232.0,35.62,86.85,3.35,11.5,14.5
2020-01-10 20:00:00,177.5,288.0,36.9,103.25,1.27,10.82,16.77
2020-01-10 21:00:00,211.0,341.0,37.67,117.75,0.75,11.57,17.68
2020-01-10 22:00:00,211.5,344.5,39.7,124.62,,11.25,17.77
2020-01-10 23:00:00,217.5,352.5,40.07,123.05,,10.65,18.75
2020-01-11 00:00:00,230.0,369.0,42.17,120.78,,10.38,18.38
2020-01-11 01:00:00,207.0,331.0,41.2,99.0,,7.83,17.18
2020-01-11 02:00:00,170.0,265.0,41.38,81.38,,6.15,14.9
2020-01-11 03:00:00,146.75,225.75,27.75,59.65,,6.22,13.8
2020-01-11 04:00:00,121.75,185.75,35.9,58.73,,5.43,12.88
2020-01-11 05:00:00,135.0,192.5,41.1,69.58,,5.55,12.62
2020-01-11 06:00:00,153.0,215.25,40.75,54.4,,6.6,15.7
2020-01-11 07:00:00,161.5,220.5,40.23,62.5,,6.72,18.03
2020-01-11 08:00:00,163.0,239.25,41.0,71.53,,7.47,17.12
2020-01-11 09:00:00,174.5,260.5,40.88,69.55,,8.7,19.05
2020-01-11 10:00:00,176.5,269.25,40.35,59.53,,13.12,23.15
2020-01-11 11:00:00,152.25,236.25,38.88,45.85,,28.68,22.25
2020-01-11 12:00:00,129.0,207.0,38.38,34.45,,46.02,18.25
2020-01-11 13:00:00,95.5,166.5,36.1,30.38,1.27,60.2,16.45
2020-01-11 14:00:00,89.5,161.0,36.02,26.48,1.17,71.47,16.77
2020-01-11 15:00:00,93.0,166.5,36.15,25.02,1.42,81.25,17.52
2020-01-11 16:00:00,97.5,177.5,35.73,29.75,1.38,71.8,18.17
2020-01-11 17:00:00,102.5,193.5,35.08,39.12,1.58,45.67,18.2
2020-01-11 18:00:00,110.0,211.5,36.52,48.95,1.5,17.52,17.35
2020-01-11 19:00:00,127.0,229.0,38.17,67.03,2.08,8.22,16.25
2020-01-11 20:00:00,164.0,266.0,41.1,86.15,2.48,11.35,13.47
2020-01-11 21:00:00,210.0,323.0,43.25,109.35,3.15,14.15,13.82
2020-01-11 22:00:00,249.0,381.5,46.52,149.85,3.62,13.75,16.57
2020-01-11 23:00:00,276.5,429.0,49.35,221.67,4.45,15.85,18.43
2020-01-12 00:00:00,340.5,555.5,52.7,288.95,5.28,19.8,21.1
2020-01-12 01:00:00,391.0,628.5,61.62,248.68,4.5,20.6,19.9
2020-01-12 02:00:00,408.5,612.5,57.88,262.05,4.05,19.3,18.88
2020-01-12 03:00:00,390.0,564.0,44.0,266.1,3.25,16.0,16.25
2020-01-12 04:00:00,304.0,446.0,44.4,260.15,2.8,12.12,16.17
2020-01-12 05:00:00,253.0,369.5,52.4,180.52,2.2,10.45,14.68
2020-01-12 06:00:00,243.0,334.0,52.58,133.4,1.55,9.43,14.22
2020-01-12 07:00:00,252.0,344.5,51.38,146.4,1.75,9.85,15.8
2020-01-12 08:00:00,273.0,381.5,53.33,179.78,2.4,10.62,13.85
2020-01-12 09:00:00,279.5,399.5,55.92,119.45,2.08,11.18,12.75
2020-01-12 10:00:00,255.0,358.0,51.85,80.62,1.55,14.37,15.1
2020-01-12 11:00:00,201.0,294.0,50.02,64.12,1.35,23.3,22.57
2020-01-12 12:00:00,155.0,244.5,47.25,51.45,1.2,37.6,16.85
2020-01-12 13:00:00,133.0,213.5,44.2,45.0,1.23,55.97,12.2
2020-01-12 14:00:00,123.0,208.0,42.62,35.62,1.28,65.5,12.68
2020-01-12 15:00:00,112.5,201.0,41.5,29.65,1.15,68.2,11.95
2020-01-12 16:00:00,106.0,182.0,38.67,27.23,1.12,63.68,10.57
2020-01-12 17:00:00,103.0,176.5,37.38,53.4,1.3,19.15,13.82
2020-01-12 18:00:00,111.0,229.0,40.65,97.2,2.17,5.5,16.67
2020-01-12 19:00:00,146.0,310.5,46.45,140.02,3.08,9.45,18.23
2020-01-12 20:00:00,209.5,389.0,47.5,172.82,4.28,13.9,19.82
2020-01-12 21:00:00,318.0,512.5,55.9,261.65,5.92,20.42,22.3
2020-01-12 22:00:00,436.0,670.0,63.55,318.23,6.5,24.95,26.98
2020-01-12 23:00:00,454.5,688.0,59.07,405.0,7.0,20.35,26.55
2020-01-13 00:00:00,418.5,653.5,58.03,386.68,7.2,18.7,28.12
2020-01-13 01:00:00,421.5,667.5,63.08,377.12,7.05,19.15,23.77
2020-01-13 02:00:00,432.5,637.0,62.02,308.52,6.1,17.95,18.32
2020-01-13 03:00:00,391.5,595.5,49.6,210.85,3.7,13.88,12.8
2020-01-13 04:00:00,333.5,512.0,59.67,188.42,3.38,12.65,12.68
2020-01-13 05:00:00,313.5,446.0,58.75,158.88,2.62,10.75,12.07
2020-01-13 06:00:00,309.0,445.0,62.4,112.55,2.18,10.1,10.3
2020-01-13 07:00:00,288.0,410.5,60.38,110.55,2.15,9.7,12.5
2020-01-13 08:00:00,267.0,371.0,65.85,74.38,1.85,10.7,12.53
2020-01-13 09:00:00,264.5,389.0,63.67,61.02,1.83,12.7,12.9
2020-01-13 10:00:00,252.5,404.0,62.58,54.17,1.75,18.25,18.23
2020-01-13 11:00:00,232.5,385.0,61.15,43.42,1.52,26.73,18.9
2020-01-13 12:00:00,217.5,362.5,59.33,34.12,1.35,39.67,15.7
2020-01-13 13:00:00,188.0,328.0,55.92,30.88,1.35,42.38,15.32
2020-01-13 14:00:00,157.5,282.5,54.0,25.8,1.48,43.23,16.92
2020-01-13 15:00:00,143.5,255.0,53.6,21.68,1.45,49.5,17.07
2020-01-13 16:00:00,136.5,245.0,52.65,24.5,1.5,40.7,16.0
2020-01-13 17:00:00,148.0,253.5,51.85,30.97,1.92,45.2,25.73
2020-01-13 18:00:00,170.0,279.0,55.07,37.9,1.68,18.45,16.65
2020-01-13 19:00:00,199.0,303.0,58.58,34.6,2.08,15.7,15.9
2020-01-13 20:00:00,240.5,340.0,61.95,42.2,2.33,12.72,16.05
2020-01-13 21:00:00,262.0,357.0,60.25,61.4,2.32,12.97,16.73
2020-01-13 22:00:00,224.5,307.0,61.33,58.98,1.9,10.55,17.07
2020-01-13 23:00:00,176.5,243.5,59.7,48.73,1.32,9.88,16.17
2020-01-14 00:00:00,183.5,240.5,60.3,52.5,1.28,9.82,15.82
2020-01-14 01:00:00,241.0,301.5,62.38,55.83,1.88,11.82,15.95
2020-01-14 02:00:00,240.0,303.0,60.25,38.25,1.73,7.0,12.82
2020-01-14 03:00:00,186.5,239.0,58.45,30.4,1.7,7.7,12.05
2020-01-14 04:00:00,150.0,189.5,56.0,29.55,1.75,5.7,11.38
2020-01-14 05:00:00,122.5,156.0,53.45,33.72,1.25,5.15,11.05
2020-01-14 06:00:00,103.0,133.5,50.0,30.73,1.05,4.35,11.43
2020-01-14 07:00:00,83.5,111.5,46.75,32.9,0.88,4.6,11.03
2020-01-14 08:00:00,89.5,123.0,46.1,32.4,0.55,5.4,15.1
2020-01-14 09:00:00,97.0,134.0,43.58,28.1,0.62,5.6,10.28
2020-01-14 10:00:00,99.5,139.0,43.48,32.12,1.05,6.2,10.55
2020-01-14 11:00:00,111.5,157.5,42.88,33.75,1.12,12.1,11.38
2020-01-14 12:00:00,117.0,168.5,43.15,35.5,0.75,18.03,11.62
2020-01-14 13:00:00,137.0,200.0,45.65,36.92,1.18,26.57,12.0
2020-01-14 14:00:00,178.0,243.5,47.65,32.78,1.52,32.17,13.4
2020-01-14 15:00:00,200.5,265.5,47.35,34.77,1.58,37.58,13.32
2020-01-14 16:00:00,172.0,238.5,44.58,29.6,1.67,42.4,12.57
2020-01-14 17:00:00,126.5,184.5,41.1,29.57,2.02,29.87,13.3
2020-01-14 18:00:00,100.5,159.0,39.15,40.33,2.17,13.53,12.3
2020-01-14 19:00:00,98.5,166.5,38.83,58.02,2.3,5.58,12.45
2020-01-14 20:00:00,109.0,180.0,39.88,70.9,1.65,6.2,11.6
2020-01-14 21:00:00,114.5,189.0,38.7,85.97,1.52,6.78,12.55
2020-01-14 22:00:00,111.5,179.5,40.52,75.68,1.32,5.42,11.7
2020-01-14 23:00:00,125.0,191.0,43.48,81.7,1.2,7.75,12.35
2020-01-15 00:00:00,136.5,220.0,39.52,111.47,1.12,6.38,12.53
2020-01-15 01:00:00,115.0,195.0,43.15,65.75,1.07,5.4,11.65
2020-01-15 02:00:00,96.0,154.0,41.15,62.38,1.48,3.8,11.9
2020-01-15 03:00:00,90.0,133.5,38.77,64.28,1.3,4.15,11.35
2020-01-15 04:00:00,78.5,119.0,39.25,47.97,1.17,3.7,10.72
2020-01-15 05:00:00,80.0,114.5,39.47,40.7,1.08,4.15,10.95
2020-01-15 06:00:00,87.5,118.0,39.08,37.25,1.0,4.22,11.4
2020-01-15 07:00:00,82.0,117.0,36.83,55.2,1.25,4.47,12.15
2020-01-15 08:00:00,86.0,130.0,38.38,72.38,1.23,4.88,15.1
2020-01-15 09:00:00,95.5,158.0,37.98,70.62,1.2,6.1,18.95
2020-01-15 10:00:00,108.0,176.0,39.85,64.53,1.38,8.9,19.62
2020-01-15 11:00:00,120.5,185.0,41.33,59.1,1.42,14.95,18.93
2020-01-15 12:00:00,126.0,191.0,41.45,52.83,1.4,24.5,18.45
2020-01-15 13:00:00,132.5,204.0,43.27,45.38,1.5,38.92,16.95
2020-01-15 14:00:00,140.5,215.0,42.83,36.48,1.48,51.38,14.78
2020-01-15 15:00:00,138.0,204.5,42.75,27.58,1.42,62.65,15.27
2020-01-15 16:00:00,123.0,187.0,41.72,21.75,1.38,66.95,14.62
2020-01-15 17:00:00,117.5,189.5,41.62,25.02,1.55,48.42,15.75
2020-01-15 18:00:00,119.5,203.0,39.08,42.15,1.73,17.07,15.0
2020-01-15 19:00:00,130.0,222.5,41.08,76.33,2.28,6.97,13.78
2020-01-15 20:00:00,153.0,248.5,41.6,88.85,2.42,8.57,13.45
2020-01-15 21:00:00,168.0,286.5,41.92,108.28,2.48,8.9,14.77
2020-01-15 22:00:00,181.0,325.0,43.9,114.62,2.7,9.6,15.0
2020-01-15 23:00:00,187.5,318.0,45.23,91.92,2.42,8.55,14.15
2020-01-16 00:00:00,174.5,279.5,47.65,63.08,1.5,6.5,16.05
2020-01-16 01:00:00,149.5,227.0,45.1,60.45,1.38,5.07,19.27
2020-01-16 02:00:00,137.0,199.5,42.62,54.25,1.57,5.3,15.95
2020-01-16 03:00:00,127.5,187.5,42.33,42.5,1.5,4.73,13.47
2020-01-16 04:00:00,120.0,167.5,42.62,39.83,1.5,4.5,11.28
2020-01-16 05:00:00,120.0,154.5,42.1,44.62,1.32,4.65,10.45
2020-01-16 06:00:00,115.5,154.0,41.72,45.38,1.52,4.17,10.45
2020-01-16 07:00:00,121.5,166.5,42.17,43.45,1.38,5.18,11.05
2020-01-16 08:00:00,139.5,191.5,42.27,63.17,1.15,5.9,14.03
2020-01-16 09:00:00,155.0,227.0,43.57,68.83,0.83,6.22,15.18
2020-01-16 10:00:00,153.5,241.0,42.45,60.15,0.93,6.85,15.57
2020-01-16 11:00:00,137.5,217.5,41.95,62.62,1.02,8.47,15.68
2020-01-16 12:00:00,125.0,194.5,41.88,55.35,1.05,10.8,15.65
2020-01-16 13:00:00,116.5,182.5,40.2,54.4,1.38,15.25,15.62
2020-01-16 14:00:00,124.5,185.5,39.23,40.38,1.6,20.62,17.23
2020-01-16 15:00:00,137.0,195.0,39.92,49.77,1.75,15.8,14.93
2020-01-16 16:00:00,143.0,192.0,37.53,66.9,2.05,8.52,13.5
2020-01-16 17:00:00,148.5,204.0,40.95,63.95,1.97,7.47,13.32
2020-01-16 18:00:00,152.0,211.5,41.3,56.47,1.88,7.48,13.95
2020-01-16 19:00:00,159.0,208.0,42.05,51.9,1.82,8.18,14.07
2020-01-16 20:00:00,161.5,215.5,41.88,59.02,2.33,7.35,14.35
2020-01-16 21:00:00,180.5,257.0,43.42,66.25,2.52,8.95,15.55
2020-01-16 22:00:00,191.5,276.0,42.73,54.33,2.48,7.68,16.7
2020-01-16 23:00:00,187.0,262.0,43.2,54.73,2.75,9.0,16.52
2020-01-17 00:00:00,175.5,238.0,40.65,66.3,2.48,7.02,16.0
2020-01-17 01:00:00,123.0,152.5,36.85,40.17,1.6,4.6,13.95
2020-01-17 02:00:00,62.5,73.5,36.75,41.1,1.32,2.55,12.65
2020-01-17 03:00:00,39.0,56.5,34.75,34.33,1.32,3.65,10.2
2020-01-17 04:00:00,41.5,54.0,33.03,36.7,1.33,2.85,9.88
2020-01-17 05:00:00,45.5,54.0,32.97,30.1,1.23,3.55,9.3
2020-01-17 06:00:00,49.0,60.0,32.33,39.97,1.2,2.83,10.18
2020-01-17 07:00:00,68.0,82.5,33.62,42.52,1.25,3.5,10.82
2020-01-17 08:00:00,89.0,110.0,33.85,45.6,1.15,3.22,11.9
2020-01-17 09:00:00,89.5,125.0,32.52,45.62,1.23,3.88,12.5
2020-01-17 10:00:00,87.0,128.0,31.5,46.0,1.32,6.82,12.07
2020-01-17 11:00:00,90.0,128.5,32.25,45.77,1.35,13.9,12.88
2020-01-17 12:00:00,98.0,145.0,33.15,36.88,1.25,16.32,12.43
2020-01-17 13:00:00,114.5,161.0,34.42,31.5,1.42,24.6,12.4
2020-01-17 14:00:00,109.0,150.0,33.88,26.45,1.52,32.4,11.2
2020-01-17 15:00:00,89.0,120.5,32.4,26.62,1.4,29.82,10.95
2020-01-17 16:00:00,78.0,117.0,32.4,26.7,1.32,23.97,10.7
2020-01-17 17:00:00,71.0,122.0,31.8,29.45,1.57,16.62,10.75
2020-01-17 18:00:00,77.5,134.5,32.38,41.0,1.77,5.6,11.18
2020-01-17 19:00:00,96.5,173.5,32.62,60.12,2.17,5.4,11.88
2020-01-17 20:00:00,118.0,211.0,32.45,82.15,2.45,6.55,14.2
2020-01-17 21:00:00,131.5,225.0,34.17,84.35,2.5,6.9,14.7
2020-01-17 22:00:00,143.0,233.0,35.05,91.33,2.75,8.4,15.3
2020-01-17 23:00:00,164.0,259.5,38.12,85.9,2.85,7.72,16.88
2020-01-18 00:00:00,176.0,268.5,38.0,65.33,2.1,8.2,16.23
2020-01-18 01:00:00,154.5,230.5,37.23,78.88,1.72,7.75,17.35
2020-01-18 02:00:00,147.5,232.5,36.25,110.65,2.3,7.85,15.38
2020-01-18 03:00:00,166.5,269.5,38.55,149.85,2.47,8.05,14.55
2020-01-18 04:00:00,166.0,262.5,39.8,120.3,2.38,6.92,14.38
2020-01-18 05:00:00,138.5,202.0,36.9,85.75,1.82,4.6,12.38
2020-01-18 06:00:00,106.5,140.5,36.4,74.75,1.73,3.5,12.0
2020-01-18 07:00:00,92.0,118.0,36.88,62.98,1.33,2.62,9.67
2020-01-18 08:00:00,87.0,116.0,36.7,63.8,1.4,3.4,9.15
2020-01-18 09:00:00,80.5,145.0,37.2,63.7,1.35,3.23,8.95
2020-01-18 10:00:00,82.0,180.0,36.98,72.75,1.47,3.92,9.28
2020-01-18 11:00:00,96.0,194.5,36.52,71.42,1.77,4.85,10.05
2020-01-18 12:00:00,119.5,210.5,37.2,65.3,1.8,6.35,9.93
2020-01-18 13:00:00,147.0,231.5,38.77,57.85,1.73,15.23,10.9
2020-01-18 14:00:00,183.0,272.0,41.73,61.27,1.8,28.13,13.8
2020-01-18 15:00:00,198.5,293.5,42.42,46.83,1.65,39.83,12.97
2020-01-18 16:00:00,173.0,258.5,39.33,40.52,1.6,42.28,13.43
2020-01-18 17:00:00,148.0,229.0,37.7,39.25,1.58,31.33,13.62
2020-01-18 18:00:00,133.5,217.0,36.08,58.68,1.77,8.88,13.3
2020-01-18 19:00:00,144.5,249.0,39.1,79.92,2.27,7.38,13.85
2020-01-18 20:00:00,170.5,301.0,39.35,94.85,2.7,9.05,14.9
2020-01-18 21:00:00,196.0,327.5,41.8,103.72,2.88,10.98,15.1
2020-01-18 22:00:00,212.5,337.5,43.68,93.67,2.58,10.35,14.22
2020-01-18 23:00:00,207.0,318.0,43.62,72.1,2.12,8.72,14.27
2020-01-19 00:00:00,197.0,286.0,45.58,67.53,1.8,7.88,13.28
2020-01-19 01:00:00,183.5,264.5,45.42,61.58,1.65,6.8,12.22
2020-01-19 02:00:00,162.5,238.5,44.35,57.42,1.38,5.6,10.88
2020-01-19 03:00:00,148.0,212.5,43.88,53.05,1.25,5.33,10.07
2020-01-19 04:00:00,151.5,213.5,44.02,48.6,1.25,5.65,9.38
2020-01-19 05:00:00,143.0,189.0,41.17,31.27,1.07,5.12,7.82
2020-01-19 06:00:00,111.5,138.0,39.05,26.0,0.95,6.57,7.58
2020-01-19 07:00:00,93.5,116.0,37.32,23.25,1.07,11.6,9.07
2020-01-19 08:00:00,112.5,134.0,38.22,22.18,1.17,12.35,12.45
2020-01-19 09:00:00,150.0,183.5,38.6,23.73,1.23,19.3,12.82
2020-01-19 10:00:00,169.0,213.5,37.73,25.35,1.25,24.05,12.15
2020-01-19 11:00:00,170.0,219.5,36.12,25.3,1.38,28.92,13.55
2020-01-19 12:00:00,169.0,227.5,37.05,26.38,1.42,36.4,13.3
2020-01-19 13:00:00,162.5,228.0,36.35,27.27,1.42,43.3,14.65
2020-01-19 14:00:00,144.5,211.5,35.67,25.35,1.35,51.12,14.43
2020-01-19 15:00:00,127.0,194.0,34.12,24.47,1.4,48.47,14.0
2020-01-19 16:00:00,122.0,187.0,33.65,24.57,1.45,46.12,15.25
2020-01-19 17:00:00,126.0,192.5,34.9,28.05,1.75,28.5,14.32
2020-01-19 18:00:00,129.5,204.5,35.65,36.67,1.78,14.38,13.82
2020-01-19 19:00:00,142.5,219.5,37.18,43.08,1.88,7.7,12.7
2020-01-19 20:00:00,159.0,230.5,37.55,42.23,1.7,7.67,9.47
2020-01-19 21:00:00,170.0,227.0,38.45,37.48,1.7,6.22,9.77
2020-01-19 22:00:00,170.5,219.5,38.62,35.35,1.73,6.2,9.53
2020-01-19 23:00:00,163.0,223.0,37.62,32.4,1.67,4.97,10.22
2020-01-20 00:00:00,151.0,213.0,36.62,27.45,1.62,5.2,8.75
2020-01-20 01:00:00,134.0,191.5,37.08,23.45,1.25,6.6,8.95
2020-01-20 02:00:00,119.0,177.0,37.5,20.6,1.02,10.0,9.93
2020-01-20 03:00:00,108.0,162.5,35.48,19.38,1.05,10.77,10.2
2020-01-20 04:00:00,103.0,153.5,35.83,18.5,1.12,10.22,10.68
2020-01-20 05:00:00,102.5,154.0,35.9,19.5,1.12,8.62,9.88
2020-01-20 06:00:00,97.5,151.0,36.4,17.35,1.12,11.25,10.27
2020-01-20 07:00:00,95.0,145.5,36.3,21.75,1.1,10.25,10.7
2020-01-20 08:00:00,103.0,149.0,35.6,27.45,1.17,7.9,11.1
2020-01-20 09:00:00,114.5,167.5,33.8,27.4,1.2,8.5,10.5
2020-01-20 10:00:00,137.5,198.0,36.5,39.2,1.6,10.1,13.7
2020-01-20 11:00:00,156.0,221.0,37.15,39.05,1.5,13.05,12.95
2020-01-20 12:00:00,162.0,228.0,38.0,37.2,1.4,21.2,12.9
2020-01-20 13:00:00,,,,,,,
2020-01-20 14:00:00,,,,,,,
2020-01-20 15:00:00,175.0,281.0,39.45,37.65,1.65,29.3,12.1
2020-01-20 16:00:00,167.5,278.5,38.23,50.5,1.85,16.57,12.85
2020-01-20 17:00:00,162.5,259.5,39.38,48.97,1.85,11.85,12.6
2020-01-20 18:00:00,150.5,245.5,38.6,50.23,1.88,7.55,12.95
2020-01-20 19:00:00,156.5,257.0,40.3,67.83,2.35,7.83,12.62
2020-01-20 20:00:00,195.5,303.0,42.55,91.3,2.7,10.15,14.48
2020-01-20 21:00:00,220.5,341.0,40.73,116.08,3.17,11.3,15.57
2020-01-20 22:00:00,237.0,377.0,43.8,130.97,3.52,13.43,17.5
2020-01-20 23:00:00,284.0,448.0,44.55,154.25,3.77,14.55,18.95
2020-01-21 00:00:00,287.0,463.0,48.8,144.45,3.02,10.4,18.6
2020-01-21 01:00:00,270.0,444.5,48.9,83.17,2.1,9.12,15.55
2020-01-21 02:00:00,267.0,419.0,50.28,60.72,1.77,5.75,11.32
2020-01-21 03:00:00,233.0,357.0,45.02,46.33,1.52,5.45,9.8
2020-01-21 04:00:00,198.5,313.0,44.35,46.05,1.35,5.85,9.52
2020-01-21 05:00:00,187.0,290.0,45.3,36.95,1.5,5.85,9.97
2020-01-21 06:00:00,204.5,322.5,43.42,64.42,1.73,6.17,10.6
2020-01-21 07:00:00,219.0,361.0,42.88,70.9,1.75,6.98,11.38
2020-01-21 08:00:00,207.0,345.0,44.17,74.2,1.92,6.23,11.73
2020-01-21 09:00:00,209.5,353.5,44.98,63.0,2.05,7.22,12.4
2020-01-21 10:00:00,232.5,376.0,46.85,52.95,2.0,9.95,12.28
2020-01-21 11:00:00,258.0,390.0,47.85,49.75,2.03,15.53,13.4
2020-01-21 12:00:00,256.0,373.5,46.82,33.45,1.48,26.85,13.03
2020-01-21 13:00:00,221.5,315.5,46.2,30.55,1.5,30.72,12.82
2020-01-21 14:00:00,197.5,270.5,45.35,21.57,1.58,41.92,12.55
2020-01-21 15:00:00,181.0,239.5,44.25,18.73,1.52,51.8,12.4
2020-01-21 16:00:00,155.0,214.0,42.28,16.78,1.35,61.33,12.27
2020-01-21 17:00:00,134.0,196.0,42.53,18.02,1.38,46.97,11.18
2020-01-21 18:00:00,142.0,210.5,43.08,21.38,1.75,30.18,11.18
2020-01-21 19:00:00,244.0,347.0,54.08,42.27,2.1,17.4,14.15
2020-01-21 20:00:00,309.0,450.0,48.9,52.92,2.48,13.05,17.6
2020-01-21 21:00:00,312.0,467.0,49.7,71.5,3.12,14.15,19.55
2020-01-21 22:00:00,342.0,504.5,47.67,95.7,3.72,18.38,20.93
2020-01-21 23:00:00,356.0,526.0,49.32,183.12,4.12,17.95,21.77
2020-01-22 00:00:00,356.5,525.5,54.12,133.12,3.68,16.68,20.88
2020-01-22 01:00:00,326.0,491.5,51.9,149.03,3.83,15.45,18.27
2020-01-22 02:00:00,317.5,491.5,45.85,240.22,4.33,18.05,17.48
2020-01-22 03:00:00,335.5,553.0,47.12,322.35,4.1,24.65,21.35
2020-01-22 04:00:00,323.0,543.0,50.73,242.02,3.77,29.1,20.4
2020-01-22 05:00:00,301.5,460.0,47.65,208.2,3.42,15.02,17.9
2020-01-22 06:00:00,304.0,436.0,51.67,176.9,3.05,13.55,15.73
2020-01-22 07:00:00,253.0,347.5,49.25,121.52,2.15,7.1,12.7
2020-01-22 08:00:00,198.5,277.0,47.67,97.45,2.12,7.4,11.0
2020-01-22 09:00:00,193.0,303.0,46.05,90.83,2.2,6.3,9.52
2020-01-22 10:00:00,190.0,312.5,46.35,81.53,2.23,7.45,9.3
2020-01-22 11:00:00,213.0,356.0,46.75,68.83,2.17,11.3,8.77
2020-01-22 12:00:00,240.0,368.5,46.92,58.08,1.97,20.9,9.48
2020-01-22 13:00:00,241.0,328.0,46.52,50.6,1.88,33.7,10.57
2020-01-22 14:00:00,203.0,278.5,44.42,37.03,1.65,45.6,13.93
2020-01-22 15:00:00,181.0,258.5,44.4,36.42,1.7,38.7,14.18
2020-01-22 16:00:00,178.5,268.0,42.65,36.45,1.62,28.2,14.12
2020-01-22 17:00:00,159.0,242.5,40.38,37.35,1.58,23.0,13.62
2020-01-22 18:00:00,151.0,227.5,40.05,45.42,1.93,11.57,13.4
2020-01-22 19:00:00,161.5,267.5,40.58,56.25,2.12,8.2,12.57
2020-01-22 20:00:00,178.0,300.5,40.65,67.75,2.38,9.48,13.65
2020-01-22 21:00:00,179.5,282.0,41.75,89.08,2.73,9.5,15.4
2020-01-22 22:00:00,166.5,247.5,41.25,75.75,2.4,7.92,14.2
2020-01-22 23:00:00,149.5,221.5,40.62,68.43,2.08,7.38,13.6
2020-01-23 00:00:00,132.5,202.0,39.6,64.65,1.98,6.12,13.08
2020-01-23 01:00:00,106.0,165.5,39.7,45.95,1.38,5.17,12.12
2020-01-23 02:00:00,92.0,139.0,40.3,38.33,1.2,10.1,12.57
2020-01-23 03:00:00,92.5,133.0,38.35,33.23,1.15,10.1,11.93
2020-01-23 04:00:00,90.5,129.0,39.15,29.6,1.0,11.3,12.75
2020-01-23 05:00:00,86.5,127.5,37.88,26.82,1.08,12.98,12.53
2020-01-23 06:00:00,80.5,119.5,37.45,22.85,1.27,12.47,13.57
2020-01-23 07:00:00,87.5,124.5,37.7,33.98,1.3,5.62,12.07
2020-01-23 08:00:00,97.0,155.0,37.0,50.62,1.2,5.45,11.4
2020-01-23 09:00:00,102.0,188.5,36.15,45.15,1.12,9.97,12.52
2020-01-23 10:00:00,91.5,184.0,34.25,35.28,1.07,18.42,12.8
2020-01-23 11:00:00,72.0,159.5,33.7,30.88,1.12,26.65,11.85
2020-01-23 12:00:00,56.5,148.5,32.45,26.23,1.15,33.58,11.65
2020-01-23 13:00:00,43.0,153.0,31.12,21.18,1.1,39.55,10.88
2020-01-23 14:00:00,39.0,162.0,29.48,18.93,0.93,43.55,11.68
2020-01-23 15:00:00,31.0,151.5,27.32,19.0,0.78,44.75,11.75
2020-01-23 16:00:00,26.0,125.5,26.65,19.45,0.88,44.48,11.97
2020-01-23 17:00:00,29.5,105.5,26.77,19.15,0.7,43.07,12.65
2020-01-23 18:00:00,35.5,107.5,28.1,29.35,0.95,25.8,13.12
2020-01-23 19:00:00,59.0,135.5,30.25,45.95,1.68,10.12,13.47
2020-01-23 20:00:00,82.5,167.0,32.05,45.08,1.6,7.9,11.73
2020-01-23 21:00:00,94.5,181.0,33.57,47.33,1.5,7.5,12.27
2020-01-23 22:00:00,99.0,176.5,34.53,48.33,1.27,6.78,13.0
2020-01-23 23:00:00,98.5,161.5,35.05,44.77,1.2,6.8,12.98
2020-01-24 00:00:00,94.5,158.0,35.12,44.9,1.07,6.55,11.88
2020-01-24 01:00:00,81.5,147.0,35.2,36.5,1.08,8.25,11.12
2020-01-24 02:00:00,69.0,126.0,34.92,28.92,1.02,14.6,13.0
2020-01-24 03:00:00,65.5,113.0,33.65,26.88,0.85,15.15,12.5
2020-01-24 04:00:00,68.5,104.5,33.73,25.73,0.88,13.75,12.57
2020-01-24 05:00:00,64.5,98.0,33.4,25.4,0.62,15.22,12.5
2020-01-24 06:00:00,64.0,100.0,33.12,26.12,0.6,12.35,12.75
2020-01-24 07:00:00,69.0,111.5,32.0,30.08,0.82,8.23,12.55
2020-01-24 08:00:00,75.0,132.0,31.95,41.03,1.2,6.83,11.93
2020-01-24 09:00:00,80.0,159.5,31.75,40.5,1.3,10.93,12.65
2020-01-24 10:00:00,83.5,180.0,31.83,39.2,1.42,16.88,13.6
2020-01-24 11:00:00,81.0,179.5,31.65,33.48,1.42,27.7,14.17
2020-01-24 12:00:00,66.0,165.5,30.68,29.52,1.32,35.25,13.4
2020-01-24 13:00:00,54.5,153.5,29.88,23.15,1.12,45.23,13.05
2020-01-24 14:00:00,54.0,140.0,29.75,20.0,1.02,54.4,14.0
2020-01-24 15:00:00,51.0,130.5,29.05,20.17,0.95,54.58,17.0
2020-01-24 16:00:00,45.5,128.5,28.93,21.15,0.85,54.6,17.68
2020-01-24 17:00:00,45.5,125.0,28.07,21.48,0.83,49.83,13.88
2020-01-24 18:00:00,46.0,118.5,27.9,27.42,0.93,28.77,14.25
2020-01-24 19:00:00,51.5,128.0,28.18,43.95,1.45,9.88,15.57
2020-01-24 20:00:00,78.5,177.5,28.95,79.9,2.27,5.28,16.75
