Datetime,PM2.5 (ug/m3),PM10 (ug/m3),SO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2019-11-14 12:00:00,38.0,41.0,13.3,1.35,3.9,1.61,29.35
2019-11-14 13:00:00,6.0,37.0,11.85,8.85,3.3,1.64,11.05
2019-11-14 14:00:00,6.0,37.0,11.78,4.32,3.17,1.58,13.12
2019-11-14 15:00:00,,,,,,,
2019-11-14 16:00:00,,,,,,,
2019-11-14 17:00:00,,,,,,,
2019-11-14 18:00:00,,,,,,,
2019-11-14 19:00:00,6.0,37.0,5.3,0.0,,0.32,50.9
2019-11-14 20:00:00,48.0,62.0,13.48,5.05,2.38,1.64,33.0
2019-11-14 21:00:00,36.0,61.25,10.82,5.67,3.85,1.56,30.12
2019-11-14 22:00:00,9.0,55.75,8.62,3.2,4.45,1.03,37.8
2019-11-14 23:00:00,36.0,46.0,8.12,2.25,4.4,0.79,37.75
2019-11-15 00:00:00,,,8.35,2.18,4.45,0.81,31.32
2019-11-15 01:00:00,41.75,58.75,9.52,2.23,4.1,1.63,22.3
2019-11-15 02:00:00,33.25,66.75,9.1,1.9,3.67,1.56,20.8
2019-11-15 03:00:00,28.0,66.0,9.43,1.43,3.55,1.5,52.75
2019-11-15 04:00:00,,44.0,8.83,1.2,4.22,1.32,31.8
2019-11-15 05:00:00,5.25,44.25,7.92,1.05,2.9,1.41,18.52
2019-11-15 06:00:00,21.5,44.0,8.4,1.07,2.73,1.56,19.0
2019-11-15 07:00:00,27.25,42.5,8.38,1.2,2.8,1.75,15.8
2019-11-15 08:00:00,30.0,48.75,8.85,1.95,2.8,2.03,18.45
2019-11-15 09:00:00,12.0,58.25,9.95,3.05,2.9,3.29,30.3
2019-11-15 10:00:00,36.0,69.75,11.35,3.25,3.48,5.04,39.9
2019-11-15 11:00:00,6.75,60.0,11.38,2.23,4.55,0.85,40.08
2019-11-15 12:00:00,20.25,40.5,12.2,2.55,3.77,1.91,40.3
2019-11-15 13:00:00,2.75,34.75,9.68,12.7,2.42,1.42,45.58
2019-11-15 14:00:00,12.25,28.5,7.67,2.23,3.27,1.31,35.17
2019-11-15 15:00:00,12.0,23.5,11.6,1.95,3.2,1.11,34.6
2019-11-15 16:00:00,,31.0,9.7,2.42,3.4,1.15,49.88
2019-11-15 17:00:00,29.0,36.0,10.3,2.42,3.65,1.11,53.08
2019-11-15 18:00:00,21.75,41.75,12.3,4.58,3.62,1.46,53.73
2019-11-15 19:00:00,11.5,60.25,12.58,5.3,3.7,1.77,50.42
2019-11-15 20:00:00,42.25,65.25,10.47,4.18,3.57,1.58,38.12
2019-11-15 21:00:00,32.75,65.0,8.32,2.92,3.4,2.22,28.18
2019-11-15 22:00:00,30.25,51.25,8.62,2.3,3.18,4.97,28.68
2019-11-15 23:00:00,7.25,45.25,8.05,1.98,2.97,6.05,25.88
2019-11-16 00:00:00,8.0,43.0,7.68,1.67,2.92,6.16,21.45
2019-11-16 01:00:00,,,9.55,1.43,2.67,6.36,20.4
2019-11-16 02:00:00,,,9.98,0.85,2.5,6.36,21.35
2019-11-16 03:00:00,17.25,26.75,10.43,0.75,2.6,6.26,58.75
2019-11-16 04:00:00,9.5,28.25,10.65,0.72,3.45,6.18,35.1
2019-11-16 05:00:00,15.0,24.75,10.65,0.6,2.35,6.27,22.83
2019-11-16 06:00:00,,20.0,10.75,0.7,2.2,6.54,20.62
2019-11-16 07:00:00,1.0,18.75,10.32,0.97,2.23,6.65,19.6
2019-11-16 08:00:00,4.0,24.0,11.57,1.4,2.4,6.79,18.88
2019-11-16 09:00:00,24.5,34.75,9.95,2.35,2.3,6.95,17.92
2019-11-16 10:00:00,29.0,43.0,9.47,2.75,2.5,7.88,19.17
2019-11-16 11:00:00,,,,,,,
2019-11-16 12:00:00,,,,,,,
2019-11-16 13:00:00,29.0,43.0,1.3,0.0,,0.0,
2019-11-16 14:00:00,20.0,40.0,13.12,2.05,1.92,2.1,38.15
2019-11-16 15:00:00,20.0,37.5,14.43,1.75,2.8,2.04,39.15
2019-11-16 16:00:00,17.0,31.75,13.72,2.15,3.05,2.08,33.12
2019-11-16 17:00:00,16.75,35.0,12.28,2.9,3.27,1.91,26.27
2019-11-16 18:00:00,23.75,33.75,11.43,3.5,3.17,4.46,29.67
2019-11-16 19:00:00,47.0,48.0,10.73,5.77,3.35,0.85,16.73
2019-11-16 20:00:00,38.0,53.0,10.43,5.3,3.35,0.83,13.72
2019-11-16 21:00:00,36.5,52.75,7.4,4.88,3.12,1.48,11.97
2019-11-16 22:00:00,30.0,47.25,6.33,2.77,3.1,1.1,17.3
2019-11-16 23:00:00,22.75,33.75,5.85,2.72,3.0,1.26,16.05
2019-11-17 00:00:00,16.75,34.5,6.12,2.28,3.05,1.19,17.55
2019-11-17 01:00:00,10.75,28.25,5.9,1.57,3.0,0.73,17.35
2019-11-17 02:00:00,12.5,22.75,4.38,1.17,2.8,0.64,18.28
2019-11-17 03:00:00,10.75,23.0,5.75,1.1,2.85,0.62,30.2
2019-11-17 04:00:00,10.25,24.75,5.65,0.78,3.78,0.6,9.25
2019-11-17 05:00:00,11.5,21.5,4.83,0.93,2.65,0.68,10.22
2019-11-17 06:00:00,11.75,23.5,3.15,0.93,2.48,0.76,12.75
2019-11-17 07:00:00,10.0,25.5,3.8,1.1,2.58,0.81,13.25
2019-11-17 08:00:00,14.25,26.75,3.05,1.12,2.58,0.85,15.45
2019-11-17 09:00:00,11.0,27.25,7.53,1.35,2.7,0.76,24.65
2019-11-17 10:00:00,19.5,31.75,9.55,1.77,2.97,0.68,28.6
2019-11-17 11:00:00,22.25,31.5,10.65,1.82,4.0,0.43,31.25
2019-11-17 12:00:00,8.5,24.25,11.2,1.4,3.52,0.86,38.1
2019-11-17 13:00:00,9.0,24.5,9.05,6.62,3.1,0.89,50.38
2019-11-17 14:00:00,6.25,23.0,7.47,1.35,2.75,0.85,54.3
2019-11-17 15:00:00,8.25,24.5,7.83,1.5,2.88,0.95,51.2
2019-11-17 16:00:00,15.5,31.75,8.0,2.0,2.8,1.0,47.12
2019-11-17 17:00:00,24.25,40.0,8.02,2.22,2.85,0.87,40.0
2019-11-17 18:00:00,18.5,35.5,8.1,2.23,2.65,0.77,40.12
2019-11-17 19:00:00,15.5,23.0,8.12,2.77,2.47,0.99,25.1
2019-11-17 20:00:00,11.75,25.75,8.55,2.38,2.42,1.06,25.62
2019-11-17 21:00:00,12.75,25.0,7.62,2.12,2.38,0.87,25.08
2019-11-17 22:00:00,11.0,26.5,8.38,2.25,2.45,0.99,21.62
2019-11-17 23:00:00,22.75,37.0,7.7,2.2,2.7,1.15,18.8
2019-11-18 00:00:00,40.0,55.0,8.2,1.77,2.4,0.93,17.65
2019-11-18 01:00:00,14.5,28.0,7.58,1.45,2.23,0.83,20.17
2019-11-18 02:00:00,4.75,19.25,6.4,0.95,2.32,0.7,27.88
2019-11-18 03:00:00,6.75,13.0,6.27,0.77,2.3,0.74,40.05
2019-11-18 04:00:00,6.25,18.0,6.33,0.8,3.02,0.74,17.43
2019-11-18 05:00:00,7.75,16.25,8.65,0.65,2.23,0.72,14.22
2019-11-18 06:00:00,11.75,20.5,8.6,0.85,2.1,0.75,14.62
2019-11-18 07:00:00,19.0,25.25,9.73,1.35,2.05,0.88,13.38
2019-11-18 08:00:00,20.5,37.25,9.55,2.08,2.18,1.03,13.22
2019-11-18 09:00:00,12.0,45.25,9.22,2.55,2.2,1.0,27.25
2019-11-18 10:00:00,23.25,47.75,9.9,2.62,2.42,0.79,42.6
2019-11-18 11:00:00,15.75,47.0,10.3,3.38,3.17,0.66,62.23
2019-11-18 12:00:00,26.0,53.5,9.9,2.67,3.02,1.17,50.77
2019-11-18 13:00:00,42.75,65.0,7.78,2.3,2.97,1.47,40.7
2019-11-18 14:00:00,89.5,112.5,6.97,1.67,2.82,1.05,44.2
2019-11-18 15:00:00,47.75,75.0,6.05,2.15,2.83,1.0,41.65
2019-11-18 16:00:00,29.0,48.0,6.2,1.57,2.98,0.95,44.22
2019-11-18 17:00:00,15.75,49.75,7.0,3.03,3.23,1.13,44.5
2019-11-18 18:00:00,34.5,59.5,7.75,3.62,3.05,1.29,44.88
2019-11-18 19:00:00,48.0,73.0,7.7,2.95,2.95,1.47,39.88
2019-11-18 20:00:00,49.0,86.25,7.6,6.67,2.9,1.77,18.98
2019-11-18 21:00:00,56.25,104.75,7.6,7.32,2.9,1.82,20.23
2019-11-18 22:00:00,69.0,95.0,8.1,5.15,2.92,1.5,19.08
2019-11-18 23:00:00,41.0,51.0,6.85,2.4,2.92,1.04,30.0
2019-11-19 00:00:00,41.0,51.0,6.68,1.45,2.8,0.95,35.25
2019-11-19 01:00:00,23.75,35.25,7.5,0.98,2.6,0.67,32.15
2019-11-19 02:00:00,8.25,33.5,8.0,0.77,2.48,0.68,27.85
2019-11-19 03:00:00,20.5,35.25,8.1,1.08,2.47,0.69,53.38
2019-11-19 04:00:00,15.0,39.0,8.72,1.15,3.27,0.75,13.9
2019-11-19 05:00:00,21.75,40.0,8.38,1.15,2.47,0.73,8.5
2019-11-19 06:00:00,5.5,37.0,6.72,1.07,2.3,0.73,13.9
2019-11-19 07:00:00,21.75,43.75,6.3,1.4,2.33,0.82,16.45
2019-11-19 08:00:00,24.0,40.5,6.75,2.05,2.35,0.96,17.32
2019-11-19 09:00:00,33.0,51.0,9.1,1.65,2.32,0.89,33.9
2019-11-19 10:00:00,9.0,35.0,9.18,2.33,2.42,0.87,37.92
2019-11-19 11:00:00,9.0,35.0,9.25,3.27,3.32,0.67,38.3
2019-11-19 12:00:00,6.75,41.5,10.25,2.58,2.8,1.06,30.25
2019-11-19 13:00:00,20.25,41.0,9.8,12.25,1.7,1.06,33.38
2019-11-19 14:00:00,8.5,28.75,8.2,,,0.97,43.4
2019-11-19 15:00:00,34.0,37.0,9.05,,,1.02,26.67
2019-11-19 16:00:00,,32.0,9.15,0.0,,0.66,18.55
2019-11-19 17:00:00,25.0,29.75,9.38,49.83,10.18,1.19,27.75
2019-11-19 18:00:00,29.25,51.75,10.47,29.95,9.22,1.65,27.75
2019-11-19 19:00:00,44.0,75.5,10.32,22.97,9.95,1.75,15.18
2019-11-19 20:00:00,48.0,74.75,9.85,19.38,10.07,1.66,15.82
2019-11-19 21:00:00,42.0,68.0,10.35,34.15,9.95,1.83,13.32
2019-11-19 22:00:00,39.75,67.75,10.32,24.92,10.1,1.77,11.82
2019-11-19 23:00:00,50.0,76.5,10.35,23.62,10.8,1.94,12.27
2019-11-20 00:00:00,53.25,83.0,10.93,18.65,11.35,1.52,14.18
2019-11-20 01:00:00,45.0,71.0,9.75,10.68,11.08,1.38,12.7
2019-11-20 02:00:00,42.0,53.75,8.9,8.68,10.7,1.13,14.3
2019-11-20 03:00:00,24.0,41.0,9.65,5.33,12.45,0.93,44.65
2019-11-20 04:00:00,13.0,29.0,8.62,8.8,15.35,0.79,24.65
2019-11-20 05:00:00,9.75,28.25,8.7,4.15,10.78,0.62,14.92
2019-11-20 06:00:00,,26.0,8.85,4.32,9.68,0.65,14.9
2019-11-20 07:00:00,10.0,30.25,8.45,7.5,11.15,0.84,14.55
2019-11-20 08:00:00,27.5,46.5,8.68,10.1,12.55,0.91,17.15
2019-11-20 09:00:00,41.5,54.5,8.62,10.03,13.55,0.93,26.15
2019-11-20 10:00:00,31.0,46.0,8.9,12.18,16.05,0.74,45.38
2019-11-20 11:00:00,16.5,45.0,9.07,20.93,21.23,0.59,57.55
2019-11-20 12:00:00,5.0,47.25,10.1,18.85,15.33,1.04,39.58
2019-11-20 13:00:00,15.0,34.25,8.57,103.27,11.57,1.04,41.12
2019-11-20 14:00:00,6.25,32.0,9.18,15.88,13.65,1.04,35.12
2019-11-20 15:00:00,25.0,41.0,8.07,18.95,13.2,1.04,24.52
2019-11-20 16:00:00,14.0,27.0,8.45,14.4,13.07,1.02,42.9
2019-11-20 17:00:00,12.25,28.5,8.97,23.15,12.55,1.19,37.05
2019-11-20 18:00:00,10.75,36.5,10.47,44.38,10.65,1.96,24.4
2019-11-20 19:00:00,23.5,49.25,10.23,17.62,12.25,1.24,27.43
2019-11-20 20:00:00,30.0,57.0,10.08,12.83,13.05,1.23,24.3
2019-11-20 21:00:00,36.0,60.0,10.15,12.05,12.57,0.98,26.95
2019-11-20 22:00:00,10.0,36.0,9.8,10.03,12.55,0.81,27.55
2019-11-20 23:00:00,10.0,36.0,10.05,6.32,11.8,0.72,29.7
2019-11-21 00:00:00,,,10.15,6.58,11.5,0.8,24.4
2019-11-21 01:00:00,12.75,29.25,9.52,4.7,11.45,0.64,24.2
2019-11-21 02:00:00,9.0,21.0,9.02,6.5,10.93,0.67,21.68
2019-11-21 03:00:00,15.0,27.0,8.45,5.25,12.82,0.67,51.75
2019-11-21 04:00:00,15.0,27.0,9.42,7.4,15.28,0.65,20.8
2019-11-21 05:00:00,27.0,30.0,8.62,4.95,9.88,0.77,11.9
2019-11-21 06:00:00,20.25,29.25,8.9,4.08,9.72,0.72,13.3
2019-11-21 07:00:00,5.75,28.75,9.32,5.6,10.03,0.8,13.68
2019-11-21 08:00:00,17.25,38.75,8.7,12.68,11.05,1.05,15.57
2019-11-21 09:00:00,12.75,52.75,8.55,15.02,11.38,1.12,23.9
2019-11-21 10:00:00,51.0,52.0,8.38,22.73,12.0,1.03,31.0
2019-11-21 11:00:00,,,8.2,22.05,14.62,0.49,35.17
2019-11-21 12:00:00,,33.0,9.25,14.9,12.93,0.92,38.7
2019-11-21 13:00:00,,26.0,8.28,107.67,12.9,1.0,39.35
2019-11-21 14:00:00,,26.0,8.7,12.38,10.93,0.89,40.27
2019-11-21 15:00:00,20.0,22.0,8.6,16.9,10.88,0.89,35.9
2019-11-21 16:00:00,18.25,22.0,8.62,23.18,9.68,0.94,34.33
2019-11-21 17:00:00,30.5,53.0,9.97,32.67,9.7,1.66,20.07
2019-11-21 18:00:00,47.0,77.5,10.32,29.93,11.15,1.68,12.25
2019-11-21 19:00:00,41.5,57.0,10.62,40.17,11.23,2.33,15.38
2019-11-21 20:00:00,25.5,55.0,10.88,39.22,11.5,2.27,13.1
2019-11-21 21:00:00,17.25,61.25,9.9,31.07,12.18,1.73,13.3
2019-11-21 22:00:00,58.0,64.25,10.05,23.7,11.35,1.19,13.22
2019-11-21 23:00:00,24.25,43.75,9.97,20.12,11.75,1.24,13.82
2019-11-22 00:00:00,22.0,43.0,9.18,13.93,11.62,1.11,13.43
2019-11-22 01:00:00,,42.0,9.2,8.12,11.78,1.01,14.32
2019-11-22 02:00:00,24.0,35.0,7.97,6.4,11.78,0.91,14.1
2019-11-22 03:00:00,18.0,33.0,7.93,5.28,12.95,0.78,46.27
2019-11-22 04:00:00,,27.0,7.8,5.3,15.05,0.72,26.85
2019-11-22 05:00:00,,,9.02,5.45,10.22,0.82,15.62
2019-11-22 06:00:00,,34.0,10.0,6.05,10.4,0.89,14.65
2019-11-22 07:00:00,,34.5,10.18,10.4,10.25,0.96,14.53
2019-11-22 08:00:00,1.75,37.5,10.32,15.6,10.17,1.13,15.85
2019-11-22 09:00:00,7.0,42.0,9.22,19.98,11.72,1.35,23.2
2019-11-22 10:00:00,20.0,38.0,8.75,13.32,12.35,0.89,42.5
2019-11-22 11:00:00,20.0,38.0,9.45,27.75,14.68,0.64,53.9
2019-11-22 12:00:00,29.75,44.75,9.6,16.32,13.4,1.01,46.47
2019-11-22 13:00:00,6.75,26.25,10.05,109.78,14.03,1.12,48.6
2019-11-22 14:00:00,10.5,27.0,10.53,16.93,11.47,1.07,43.22
2019-11-22 15:00:00,6.5,26.25,9.57,15.73,11.73,1.06,44.92
2019-11-22 16:00:00,8.0,24.0,11.0,18.27,11.4,1.09,47.67
2019-11-22 17:00:00,,25.0,11.02,19.58,11.57,1.11,44.23
2019-11-22 18:00:00,8.75,27.75,11.3,28.25,11.25,1.5,31.12
2019-11-22 19:00:00,35.0,36.0,10.53,15.43,12.18,1.26,27.5
2019-11-22 20:00:00,,,11.15,24.35,10.9,1.58,12.72
2019-11-22 21:00:00,,46.0,10.2,28.38,10.82,1.8,6.1
2019-11-22 22:00:00,8.25,45.75,8.62,18.85,10.88,1.51,9.55
2019-11-22 23:00:00,33.0,45.0,8.03,18.27,11.12,1.44,9.15
2019-11-23 00:00:00,,,8.68,15.15,9.8,1.3,10.22
2019-11-23 01:00:00,7.0,45.25,9.07,14.8,9.97,1.38,10.18
2019-11-23 02:00:00,22.0,43.0,8.93,9.38,10.32,1.12,11.35
2019-11-23 03:00:00,,33.0,9.12,5.58,9.7,0.94,35.15
2019-11-23 04:00:00,,33.0,9.45,3.47,12.22,0.87,12.4
2019-11-23 05:00:00,9.0,25.0,7.9,3.35,8.68,0.82,9.9
2019-11-23 06:00:00,6.75,24.75,6.88,4.95,8.07,0.86,8.6
2019-11-23 07:00:00,6.5,25.75,7.17,5.55,8.72,0.84,20.7
2019-11-23 08:00:00,26.0,31.0,7.03,7.95,7.75,0.88,14.07
2019-11-23 09:00:00,11.0,38.0,8.07,9.35,8.25,1.29,24.1
2019-11-23 10:00:00,11.0,38.0,9.98,24.25,9.73,1.53,34.0
2019-11-23 11:00:00,5.0,34.0,9.53,25.12,12.95,0.76,38.23
2019-11-23 12:00:00,3.75,34.75,12.15,28.5,12.18,1.69,8.4
2019-11-23 13:00:00,8.25,42.75,12.25,124.77,16.88,1.95,12.23
2019-11-23 14:00:00,,,,,,,
2019-11-23 15:00:00,,,,,,,
2019-11-23 16:00:00,,,,,,,
2019-11-23 17:00:00,,,,,,,
2019-11-23 18:00:00,,,1.3,0.0,,0.0,
2019-11-23 19:00:00,67.0,72.0,7.53,13.3,5.55,1.95,29.85
2019-11-23 20:00:00,50.25,84.5,10.25,46.0,12.72,3.36,16.1
2019-11-23 21:00:00,,122.0,9.4,39.55,15.5,2.71,14.03
2019-11-23 22:00:00,51.0,118.0,8.88,42.88,16.35,2.86,9.57
2019-11-23 23:00:00,57.25,118.0,8.6,41.05,14.45,2.91,6.2
2019-11-24 00:00:00,66.0,112.5,8.82,24.27,14.77,1.88,9.45
2019-11-24 01:00:00,36.0,96.0,9.43,17.98,12.62,1.69,12.07
2019-11-24 02:00:00,43.0,82.0,10.75,18.23,12.45,1.64,12.3
2019-11-24 03:00:00,34.5,75.25,9.57,9.53,12.15,1.35,29.32
2019-11-24 04:00:00,13.0,50.25,10.35,4.75,14.4,1.11,8.55
2019-11-24 05:00:00,18.75,35.0,9.25,4.35,10.05,0.84,15.05
2019-11-24 06:00:00,5.5,34.25,8.6,4.7,9.68,0.82,16.75
2019-11-24 07:00:00,16.5,39.0,8.43,7.15,8.77,0.86,21.15
2019-11-24 08:00:00,,36.25,8.18,9.85,9.6,0.91,25.27
2019-11-24 09:00:00,,46.0,10.2,8.85,10.68,1.18,32.27
2019-11-24 10:00:00,,,10.47,6.88,11.72,0.81,49.88
2019-11-24 11:00:00,16.0,59.0,10.68,14.4,16.8,0.65,52.98
2019-11-24 12:00:00,16.0,53.25,10.95,12.97,14.4,1.23,58.0
2019-11-24 13:00:00,16.0,36.0,9.6,95.25,10.9,1.01,41.4
2019-11-24 14:00:00,,32.0,9.22,8.78,11.23,0.97,51.92
2019-11-24 15:00:00,6.0,31.5,8.98,11.4,10.85,1.02,50.28
2019-11-24 16:00:00,22.5,33.0,8.82,19.1,11.42,1.12,55.95
2019-11-24 17:00:00,18.0,46.5,10.0,17.7,11.93,1.15,54.47
2019-11-24 18:00:00,19.5,57.5,10.05,17.9,11.02,1.1,47.4
2019-11-24 19:00:00,12.0,47.5,10.1,16.83,10.85,1.02,30.58
2019-11-24 20:00:00,3.75,40.5,9.2,19.93,9.03,0.9,30.5
2019-11-24 21:00:00,11.25,25.75,7.33,11.52,9.65,1.06,30.85
2019-11-24 22:00:00,5.5,25.75,6.55,18.32,8.75,1.38,21.2
2019-11-24 23:00:00,17.75,34.25,6.93,9.57,8.85,1.36,23.02
2019-11-25 00:00:00,5.0,26.0,6.92,15.25,8.82,1.52,18.07
2019-11-25 01:00:00,,,8.4,7.95,9.1,0.94,20.88
2019-11-25 02:00:00,,35.0,9.05,5.78,8.65,0.78,20.18
2019-11-25 03:00:00,,35.0,9.8,5.07,9.25,0.85,34.7
2019-11-25 04:00:00,14.0,27.0,9.7,4.35,11.8,0.87,13.75
2019-11-25 05:00:00,14.75,25.75,9.15,3.88,8.6,0.74,15.65
2019-11-25 06:00:00,12.75,21.75,9.05,3.98,7.9,0.76,18.15
2019-11-25 07:00:00,,21.0,8.7,7.38,7.53,0.9,17.27
2019-11-25 08:00:00,17.0,40.0,9.5,13.25,7.55,1.11,17.15
2019-11-25 09:00:00,12.75,45.75,8.18,20.23,8.28,1.46,20.15
2019-11-25 10:00:00,,63.0,7.62,13.45,9.8,1.22,39.7
2019-11-25 11:00:00,,45.25,7.12,8.7,13.5,0.58,54.17
2019-11-25 12:00:00,,35.75,8.25,16.35,10.8,1.36,55.25
2019-11-25 13:00:00,14.0,39.5,7.65,111.05,11.8,1.28,49.15
2019-11-25 14:00:00,14.0,35.0,8.3,14.05,10.15,1.21,49.33
2019-11-25 15:00:00,17.0,35.0,7.18,14.48,10.2,1.26,43.48
2019-11-25 16:00:00,20.5,38.5,7.17,12.65,11.38,1.26,48.18
2019-11-25 17:00:00,29.25,46.75,8.35,16.5,11.05,1.21,46.62
2019-11-25 18:00:00,15.5,37.0,10.5,16.75,11.8,1.31,39.1
2019-11-25 19:00:00,10.0,36.5,9.55,21.1,10.9,1.43,31.43
2019-11-25 20:00:00,27.75,53.25,9.65,29.62,11.3,1.74,21.43
2019-11-25 21:00:00,50.0,79.25,8.8,24.25,10.88,1.81,15.78
2019-11-25 22:00:00,38.25,73.5,8.43,31.93,9.85,1.88,9.38
2019-11-25 23:00:00,43.0,77.5,8.32,36.25,10.38,2.2,12.45
2019-11-26 00:00:00,49.0,85.0,8.97,19.95,10.73,1.62,16.92
2019-11-26 01:00:00,29.0,53.25,9.23,14.75,10.72,1.34,19.8
2019-11-26 02:00:00,24.0,41.25,10.4,15.35,9.25,1.26,14.3
2019-11-26 03:00:00,27.0,47.75,9.53,9.03,10.62,1.14,47.08
2019-11-26 04:00:00,24.5,46.0,9.68,9.55,13.6,0.95,21.05
2019-11-26 05:00:00,17.0,40.25,8.65,14.02,9.55,1.01,12.6
2019-11-26 06:00:00,18.25,35.25,7.22,18.77,8.23,1.15,14.3
2019-11-26 07:00:00,26.5,47.25,7.05,17.55,8.18,1.32,13.48
2019-11-26 08:00:00,38.0,53.75,7.3,25.1,9.12,1.51,21.05
2019-11-26 09:00:00,35.75,58.75,8.68,34.62,9.7,1.96,31.5
2019-11-26 10:00:00,38.75,67.0,9.68,15.6,10.55,1.0,46.88
2019-11-26 11:00:00,14.75,40.75,10.95,20.27,15.4,0.68,46.52
2019-11-26 12:00:00,14.0,38.25,9.65,12.5,13.22,1.1,53.33
2019-11-26 13:00:00,5.25,24.75,8.28,104.25,9.12,0.97,53.6
2019-11-26 14:00:00,7.0,29.25,7.17,16.6,11.4,1.2,52.05
2019-11-26 15:00:00,9.5,34.25,8.07,14.75,12.03,1.15,56.55
2019-11-26 16:00:00,9.75,29.75,7.97,14.75,12.98,1.16,59.8
2019-11-26 17:00:00,16.25,33.75,8.95,19.7,12.9,1.16,55.92
2019-11-26 18:00:00,17.0,39.0,10.0,22.12,12.9,1.33,51.35
2019-11-26 19:00:00,14.0,44.5,10.5,46.07,11.62,1.85,33.3
2019-11-26 20:00:00,29.75,61.25,10.47,37.7,11.48,1.64,34.38
2019-11-26 21:00:00,25.75,62.5,10.72,32.12,10.85,1.69,18.43
2019-11-26 22:00:00,33.5,64.25,11.47,23.27,10.5,1.65,13.0
2019-11-26 23:00:00,36.5,69.75,10.82,25.33,10.8,1.84,11.97
2019-11-27 00:00:00,50.0,84.0,9.9,25.43,13.1,2.05,11.17
2019-11-27 01:00:00,123.75,171.5,10.4,24.92,12.4,2.03,11.95
2019-11-27 02:00:00,90.75,126.5,8.85,13.65,10.15,1.52,13.3
2019-11-27 03:00:00,44.75,69.5,9.18,8.3,9.45,1.37,31.98
2019-11-27 04:00:00,33.0,46.0,8.57,6.05,11.12,1.29,10.6
2019-11-27 05:00:00,28.5,43.75,10.18,5.35,8.95,0.81,19.4
2019-11-27 06:00:00,32.25,47.25,10.5,6.6,8.45,0.91,18.6
2019-11-27 07:00:00,32.0,52.25,11.32,8.4,8.95,0.96,18.1
2019-11-27 08:00:00,41.5,59.5,11.23,14.53,9.65,1.16,18.6
2019-11-27 09:00:00,49.5,72.5,10.3,21.9,10.05,1.37,31.57
2019-11-27 10:00:00,32.5,66.0,9.9,25.48,11.45,0.78,40.3
2019-11-27 11:00:00,23.5,53.25,9.55,23.85,15.55,0.59,52.67
2019-11-27 12:00:00,23.5,52.5,11.55,22.57,13.43,1.25,47.38
2019-11-27 13:00:00,19.0,39.0,10.55,108.92,10.6,1.29,48.8
2019-11-27 14:00:00,26.0,54.25,9.72,19.8,13.07,1.25,48.73
2019-11-27 15:00:00,21.5,43.0,9.82,22.07,12.75,1.27,46.78
2019-11-27 16:00:00,24.25,44.25,9.93,18.02,13.05,1.26,51.55
2019-11-27 17:00:00,21.0,49.25,9.72,21.1,13.88,1.18,50.07
2019-11-27 18:00:00,27.0,53.0,9.32,26.5,13.45,1.35,49.4
2019-11-27 19:00:00,33.5,54.75,8.57,35.75,12.65,1.56,43.17
2019-11-27 20:00:00,49.5,71.75,9.9,32.27,13.18,1.6,31.38
2019-11-27 21:00:00,46.0,76.5,9.55,16.0,12.47,1.46,31.15
2019-11-27 22:00:00,37.5,64.75,10.38,14.8,10.9,1.28,29.95
2019-11-27 23:00:00,44.75,74.0,9.53,15.5,11.83,1.52,12.88
2019-11-28 00:00:00,83.75,107.75,10.1,12.82,11.12,1.45,19.2
2019-11-28 01:00:00,56.75,79.0,8.4,9.53,10.18,1.03,26.88
2019-11-28 02:00:00,13.0,29.5,6.92,4.4,9.0,0.86,28.43
2019-11-28 03:00:00,3.5,20.0,7.17,4.17,8.43,0.85,47.17
2019-11-28 04:00:00,4.5,21.5,7.03,4.12,11.85,0.86,8.8
2019-11-28 05:00:00,3.0,17.0,8.27,3.6,8.35,0.71,18.88
2019-11-28 06:00:00,2.5,8.25,9.68,3.45,7.72,0.67,20.18
2019-11-28 07:00:00,10.0,15.5,9.43,6.88,7.7,0.78,16.18
2019-11-28 08:00:00,11.75,20.0,9.47,9.67,7.6,0.97,16.48
2019-11-28 09:00:00,36.0,47.0,9.0,17.62,8.78,1.48,20.55
2019-11-28 10:00:00,41.25,61.25,7.83,19.25,9.15,1.16,29.32
2019-11-28 11:00:00,3.75,45.25,7.65,11.6,14.18,0.62,41.43
2019-11-28 12:00:00,14.25,29.0,7.55,8.03,12.65,1.06,52.3
2019-11-28 13:00:00,10.5,22.0,6.57,100.82,13.8,0.91,49.1
2019-11-28 14:00:00,5.75,21.75,7.82,13.5,11.1,1.12,53.78
2019-11-28 15:00:00,6.25,32.5,7.98,24.15,11.4,1.26,48.48
2019-11-28 16:00:00,13.25,37.25,7.47,17.3,11.98,1.14,45.15
2019-11-28 17:00:00,22.25,30.5,7.62,28.88,10.45,1.26,42.17
2019-11-28 18:00:00,21.0,34.5,8.03,30.15,11.18,1.44,37.02
2019-11-28 19:00:00,27.0,42.75,8.15,52.5,11.3,2.12,28.9
2019-11-28 20:00:00,36.0,72.0,8.75,52.58,10.77,1.96,20.45
2019-11-28 21:00:00,38.0,62.0,8.53,42.88,10.3,2.12,8.15
2019-11-28 22:00:00,41.0,61.75,8.47,28.9,9.75,1.6,14.18
2019-11-28 23:00:00,42.0,58.5,8.1,16.1,9.9,1.38,17.43
