Datetime,PM2.5 (ug/m3),PM10 (ug/m3),CO (mg/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),Ozone (ug/m3)
2019-11-28 13:00:00,279.77,,1.25,30.33,20.25,2.94,
2019-11-28 14:00:00,260.82,,1.17,30.31,20.23,3.27,
2019-11-28 15:00:00,230.93,,1.13,30.95,20.55,2.63,
2019-11-28 16:00:00,213.35,,1.15,30.86,20.48,2.06,
2019-11-28 17:00:00,214.88,,1.03,30.64,20.38,1.91,
2019-11-28 18:00:00,204.7,,1.3,30.72,20.43,3.07,
2019-11-28 19:00:00,254.2,,1.56,31.47,20.8,7.5,
2019-11-28 20:00:00,259.38,,1.69,30.52,20.32,11.11,
2019-11-28 21:00:00,271.85,,0.8,30.31,20.23,10.42,
2019-11-28 22:00:00,256.15,,0.5,31.18,20.65,10.3,
2019-11-28 23:00:00,194.32,,0.32,29.88,20.05,7.33,
2019-11-29 00:00:00,137.2,,0.06,31.38,20.8,6.47,
2019-11-29 01:00:00,107.47,,1.04,31.24,20.83,6.73,
2019-11-29 02:00:00,90.8,,1.14,30.8,20.48,6.83,
2019-11-29 03:00:00,72.17,,1.19,31.08,20.6,6.13,
2019-11-29 04:00:00,44.98,,1.22,29.27,19.77,2.92,
2019-11-29 05:00:00,30.68,,1.04,32.03,21.05,0.24,
2019-11-29 06:00:00,16.85,,1.14,31.5,20.77,,
2019-11-29 07:00:00,15.77,,1.18,31.44,20.78,,
2019-11-29 08:00:00,33.52,,1.29,31.85,20.98,,
2019-11-29 09:00:00,41.22,,0.98,30.54,20.35,,
2019-11-29 10:00:00,57.95,,0.86,27.86,19.07,,
2019-11-29 11:00:00,76.72,,0.62,30.06,20.1,,
2019-11-29 12:00:00,86.55,,0.29,31.48,20.77,5.85,
2019-11-29 13:00:00,66.17,,1.13,32.53,21.33,6.27,
2019-11-29 14:00:00,56.1,,1.53,30.55,20.4,5.98,
2019-11-29 15:00:00,64.1,,1.24,25.59,0.7,5.56,
2019-11-29 16:00:00,82.72,,1.34,25.38,2.45,7.19,
2019-11-29 17:00:00,85.58,,0.94,25.29,30.1,7.82,
2019-11-29 18:00:00,79.4,,1.03,25.1,30.1,9.0,
2019-11-29 19:00:00,85.95,,1.33,25.99,30.1,11.11,
2019-11-29 20:00:00,117.28,,1.98,26.02,30.1,12.81,
2019-11-29 21:00:00,151.78,,1.02,25.84,30.15,14.85,
2019-11-29 22:00:00,137.45,,0.72,24.53,30.1,16.95,
2019-11-29 23:00:00,104.5,,0.44,25.84,30.1,19.36,
2019-11-30 00:00:00,87.7,,0.38,26.01,30.1,20.56,
2019-11-30 01:00:00,71.2,,1.04,25.91,30.15,19.71,
2019-11-30 02:00:00,62.35,,1.0,25.44,30.1,19.73,
2019-11-30 03:00:00,47.72,,1.05,24.63,30.12,19.91,
2019-11-30 04:00:00,57.2,,1.0,26.03,30.1,18.39,
2019-11-30 05:00:00,37.88,,1.04,25.78,30.1,16.71,
2019-11-30 06:00:00,33.2,,1.15,25.79,30.12,14.53,
2019-11-30 07:00:00,50.28,,1.16,25.26,30.1,12.2,
2019-11-30 08:00:00,73.12,,1.22,25.61,30.12,10.44,
2019-11-30 09:00:00,80.65,,0.86,25.3,30.15,9.27,
2019-11-30 10:00:00,97.28,,0.84,25.7,30.15,9.32,
2019-11-30 11:00:00,83.68,,0.87,25.71,30.12,9.85,
2019-11-30 12:00:00,81.8,,0.77,24.31,30.15,7.82,
2019-11-30 13:00:00,100.6,,1.04,25.2,30.1,7.38,
2019-11-30 14:00:00,103.88,,0.85,25.09,30.1,6.5,
2019-11-30 15:00:00,83.53,,0.87,25.17,30.1,5.7,
2019-11-30 16:00:00,101.65,,0.93,25.65,30.1,5.61,
2019-11-30 17:00:00,93.22,,1.01,25.82,30.1,6.01,
2019-11-30 18:00:00,83.07,,1.05,25.49,30.1,5.67,
2019-11-30 19:00:00,74.32,,1.16,25.41,30.1,6.21,
2019-11-30 20:00:00,110.05,,1.2,25.23,30.1,6.57,
2019-11-30 21:00:00,124.95,,0.98,26.06,30.1,7.29,
2019-11-30 22:00:00,129.4,,1.06,25.89,30.12,9.77,
2019-11-30 23:00:00,110.1,,1.03,25.7,30.1,9.52,
2019-12-01 00:00:00,113.3,,1.0,25.51,30.15,8.36,
2019-12-01 01:00:00,111.7,,0.96,26.15,30.15,7.69,
2019-12-01 02:00:00,114.33,,0.93,25.44,30.12,6.98,
2019-12-01 03:00:00,108.5,,0.9,25.38,30.15,6.39,
2019-12-01 04:00:00,115.85,,0.95,25.53,30.1,6.12,
2019-12-01 05:00:00,116.27,,0.99,25.06,30.1,5.74,
2019-12-01 06:00:00,99.35,,0.92,25.61,30.17,5.62,
2019-12-01 07:00:00,114.4,,0.99,25.64,30.15,5.46,
2019-12-01 08:00:00,124.67,,1.05,25.91,30.1,4.92,
2019-12-01 09:00:00,122.55,,1.05,25.23,30.18,4.83,
2019-12-01 10:00:00,135.93,,1.0,25.41,30.1,5.63,
2019-12-01 11:00:00,130.22,,0.84,25.3,30.12,5.63,
2019-12-01 12:00:00,102.22,,0.79,25.22,30.1,5.2,
2019-12-01 13:00:00,98.17,,1.02,25.66,30.12,4.61,
2019-12-01 14:00:00,107.47,,1.06,24.71,30.2,3.46,
2019-12-01 15:00:00,105.15,,0.94,25.27,30.1,2.55,
2019-12-01 16:00:00,104.55,,0.83,25.66,30.1,2.22,
2019-12-01 17:00:00,98.67,,0.96,25.59,30.15,1.26,
2019-12-01 18:00:00,98.53,,1.04,25.39,30.12,0.72,
2019-12-01 19:00:00,134.85,,1.23,25.5,30.1,3.12,
2019-12-01 20:00:00,152.1,,1.21,26.18,30.1,2.92,
2019-12-01 21:00:00,147.7,,0.94,25.86,30.12,4.26,
2019-12-01 22:00:00,143.35,,1.03,26.09,30.12,5.1,
2019-12-01 23:00:00,146.25,,1.0,24.79,30.12,5.2,
2019-12-02 00:00:00,127.5,,0.75,25.24,30.12,5.22,
2019-12-02 01:00:00,105.12,,1.04,25.77,30.12,5.73,
2019-12-02 02:00:00,110.83,,1.1,25.41,30.12,6.07,
2019-12-02 03:00:00,109.28,,1.13,25.37,30.15,6.26,
2019-12-02 04:00:00,108.05,,1.21,25.52,30.1,6.23,
2019-12-02 05:00:00,101.65,,0.99,25.34,30.15,6.23,
2019-12-02 06:00:00,103.2,,0.94,25.46,30.1,5.2,
2019-12-02 07:00:00,97.1,,0.96,25.28,30.17,4.71,
2019-12-02 08:00:00,96.9,,0.98,25.5,30.12,4.29,
2019-12-02 09:00:00,96.17,,1.0,25.41,30.15,4.05,
2019-12-02 10:00:00,113.47,,1.0,25.54,30.15,4.64,
2019-12-02 11:00:00,98.5,,1.09,24.98,30.1,4.26,
2019-12-02 12:00:00,102.83,,0.57,25.12,30.1,3.53,
2019-12-02 13:00:00,75.67,,0.97,25.41,30.1,3.94,
2019-12-02 14:00:00,84.07,,1.08,25.27,30.1,3.78,
2019-12-02 15:00:00,65.52,,1.09,25.26,30.1,2.63,
2019-12-02 16:00:00,57.35,,1.09,24.47,30.1,1.55,
2019-12-02 17:00:00,50.83,,0.97,25.35,30.1,1.55,
2019-12-02 18:00:00,43.5,,1.0,26.07,30.1,1.98,
2019-12-02 19:00:00,52.38,,1.19,25.77,30.12,3.15,
2019-12-02 20:00:00,84.97,,1.36,25.46,30.12,3.39,
2019-12-02 21:00:00,114.83,,0.94,25.46,30.1,3.31,
2019-12-02 22:00:00,107.15,,1.06,25.66,30.1,5.06,
2019-12-02 23:00:00,91.6,,1.02,25.78,30.1,6.0,
2019-12-03 00:00:00,94.3,,1.05,25.78,30.1,5.87,
2019-12-03 01:00:00,152.3,,0.97,25.47,30.15,6.11,
2019-12-03 02:00:00,158.68,,0.91,25.53,30.1,5.55,
2019-12-03 03:00:00,151.2,,0.88,25.41,30.1,5.35,
2019-12-03 04:00:00,160.0,,0.85,25.54,30.15,4.96,
2019-12-03 05:00:00,138.23,,0.95,25.43,30.2,3.88,
2019-12-03 06:00:00,148.65,,0.93,25.48,30.17,3.2,
2019-12-03 07:00:00,162.45,,0.85,25.39,30.12,2.69,
2019-12-03 08:00:00,180.93,,0.86,25.38,30.1,2.47,
2019-12-03 09:00:00,180.15,,0.94,25.39,30.12,2.85,
2019-12-03 10:00:00,171.98,,0.89,25.56,30.15,3.4,
2019-12-03 11:00:00,149.33,,0.96,25.57,30.1,3.64,
2019-12-03 12:00:00,138.78,,0.96,24.12,30.12,2.87,
2019-12-03 13:00:00,150.08,,0.89,25.04,30.1,2.12,
2019-12-03 14:00:00,138.85,,0.76,25.21,30.1,1.64,
2019-12-03 15:00:00,132.88,,0.73,25.25,30.1,1.03,
2019-12-03 16:00:00,130.38,,0.77,25.26,30.1,0.81,
2019-12-03 17:00:00,131.55,,1.04,25.44,30.1,0.39,
2019-12-03 18:00:00,123.88,,1.21,26.13,30.1,1.34,
2019-12-03 19:00:00,144.75,,1.49,25.86,30.12,3.87,
2019-12-03 20:00:00,175.22,,1.71,25.44,30.1,4.91,
2019-12-03 21:00:00,178.05,,1.11,25.41,30.12,5.95,
2019-12-03 22:00:00,183.3,,1.19,25.52,30.12,6.49,
2019-12-03 23:00:00,165.1,,1.25,25.4,30.17,5.12,
2019-12-04 00:00:00,161.6,,1.06,25.63,30.1,5.97,
2019-12-04 01:00:00,178.88,,0.94,25.41,30.1,5.65,
2019-12-04 02:00:00,220.3,,0.86,25.26,30.1,6.88,
2019-12-04 03:00:00,221.82,,0.55,25.41,30.12,9.29,
2019-12-04 04:00:00,188.5,,0.49,25.64,30.1,11.49,
2019-12-04 05:00:00,146.38,,0.96,25.18,30.12,10.65,
2019-12-04 06:00:00,156.2,,0.93,25.21,30.1,8.62,
2019-12-04 07:00:00,194.15,,0.99,25.49,30.1,8.12,
2019-12-04 08:00:00,207.9,,0.95,25.44,30.1,8.95,
2019-12-04 09:00:00,202.23,,0.92,25.44,30.12,8.51,
2019-12-04 10:00:00,168.85,,0.97,25.58,30.1,8.39,
2019-12-04 11:00:00,161.22,,0.88,24.51,30.1,6.66,
2019-12-04 12:00:00,156.35,,0.78,26.56,30.1,6.41,
2019-12-04 13:00:00,166.72,,1.23,26.42,30.12,6.89,
2019-12-04 14:00:00,134.25,,1.32,26.61,30.17,6.4,
2019-12-04 15:00:00,111.93,,1.29,21.5,30.12,3.55,
2019-12-04 16:00:00,135.95,,0.52,24.98,30.08,0.97,
2019-12-04 17:00:00,122.03,,1.06,25.24,30.08,0.51,
2019-12-04 18:00:00,124.25,,1.3,26.02,30.1,1.61,
2019-12-04 19:00:00,123.53,,1.81,25.92,30.1,5.46,
2019-12-04 20:00:00,199.77,,2.05,25.75,30.1,6.32,
2019-12-04 21:00:00,215.12,,1.45,25.5,30.12,11.21,
2019-12-04 22:00:00,245.8,,1.68,25.52,30.1,18.93,
2019-12-04 23:00:00,295.83,,0.52,25.41,30.1,24.36,
2019-12-05 00:00:00,230.2,,0.21,25.48,30.1,27.68,
2019-12-05 01:00:00,224.45,,1.25,25.72,30.12,27.95,
2019-12-05 02:00:00,236.5,,1.12,25.36,30.12,27.94,
2019-12-05 03:00:00,217.85,,0.9,25.36,30.1,31.43,
2019-12-05 04:00:00,183.65,,0.68,25.36,30.15,38.8,
2019-12-05 05:00:00,157.1,,1.04,25.25,30.1,41.0,
2019-12-05 06:00:00,150.82,,1.12,25.62,30.1,37.3,
2019-12-05 07:00:00,159.75,,1.12,25.36,30.12,33.81,
2019-12-05 08:00:00,159.97,,1.21,25.38,30.1,33.55,
2019-12-05 09:00:00,164.5,,1.31,25.36,30.1,35.57,
2019-12-05 10:00:00,200.5,,1.32,25.7,30.1,36.4,
2019-12-05 11:00:00,221.8,,1.13,24.82,30.12,35.03,
2019-12-05 12:00:00,205.5,,0.42,25.68,30.1,32.73,
2019-12-05 13:00:00,236.2,,1.03,26.25,30.15,31.81,
2019-12-05 14:00:00,193.9,,1.22,24.48,30.1,27.66,
2019-12-05 15:00:00,173.2,,1.28,24.51,30.12,20.54,
2019-12-05 16:00:00,187.38,,1.03,25.13,30.08,18.36,
2019-12-05 17:00:00,181.75,,0.94,25.3,30.1,17.91,
2019-12-05 18:00:00,188.33,,1.14,26.28,30.1,19.45,
2019-12-05 19:00:00,218.2,,1.41,25.98,30.1,19.46,
2019-12-05 20:00:00,231.8,,2.05,25.63,30.12,20.62,
2019-12-05 21:00:00,283.2,,0.7,25.45,30.12,22.8,
2019-12-05 22:00:00,278.5,,0.57,25.0,30.1,24.46,
2019-12-05 23:00:00,223.7,,0.34,25.53,30.1,26.93,
2019-12-06 00:00:00,249.43,,4.76,25.24,30.12,28.18,
2019-12-06 01:00:00,249.5,,0.99,25.67,30.1,26.66,
2019-12-06 02:00:00,244.3,,1.0,25.59,30.12,26.25,
2019-12-06 03:00:00,221.9,,0.97,25.48,30.1,25.42,
2019-12-06 04:00:00,222.15,,0.94,25.34,30.12,25.93,
2019-12-06 05:00:00,201.15,,0.87,25.39,30.1,24.17,
2019-12-06 06:00:00,220.38,,0.97,25.53,30.1,21.88,
2019-12-06 07:00:00,257.9,,0.95,25.26,30.1,19.88,
2019-12-06 08:00:00,276.25,,0.96,25.46,30.15,19.3,
2019-12-06 09:00:00,265.02,,1.12,25.54,30.1,20.57,
2019-12-06 10:00:00,264.12,,1.23,25.55,30.1,22.52,
2019-12-06 11:00:00,250.25,,1.46,25.14,30.15,23.06,
2019-12-06 12:00:00,301.45,,1.0,24.52,30.08,21.52,
2019-12-06 13:00:00,275.95,,0.8,25.82,30.1,21.64,
2019-12-06 14:00:00,206.45,,0.82,24.66,30.1,21.3,
2019-12-06 15:00:00,178.3,,0.91,25.8,30.15,19.93,
2019-12-06 16:00:00,148.07,,0.96,24.64,30.1,17.13,
2019-12-06 17:00:00,130.1,,0.94,25.67,30.1,15.88,
2019-12-06 18:00:00,148.4,,1.72,24.55,30.1,17.55,
2019-12-06 19:00:00,246.62,,2.33,25.12,30.1,19.71,
2019-12-06 20:00:00,326.42,,2.94,25.57,30.1,22.21,
2019-12-06 21:00:00,382.5,,0.97,25.84,30.1,30.89,
2019-12-06 22:00:00,364.72,,0.78,25.86,30.1,43.79,
2019-12-06 23:00:00,322.38,,0.77,25.05,30.1,52.56,
2019-12-07 00:00:00,396.52,,0.53,24.88,30.1,54.78,
2019-12-07 01:00:00,427.65,,0.76,25.26,30.1,59.61,
2019-12-07 02:00:00,377.6,,0.38,25.3,30.1,62.1,
2019-12-07 03:00:00,286.5,,0.0,25.28,30.1,66.03,
2019-12-07 04:00:00,218.3,,0.0,25.08,30.1,67.25,
2019-12-07 05:00:00,168.62,,0.92,25.21,30.1,64.61,
2019-12-07 06:00:00,144.9,,0.73,25.62,30.1,59.56,
2019-12-07 07:00:00,150.95,,0.79,25.3,30.1,54.65,
2019-12-07 08:00:00,136.0,,1.02,25.12,30.1,51.48,
2019-12-07 09:00:00,148.5,,1.25,25.5,30.1,47.87,
2019-12-07 10:00:00,185.3,,1.06,25.49,30.1,46.35,
2019-12-07 11:00:00,175.32,,1.09,26.21,30.12,47.51,
2019-12-07 12:00:00,125.18,,1.11,26.08,30.1,46.95,
2019-12-07 13:00:00,77.78,,1.0,26.27,30.12,45.78,
2019-12-07 14:00:00,52.25,,1.12,25.38,30.17,46.93,
2019-12-07 15:00:00,84.45,,0.63,23.86,30.12,37.03,
