Datetime,NOx (ppb),Ozone (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),CO (mg/m3),PM10 (ug/m3),NH3 (ug/m3)
2020-05-07 17:00:00,32.05,63.08,22.9,3.06,1.09,,
2020-05-07 18:00:00,25.91,48.63,22.23,3.23,1.11,,
2020-05-07 19:00:00,26.76,48.17,24.67,3.11,1.1,,
2020-05-07 20:00:00,27.24,39.14,26.99,2.39,1.09,,
2020-05-07 21:00:00,26.19,31.38,38.78,2.62,1.11,,
2020-05-07 22:00:00,25.23,38.49,43.19,3.58,1.12,,
2020-05-07 23:00:00,23.94,44.65,53.59,4.26,1.09,,
2020-05-08 00:00:00,22.94,44.14,51.65,3.3,1.11,,
2020-05-08 01:00:00,22.56,36.25,50.21,3.79,1.1,,
2020-05-08 02:00:00,22.32,35.74,52.02,3.3,1.12,,
2020-05-08 03:00:00,0.0,43.09,52.54,,1.39,,
2020-05-08 04:00:00,40.62,30.0,168.21,3.4,1.11,,
2020-05-08 05:00:00,27.99,31.25,139.39,5.11,1.09,,
2020-05-08 06:00:00,26.63,30.09,98.86,3.05,1.11,,
2020-05-08 07:00:00,26.21,26.29,83.82,3.17,1.1,,
2020-05-08 08:00:00,25.75,26.31,86.92,2.77,1.11,,
2020-05-08 09:00:00,24.05,29.45,75.98,3.0,1.1,,
2020-05-08 10:00:00,24.31,38.64,70.41,3.65,1.1,,
2020-05-08 11:00:00,24.08,41.97,71.14,3.72,1.11,,
2020-05-08 12:00:00,24.46,33.89,65.77,2.9,1.11,,
2020-05-08 13:00:00,24.24,27.07,68.05,2.77,1.13,,
2020-05-08 14:00:00,23.31,32.79,75.94,2.59,1.13,,
2020-05-08 15:00:00,22.25,44.11,70.29,2.49,1.1,,
2020-05-08 16:00:00,20.9,39.6,75.44,2.87,1.08,,
2020-05-08 17:00:00,20.1,32.18,71.01,2.68,1.12,,
2020-05-08 18:00:00,20.4,30.72,68.84,2.63,1.1,,
2020-05-08 19:00:00,20.19,31.58,67.96,2.76,1.1,,
2020-05-08 20:00:00,20.8,37.74,63.9,2.74,1.11,,
2020-05-08 21:00:00,19.45,26.77,0.06,3.15,1.1,,
2020-05-08 22:00:00,21.23,39.73,56.36,1.64,1.1,,
2020-05-08 23:00:00,21.84,40.99,66.75,1.98,1.12,,
2020-05-09 00:00:00,20.74,35.12,86.58,3.71,1.1,,
2020-05-09 01:00:00,20.82,33.75,80.69,2.96,1.11,,
2020-05-09 02:00:00,21.15,36.72,60.22,2.98,1.11,,
2020-05-09 03:00:00,21.2,34.12,65.01,3.35,1.09,,
2020-05-09 04:00:00,21.28,49.15,79.84,3.42,1.1,,
2020-05-09 05:00:00,20.94,36.08,72.17,2.21,1.1,,
2020-05-09 06:00:00,20.68,18.88,72.22,2.59,1.1,,
2020-05-09 07:00:00,21.32,20.6,81.9,2.78,1.08,,
2020-05-09 08:00:00,20.88,24.48,88.56,3.08,1.1,,
2020-05-09 09:00:00,20.0,23.45,98.5,2.91,1.1,,
2020-05-09 10:00:00,18.8,35.01,94.15,2.88,1.1,,
2020-05-09 11:00:00,17.6,45.55,105.28,3.17,1.1,,
2020-05-09 12:00:00,17.53,31.01,110.13,3.22,1.11,,
2020-05-09 13:00:00,17.76,39.05,90.93,2.46,1.1,,
2020-05-09 14:00:00,18.07,37.54,83.24,2.05,1.09,,
2020-05-09 15:00:00,18.29,35.18,77.24,1.85,1.09,,
2020-05-09 16:00:00,17.5,39.77,60.18,1.12,1.09,,
2020-05-09 17:00:00,16.44,50.86,60.27,1.98,1.09,,
2020-05-09 18:00:00,17.2,32.43,54.5,2.89,1.09,,
2020-05-09 19:00:00,17.94,28.91,60.22,3.62,1.09,,
2020-05-09 20:00:00,18.17,36.74,67.77,3.88,1.09,,
2020-05-09 21:00:00,18.35,35.79,78.68,2.18,1.12,,
2020-05-09 22:00:00,18.39,36.48,77.47,2.16,1.1,,
2020-05-09 23:00:00,17.54,44.41,83.67,2.92,1.09,,
2020-05-10 00:00:00,16.73,39.61,71.3,3.36,1.11,,
2020-05-10 01:00:00,16.88,34.96,75.76,2.97,1.11,,
2020-05-10 02:00:00,16.44,36.73,81.62,3.42,1.09,,
2020-05-10 03:00:00,16.48,29.27,81.99,2.7,1.1,,
2020-05-10 04:00:00,16.57,25.86,86.7,2.93,1.12,,
2020-05-10 05:00:00,15.62,43.73,85.75,3.32,1.1,,
2020-05-10 06:00:00,15.04,27.29,84.27,3.85,1.09,,
2020-05-10 07:00:00,15.08,28.34,82.26,2.24,1.09,,
2020-05-10 08:00:00,14.87,27.72,90.61,2.45,1.09,,
2020-05-10 09:00:00,14.59,24.19,100.79,2.14,1.08,,
2020-05-10 10:00:00,13.36,27.63,83.49,1.94,1.1,,
2020-05-10 11:00:00,12.75,33.02,86.94,2.52,1.1,,
2020-05-10 12:00:00,13.46,35.47,80.78,2.74,1.09,,
2020-05-10 13:00:00,13.07,33.12,95.3,2.76,1.1,,
2020-05-10 14:00:00,13.15,29.99,95.17,2.65,1.08,,
2020-05-10 15:00:00,13.03,29.48,89.99,2.9,1.09,,
2020-05-10 16:00:00,11.72,26.32,90.76,2.06,1.09,,
2020-05-10 17:00:00,11.24,23.71,82.4,2.66,1.11,,
2020-05-10 18:00:00,,,,,,,
2020-05-10 19:00:00,15.47,29.06,224.6,3.57,1.1,,
2020-05-10 20:00:00,17.94,21.71,176.8,4.41,1.09,,
2020-05-10 21:00:00,,,,,,,
2020-05-10 22:00:00,,,,,,,
2020-05-10 23:00:00,,,,,,,
2020-05-11 00:00:00,0.49,59.0,73.97,,1.13,,
2020-05-11 01:00:00,22.61,22.73,999.99,3.56,1.09,,
2020-05-11 02:00:00,22.74,21.8,779.82,2.27,1.1,,
2020-05-11 03:00:00,22.03,18.04,354.94,3.06,1.1,,
2020-05-11 04:00:00,21.72,16.2,262.76,2.48,1.14,,
2020-05-11 05:00:00,19.98,25.7,119.94,2.29,1.08,,
2020-05-11 06:00:00,20.75,23.03,79.97,2.74,1.12,,
2020-05-11 07:00:00,21.52,22.03,50.19,3.4,1.1,,
2020-05-11 08:00:00,20.97,18.44,39.23,3.24,1.11,,
2020-05-11 09:00:00,19.69,24.35,32.51,2.97,1.09,,
2020-05-11 10:00:00,16.73,28.84,44.69,3.75,1.1,,
2020-05-11 11:00:00,19.12,30.2,36.74,4.11,1.11,,
2020-05-11 12:00:00,19.42,25.87,34.82,3.71,1.12,,
2020-05-11 13:00:00,19.67,29.77,43.8,3.3,1.09,,
2020-05-11 14:00:00,19.29,29.03,49.12,2.43,1.1,,
2020-05-11 15:00:00,19.64,30.65,40.25,1.68,1.09,,
2020-05-11 16:00:00,19.13,37.08,31.25,2.72,1.08,,
2020-05-11 17:00:00,18.6,35.41,34.85,2.64,1.1,,
2020-05-11 18:00:00,19.69,37.06,39.54,2.86,1.11,,
2020-05-11 19:00:00,18.9,37.13,34.47,3.25,1.08,,
2020-05-11 20:00:00,20.02,45.6,41.78,3.73,1.09,,
2020-05-11 21:00:00,21.16,40.88,67.21,4.0,1.1,,
2020-05-11 22:00:00,22.02,39.25,132.42,3.51,1.1,,
2020-05-11 23:00:00,20.43,34.77,126.75,4.61,1.09,,
2020-05-12 00:00:00,19.06,19.87,139.99,3.92,1.1,,
2020-05-12 01:00:00,17.64,35.79,130.73,4.97,1.07,,
2020-05-12 02:00:00,16.81,33.39,106.85,2.44,1.11,,
2020-05-12 03:00:00,16.08,21.79,78.88,2.37,1.09,,
2020-05-12 04:00:00,15.43,20.86,69.38,2.09,1.08,,
2020-05-12 05:00:00,15.97,17.55,76.62,2.34,1.11,,
2020-05-12 06:00:00,16.59,15.48,76.23,2.9,1.1,,
2020-05-12 07:00:00,16.26,23.08,86.0,3.8,1.11,,
2020-05-12 08:00:00,14.93,19.08,103.96,1.79,1.09,,
2020-05-12 09:00:00,14.82,21.34,113.56,1.59,1.1,,
2020-05-12 10:00:00,14.26,23.52,115.53,2.15,1.11,,
2020-05-12 11:00:00,14.02,40.67,108.09,1.93,1.09,,
2020-05-12 12:00:00,13.45,38.02,78.16,3.58,1.1,,
2020-05-12 13:00:00,13.25,36.99,61.0,3.84,1.08,,
2020-05-12 14:00:00,13.76,35.23,58.35,2.1,1.12,,
2020-05-12 15:00:00,,,,,,,
2020-05-12 16:00:00,,,,,,,
2020-05-12 17:00:00,,,,,,,
2020-05-12 18:00:00,17.6,45.01,511.47,,1.11,,
2020-05-12 19:00:00,20.41,43.97,,0.27,1.09,,
2020-05-12 20:00:00,19.76,50.87,54.95,1.8,1.09,,
2020-05-12 21:00:00,18.7,42.47,70.24,2.04,1.08,,
2020-05-12 22:00:00,17.99,39.79,87.5,3.02,1.08,,
2020-05-12 23:00:00,17.29,37.09,89.86,3.36,1.12,,
2020-05-13 00:00:00,10.24,27.11,90.29,2.41,1.04,,
2020-05-13 01:00:00,15.65,27.93,112.58,4.89,1.11,,
2020-05-13 02:00:00,16.19,37.72,113.37,3.31,1.14,,
2020-05-13 03:00:00,15.49,37.31,105.7,4.29,1.12,,
2020-05-13 04:00:00,14.93,35.9,105.63,3.35,1.11,,
2020-05-13 05:00:00,13.52,31.45,102.82,3.53,1.09,,
2020-05-13 06:00:00,13.95,28.6,106.61,3.77,1.1,,
2020-05-13 07:00:00,16.08,30.96,108.33,4.45,1.09,,
2020-05-13 08:00:00,15.32,35.16,114.72,3.42,1.11,,
2020-05-13 09:00:00,14.95,34.06,97.78,3.87,1.1,,
2020-05-13 10:00:00,13.25,28.48,91.01,3.51,1.09,,
2020-05-13 11:00:00,12.66,35.23,93.34,3.51,1.11,,
2020-05-13 12:00:00,10.74,49.79,,1.04,1.09,,
2020-05-13 13:00:00,17.45,37.43,,0.22,1.11,,
2020-05-13 14:00:00,13.96,51.65,,,1.13,,
2020-05-13 15:00:00,20.66,35.52,39.43,,1.11,,
2020-05-13 16:00:00,23.53,17.02,66.83,1.56,1.09,,
2020-05-13 17:00:00,27.76,10.83,85.58,4.34,1.09,,
2020-05-13 18:00:00,26.88,7.33,73.93,,1.08,,
2020-05-13 19:00:00,25.49,12.43,66.09,,1.1,,
2020-05-13 20:00:00,23.43,16.75,59.17,1.98,1.1,,
2020-05-13 21:00:00,23.72,9.98,63.52,1.45,1.09,,
2020-05-13 22:00:00,23.04,7.89,66.73,2.45,1.12,,
2020-05-13 23:00:00,21.53,8.66,66.27,3.83,1.1,,
2020-05-14 00:00:00,21.01,4.75,67.54,2.05,1.09,,
2020-05-14 01:00:00,21.11,1.26,66.19,1.82,1.11,,
2020-05-14 02:00:00,21.11,2.02,59.47,5.15,1.1,,
2020-05-14 03:00:00,20.91,4.4,59.94,8.19,1.1,,
2020-05-14 04:00:00,20.43,2.43,59.08,1.69,1.12,,
2020-05-14 05:00:00,19.91,1.92,66.65,1.16,1.11,,
2020-05-14 06:00:00,20.67,2.01,72.91,3.55,1.11,,
2020-05-14 07:00:00,21.02,11.24,73.59,4.88,1.1,,
2020-05-14 08:00:00,21.79,10.6,71.66,3.46,1.09,,
2020-05-14 09:00:00,20.34,13.33,64.74,3.76,1.09,,
2020-05-14 10:00:00,18.82,8.55,66.39,2.02,1.09,,
2020-05-14 11:00:00,18.99,3.08,72.47,1.11,1.09,,
2020-05-14 12:00:00,19.23,12.84,79.94,3.5,1.1,,
2020-05-14 13:00:00,20.84,15.64,74.67,4.71,1.09,,
2020-05-14 14:00:00,21.33,6.44,64.72,0.45,1.11,,
2020-05-14 15:00:00,20.26,5.81,64.14,,1.09,,
2020-05-14 16:00:00,18.46,5.69,64.77,1.14,1.1,,
2020-05-14 17:00:00,17.66,5.07,73.38,1.17,1.1,,
2020-05-14 18:00:00,18.74,8.93,76.8,2.75,1.13,,
2020-05-14 19:00:00,20.18,11.51,72.43,3.22,1.11,,
2020-05-14 20:00:00,21.5,4.64,74.82,0.46,1.1,,
2020-05-14 21:00:00,24.04,3.13,92.09,0.54,1.11,,
2020-05-14 22:00:00,25.91,2.25,110.73,4.91,1.11,,
2020-05-14 23:00:00,23.33,4.08,118.28,8.33,1.12,,
2020-05-15 00:00:00,20.95,5.34,120.74,5.92,1.11,,
2020-05-15 01:00:00,20.93,3.05,115.41,8.19,1.09,,
2020-05-15 02:00:00,21.56,2.4,102.63,4.65,1.09,,
2020-05-15 03:00:00,24.16,5.16,99.25,7.19,1.08,,
2020-05-15 04:00:00,24.68,3.25,105.38,4.63,1.09,,
2020-05-15 05:00:00,22.71,4.9,108.36,7.92,1.1,,
2020-05-15 06:00:00,22.55,15.29,112.4,3.01,1.08,,
2020-05-15 07:00:00,21.62,7.68,111.81,3.06,1.08,,
2020-05-15 08:00:00,19.66,11.47,114.49,0.65,1.09,,
2020-05-15 09:00:00,18.69,16.41,115.72,0.66,1.1,,
2020-05-15 10:00:00,17.04,15.71,115.27,0.03,1.11,,
2020-05-15 11:00:00,18.43,4.32,107.46,,1.1,,
2020-05-15 12:00:00,18.07,4.46,95.49,2.69,1.09,,
2020-05-15 13:00:00,19.51,15.29,92.55,3.25,1.13,,
2020-05-15 14:00:00,21.99,9.56,87.16,1.38,1.11,,
2020-05-15 15:00:00,22.71,4.81,70.73,0.62,1.11,,
2020-05-15 16:00:00,23.55,5.8,62.27,0.31,1.1,,
2020-05-15 17:00:00,23.06,8.91,53.27,,1.09,,
2020-05-15 18:00:00,25.49,28.36,49.92,6.69,1.09,,
2020-05-15 19:00:00,30.59,13.69,54.15,7.2,1.1,,
2020-05-15 20:00:00,30.6,3.6,110.38,4.5,1.13,,
2020-05-15 21:00:00,31.37,1.64,175.25,8.49,1.1,,
2020-05-15 22:00:00,32.16,1.24,171.25,7.58,1.09,,
2020-05-15 23:00:00,28.86,1.59,161.22,12.48,1.1,,
2020-05-16 00:00:00,25.84,4.13,118.71,6.61,1.1,,
2020-05-16 01:00:00,25.13,3.35,97.69,5.21,1.08,,
2020-05-16 02:00:00,24.6,1.74,90.1,0.58,1.1,,
2020-05-16 03:00:00,21.46,2.12,85.24,1.34,1.11,,
2020-05-16 04:00:00,20.78,4.08,71.63,1.73,1.08,,
2020-05-16 05:00:00,20.95,0.9,65.96,1.65,1.1,,
2020-05-16 06:00:00,21.54,1.09,68.46,1.38,1.1,,
2020-05-16 07:00:00,22.17,1.74,68.62,2.18,1.09,,
2020-05-16 08:00:00,23.54,5.56,74.27,1.97,1.1,,
2020-05-16 09:00:00,23.25,10.19,69.37,2.17,1.1,,
2020-05-16 10:00:00,21.19,6.32,66.72,3.5,1.11,,
2020-05-16 11:00:00,21.24,5.22,66.89,2.77,1.09,,
2020-05-16 12:00:00,23.86,7.61,61.34,4.93,1.06,,
2020-05-16 13:00:00,29.77,24.35,58.65,7.35,1.09,,
2020-05-16 14:00:00,24.15,39.45,18.93,,1.12,,
2020-05-16 15:00:00,31.34,8.4,1.52,5.97,1.09,,
2020-05-16 16:00:00,35.93,9.47,10.19,2.73,1.1,,
2020-05-16 17:00:00,40.79,37.31,27.56,5.19,1.09,,
2020-05-16 18:00:00,39.05,9.24,36.08,2.99,1.1,,
2020-05-16 19:00:00,41.23,4.62,42.11,5.15,1.1,,
2020-05-16 20:00:00,45.16,7.9,50.81,2.58,1.12,,
2020-05-16 21:00:00,42.49,10.15,55.12,3.19,1.11,,
2020-05-16 22:00:00,43.95,11.12,70.3,6.22,1.09,,
2020-05-16 23:00:00,39.4,3.88,87.81,8.7,1.11,,
2020-05-17 00:00:00,33.07,5.82,88.39,5.18,1.1,,
2020-05-17 01:00:00,32.0,2.64,98.08,7.57,1.09,,
2020-05-17 02:00:00,32.54,8.47,89.37,6.02,1.1,,
2020-05-17 03:00:00,35.48,8.4,85.34,8.21,1.1,,
2020-05-17 04:00:00,34.36,9.45,91.09,6.07,1.12,,
2020-05-17 05:00:00,32.91,6.84,97.42,9.18,1.08,,
2020-05-17 06:00:00,31.03,14.02,95.88,7.23,1.09,,
2020-05-17 07:00:00,30.25,13.81,90.29,9.83,1.1,,
2020-05-17 08:00:00,30.87,20.32,98.36,5.71,1.11,,
2020-05-17 09:00:00,30.71,18.04,91.63,6.86,1.11,,
2020-05-17 10:00:00,31.0,17.71,81.92,6.86,1.12,,
2020-05-17 11:00:00,30.02,20.55,81.22,9.06,1.11,,
2020-05-17 12:00:00,29.0,21.65,73.56,5.53,1.1,,
2020-05-17 13:00:00,27.4,17.75,59.74,2.44,1.1,,
2020-05-17 14:00:00,28.34,17.79,55.04,3.58,1.1,,
2020-05-17 15:00:00,28.52,20.55,49.8,3.62,1.1,,
2020-05-17 16:00:00,29.7,14.49,45.83,1.25,1.1,,
2020-05-17 17:00:00,28.7,7.73,44.61,0.17,1.11,,
2020-05-17 18:00:00,30.05,9.44,44.36,1.94,1.11,,
2020-05-17 19:00:00,31.64,10.45,47.01,4.51,1.09,,
2020-05-17 20:00:00,33.5,4.36,56.67,3.38,1.1,,
2020-05-17 21:00:00,34.35,6.88,86.74,5.01,1.1,,
2020-05-17 22:00:00,37.37,4.75,132.43,6.91,1.11,,
2020-05-17 23:00:00,34.48,2.59,152.57,11.64,1.11,,
2020-05-18 00:00:00,35.28,2.67,119.4,7.08,1.12,,
2020-05-18 01:00:00,34.52,2.75,107.97,10.98,1.11,,
2020-05-18 02:00:00,32.98,0.31,102.44,6.91,1.09,,
2020-05-18 03:00:00,30.96,1.23,88.91,13.91,1.1,,
2020-05-18 04:00:00,38.99,4.36,79.19,8.66,1.1,,
2020-05-18 05:00:00,39.03,1.63,74.92,12.37,1.09,,
2020-05-18 06:00:00,30.97,4.8,86.67,8.84,1.1,,
2020-05-18 07:00:00,27.0,4.73,101.0,9.36,1.11,,
2020-05-18 08:00:00,24.45,2.0,105.72,2.82,1.12,,
2020-05-18 09:00:00,24.41,3.26,108.29,0.76,1.11,,
2020-05-18 10:00:00,23.08,7.52,105.2,4.96,1.08,,
2020-05-18 11:00:00,24.03,19.75,98.81,11.86,1.09,,
2020-05-18 12:00:00,26.83,7.72,88.78,15.84,1.11,,
2020-05-18 13:00:00,22.7,13.71,78.56,8.05,1.11,,
2020-05-18 14:00:00,19.95,23.13,72.36,4.47,1.1,,
2020-05-18 15:00:00,21.72,35.89,58.7,2.66,1.1,,
2020-05-18 16:00:00,21.45,39.77,55.49,1.71,1.1,,
2020-05-18 17:00:00,22.32,23.2,55.07,1.65,1.12,,
2020-05-18 18:00:00,24.77,,66.54,4.79,1.1,,
2020-05-18 19:00:00,28.16,2.7,77.09,7.29,1.09,,
2020-05-18 20:00:00,31.56,2.05,69.83,5.78,1.13,,
2020-05-18 21:00:00,30.03,16.71,73.36,8.38,1.12,,
2020-05-18 22:00:00,29.85,19.58,81.98,8.98,1.09,,
2020-05-18 23:00:00,27.16,14.63,84.39,12.99,1.12,,
2020-05-19 00:00:00,26.21,47.64,86.26,10.02,1.1,,
2020-05-19 01:00:00,27.08,23.43,82.1,14.87,1.13,,
2020-05-19 02:00:00,29.98,10.32,68.22,7.95,1.1,,
2020-05-19 03:00:00,29.1,12.88,63.37,12.03,1.1,,
2020-05-19 04:00:00,27.4,13.39,71.88,7.74,1.1,,
2020-05-19 05:00:00,25.97,10.47,72.74,8.0,1.11,,
2020-05-19 06:00:00,25.61,8.15,66.59,3.45,1.11,,
2020-05-19 07:00:00,25.97,17.16,73.07,3.81,1.12,,
2020-05-19 08:00:00,24.24,11.13,80.59,4.64,1.13,,
2020-05-19 09:00:00,22.05,12.36,73.01,4.9,1.09,,
2020-05-19 10:00:00,20.41,4.01,77.52,4.66,1.11,,
2020-05-19 11:00:00,19.87,6.23,78.78,5.3,1.05,,
2020-05-19 12:00:00,18.38,41.03,91.15,4.7,1.1,,
2020-05-19 13:00:00,25.2,20.27,104.34,3.07,1.09,,
2020-05-19 14:00:00,25.47,12.96,70.35,1.03,1.11,,
2020-05-19 15:00:00,28.22,5.98,55.44,2.32,1.09,,
2020-05-19 16:00:00,28.35,28.16,46.6,1.53,1.08,,
2020-05-19 17:00:00,32.59,24.15,51.28,1.62,1.09,,
2020-05-19 18:00:00,40.47,3.81,55.53,2.09,1.12,,
2020-05-19 19:00:00,42.64,10.61,60.65,2.23,1.11,,
2020-05-19 20:00:00,45.31,4.77,92.75,6.03,1.09,,
2020-05-19 21:00:00,49.43,3.15,145.62,9.57,1.09,,
2020-05-19 22:00:00,44.64,5.17,178.59,16.16,1.11,,
2020-05-19 23:00:00,35.32,7.01,181.52,7.72,1.11,,
2020-05-20 00:00:00,32.63,6.53,142.62,11.11,1.09,,
2020-05-20 01:00:00,28.16,7.6,127.12,6.68,1.09,,
2020-05-20 02:00:00,23.46,4.68,113.67,10.71,1.11,,
2020-05-20 03:00:00,21.35,4.91,111.95,4.58,1.12,,
2020-05-20 04:00:00,20.78,6.58,109.3,2.4,1.09,,
2020-05-20 05:00:00,21.04,7.27,106.99,3.6,1.09,,
2020-05-20 06:00:00,21.25,12.26,108.24,4.67,1.11,,
2020-05-20 07:00:00,20.48,11.43,112.8,2.02,1.09,,
2020-05-20 08:00:00,20.27,11.69,106.69,2.16,1.09,,
2020-05-20 09:00:00,20.76,7.24,105.81,1.92,1.11,,
2020-05-20 10:00:00,19.45,10.42,106.53,1.21,1.11,,
2020-05-20 11:00:00,19.17,12.57,100.46,0.55,1.12,,
2020-05-20 12:00:00,19.81,17.53,93.76,1.09,1.11,,
2020-05-20 13:00:00,19.03,19.1,85.06,1.34,1.1,,
2020-05-20 14:00:00,17.75,9.44,78.58,,1.1,,
2020-05-20 15:00:00,17.89,6.72,77.95,0.94,1.1,,
2020-05-20 16:00:00,17.28,19.12,75.91,0.16,1.1,,
2020-05-20 17:00:00,16.66,20.3,70.43,1.92,1.09,,
2020-05-20 18:00:00,17.71,8.11,62.41,3.41,1.09,,
2020-05-20 19:00:00,19.82,20.04,68.67,4.41,1.11,,
2020-05-20 20:00:00,21.29,11.47,74.69,6.71,1.1,,
2020-05-20 21:00:00,23.75,4.14,76.01,6.27,1.09,,
2020-05-20 22:00:00,22.4,1.75,90.02,6.74,1.1,,
2020-05-20 23:00:00,24.26,1.22,92.78,3.46,1.09,,
2020-05-21 00:00:00,25.89,2.06,100.25,5.14,1.08,,
2020-05-21 01:00:00,25.4,2.06,110.44,2.86,1.1,,
2020-05-21 02:00:00,24.8,0.97,103.53,7.04,1.09,,
2020-05-21 03:00:00,19.7,4.7,92.81,5.26,1.1,,
2020-05-21 04:00:00,17.81,4.73,88.78,6.98,1.13,,
2020-05-21 05:00:00,18.36,4.5,89.5,2.7,1.08,,
2020-05-21 06:00:00,18.49,6.23,87.55,1.76,1.1,,
2020-05-21 07:00:00,18.32,9.16,89.46,1.51,1.09,,
2020-05-21 08:00:00,17.89,6.68,90.03,0.92,1.08,,
2020-05-21 09:00:00,17.37,3.7,83.82,2.12,1.11,,
2020-05-21 10:00:00,17.27,10.12,86.13,2.77,1.1,,
2020-05-21 11:00:00,19.69,15.38,80.19,2.5,1.08,,
2020-05-21 12:00:00,23.54,41.42,79.77,8.74,1.08,,
2020-05-21 13:00:00,29.02,39.03,89.72,5.1,1.12,,
2020-05-21 14:00:00,32.8,33.12,78.43,5.67,1.12,,
2020-05-21 15:00:00,30.16,16.91,,5.18,1.09,,
2020-05-21 16:00:00,23.95,14.34,48.78,5.53,1.09,,
2020-05-21 17:00:00,19.34,14.21,64.89,5.07,1.11,,
2020-05-21 18:00:00,18.58,14.78,71.88,5.12,1.08,,
2020-05-21 19:00:00,21.81,10.49,70.27,5.96,1.1,,
2020-05-21 20:00:00,21.77,24.9,70.16,6.42,1.14,,
2020-05-21 21:00:00,22.92,17.0,73.15,5.11,1.12,,
2020-05-21 22:00:00,21.04,7.11,73.41,5.66,1.09,,
2020-05-21 23:00:00,20.1,4.11,71.59,4.04,1.09,,
2020-05-22 00:00:00,18.41,5.77,105.3,5.46,1.11,,
2020-05-22 01:00:00,16.64,3.91,96.29,9.37,1.07,,
2020-05-22 02:00:00,25.73,8.61,86.54,13.32,1.11,,
2020-05-22 03:00:00,33.72,6.29,101.18,9.45,1.08,,
2020-05-22 04:00:00,22.86,3.24,106.51,18.07,1.13,,
2020-05-22 05:00:00,21.14,3.25,99.1,8.36,1.12,,
2020-05-22 06:00:00,23.14,4.48,104.91,10.06,1.12,,
2020-05-22 07:00:00,18.45,3.13,111.75,11.67,1.09,,
2020-05-22 08:00:00,16.76,4.49,119.51,12.72,1.09,,
2020-05-22 09:00:00,15.04,6.41,137.42,3.11,1.1,,
2020-05-22 10:00:00,13.62,5.9,147.14,1.34,1.11,,
2020-05-22 11:00:00,13.2,8.59,154.58,2.41,1.1,,
2020-05-22 12:00:00,12.54,21.96,155.99,1.13,1.12,,
2020-05-22 13:00:00,11.23,12.38,137.45,0.47,1.09,,
2020-05-22 14:00:00,12.19,4.45,126.68,2.43,1.08,,
2020-05-22 15:00:00,12.39,19.05,124.2,3.06,1.1,,
2020-05-22 16:00:00,11.27,17.98,109.9,4.93,1.09,,
2020-05-22 17:00:00,12.06,9.96,109.4,3.82,1.09,,
2020-05-22 18:00:00,12.6,9.59,109.01,3.34,1.1,,
2020-05-22 19:00:00,14.17,20.08,107.16,4.27,1.12,,
2020-05-22 20:00:00,15.93,15.48,105.84,5.61,1.09,,
2020-05-22 21:00:00,16.07,7.4,121.71,3.38,1.1,,
2020-05-22 22:00:00,15.13,3.51,126.37,4.46,1.11,,
2020-05-22 23:00:00,12.95,7.5,134.84,2.08,1.11,,
2020-05-23 00:00:00,10.96,14.53,128.18,4.08,1.09,,
2020-05-23 01:00:00,10.11,17.27,115.78,3.63,1.1,,
2020-05-23 02:00:00,10.43,12.81,112.97,3.33,1.12,,
2020-05-23 03:00:00,9.84,8.46,111.76,0.38,1.1,,
2020-05-23 04:00:00,9.66,2.3,108.8,0.56,1.07,,
2020-05-23 05:00:00,9.16,4.92,107.17,0.62,1.1,,
2020-05-23 06:00:00,9.49,4.63,108.22,,1.12,,
2020-05-23 07:00:00,9.08,4.66,87.11,2.47,1.11,,
2020-05-23 08:00:00,8.57,4.21,64.08,2.37,1.1,,
2020-05-23 09:00:00,8.04,5.17,56.33,1.01,1.1,,
2020-05-23 10:00:00,7.96,4.03,57.52,1.41,1.11,,
2020-05-23 11:00:00,8.03,9.89,64.42,2.44,1.09,,
2020-05-23 12:00:00,8.02,12.39,57.89,2.55,1.08,,
2020-05-23 13:00:00,8.46,3.04,59.88,1.2,1.09,,
2020-05-23 14:00:00,8.65,2.45,65.44,0.97,1.07,,
2020-05-23 15:00:00,8.39,19.48,58.25,2.42,1.11,,
2020-05-23 16:00:00,7.74,28.09,63.65,2.04,1.09,,
2020-05-23 17:00:00,8.36,3.95,69.03,2.02,1.13,,
2020-05-23 18:00:00,8.81,2.13,68.74,3.73,1.1,,
2020-05-23 19:00:00,10.73,5.59,66.91,3.24,1.1,,
2020-05-23 20:00:00,10.75,3.63,73.05,4.54,1.08,,
2020-05-23 21:00:00,10.75,2.09,69.49,1.41,1.1,,
2020-05-23 22:00:00,10.29,5.04,80.84,2.82,1.1,,
2020-05-23 23:00:00,10.2,6.08,80.39,2.9,1.09,,
2020-05-24 00:00:00,10.28,2.02,85.23,4.14,1.1,,
2020-05-24 01:00:00,9.58,3.55,83.96,0.8,1.1,,
2020-05-24 02:00:00,9.2,1.51,79.4,1.35,1.11,,
2020-05-24 03:00:00,9.31,3.49,89.7,2.82,1.1,,
2020-05-24 04:00:00,9.77,4.32,99.07,3.71,1.12,,
2020-05-24 05:00:00,9.42,1.35,104.0,2.95,1.11,,
2020-05-24 06:00:00,8.93,2.93,120.31,3.55,1.11,,
2020-05-24 07:00:00,9.01,2.11,115.57,3.18,1.09,,
2020-05-24 08:00:00,9.05,1.35,111.26,4.01,1.12,,
2020-05-24 09:00:00,8.73,2.09,115.41,1.93,1.09,,
2020-05-24 10:00:00,8.44,4.58,111.1,2.74,1.1,,
