Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NOx (ppb),CO (mg/m3),Ozone ()
2020-08-29 21:00:00,37.2,26.1,15.08,0.67,10.03
2020-08-29 22:00:00,51.39,35.62,16.1,0.81,5.11
2020-08-29 23:00:00,74.09,37.75,17.95,0.73,6.56
2020-08-30 00:00:00,56.42,42.52,18.43,0.84,5.56
2020-08-30 01:00:00,82.33,50.29,17.82,0.75,9.83
2020-08-30 02:00:00,69.79,49.0,15.71,0.65,10.19
2020-08-30 03:00:00,47.2,40.24,14.29,0.57,19.99
2020-08-30 04:00:00,44.85,31.74,12.66,0.53,25.92
2020-08-30 05:00:00,41.09,28.37,11.45,0.5,29.4
2020-08-30 06:00:00,31.2,23.56,10.36,0.47,33.8
2020-08-30 07:00:00,37.78,21.92,10.08,0.46,31.88
2020-08-30 08:00:00,27.34,22.61,10.32,0.45,29.56
2020-08-30 09:00:00,21.61,23.41,10.05,0.44,31.33
2020-08-30 10:00:00,30.52,13.58,9.55,0.42,35.28
2020-08-30 11:00:00,34.62,21.33,9.65,0.4,34.45
2020-08-30 12:00:00,29.99,16.09,9.65,0.4,34.4
2020-08-30 13:00:00,21.61,9.88,10.15,0.41,34.7
2020-08-30 14:00:00,23.5,10.34,10.08,0.41,38.98
2020-08-30 15:00:00,31.33,13.56,10.7,0.41,36.3
2020-08-30 16:00:00,21.64,14.11,10.01,0.4,38.95
2020-08-30 17:00:00,17.16,10.51,9.39,0.39,44.13
2020-08-30 18:00:00,28.88,17.72,9.64,0.39,37.97
2020-08-30 19:00:00,18.3,12.67,10.75,0.41,34.13
2020-08-30 20:00:00,22.18,12.02,10.8,0.43,33.93
2020-08-30 21:00:00,23.7,12.0,11.45,0.43,32.02
2020-08-30 22:00:00,19.95,8.88,12.0,0.42,29.19
2020-08-30 23:00:00,18.68,14.76,11.77,0.44,26.38
2020-08-31 00:00:00,21.03,16.49,11.11,0.43,25.62
2020-08-31 01:00:00,16.74,15.49,11.22,0.42,24.47
2020-08-31 02:00:00,27.62,16.17,10.9,0.4,25.83
2020-08-31 03:00:00,16.24,7.76,10.49,0.34,27.05
2020-08-31 04:00:00,15.22,10.0,10.46,0.34,25.19
2020-08-31 05:00:00,22.96,13.84,10.48,0.34,24.49
2020-08-31 06:00:00,10.52,6.4,10.28,0.33,24.54
2020-08-31 07:00:00,11.34,7.58,10.49,0.33,22.97
2020-08-31 08:00:00,11.62,5.29,10.5,0.34,22.96
2020-08-31 09:00:00,15.44,10.76,12.01,0.37,23.22
2020-08-31 10:00:00,15.37,10.92,10.46,0.35,27.53
2020-08-31 11:00:00,27.0,15.25,9.09,0.34,33.34
2020-08-31 12:00:00,25.23,18.26,9.36,0.35,40.82
2020-08-31 13:00:00,34.63,19.9,9.07,0.33,40.94
2020-08-31 14:00:00,23.53,14.42,8.67,0.33,45.14
2020-08-31 15:00:00,26.74,13.25,9.67,0.34,42.9
2020-08-31 16:00:00,26.22,11.66,9.42,0.34,44.54
2020-08-31 17:00:00,27.82,10.95,9.35,0.32,41.36
2020-08-31 18:00:00,60.93,25.05,10.28,0.31,36.87
2020-08-31 19:00:00,16.08,11.13,10.39,0.34,34.37
2020-08-31 20:00:00,32.67,14.66,12.67,0.39,24.0
2020-08-31 21:00:00,25.38,9.1,16.04,0.42,14.82
2020-08-31 22:00:00,34.54,14.58,19.06,0.5,11.55
2020-08-31 23:00:00,43.93,30.92,23.14,0.52,8.56
2020-09-01 00:00:00,35.95,30.6,18.27,0.45,13.1
2020-09-01 01:00:00,30.99,21.05,17.27,0.43,13.63
2020-09-01 02:00:00,32.17,16.37,14.33,0.4,14.39
2020-09-01 03:00:00,39.29,17.99,16.38,0.42,12.57
2020-09-01 04:00:00,34.97,23.73,18.72,0.42,11.27
2020-09-01 05:00:00,40.19,17.03,15.1,0.33,10.76
2020-09-01 06:00:00,32.52,19.61,14.94,0.33,9.41
2020-09-01 07:00:00,29.93,10.68,13.82,0.33,10.77
2020-09-01 08:00:00,21.77,6.88,15.0,0.34,14.32
2020-09-01 09:00:00,29.33,11.23,11.07,0.32,25.93
2020-09-01 10:00:00,37.39,18.95,10.61,0.32,35.09
2020-09-01 11:00:00,42.09,16.32,9.73,0.31,41.67
2020-09-01 12:00:00,33.93,19.68,9.89,0.3,33.78
2020-09-01 13:00:00,58.54,25.61,9.29,0.31,
2020-09-01 14:00:00,40.97,12.14,8.62,0.33,123.04
2020-09-01 15:00:00,30.07,12.68,8.85,0.35,62.83
2020-09-01 16:00:00,43.72,23.5,9.27,0.35,56.3
2020-09-01 17:00:00,41.91,18.38,9.69,0.36,45.89
2020-09-01 18:00:00,31.48,13.46,10.87,0.37,42.61
2020-09-01 19:00:00,31.55,7.44,12.59,0.41,33.98
2020-09-01 20:00:00,24.72,10.87,15.17,0.45,26.56
2020-09-01 21:00:00,25.66,15.35,14.94,0.44,23.32
2020-09-01 22:00:00,31.29,12.61,14.21,0.41,24.22
2020-09-01 23:00:00,38.69,16.63,15.83,0.39,14.59
2020-09-02 00:00:00,44.78,20.22,14.49,0.37,6.58
2020-09-02 01:00:00,38.23,25.55,18.46,0.4,6.68
2020-09-02 02:00:00,47.3,19.73,16.45,0.38,9.95
2020-09-02 03:00:00,34.39,14.26,14.43,0.36,13.8
2020-09-02 04:00:00,18.18,11.28,13.17,0.36,18.64
2020-09-02 05:00:00,14.05,7.2,12.81,0.35,17.88
2020-09-02 06:00:00,12.43,5.55,13.58,0.36,12.89
2020-09-02 07:00:00,12.9,4.5,13.98,0.37,13.1
2020-09-02 08:00:00,19.57,4.48,16.36,0.41,14.0
2020-09-02 09:00:00,32.61,13.44,14.3,0.41,26.37
2020-09-02 10:00:00,34.2,17.62,12.24,0.4,35.15
2020-09-02 11:00:00,38.69,15.62,11.84,0.39,51.26
2020-09-02 12:00:00,30.74,15.45,11.0,0.4,63.1
2020-09-02 13:00:00,41.02,19.36,9.67,0.38,69.31
2020-09-02 14:00:00,37.32,17.22,9.27,0.36,67.29
2020-09-02 15:00:00,29.6,17.45,9.05,0.37,72.92
2020-09-02 16:00:00,58.59,30.95,10.43,0.45,99.62
2020-09-02 17:00:00,91.31,41.88,11.57,0.48,106.34
2020-09-02 18:00:00,89.75,39.73,11.14,0.46,83.96
2020-09-02 19:00:00,67.07,36.61,11.16,0.42,40.48
2020-09-02 20:00:00,40.59,22.11,12.93,0.43,35.98
2020-09-02 21:00:00,41.46,13.97,15.02,0.47,26.05
2020-09-02 22:00:00,55.16,34.02,15.39,0.48,21.21
2020-09-02 23:00:00,64.44,37.32,13.67,0.49,9.53
2020-09-03 00:00:00,55.19,36.59,15.05,0.5,4.69
2020-09-03 01:00:00,83.54,44.3,18.55,0.52,3.88
2020-09-03 02:00:00,75.03,44.24,17.31,0.52,4.42
2020-09-03 03:00:00,87.72,48.61,23.49,0.61,6.2
2020-09-03 04:00:00,152.11,71.45,30.5,0.65,3.9
2020-09-03 05:00:00,102.99,56.45,22.52,0.57,6.13
2020-09-03 06:00:00,62.43,41.28,17.71,0.5,14.92
2020-09-03 07:00:00,54.27,37.27,14.13,0.48,18.35
2020-09-03 08:00:00,54.02,32.19,13.13,0.47,23.13
2020-09-03 09:00:00,46.01,28.33,12.11,0.45,37.43
2020-09-03 10:00:00,48.27,28.4,11.6,0.45,46.71
2020-09-03 11:00:00,71.82,46.07,11.32,0.45,53.87
2020-09-03 12:00:00,58.4,36.54,10.51,0.4,63.06
2020-09-03 13:00:00,61.25,40.28,10.15,0.39,60.94
2020-09-03 14:00:00,39.73,23.45,9.46,0.39,62.86
2020-09-03 15:00:00,45.93,35.45,9.18,0.38,61.19
2020-09-03 16:00:00,47.93,29.63,9.55,0.38,60.51
2020-09-03 17:00:00,51.36,35.85,10.27,0.41,61.22
2020-09-03 18:00:00,50.48,30.67,11.01,0.42,58.18
2020-09-03 19:00:00,52.3,37.61,11.44,0.43,59.21
2020-09-03 20:00:00,47.53,31.61,13.29,0.5,42.55
2020-09-03 21:00:00,71.07,43.39,13.5,0.51,33.8
2020-09-03 22:00:00,91.83,60.29,14.14,0.57,15.04
2020-09-03 23:00:00,54.66,52.25,14.51,0.61,8.68
2020-09-04 00:00:00,55.45,52.96,17.32,0.54,24.0
2020-09-04 01:00:00,57.71,43.46,15.3,0.49,30.78
2020-09-04 02:00:00,60.97,49.37,13.94,0.47,28.12
2020-09-04 03:00:00,65.15,45.42,13.46,0.45,28.55
2020-09-04 04:00:00,61.84,44.23,13.51,0.46,19.2
2020-09-04 05:00:00,55.56,44.82,13.55,0.46,13.85
2020-09-04 06:00:00,82.18,43.89,14.48,0.48,14.27
2020-09-04 07:00:00,70.19,47.2,16.88,0.48,18.57
2020-09-04 08:00:00,80.6,50.43,15.41,0.52,31.4
2020-09-04 09:00:00,82.9,52.24,11.67,0.47,44.22
2020-09-04 10:00:00,48.38,47.98,10.02,0.39,47.68
2020-09-04 11:00:00,36.38,45.92,9.34,0.36,51.99
2020-09-04 12:00:00,46.93,32.25,9.58,0.37,51.28
2020-09-04 13:00:00,42.23,28.46,10.0,0.37,52.57
2020-09-04 14:00:00,45.08,33.28,10.84,0.36,58.23
2020-09-04 15:00:00,43.11,29.74,10.24,0.36,68.14
2020-09-04 16:00:00,45.9,36.9,10.24,0.34,73.5
2020-09-04 17:00:00,58.81,52.46,10.42,0.29,70.34
2020-09-04 18:00:00,76.26,49.22,13.52,0.32,41.72
2020-09-04 19:00:00,75.42,36.85,15.22,0.36,33.71
2020-09-04 20:00:00,45.76,22.09,15.94,0.41,22.39
2020-09-04 21:00:00,35.92,13.01,14.47,0.44,11.11
2020-09-04 22:00:00,42.19,14.88,15.62,0.45,5.64
2020-09-04 23:00:00,30.75,20.12,20.86,0.45,3.89
2020-09-05 00:00:00,41.57,31.17,19.54,0.47,6.72
2020-09-05 01:00:00,62.82,37.49,20.19,0.47,4.42
2020-09-05 02:00:00,49.04,33.04,24.06,0.44,2.98
2020-09-05 03:00:00,43.64,25.76,18.92,0.41,4.53
2020-09-05 04:00:00,33.01,24.96,19.13,0.42,4.59
2020-09-05 05:00:00,48.84,25.27,16.41,0.39,12.86
2020-09-05 06:00:00,30.03,20.03,14.22,0.37,4.57
2020-09-05 07:00:00,43.22,30.87,32.42,0.43,3.72
2020-09-05 08:00:00,56.32,30.33,21.59,0.49,8.22
2020-09-05 09:00:00,61.05,48.02,14.86,0.44,20.95
2020-09-05 10:00:00,48.95,28.03,12.96,0.42,40.23
2020-09-05 11:00:00,52.55,33.37,11.28,0.38,53.93
2020-09-05 12:00:00,46.15,27.68,10.15,0.34,58.82
2020-09-05 13:00:00,86.55,42.48,9.72,0.28,67.48
2020-09-05 14:00:00,49.42,32.1,9.69,0.32,64.41
2020-09-05 15:00:00,26.5,19.31,9.42,0.34,71.54
2020-09-05 16:00:00,32.85,29.72,9.63,0.35,82.22
2020-09-05 17:00:00,51.43,34.66,9.37,0.35,78.25
2020-09-05 18:00:00,65.74,41.35,12.44,0.41,63.78
2020-09-05 19:00:00,34.43,20.26,15.2,0.42,68.7
2020-09-05 20:00:00,44.45,14.8,13.35,0.36,64.04
2020-09-05 21:00:00,15.88,1.6,22.9,0.44,37.17
2020-09-05 22:00:00,4.48,4.76,23.75,0.49,25.14
2020-09-05 23:00:00,12.43,13.18,37.55,0.66,13.56
2020-09-06 00:00:00,12.57,16.65,25.27,0.48,27.85
2020-09-06 01:00:00,6.15,4.78,21.63,0.44,17.76
2020-09-06 02:00:00,15.08,12.86,25.78,0.45,7.64
2020-09-06 03:00:00,13.34,8.35,18.17,0.44,7.3
2020-09-06 04:00:00,22.07,13.03,26.88,0.42,6.18
2020-09-06 05:00:00,12.52,9.88,21.07,0.38,12.3
2020-09-06 06:00:00,19.0,6.28,17.65,0.37,9.59
2020-09-06 07:00:00,18.57,7.64,16.19,0.38,11.23
2020-09-06 08:00:00,25.88,12.54,18.63,0.44,13.44
2020-09-06 09:00:00,22.05,21.67,22.43,0.47,16.36
2020-09-06 10:00:00,32.69,29.86,20.99,0.48,31.17
2020-09-06 11:00:00,43.88,31.74,18.19,0.48,52.31
2020-09-06 12:00:00,46.14,33.24,14.26,0.43,72.72
2020-09-06 13:00:00,54.92,39.22,12.24,0.45,84.37
2020-09-06 14:00:00,42.03,38.6,11.81,0.46,103.33
2020-09-06 15:00:00,56.36,40.08,11.33,0.46,100.48
2020-09-06 16:00:00,51.09,36.89,11.05,0.45,98.45
2020-09-06 17:00:00,61.76,42.57,11.22,0.46,102.03
2020-09-06 18:00:00,61.86,47.95,11.45,0.46,95.22
2020-09-06 19:00:00,63.29,47.55,11.4,0.47,78.01
2020-09-06 20:00:00,63.11,47.66,11.26,0.49,29.91
2020-09-06 21:00:00,43.44,31.31,13.58,0.53,19.43
2020-09-06 22:00:00,54.78,42.05,21.88,0.8,15.04
2020-09-06 23:00:00,58.09,53.53,20.81,0.86,5.95
2020-09-07 00:00:00,47.1,41.91,18.56,0.82,3.54
2020-09-07 01:00:00,33.72,37.84,21.61,0.94,3.75
2020-09-07 02:00:00,53.81,33.29,27.61,1.13,3.51
2020-09-07 03:00:00,50.25,21.33,31.07,1.24,4.39
2020-09-07 04:00:00,6.59,,23.6,1.35,6.03
2020-09-07 05:00:00,,,22.07,1.27,4.82
2020-09-07 06:00:00,,,28.75,1.27,5.5
2020-09-07 07:00:00,15.81,,45.46,1.25,6.06
2020-09-07 08:00:00,40.71,6.99,51.97,1.31,8.14
2020-09-07 09:00:00,98.92,35.47,47.23,1.31,21.83
2020-09-07 10:00:00,89.9,58.08,29.64,0.96,57.08
2020-09-07 11:00:00,67.07,52.47,15.47,0.74,73.65
2020-09-07 12:00:00,69.94,48.13,13.46,0.71,94.81
2020-09-07 13:00:00,63.32,49.02,14.58,0.68,102.55
2020-09-07 14:00:00,104.41,62.19,15.19,0.7,114.19
2020-09-07 15:00:00,68.96,48.24,17.09,0.62,71.18
2020-09-07 16:00:00,27.04,23.03,12.65,0.61,57.98
2020-09-07 17:00:00,14.61,4.72,16.31,0.65,29.54
2020-09-07 18:00:00,16.63,14.43,14.86,0.66,35.48
2020-09-07 19:00:00,19.14,19.03,15.89,0.71,28.44
2020-09-07 20:00:00,38.68,32.81,18.17,0.79,22.02
2020-09-07 21:00:00,55.4,53.88,25.98,0.88,14.14
2020-09-07 22:00:00,70.58,62.43,27.77,0.96,7.25
2020-09-07 23:00:00,87.19,62.3,28.22,1.07,5.46
2020-09-08 00:00:00,66.02,52.41,23.54,0.88,8.72
2020-09-08 01:00:00,44.62,28.39,20.59,0.68,11.68
2020-09-08 02:00:00,44.99,19.52,19.14,0.66,8.82
2020-09-08 03:00:00,32.47,19.88,16.75,0.63,16.05
2020-09-08 04:00:00,36.72,17.78,15.56,0.61,16.78
2020-09-08 05:00:00,25.31,16.1,14.35,0.57,7.82
2020-09-08 06:00:00,33.08,18.33,19.97,0.59,3.84
2020-09-08 07:00:00,34.17,20.56,19.36,0.59,4.58
2020-09-08 08:00:00,31.35,11.41,23.23,0.64,9.87
2020-09-08 09:00:00,44.8,26.97,20.42,0.65,25.08
2020-09-08 10:00:00,50.37,32.37,19.9,0.71,41.82
2020-09-08 11:00:00,65.87,39.1,13.45,0.68,56.11
2020-09-08 12:00:00,68.74,41.73,13.98,0.69,71.56
2020-09-08 13:00:00,67.57,47.03,12.92,0.65,92.97
2020-09-08 14:00:00,66.01,37.43,12.18,0.63,93.59
2020-09-08 15:00:00,61.9,41.63,11.45,0.64,94.79
2020-09-08 16:00:00,73.33,45.63,11.33,0.62,92.65
2020-09-08 17:00:00,59.93,36.4,10.95,0.61,83.63
2020-09-08 18:00:00,64.28,42.93,13.34,0.63,68.92
2020-09-08 19:00:00,80.97,45.69,14.22,0.68,53.71
2020-09-08 20:00:00,68.56,39.16,16.57,0.8,24.82
2020-09-08 21:00:00,82.9,47.15,17.57,0.9,12.41
2020-09-08 22:00:00,92.48,55.64,17.44,1.02,5.46
2020-09-08 23:00:00,82.94,49.34,17.21,1.05,4.35
2020-09-09 00:00:00,73.32,50.12,16.6,1.05,3.35
2020-09-09 01:00:00,57.87,50.72,19.14,1.1,2.96
2020-09-09 02:00:00,79.95,51.57,28.63,1.09,3.47
2020-09-09 03:00:00,94.13,58.38,26.54,1.07,3.15
2020-09-09 04:00:00,117.34,58.19,21.89,0.96,3.32
2020-09-09 05:00:00,111.13,62.7,23.41,0.97,3.55
2020-09-09 06:00:00,128.89,75.92,27.99,0.96,3.44
2020-09-09 07:00:00,112.15,68.2,28.94,1.0,3.86
2020-09-09 08:00:00,132.27,77.83,48.15,1.14,6.17
2020-09-09 09:00:00,145.19,85.57,32.57,1.11,19.11
2020-09-09 10:00:00,115.82,71.81,20.1,0.89,49.89
2020-09-09 11:00:00,120.17,64.64,15.26,0.83,75.69
2020-09-09 12:00:00,111.94,57.13,20.32,0.73,89.88
2020-09-09 13:00:00,,,,,
2020-09-09 14:00:00,,,,,
2020-09-09 15:00:00,,,,,
2020-09-09 16:00:00,,,,,
2020-09-09 17:00:00,,,,,
2020-09-09 18:00:00,,,,,
2020-09-09 19:00:00,,,,,
2020-09-09 20:00:00,,,,,
2020-09-09 21:00:00,,,,,
2020-09-09 22:00:00,,,,,
2020-09-09 23:00:00,,,,,
2020-09-10 00:00:00,,,,,
2020-09-10 01:00:00,,,,,
2020-09-10 02:00:00,,,,,
2020-09-10 03:00:00,,,,,
2020-09-10 04:00:00,,,,,
2020-09-10 05:00:00,,,,,
2020-09-10 06:00:00,,,,,
2020-09-10 07:00:00,,,,,
2020-09-10 08:00:00,,,,,
2020-09-10 09:00:00,,,,,
2020-09-10 10:00:00,,,,,
2020-09-10 11:00:00,,,,,
2020-09-10 12:00:00,,,,,
2020-09-10 13:00:00,,,,,
2020-09-10 14:00:00,92.63,34.21,123.98,1.95,71.81
2020-09-10 15:00:00,,,15.94,1.32,84.05
2020-09-10 16:00:00,9.85,,9.57,1.09,83.91
2020-09-10 17:00:00,43.97,1.62,9.38,1.07,85.76
2020-09-10 18:00:00,40.18,6.54,10.47,1.11,75.57
2020-09-10 19:00:00,47.89,29.07,11.93,1.1,55.22
2020-09-10 20:00:00,50.59,16.57,12.1,1.07,31.67
2020-09-10 21:00:00,87.23,8.7,12.22,1.12,15.55
2020-09-10 22:00:00,64.16,49.13,17.47,1.28,7.56
2020-09-10 23:00:00,82.58,37.71,16.72,1.24,5.45
2020-09-11 00:00:00,65.65,49.05,14.6,1.19,4.89
2020-09-11 01:00:00,83.06,62.01,20.57,1.2,4.42
2020-09-11 02:00:00,110.23,65.91,16.7,1.07,5.01
2020-09-11 03:00:00,90.84,59.96,14.98,1.03,3.9
2020-09-11 04:00:00,100.11,71.35,18.1,1.09,3.99
2020-09-11 05:00:00,136.52,67.89,17.02,1.1,4.83
2020-09-11 06:00:00,150.99,77.44,15.12,1.06,6.52
2020-09-11 07:00:00,111.19,75.32,12.77,0.98,3.72
2020-09-11 08:00:00,104.24,66.7,18.59,1.03,6.89
2020-09-11 09:00:00,154.31,77.78,36.58,1.26,23.56
2020-09-11 10:00:00,156.98,96.0,19.64,1.04,59.92
2020-09-11 11:00:00,114.97,57.27,10.99,0.87,81.82
2020-09-11 12:00:00,110.86,58.76,9.61,0.83,84.32
2020-09-11 13:00:00,107.23,53.21,11.12,0.89,118.29
2020-09-11 14:00:00,143.79,68.49,12.92,0.92,143.01
2020-09-11 15:00:00,112.42,55.86,10.73,0.81,115.26
2020-09-11 16:00:00,97.53,54.41,10.72,0.83,111.92
2020-09-11 17:00:00,122.33,65.86,10.79,0.81,108.37
2020-09-11 18:00:00,103.13,56.11,11.53,0.86,94.38
2020-09-11 19:00:00,110.48,61.14,13.88,0.9,41.73
2020-09-11 20:00:00,92.76,53.25,15.19,0.97,22.4
2020-09-11 21:00:00,110.08,76.04,14.86,1.04,9.82
2020-09-11 22:00:00,106.61,75.08,16.08,1.02,7.91
2020-09-11 23:00:00,95.39,68.82,17.51,1.12,4.65
2020-09-12 00:00:00,122.0,88.75,34.51,1.62,3.59
2020-09-12 01:00:00,115.38,67.94,27.76,1.5,3.79
2020-09-12 02:00:00,109.78,61.37,31.73,1.66,4.03
2020-09-12 03:00:00,120.58,71.18,29.03,1.51,10.09
2020-09-12 04:00:00,117.12,62.1,21.76,1.32,22.06
2020-09-12 05:00:00,87.79,64.56,15.81,1.11,20.61
2020-09-12 06:00:00,80.06,55.25,14.3,0.95,14.56
2020-09-12 07:00:00,72.79,46.67,16.24,0.95,7.37
2020-09-12 08:00:00,71.44,44.21,24.58,1.04,11.65
2020-09-12 09:00:00,108.36,68.21,33.86,1.39,46.46
2020-09-12 10:00:00,170.11,97.26,25.14,1.06,95.76
2020-09-12 11:00:00,129.6,33.71,20.77,0.96,115.2
2020-09-12 12:00:00,156.31,,17.94,0.95,134.74
2020-09-12 13:00:00,136.74,,13.41,0.85,141.39
2020-09-12 14:00:00,113.26,,12.79,0.86,153.44
2020-09-12 15:00:00,123.87,0.73,13.08,0.88,172.4
2020-09-12 16:00:00,127.45,11.97,13.34,0.87,168.59
2020-09-12 17:00:00,134.46,20.86,12.92,0.86,146.3
2020-09-12 18:00:00,139.31,25.16,13.39,0.89,102.65
2020-09-12 19:00:00,126.8,27.08,12.9,0.84,47.26
2020-09-12 20:00:00,110.31,24.8,12.8,0.86,22.76
2020-09-12 21:00:00,117.09,28.14,15.05,1.1,10.09
2020-09-12 22:00:00,123.79,70.87,17.35,1.21,6.48
2020-09-12 23:00:00,147.96,74.46,17.54,1.29,4.8
2020-09-13 00:00:00,134.32,83.89,16.65,1.31,3.56
2020-09-13 01:00:00,137.51,83.65,19.09,1.4,3.56
2020-09-13 02:00:00,144.37,83.13,21.08,1.47,3.18
2020-09-13 03:00:00,131.76,72.66,21.35,1.42,3.07
2020-09-13 04:00:00,106.57,71.89,18.76,1.34,2.98
2020-09-13 05:00:00,92.01,63.17,17.89,1.24,3.35
2020-09-13 06:00:00,94.18,60.35,19.73,1.26,3.05
2020-09-13 07:00:00,90.98,65.61,21.46,1.27,4.31
2020-09-13 08:00:00,84.05,55.64,28.65,1.2,4.62
2020-09-13 09:00:00,121.5,69.36,72.09,1.57,7.5
2020-09-13 10:00:00,194.64,99.7,30.58,1.14,47.59
2020-09-13 11:00:00,150.83,36.77,13.47,0.82,84.38
2020-09-13 12:00:00,131.31,,13.0,0.8,108.16
2020-09-13 13:00:00,146.73,18.64,13.97,0.86,127.43
2020-09-13 14:00:00,131.99,14.23,13.68,0.84,141.5
2020-09-13 15:00:00,144.02,27.65,14.72,0.87,141.88
2020-09-13 16:00:00,143.37,21.48,13.8,0.84,119.97
2020-09-13 17:00:00,127.48,22.32,12.22,0.79,107.4
2020-09-13 18:00:00,135.44,28.32,13.39,0.82,75.35
2020-09-13 19:00:00,149.25,33.49,13.97,0.95,36.02
2020-09-13 20:00:00,156.13,42.85,15.21,1.03,20.3
2020-09-13 21:00:00,161.01,101.54,16.09,1.19,13.72
2020-09-13 22:00:00,160.83,117.84,15.67,1.17,6.48
2020-09-13 23:00:00,135.67,100.27,15.66,1.13,5.18
2020-09-14 00:00:00,113.6,91.86,15.43,1.12,4.3
2020-09-14 01:00:00,116.15,89.91,16.44,1.14,3.54
2020-09-14 02:00:00,122.75,92.56,18.27,1.31,8.98
2020-09-14 03:00:00,138.2,105.77,16.58,1.2,11.13
2020-09-14 04:00:00,118.17,88.99,16.18,1.06,10.37
2020-09-14 05:00:00,115.5,84.57,15.1,0.98,6.5
2020-09-14 06:00:00,107.01,82.36,15.94,0.99,5.42
2020-09-14 07:00:00,109.84,81.02,27.66,1.06,6.48
2020-09-14 08:00:00,123.59,86.56,44.85,1.08,6.31
2020-09-14 09:00:00,157.63,94.69,32.82,1.16,16.65
2020-09-14 10:00:00,164.94,128.08,25.41,1.2,46.0
2020-09-14 11:00:00,181.21,119.52,16.64,1.01,90.5
2020-09-14 12:00:00,177.24,111.84,16.35,0.97,94.13
2020-09-14 13:00:00,177.11,112.21,15.84,0.91,104.92
2020-09-14 14:00:00,133.11,80.76,13.42,0.83,113.3
2020-09-14 15:00:00,140.97,80.61,11.88,0.81,115.14
2020-09-14 16:00:00,119.24,71.94,11.75,0.78,110.3
2020-09-14 17:00:00,121.64,70.51,12.36,0.76,100.8
2020-09-14 18:00:00,118.71,73.25,13.97,0.83,89.65
2020-09-14 19:00:00,145.26,96.77,12.54,0.85,32.94
2020-09-14 20:00:00,111.93,81.97,12.63,0.88,18.64
2020-09-14 21:00:00,120.13,67.69,187.36,0.98,10.12
2020-09-14 22:00:00,55.13,42.87,40.5,1.23,5.31
2020-09-14 23:00:00,,,17.55,1.22,3.57
2020-09-15 00:00:00,,,18.29,1.26,3.02
2020-09-15 01:00:00,5.83,7.96,20.96,1.41,3.11
2020-09-15 02:00:00,31.0,23.99,21.15,1.39,3.21
2020-09-15 03:00:00,54.51,11.43,23.87,1.52,4.19
2020-09-15 04:00:00,87.65,45.82,25.7,1.44,4.13
2020-09-15 05:00:00,70.37,50.21,30.48,1.41,4.28
2020-09-15 06:00:00,84.98,48.31,31.12,1.3,2.82
2020-09-15 07:00:00,69.66,53.54,27.62,1.19,4.05
2020-09-15 08:00:00,76.97,40.02,41.92,1.21,5.11
2020-09-15 09:00:00,127.05,58.52,43.99,1.12,18.83
2020-09-15 10:00:00,114.48,60.48,16.84,0.79,55.57
2020-09-15 11:00:00,103.72,58.76,11.85,0.77,77.61
2020-09-15 12:00:00,111.71,63.64,11.5,0.74,79.78
2020-09-15 13:00:00,102.77,31.25,12.94,0.79,113.43
2020-09-15 14:00:00,108.33,,15.62,0.83,132.9
2020-09-15 15:00:00,135.94,,13.74,0.82,146.43
2020-09-15 16:00:00,135.65,11.98,12.18,0.74,118.76
2020-09-15 17:00:00,126.88,19.22,11.56,0.78,101.2
2020-09-15 18:00:00,117.43,16.71,12.2,0.8,90.74
2020-09-15 19:00:00,108.3,24.77,12.96,0.81,71.82
2020-09-15 20:00:00,115.26,23.92,14.13,0.94,39.06
2020-09-15 21:00:00,119.05,29.24,14.36,1.07,24.72
2020-09-15 22:00:00,121.91,61.58,16.07,1.07,9.82
2020-09-15 23:00:00,110.27,75.98,14.88,1.05,6.66
2020-09-16 00:00:00,128.82,79.76,15.04,1.16,6.17
2020-09-16 01:00:00,123.13,90.84,14.54,1.16,3.66
2020-09-16 02:00:00,130.64,103.35,17.13,1.32,3.23
2020-09-16 03:00:00,130.34,88.78,17.23,1.28,4.05
2020-09-16 04:00:00,114.11,81.42,18.73,1.3,2.86
2020-09-16 05:00:00,125.24,76.12,38.45,1.3,3.65
2020-09-16 06:00:00,137.01,81.36,29.66,1.23,3.14
2020-09-16 07:00:00,179.52,84.98,33.33,1.25,3.4
2020-09-16 08:00:00,228.28,97.41,36.41,1.34,5.33
2020-09-16 09:00:00,247.94,136.17,28.49,1.37,20.52
2020-09-16 10:00:00,239.44,146.22,17.53,1.08,57.07
2020-09-16 11:00:00,166.5,101.38,13.97,0.95,88.21
2020-09-16 12:00:00,186.05,101.43,14.06,0.96,117.02
2020-09-16 13:00:00,186.86,95.86,12.64,0.88,113.11
2020-09-16 14:00:00,146.27,79.97,10.72,0.78,99.56
2020-09-16 15:00:00,138.42,64.21,10.66,0.75,99.91
2020-09-16 16:00:00,128.3,65.04,10.76,0.71,95.36
2020-09-16 17:00:00,117.54,54.1,12.63,0.66,83.81
2020-09-16 18:00:00,108.55,52.32,12.99,0.69,79.85
2020-09-16 19:00:00,116.71,52.1,13.02,0.72,55.5
2020-09-16 20:00:00,124.7,62.52,13.81,0.73,30.86
2020-09-16 21:00:00,127.9,65.83,15.5,0.91,14.73
2020-09-16 22:00:00,155.87,87.56,19.12,1.12,12.2
2020-09-16 23:00:00,124.5,75.89,18.06,1.07,11.35
